time,hvac_oveZonActCor_yReaHea_u
1426020,0.0
1426050,0.0
1426080,0.0
1426110,0.0
1426140,0.0
1426170,0.0
1426200,0.0
1426230,0.0
1426260,0.0
1426290,0.0
1426320,0.0
1426350,0.0
1426380,0.0
1426410,0.0
1426440,0.0
1426470,0.0
1426500,0.0
1426530,0.0
1426560,0.0
1426590,0.0
1426620,0.0
1426650,0.0
1426680,0.0
1426710,0.0
1426740,0.0
1426770,0.0
1426800,0.0
1426830,0.0
1426860,0.0
1426890,0.0
1426920,0.0
1426950,0.0
1426980,0.0
1427010,0.0
1427040,0.0
1427070,0.0
1427100,0.0
1427130,0.0
1427160,0.0
1427190,0.0
1427220,0.0
1427250,0.0
1427280,0.0
1427310,0.0
1427340,0.0
1427370,0.0
1427400,0.0
1427430,0.0
1427460,0.0
1427490,0.0
1427520,0.0
1427550,0.0
1427580,0.0
1427610,0.0
1427640,0.0
1427670,0.0
1427700,0.0
1427730,0.0
1427760,0.0
1427790,0.0
1427820,0.0
1427850,0.0
1427880,0.0
1427910,0.0
1427940,0.0
1427970,0.0
1428000,0.0
1428030,0.0
1428060,0.0
1428090,0.0
1428120,0.0
1428150,0.0
1428180,0.0
1428210,0.0
1428240,0.0
1428270,0.0
1428300,0.0
1428330,0.0
1428360,0.0
1428390,0.0
1428420,0.0
1428450,0.0
1428480,0.0
1428510,0.0
1428540,0.0
1428570,0.0
1428600,0.0
1428630,0.0
1428660,0.0
1428690,0.0
1428720,0.0
1428750,0.0
1428780,0.0
1428810,0.0
1428840,0.0
1428870,0.0
1428900,0.0
1428930,0.0
1428960,0.0
1428990,0.0
1429020,0.0
1429050,0.0
1429080,0.0
1429110,0.0
1429140,0.0
1429170,0.0
1429200,0.0
1429230,0.0
1429260,0.0
1429290,0.0
1429320,0.0
1429350,0.0
1429380,0.0
1429410,0.0
1429440,0.0
1429470,0.0
1429500,0.0
1429530,0.0
1429560,0.0
1429590,0.0
1429620,0.0
1429650,0.0
1429680,0.0
1429710,0.0
1429740,0.0
1429770,0.0
1429800,0.0
1429830,0.0
1429860,0.0
1429890,0.0
1429920,0.0
1429950,0.0
1429980,0.0
1430010,0.0
1430040,0.0
1430070,0.0
1430100,0.0
1430130,0.0
1430160,0.0
1430190,0.0
1430220,0.0
1430250,0.0
1430280,0.0
1430310,0.0
1430340,0.0
1430370,0.0
1430400,0.0
1430430,0.0
1430460,0.0
1430490,0.0
1430520,0.0
1430550,0.0
1430580,0.0
1430610,0.0
1430640,0.0
1430670,0.0
1430700,0.0
1430730,0.0
1430760,0.0
1430790,0.0
1430820,0.0
1430850,0.0
1430880,0.0
1430910,0.0
1430940,0.0
1430970,0.0
1431000,0.0
1431030,0.0
1431060,0.0
1431090,0.0
1431120,0.0
1431150,0.0
1431180,0.0
1431210,0.0
1431240,0.0
1431270,0.0
1431300,0.0
1431330,0.0
1431360,0.0
1431390,0.0
1431420,0.0
1431450,0.0
1431480,0.0
1431510,0.0
1431540,0.0
1431570,0.0
1431600,0.0
1431630,0.0
1431660,0.0
1431690,0.0
1431720,0.0
1431750,0.0
1431780,0.0
1431810,0.0
1431840,0.0
1431870,0.0
1431900,0.0
1431930,0.0
1431960,0.0
1431990,0.0
1432020,0.0
1432050,0.0
1432080,0.0
1432110,0.0
1432140,0.0
1432170,0.0
1432200,0.0
1432230,0.0
1432260,0.0
1432290,0.0
1432320,0.0
1432350,0.0
1432380,0.0
1432410,0.0
1432440,0.0
1432470,0.0
1432500,0.0
1432530,0.0
1432560,0.0
1432590,0.0
1432620,0.0
1432650,0.0
1432680,0.0
1432710,0.0
1432740,0.0
1432770,0.0
1432800,0.0
1432830,0.0
1432860,0.0
1432890,0.0
1432920,0.0
1432950,0.0
1432980,0.0
1433010,0.0
1433040,0.0
1433070,0.0
1433100,0.0
1433130,0.0
1433160,0.0
1433190,0.0
1433220,0.0
1433250,0.0
1433280,0.0
1433310,0.0
1433340,0.0
1433370,0.0
1433400,0.0
1433430,0.0
1433460,0.0
1433490,0.0
1433520,0.0
1433550,0.0
1433580,0.0
1433610,0.0
1433640,0.0
1433670,0.0
1433700,0.0
1433730,0.0
1433760,0.0
1433790,0.0
1433820,0.0
1433850,0.0
1433880,0.0
1433910,0.0
1433940,0.0
1433970,0.0
1434000,0.0
1434030,0.0
1434060,0.0
1434090,0.0
1434120,0.0
1434150,0.0
1434180,0.0
1434210,0.0
1434240,0.0
1434270,0.0
1434300,0.0
1434330,0.0
1434360,0.0
1434390,0.0
1434420,0.0
1434450,0.0
1434480,0.0
1434510,0.0
1434540,0.0
1434570,0.0
1434600,0.0
1434630,0.0
1434660,0.0
1434690,0.0
1434720,0.0
1434750,0.0
1434780,0.0
1434810,0.0
1434840,0.0
1434870,0.0
1434900,0.0
1434930,0.0
1434960,0.0
1434990,0.0
1435020,0.0
1435050,0.0
1435080,0.0
1435110,0.0
1435140,0.0
1435170,0.0
1435200,0.0
1435230,0.0
1435260,0.0
1435290,0.0
1435320,0.0
1435350,0.0
1435380,0.0
1435410,0.0
1435440,0.0
1435470,0.0
1435500,0.0
1435530,0.0
1435560,0.0
1435590,0.0
1435620,0.0
1435650,0.0
1435680,0.0
1435710,0.0
1435740,0.0
1435770,0.0
1435800,0.0
1435830,0.0
1435860,0.0
1435890,0.0
1435920,0.0
1435950,0.0
1435980,0.0
1436010,0.0
1436040,0.0
1436070,0.0
1436100,0.0
1436130,0.0
1436160,0.0
1436190,0.0
1436220,0.0
1436250,0.0
1436280,0.0
1436310,0.0
1436340,0.0
1436370,0.0
1436400,0.0
1436430,0.0
1436460,0.0
1436490,0.0
1436520,0.0
1436550,0.0
1436580,0.0
1436610,0.0
1436640,0.0
1436670,0.0
1436700,0.0
1436730,0.0
1436760,0.0
1436790,0.0
1436820,0.0
1436850,0.0
1436880,0.0
1436910,0.0
1436940,0.0
1436970,0.0
1437000,0.0
1437030,0.0
1437060,0.0
1437090,0.0
1437120,0.0
1437150,0.0
1437180,0.0
1437210,0.0
1437240,0.0
1437270,0.0
1437300,0.0
1437330,0.0
1437360,0.0
1437390,0.0
1437420,0.0
1437450,0.0
1437480,0.0
1437510,0.0
1437540,0.0
1437570,0.0
1437600,0.0
1437630,0.0
1437660,0.0
1437690,0.0
1437720,0.0
1437750,0.0
1437780,0.0
1437810,0.0
1437840,0.0
1437870,0.0
1437900,0.0
1437930,0.0
1437960,0.0
1437990,0.0
1438020,0.0
1438050,0.0
1438080,0.0
1438110,0.0
1438140,0.0
1438170,0.0
1438200,0.0
1438230,0.0
1438260,0.0
1438290,0.0
1438320,0.0
1438350,0.0
1438380,0.0
1438410,0.0
1438440,0.0
1438470,0.0
1438500,0.0
1438530,0.0
1438560,0.0
1438590,0.0
1438620,0.0
1438650,0.0
1438680,0.0
1438710,0.0
1438740,0.0
1438770,0.0
1438800,0.0
1438830,0.0
1438860,0.0
1438890,0.0
1438920,0.0
1438950,0.0
1438980,0.0
1439010,0.0
1439040,0.0
1439070,0.0
1439100,0.0
1439130,0.0
1439160,0.0
1439190,0.0
1439220,0.0
1439250,0.0
1439280,0.0
1439310,0.0
1439340,0.0
1439370,0.0
1439400,0.0
1439430,0.0
1439460,0.0
1439490,0.0
1439520,0.0
1439550,0.0
1439580,0.0
1439610,0.0
1439640,0.0
1439670,0.0
1439700,0.0
1439730,0.0
1439760,0.0
1439790,0.0
1439820,0.0
1439850,0.0
1439880,0.0
1439910,0.0
1439940,0.0
1439970,0.0
1440000,0.0
1440030,0.0
1440060,0.0
1440090,0.0
1440120,0.0
1440150,0.0
1440180,0.0
1440210,0.0
1440240,0.0
1440270,0.0
1440300,0.0
1440330,0.0
1440360,0.0
1440390,0.0
1440420,0.0
1440450,0.0
1440480,0.0
1440510,0.0
1440540,0.0
1440570,0.0
1440600,0.0
1440630,0.0
1440660,0.0
1440690,0.0
1440720,0.0
1440750,0.0
1440780,0.0
1440810,0.0
1440840,0.0
1440870,0.0
1440900,0.0
1440930,0.0
1440960,0.0
1440990,0.0
1441020,0.0
1441050,0.0
1441080,0.0
1441110,0.0
1441140,0.0
1441170,0.0
1441200,0.0
1441230,0.0
1441260,0.0
1441290,0.0
1441320,0.0
1441350,0.0
1441380,0.0
1441410,0.0
1441440,0.0
1441470,0.0
1441500,0.0
1441530,0.0
1441560,0.0
1441590,0.0
1441620,0.0
1441650,0.0
1441680,0.0
1441710,0.0
1441740,0.0
1441770,0.0
1441800,0.0
1441830,0.0
1441860,0.0
1441890,0.0
1441920,0.0
1441950,0.0
1441980,0.0
1442010,0.0
1442040,0.0
1442070,0.0
1442100,0.0
1442130,0.0
1442160,0.0
1442190,0.0
1442220,0.0
1442250,0.0
1442280,0.0
1442310,0.0
1442340,0.0
1442370,0.0
1442400,0.0
1442430,0.0
1442460,0.0
1442490,0.0
1442520,0.0
1442550,0.0
1442580,0.0
1442610,0.0
1442640,0.0
1442670,0.0
1442700,0.0
1442730,0.0
1442760,0.0
1442790,0.0
1442820,0.0
1442850,0.0
1442880,0.0
1442910,0.0
1442940,0.0
1442970,0.0
1443000,0.0
1443030,0.0
1443060,0.0
1443090,0.0
1443120,0.0
1443150,0.0
1443180,0.0
1443210,0.0
1443240,0.0
1443270,0.0
1443300,0.0
1443330,0.0
1443360,0.0
1443390,0.0
1443420,0.0
1443450,0.0
1443480,0.0
1443510,0.0
1443540,0.0
1443570,0.0
1443600,0.0
1443630,0.0
1443660,0.0
1443690,0.0
1443720,0.0
1443750,0.0
1443780,0.0
1443810,0.0
1443840,0.0
1443870,0.0
1443900,0.0
1443930,0.0
1443960,0.0
1443990,0.0
1444020,0.0
1444050,0.0
1444080,0.0
1444110,0.0
1444140,0.0
1444170,0.0
1444200,0.0
1444230,0.0
1444260,0.0
1444290,0.0
1444320,0.0
1444350,0.0
1444380,0.0
1444410,0.0
1444440,0.0
1444470,0.0
1444500,0.0
1444530,0.0
1444560,0.0
1444590,0.0
1444620,0.0
1444650,0.0
1444680,0.0
1444710,0.0
1444740,0.0
1444770,0.0
1444800,0.0
1444830,0.0
1444860,0.0
1444890,0.0
1444920,0.0
1444950,0.0
1444980,0.0
1445010,0.0
1445040,0.0
1445070,0.0
1445100,0.0
1445130,0.0
1445160,0.0
1445190,0.0
1445220,0.0
1445250,0.0
1445280,0.0
1445310,0.0
1445340,0.0
1445370,0.0
1445400,0.0
1445430,0.0
1445460,0.0
1445490,0.0
1445520,0.0
1445550,0.0
1445580,0.0
1445610,0.0
1445640,0.0
1445670,0.0
1445700,0.0
1445730,0.0
1445760,0.0
1445790,0.0
1445820,0.0
1445850,0.0
1445880,0.0
1445910,0.0
1445940,0.0
1445970,0.0
1446000,0.0
1446030,0.0
1446060,0.0
1446090,0.0
1446120,0.0
1446150,0.0
1446180,0.0
1446210,0.0
1446240,0.0
1446270,0.0
1446300,0.0
1446330,0.0
1446360,0.0
1446390,0.0
1446420,0.0
1446450,0.0
1446480,0.0
1446510,0.0
1446540,0.0
1446570,0.0
1446600,0.0
1446630,0.0
1446660,0.0
1446690,0.0
1446720,0.0
1446750,0.0
1446780,0.0
1446810,0.0
1446840,0.0
1446870,0.0
1446900,0.0
1446930,0.0
1446960,0.0
1446990,0.0
1447020,0.0
1447050,0.0
1447080,0.0
1447110,0.0
1447140,0.0
1447170,0.0001715703191054966
1447200,0.0022139817145237044
1447230,0.00297637968336455
1447260,0.003246558572517462
1447290,0.0032729571074526496
1447320,0.0031891345480216287
1447350,0.0030672766652515104
1447380,0.0029477954192969804
1447410,0.0028481106249350413
1447440,0.0027743829248933084
1447470,0.00272643480362707
1447500,0.0027012266411162254
1447530,0.0026948354744353612
1447560,0.002703464254930369
1447590,0.0027237581123204613
1447620,0.002752983877888538
1447650,0.0027889607583792006
1447680,0.0028299892422096076
1447710,0.002874794073285838
1447740,0.002922410810297007
1447770,0.002972127081579933
1447800,0.0030234491200536347
1447830,0.003076004718695301
1447860,0.003129511533677415
1447890,0.003183762544877683
1447920,0.003238618063274971
1447950,0.0032939827696642464
1447980,0.003349790235989373
1448010,0.0034059938778035832
1448040,0.0034625613557991235
1448070,0.003519470626137062
1448100,0.003576706952199302
1448130,0.0036342606562760854
1448160,0.003692125480389425
1448190,0.003750297419883616
1448220,0.003808773902209042
1448250,0.0038675532106522623
1448280,0.0039266340820832595
1448310,0.003986015429616339
1448340,0.004045696154981381
1448370,0.004105675025006046
1448400,0.00416595059338656
1448430,0.004226521154108459
1448460,0.004287384716772454
1448490,0.00434853899700038
1448520,0.004409981417019876
1448550,0.004471709113080151
1448580,0.004533718947265856
1448610,0.004596007522134808
1448640,0.004658571196993229
1448670,0.004721406105140422
1448700,0.0047845081714647025
1448730,0.004847873130168691
1448760,0.004911496542396793
1448790,0.004975373813566298
1448820,0.005039518315093264
1448850,0.00510402177420801
1448880,0.005169009626948283
1448910,0.005234581647808892
1448940,0.005300794994879493
1448970,0.005367677344880686
1449000,0.005435243495983889
1449030,0.005503503733052883
1449060,0.005572467142807716
1449090,0.005642141031155284
1449120,0.0057125316819955285
1449150,0.005783645303121613
1449180,0.005855488658839734
1449210,0.005928069366075339
1449240,0.006001395987807604
1449270,0.00607547804123012
1449300,0.0061503259825675324
1449330,0.0062259511914860115
1449360,0.006302365961120331
1449390,0.006379583495076732
1449420,0.0064576179122333875
1449450,0.006536484260178304
1449480,0.006616198537438339
1449510,0.006696777724627733
1449540,0.006778239824154766
1449570,0.006860603908064578
1449600,0.006943890173740024
1449630,0.007028120007189782
1449660,0.007113316053919768
1449690,0.007199502297422344
1449720,0.007286704145626058
1449750,0.007374948525699328
1449780,0.007464263987783253
1449810,0.007554680818553254
1449840,0.007646231165292363
1449870,0.007738949171868347
1449900,0.007832871127621531
1449930,0.007928035630605512
1449960,0.008024483767616955
1449990,0.008122259316258108
1450020,0.008221408966791424
1450050,0.00832198256597486
1450080,0.00842403338513642
1450110,0.00852761841804768
1450140,0.008632798714566018
1450170,0.008739639755000403
1450200,0.008848211870340949
1450230,0.008958590714509298
1450260,0.009070857796570719
1450290,0.009185101082327705
1450320,0.009301415676851233
1450350,0.009419904601273678
1450380,0.009540679680062234
1450410,0.009663862557812385
1450440,0.009789585868834688
1450470,0.009917994587463529
1450500,0.010049247593533072
1450530,0.01018351949485467
1450560,0.010321002758769088
1450590,0.010461910216884859
1450620,0.010606478023541505
1450650,0.0107549691686753
1450680,0.010907677673015452
1450710,0.011064933628337513
1450740,0.011227109292142934
1450770,0.011394626508133408
1450800,0.011567965807429264
1450830,0.0
1450860,0.0
1450890,0.0
1450920,0.0
1450950,0.0
1450980,0.0
1451010,0.0
1451040,0.0
1451070,0.0
1451100,0.0
1451130,0.0
1451160,0.0
1451190,0.0
1451220,0.0
1451250,0.0
1451280,0.0
1451310,0.0
1451340,0.0
1451370,0.0
1451400,0.0
1451430,0.0
1451460,0.0
1451490,0.0
1451520,0.0
1451550,0.0
1451580,0.0
1451610,0.0
1451640,0.0
1451670,0.0
1451700,0.0
1451730,0.0
1451760,0.0
1451790,0.0
1451820,0.0
1451850,0.0
1451880,0.0
1451910,0.0
1451940,0.0
1451970,0.0
1452000,0.0
1452030,0.0
1452060,0.0
1452090,0.0
1452120,0.0
1452150,0.0
1452180,0.0
1452210,0.0
1452240,0.0
1452270,0.0
1452300,0.0
1452330,0.0
1452360,0.0
1452390,0.0
1452420,0.0
1452450,0.0
1452480,0.0
1452510,0.0
1452540,0.0
1452570,0.0
1452600,0.0
1452630,0.0
1452660,0.0
1452690,0.0
1452720,0.0
1452750,0.0
1452780,0.0
1452810,0.0
1452840,0.0
1452870,0.0
1452900,0.0
1452930,0.0
1452960,0.0
1452990,0.0
1453020,0.0
1453050,0.0
1453080,0.0
1453110,0.0
1453140,0.0
1453170,0.0
1453200,0.0
1453230,0.0
1453260,0.0
1453290,0.0
1453320,0.0
1453350,0.0
1453380,0.0
1453410,0.0
1453440,0.0
1453470,0.0
1453500,0.0
1453530,0.0
1453560,0.0
1453590,0.0
1453620,0.0
1453650,0.0
1453680,0.0
1453710,0.0
1453740,0.0
1453770,0.0
1453800,0.0
1453830,0.0
1453860,0.0
1453890,0.0
1453920,0.0
1453950,0.0
1453980,0.0
1454010,0.0
1454040,0.0
1454070,0.0
1454100,0.0
1454130,0.0
1454160,0.0
1454190,0.0
1454220,0.0
1454250,0.0
1454280,0.0
1454310,0.0
1454340,0.0
1454370,0.0
1454400,0.0
1454430,0.0
1454460,0.0
1454490,0.0
1454520,0.0
1454550,0.0
1454580,0.0
1454610,0.0
1454640,0.0
1454670,0.0
1454700,0.0
1454730,0.0
1454760,0.0
1454790,0.0
1454820,0.0
1454850,0.0
1454880,0.0
1454910,0.0
1454940,0.0
1454970,0.0
1455000,0.0
1455030,0.0
1455060,0.0
1455090,0.0
1455120,0.0
1455150,0.0
1455180,0.0
1455210,0.0
1455240,0.0
1455270,0.0
1455300,0.0
1455330,0.0
1455360,0.0
1455390,0.0
1455420,0.0
1455450,0.0
1455480,0.0
1455510,0.0
1455540,0.0
1455570,0.0
1455600,0.0
1455630,0.0
1455660,0.0
1455690,0.0
1455720,0.0
1455750,0.0
1455780,0.0
1455810,0.0
1455840,0.0
1455870,0.0
1455900,0.0
1455930,0.0
1455960,0.0
1455990,0.0
1456020,0.0
1456050,0.0
1456080,0.0
1456110,0.0
1456140,0.0
1456170,0.0
1456200,0.0
1456230,0.0
1456260,0.0
1456290,0.0
1456320,0.0
1456350,0.0
1456380,0.0
1456410,0.0
1456440,0.0
1456470,0.0
1456500,0.0
1456530,0.0
1456560,0.0
1456590,0.0
1456620,0.0
1456650,0.0
1456680,0.0
1456710,0.0
1456740,0.0
1456770,0.0
1456800,0.0
1456830,0.0
1456860,0.0
1456890,0.0
1456920,0.0
1456950,0.0
1456980,0.0
1457010,0.0
1457040,0.0
1457070,0.0
1457100,0.0
1457130,0.0
1457160,0.0
1457190,0.0
1457220,0.0
1457250,0.0
1457280,0.0
1457310,0.0
1457340,0.0
1457370,0.0
1457400,0.0
1457430,0.0
1457460,0.0
1457490,0.0
1457520,0.0
1457550,0.0
1457580,0.0
1457610,0.0
1457640,0.0
1457670,0.0
1457700,0.0
1457730,0.0
1457760,0.0
1457790,0.0
1457820,0.0
1457850,0.0
1457880,0.0
1457910,0.0
1457940,0.0
1457970,0.0
1458000,0.0
1458030,0.0
1458060,0.0
1458090,0.0
1458120,0.0
1458150,0.0
1458180,0.0
1458210,0.0
1458240,0.0
1458270,0.0
1458300,0.0
1458330,0.0
1458360,0.0
1458390,0.0
1458420,0.0
1458450,0.0
1458480,0.0
1458510,0.0
1458540,0.0
1458570,0.0
1458600,0.0
1458630,0.0
1458660,0.0
1458690,0.0
1458720,0.0
1458750,0.0
1458780,0.0
1458810,0.0
1458840,0.0
1458870,0.0
1458900,0.0
1458930,0.0
1458960,0.0
1458990,0.0
1459020,0.0
1459050,0.0
1459080,0.0
1459110,0.0
1459140,0.0
1459170,0.0
1459200,0.0
1459230,0.0
1459260,0.0
1459290,0.0
1459320,0.0
1459350,0.0
1459380,0.0
1459410,0.0
1459440,0.0
1459470,0.0
1459500,0.0
1459530,0.0
1459560,0.0
1459590,0.0
1459620,0.0
1459650,0.0
1459680,0.0
1459710,0.0
1459740,0.0
1459770,0.0
1459800,0.0
1459830,0.0
1459860,0.0
1459890,0.0
1459920,0.0
1459950,0.0
1459980,0.0
1460010,0.0
1460040,0.0
1460070,0.0
1460100,0.0
1460130,0.0
1460160,0.0
1460190,0.0
1460220,0.0
1460250,0.0
1460280,0.0
1460310,0.0
1460340,0.0
1460370,0.0
1460400,0.0
1460430,0.0
1460460,0.0
1460490,0.0
1460520,0.0
1460550,0.0
1460580,0.0
1460610,0.0
1460640,0.0
1460670,0.0
1460700,0.0
1460730,0.0
1460760,0.0
1460790,0.0
1460820,0.0
1460850,0.0
1460880,0.0
1460910,0.0
1460940,0.0
1460970,0.0
1461000,0.0
1461030,0.0
1461060,0.0
1461090,0.0
1461120,0.0
1461150,0.0
1461180,0.0
1461210,0.0
1461240,0.0
1461270,0.0
1461300,0.0
1461330,0.0
1461360,0.0
1461390,0.0
1461420,0.0
1461450,0.0
1461480,0.0
1461510,0.0
1461540,0.0
1461570,0.0
1461600,0.0
1461630,0.0
1461660,0.0
1461690,0.0
1461720,0.0
1461750,0.0
1461780,0.0
1461810,0.0
1461840,0.0
1461870,0.0
1461900,0.0
1461930,0.0
1461960,0.0
1461990,0.0
1462020,0.0
1462050,0.0
1462080,0.0
1462110,0.0
1462140,0.0
1462170,0.0
1462200,0.0
1462230,0.0
1462260,0.0
1462290,0.0
1462320,0.0
1462350,0.0
1462380,0.0
1462410,0.0
1462440,0.0
1462470,0.0
1462500,0.0
1462530,0.0
1462560,0.0
1462590,0.0
1462620,0.0
1462650,0.0
1462680,0.0
1462710,0.0
1462740,0.0
1462770,0.0
1462800,0.0
1462830,0.0
1462860,0.0
1462890,0.0
1462920,0.0
1462950,0.0
1462980,0.0
1463010,0.0
1463040,0.0
1463070,0.0
1463100,0.0
1463130,0.0
1463160,0.0
1463190,0.0
1463220,0.0
1463250,0.0
1463280,0.0
1463310,0.0
1463340,0.0
1463370,0.0
1463400,0.0
1463430,0.0
1463460,0.0
1463490,0.0
1463520,0.0
1463550,0.0
1463580,0.0
1463610,0.0
1463640,0.0
1463670,0.0
1463700,0.0
1463730,0.0
1463760,0.0
1463790,0.0
1463820,0.0
1463850,0.0
1463880,0.0
1463910,0.0
1463940,0.0
1463970,0.0
1464000,0.0
1464030,0.0
1464060,0.0
1464090,0.0
1464120,0.0
1464150,0.0
1464180,0.0
1464210,0.0
1464240,0.0
1464270,0.0
1464300,0.0
1464330,0.0
1464360,0.0
1464390,0.0
1464420,0.0
1464450,0.0
1464480,0.0
1464510,0.0
1464540,0.0
1464570,0.0
1464600,0.0
1464630,0.0
1464660,0.0
1464690,0.0
1464720,0.0
1464750,0.0
1464780,0.0
1464810,0.0
1464840,0.0
1464870,0.0
1464900,0.0
1464930,0.0
1464960,0.0
1464990,0.0
1465020,0.0
1465050,0.0
1465080,0.0
1465110,0.0
1465140,0.0
1465170,0.0
1465200,0.0
1465230,0.0
1465260,0.0
1465290,0.0
1465320,0.0
1465350,0.0
1465380,0.0
1465410,0.0
1465440,0.0
1465470,0.0
1465500,0.0
1465530,0.0
1465560,0.0
1465590,0.0
1465620,0.0
1465650,0.0
1465680,0.0
1465710,0.0
1465740,0.0
1465770,0.0
1465800,0.0
1465830,0.0
1465860,0.0
1465890,0.0
1465920,0.0
1465950,0.0
1465980,0.0
1466010,0.0
1466040,0.0
1466070,0.0
1466100,0.0
1466130,0.0
1466160,0.0
1466190,0.0
1466220,0.0
1466250,0.0
1466280,0.0
1466310,0.0
1466340,0.0
1466370,0.0
1466400,0.0
1466430,0.0
1466460,0.0
1466490,0.0
1466520,0.0
1466550,0.0
1466580,0.0
1466610,0.0
1466640,0.0
1466670,0.0
1466700,0.0
1466730,0.0
1466760,0.0
1466790,0.0
1466820,0.0
1466850,0.0
1466880,0.0
1466910,0.0
1466940,0.0
1466970,0.0
1467000,0.0
1467030,0.0
1467060,0.0
1467090,0.0
1467120,0.0
1467150,0.0
1467180,0.0
1467210,0.0
1467240,0.0
1467270,0.0
1467300,0.0
1467330,0.0
1467360,0.0
1467390,0.0
1467420,0.0
1467450,0.0
1467480,0.0
1467510,0.0
1467540,0.0
1467570,0.0
1467600,0.0
1467630,0.0
1467660,0.0
1467690,0.0
1467720,0.0
1467750,0.0
1467780,0.0
1467810,0.0
1467840,0.0
1467870,0.0
1467900,0.0
1467930,0.0
1467960,0.0
1467990,0.0
1468020,0.0
1468050,0.0
1468080,0.0
1468110,0.0
1468140,0.0
1468170,0.0
1468200,0.0
1468230,0.0
1468260,0.0
1468290,0.0
1468320,0.0
1468350,0.0
1468380,0.0
1468410,0.0
1468440,0.0
1468470,0.0
1468500,0.0
1468530,0.0
1468560,0.0
1468590,0.0
1468620,0.0
1468650,0.0
1468680,0.0
1468710,0.0
1468740,0.0
1468770,0.0
1468800,0.0
1468830,0.0
1468860,0.0
1468890,0.0
1468920,0.0
1468950,0.0
1468980,0.0
1469010,0.0
1469040,0.0
1469070,0.0
1469100,0.0
1469130,0.0
1469160,0.0
1469190,0.0
1469220,0.0
1469250,0.0
1469280,0.0
1469310,0.0
1469340,0.0
1469370,0.0
1469400,0.0
1469430,0.0
1469460,0.0
1469490,0.0
1469520,0.0
1469550,0.0
1469580,0.0
1469610,0.0
1469640,0.0
1469670,0.0
1469700,0.0
1469730,0.0
1469760,0.0
1469790,0.0
1469820,0.0
1469850,0.0
1469880,0.0
1469910,0.0
1469940,0.0
1469970,0.0
1470000,0.0
1470030,0.0
1470060,0.0
1470090,0.0
1470120,0.0
1470150,0.0
1470180,0.0
1470210,0.0
1470240,0.0
1470270,0.0
1470300,0.0
1470330,0.0
1470360,0.0
1470390,0.0
1470420,0.0
1470450,0.0
1470480,0.0
1470510,0.0
1470540,0.0
1470570,0.0
1470600,0.0
1470630,0.0
1470660,0.0
1470690,0.0
1470720,0.0
1470750,0.0
1470780,0.0
1470810,0.0
1470840,0.0
1470870,0.0
1470900,0.0
1470930,0.0
1470960,0.0
1470990,0.0
1471020,0.0
1471050,0.0
1471080,0.0
1471110,0.0
1471140,0.0
1471170,0.0
1471200,0.0
1471230,0.0
1471260,0.0
1471290,0.0
1471320,0.0
1471350,0.0
1471380,0.0
1471410,0.0
1471440,0.0
1471470,0.0
1471500,0.0
1471530,0.0
1471560,0.0
1471590,0.0
1471620,0.0
1471650,0.0
1471680,0.0
1471710,0.0
1471740,0.0
1471770,0.0
1471800,0.0
1471830,0.0
1471860,0.0
1471890,0.0
1471920,0.0
1471950,0.0
1471980,0.0
1472010,0.0
1472040,0.0
1472070,0.0
1472100,0.0
1472130,0.0
1472160,0.0
1472190,0.0
1472220,0.0
1472250,0.0
1472280,0.0
1472310,0.0
1472340,0.0
1472370,0.0
1472400,0.0
1472430,0.0
1472460,0.0
1472490,0.0
1472520,0.0
1472550,0.0
1472580,0.0
1472610,0.0
1472640,0.0
1472670,0.0
1472700,0.0
1472730,0.0
1472760,0.0
1472790,0.0
1472820,0.0
1472850,0.0
1472880,0.0
1472910,0.0
1472940,0.0
1472970,0.0
1473000,0.0
1473030,0.0
1473060,0.0
1473090,0.0
1473120,0.0
1473150,0.0
1473180,0.0
1473210,0.0
1473240,0.0
1473270,0.0
1473300,0.0
1473330,0.0
1473360,0.0
1473390,0.0
1473420,0.0
1473450,0.0
1473480,0.0
1473510,0.0
1473540,0.0
1473570,0.0
1473600,0.0
1473630,0.0
1473660,0.0
1473690,0.0
1473720,0.0
1473750,0.0
1473780,0.0
1473810,0.0
1473840,0.0
1473870,0.0
1473900,0.0
1473930,0.0
1473960,0.0
1473990,0.0
1474020,0.0
1474050,0.0
1474080,0.0
1474110,0.0
1474140,0.0
1474170,0.0
1474200,0.0
1474230,0.0
1474260,0.0
1474290,0.0
1474320,0.0
1474350,0.0
1474380,0.0
1474410,0.0
1474440,0.0
1474470,0.0
1474500,0.0
1474530,0.0
1474560,0.0
1474590,0.0
1474620,0.0
1474650,0.0
1474680,0.0
1474710,0.0
1474740,0.0
1474770,0.0
1474800,0.0
1474830,0.0
1474860,0.0
1474890,0.0
1474920,0.0
1474950,0.0
1474980,0.0
1475010,0.0
1475040,0.0
1475070,0.0
1475100,0.0
1475130,0.0
1475160,0.0
1475190,0.0
1475220,0.0
1475250,0.0
1475280,0.0
1475310,0.0
1475340,0.0
1475370,0.0
1475400,0.0
1475430,0.0
1475460,0.0
1475490,0.0
1475520,0.0
1475550,0.0
1475580,0.0
1475610,0.0
1475640,0.0
1475670,0.0
1475700,0.0
1475730,0.0
1475760,0.0
1475790,0.0
1475820,0.0
1475850,0.0
1475880,0.0
1475910,0.0
1475940,0.0
1475970,0.0
1476000,0.0
