time,hvac_oveZonActWes_yReaHea_u
1428030,0.1512131169064568
1428060,0.1511730971672155
1428090,0.1511071011178453
1428120,0.15101670798984193
1428150,0.1509021752830117
1428180,0.1507648232360417
1428210,0.15060431527957008
1428240,0.15042787098666638
1428270,0.15023580941956216
1428300,0.15002569767323828
1428330,0.149797542436465
1428360,0.1495540583297716
1428390,0.1492980199816336
1428420,0.14903051578961496
1428450,0.14875184844439973
1428480,0.14846287833157082
1428510,0.14816474527638576
1428540,0.14785841204010608
1428570,0.14754481811315348
1428600,0.14722453876852876
1428630,0.14689786327014973
1428660,0.1465656087387556
1428690,0.14622872652266758
1428720,0.14588807270032433
1428750,0.1455455098014768
1428780,0.14520259298325386
1428810,0.14485873561230828
1428840,0.14451391215347453
1428870,0.14416912668376886
1428900,0.1438232631872303
1428930,0.14347675327000747
1428960,0.1431304122427056
1428990,0.1427811527812253
1429020,0.14243086975479097
1429050,0.1420787117873087
1429080,0.14172329016813204
1429110,0.14136529249579388
1429140,0.14100434118825086
1429170,0.14063967137498273
1429200,0.1402709005990397
1429230,0.13834906740445163
1429260,0.13626459107882363
1429290,0.13404623968006027
1429320,0.13172037119545926
1429350,0.12931102137249378
1429380,0.1268399881349788
1429410,0.12432704526945848
1429440,0.1217899144995144
1429470,0.1192444790172929
1429500,0.11670486258359473
1429530,0.11418323955489348
1429560,0.11169009024140733
1429590,0.10923433864252963
1429620,0.10682347722548136
1429650,0.10446347191643249
1429680,0.10215916886826115
1429710,0.09991407791117844
1429740,0.09773095525536545
1429770,0.09561133346832466
1429800,0.09355617620762796
1429830,0.09156580763771384
1429860,0.08963993640023803
1429890,0.08777776931312745
1429920,0.08597811305757207
1429950,0.08423945747267848
1429980,0.0825600447681728
1430010,0.08093792913472292
1430040,0.07937102908596069
1430070,0.07785717371050158
1430100,0.07639414180182924
1430130,0.07497967542446628
1430160,0.0736115444830402
1430190,0.07228756869966706
1430220,0.07100569587601778
1430250,0.06976401149943662
1430280,0.0685608235987201
1430310,0.06739456858538723
1430340,0.06626385843723444
1430370,0.0651671404579687
1430400,0.06410259917386048
1430430,0.06306815852387604
1430460,0.06206169423319916
1430490,0.0610810842977426
1430520,0.060124366773090215
1430550,0.05918966157183473
1430580,0.05827531244222377
1430610,0.057379666604712484
1430640,0.05650130440574
1430670,0.05563870920656079
1430700,0.0547906367502073
1430730,0.053955664512267104
1430760,0.053132709999062236
1430790,0.052320424078695534
1430820,0.05151786623116052
1430850,0.05072373430414777
1430880,0.04993720627125282
1430910,0.049157002489406666
1430940,0.04838239909414402
1430970,0.0476121788278673
1431000,0.04684554089325037
1431030,0.046081420273960685
1431060,0.04531907293056986
1431090,0.044557448464484666
1431120,0.043795866728725305
1431150,0.043033332612453915
1431180,0.04226924193755962
1431210,0.0415026657523664
1431240,0.04073306977308101
1431270,0.03995960479119192
1431300,0.03918180071879286
1431330,0.0383989108585433
1431360,0.03761053410965267
1431390,0.036816093930335685
1431420,0.036015411272303455
1431450,0.03520798702258673
1431480,0.034393248630535264
1431510,0.033570560979163847
1431540,0.03273920990550697
1431570,0.031898442532249806
1431600,0.031047943723337593
1431630,0.03018709903609551
1431660,0.02931528965612188
1431690,0.02843196646172082
1431720,0.027536608901891295
1431750,0.02662871340109932
1431780,0.025707792783425273
1431810,0.024773373925653302
1431840,0.023824996835898653
1431870,0.022862214561999154
1431900,0.02188459308494723
1431930,0.0208917115635089
1431960,0.01988316297032946
1431990,0.01885855486845543
1432020,0.01781751017042895
1432050,0.016759667812980675
1432080,0.015684683281929578
1432110,0.01459511206835416
1432140,0.013518826475758673
1432170,0.01252051662520235
1432200,0.011658029260694477
1432230,0.010959179709521347
1432260,0.010424648550731445
1432290,0.010037247022499193
1432320,0.00976742693302932
1432350,0.009587263984513053
1432380,0.009472622120200157
1432410,0.009400412293551479
1432440,0.00935225955295434
1432470,0.00931525567050254
1432500,0.009280575287136508
1432530,0.009241793954380994
1432560,0.009196223112730679
1432590,0.009142564257172782
1432620,0.009080762010375592
1432650,0.009011555506803985
1432680,0.008936126806095174
1432710,0.008855883225599563
1432740,0.008772333694607061
1432770,0.008686949604922181
1432800,0.008601099744073984
1432830,0.00851526011729673
1432860,0.008428515200749121
1432890,0.008339288160231379
1432920,0.008246169044489956
1432950,0.008148354248634958
1432980,0.008045500187365563
1433010,0.007937496922772923
1433040,0.007824317690512655
1433070,0.007705959312029821
1433100,0.007582440807607088
1433130,0.007453823822339561
1433160,0.007320248308487001
1433190,0.007181981296978716
1433220,0.0070394766377205355
1433250,0.006893549166050561
1433280,0.006746496677026687
1433310,0.006613509521701097
1433340,0.006533530816311434
1433370,0.006494885564066216
1433400,0.006480223183242937
1433430,0.006478914691670088
1433460,0.006484241477099072
1433490,0.00649265219542395
1433520,0.006501810981551188
1433550,0.00651052109033686
1433580,0.006518301679008053
1433610,0.006524992014328631
1433640,0.006530665196667263
1433670,0.006535445892205884
1433700,0.006539510835472362
1433730,0.0065430266359623145
1433760,0.006546144062962565
1433790,0.0065489918695257245
1433820,0.006551674658264293
1433850,0.006554273754799259
1433880,0.006556850122069459
1433910,0.006559447965345896
1433940,0.006562098085615163
1433970,0.006565188533734515
1434000,0.006570089396707667
1434030,0.0065784166108696605
1434060,0.006590344998387126
1434090,0.006604301656217075
1434120,0.006619266935282802
1434150,0.006634666778074821
1434180,0.006650094147010692
1434210,0.00666530472694894
1434240,0.006680182351837615
1434270,0.006694664970337778
1434300,0.00670873266840579
1434330,0.006722382646922435
1434360,0.006735615570940917
1434390,0.006748429915975625
1434420,0.006760820179547531
1434450,0.006772776510550401
1434480,0.00678428476156585
1434510,0.006795326698243645
1434540,0.006805880315215221
1434570,0.00681592021006863
1434600,0.006825417961913182
1434630,0.006834346742845225
1434660,0.006842691082404239
1434690,0.006850452370049628
1434720,0.006857646566096252
1434750,0.006864298903082336
1434780,0.006870438850099438
1434810,0.006876096653952357
1434840,0.006881301573081487
1434870,0.006886081115534892
1434900,0.0068904608296657364
1434930,0.00689446433218049
1434960,0.006898113418714165
1434990,0.006901428198197089
1435020,0.006904427232864572
1435050,0.006907127676486733
1435080,0.006909545405463472
1435110,0.006911695138611067
1435140,0.00691359054325604
1435170,0.0069152443194873325
1435200,0.006916668283843062
1435230,0.006917873448215969
1435260,0.00691887008949677
1435290,0.006919667822888397
1435320,0.006920275672314585
1435350,0.00692070212642176
1435380,0.006920955178351472
1435410,0.006921042354809631
1435440,0.0069209707409678784
1435470,0.00692074700564116
1435500,0.006920377427962476
1435530,0.006919867924888928
1435560,0.006919224078652268
1435590,0.006918451163362192
1435620,0.006917554170423503
1435650,0.00691653783272268
1435680,0.006915406647458847
1435710,0.006914164897748107
1435740,0.006912816672709657
1435770,0.0069113658863381
1435800,0.006909816294923756
1435830,0.006908171513181817
1435860,0.006906435029166647
1435890,0.006904610217965283
1435920,0.006902700354294339
1435950,0.006900708623992505
1435980,0.006898638132383594
1436010,0.0068964918890797484
1436040,0.006894272892376707
1436070,0.0068919842404142504
1436100,0.00688962919272569
1436130,0.006887211171677214
1436160,0.006884733721757937
1436190,0.006882200461378664
1436220,0.006879615031447843
1436250,0.006876981036016272
1436280,0.00687430198171289
1436310,0.006871581225058158
1436340,0.006868821933043068
1436370,0.0068660270584704605
1436400,0.006863199329719925
1436430,0.006860340928016638
1436460,0.00685745355389379
1436490,0.006854538695000109
1436520,0.006851597405548029
1436550,0.006848630362654619
1436580,0.0068456381095772425
1436610,0.0068426211324715555
1436640,0.006839579871212538
1436670,0.0068365147758800105
1436700,0.006833426326967118
1436730,0.006830315066566292
1436760,0.006827181626123958
1436790,0.006824026742265969
1436820,0.006820851259199845
1436850,0.006817656120470164
1436880,0.0068144423551285355
1436910,0.006811211062268276
1436940,0.0068079633960665
1436970,0.006804700551811402
1437000,0.0068014237526522175
1437030,0.006798134237016965
1437060,0.006794833246484336
1437090,0.0067915220143836075
1437120,0.006788201755339719
1437150,0.006784873655757567
1437180,0.0067815388655305415
1437210,0.006778198490813221
1437240,0.0067748535879542555
1437270,0.0067715051584952305
1437300,0.006768154145222337
1437330,0.006764801429172698
1437360,0.006761447827540307
1437390,0.006758094092358323
1437420,0.006754740909976211
1437450,0.00675138890106157
1437480,0.006748038621210927
1437510,0.006744690561954461
1437540,0.0067413451521681905
1437570,0.006738002759697791
1437600,0.006734663693259751
1437630,0.0067313282044021054
1437660,0.006727996489624873
1437690,0.00672466869244641
1437720,0.006721344905501605
1437750,0.00671802517251897
1437780,0.006714709490278854
1437810,0.006711397810379303
1437840,0.006708090040896485
1437870,0.006704786047884
1437900,0.006701485656699862
1437930,0.0066981886531669015
1437960,0.0066948947845864104
1437990,0.0066916037605382625
1438020,0.00668831525356796
1438050,0.006685028899670342
1438080,0.006681744298725691
1438110,0.006678461014964584
1438140,0.006675178577107014
1438170,0.00667189647827409
1438200,0.006668614175648372
1438230,0.006665331726936162
1438260,0.006662051021088178
1438290,0.006658776387903987
1438320,0.00665551424465094
1438350,0.006652272280414966
1438380,0.006649058671345191
1438410,0.006645881555308476
1438440,0.0066427487719803386
1438470,0.006639667762804853
1438500,0.0066366455609598906
1438530,0.006633688810650168
1438560,0.00663080379181631
1438590,0.006627996444329637
1438620,0.006625272391104782
1438650,0.006622636960147833
1438680,0.006620095205050971
1438710,0.006617651923508141
1438740,0.006615311673627147
1438770,0.006613078787560648
1438800,0.006610957383222284
1438830,0.0066089513763571105
1438860,0.006607064490112023
1438890,0.006605300263043273
1438920,0.0066036620563410765
1438950,0.006602153061577912
1438980,0.0066007763138076075
1439010,0.00659953470324563
1439040,0.006598430980560588
1439070,0.006597467757234626
1439100,0.006596647504434968
1439130,0.00659597255277992
1439160,0.0065954450935156285
1439190,0.006595067180635363
1439220,0.006594840733438049
1439250,0.006594767539000879
1439280,0.006594849254511773
1439310,0.006595087409315133
1439340,0.006595483406737561
1439370,0.006596038525594493
1439400,0.006596753921561684
1439430,0.006597630628209129
1439460,0.006598669557876701
1439490,0.00659987150230499
1439520,0.0066012371330292025
1439550,0.006602767001632919
1439580,0.006604461539743733
1439610,0.00660632105887765
1439640,0.0066083457501432
1439670,0.006610535683675019
1439700,0.006612890808004457
1439730,0.00661541094921975
1439760,0.006618095809981093
1439790,0.006620944968371172
1439820,0.006623957876620102
1439850,0.0066271338596585695
1439880,0.0066304721135149024
1439910,0.006633971703556999
1439940,0.006637631562585427
1439970,0.0066414504887371785
1440000,0.006645427143229895
1440030,0.006649560769469221
1440060,0.006653853818354166
1440090,0.006658317436428417
1440120,0.00666297989787413
1440150,0.006667894828104007
1440180,0.00667314318824876
1440210,0.006678824804526647
1440240,0.006685041286040488
1440270,0.006691877089147459
1440300,0.00669938692140319
1440330,0.00670759264281659
1440360,0.006716488377105278
1440390,0.0067260478093406255
1440420,0.0067362266603051175
1440450,0.006746967884350565
1440480,0.006758212567196573
1440510,0.006769912258151026
1440540,0.00678203782881017
1440570,0.006794582914842397
1440600,0.006807562560323356
1440630,0.006821008580196208
1440660,0.006834963000623301
1440690,0.006849470635563523
1440720,0.006864571554172036
1440750,0.0068802940137038275
1440780,0.006896648282906534
1440810,0.006913621581533275
1440840,0.006931176330405573
1440870,0.006949259155271619
1440900,0.006967813662233733
1440930,0.006986788703085734
1440960,0.007006140627499796
1440990,0.007025832057766156
1441020,0.00704582987156674
1441050,0.00706610369192324
1441080,0.007086625058949581
1441110,0.0071073670295452645
1441140,0.007128303961558486
1441170,0.007149411354857272
1441200,0.0071706657111513935
1441230,0.007192044412142724
1441260,0.007213525617986501
1441290,0.007235088183644216
1441320,0.007256711588855501
1441350,0.007278375877413831
1441380,0.007300061602464697
1441410,0.0073217497756853335
1441440,0.007343421818895669
1441470,0.007365059517236016
1441500,0.0073866449733217664
1441530,0.007408160561872895
1441560,0.007429588884560799
1441590,0.00745091272487196
1441620,0.007472115002700868
1441650,0.0074931787285920015
1441680,0.007514086957498487
1441710,0.007534822741963301
1441740,0.007555369084534022
1441770,0.007575708889567183
1441800,0.007595824914168022
1441830,0.007615701153495801
1441860,0.007635325775647086
1441890,0.007654692969978687
1441920,0.007673802578299278
1441950,0.007692658413389162
1441980,0.007711266509611372
1442010,0.007729633956461482
1442040,0.007747768183101311
1442070,0.007765676809486079
1442100,0.007783367570097248
1442130,0.0078008483108323425
1442160,0.007818127042849232
1442190,0.00783521203765293
1442220,0.007852111951173194
1442250,0.007868835969197291
1442280,0.007885390935195516
1442310,0.00790175624506039
1442340,0.007917865419298913
1442370,0.007933622542698643
1442400,0.00794894295020352
1442430,0.00796379129078871
1442460,0.00797819957325174
1442490,0.007992263376445234
1442520,0.00800612362380046
1442550,0.008019943047974177
1442580,0.00803388414122324
1442610,0.008048092132108643
1442640,0.00806268391312787
1442670,0.00807774225672813
1442700,0.008093313916729962
1442730,0.008109416730079647
1442760,0.008126056591775432
1442790,0.008143234582690912
1442820,0.008160944084082796
1442850,0.008179166942457043
1442880,0.008197873794554734
1442910,0.008217027606138426
1442940,0.008236587695033498
1442970,0.008256512634035047
1443000,0.008276761808308601
1443030,0.00829729602813494
1443060,0.00831807762222209
1443090,0.008339070253137008
1443120,0.008360238520712498
1443150,0.008381547273861263
1443180,0.008402960294931141
1443210,0.008424436912519448
1443240,0.008445920849558503
1443270,0.008467416950855641
1443300,0.008488965119545269
1443330,0.008510594811180052
1443360,0.008532311651348639
1443390,0.008554104021606725
1443420,0.008575952349563109
1443450,0.008597834680744727
1443480,0.008619728902920183
1443510,0.008641613416031788
1443540,0.008663467349871853
1443570,0.008685270686786345
1443600,0.00870700432973851
1443630,0.00874125568477836
1443660,0.00879617197388209
1443690,0.00886722392810099
1443720,0.008950385625544009
1443750,0.009042906031722574
1443780,0.009142536742479137
1443810,0.009248182718151221
1443840,0.009358870033672535
1443870,0.009473992673769967
1443900,0.009593280830034615
1443930,0.009716446417972167
1443960,0.00984340232734359
1443990,0.009974161461276682
1444020,0.010108801527606983
1444050,0.01024741347728157
1444080,0.010390112497121608
1444110,0.010537057368390468
1444140,0.010688450869517526
1444170,0.010844534049957832
1444200,0.011005588512453784
1444230,0.011171946549486665
1444260,0.01134400294887728
1444290,0.011522225591794449
1444320,0.011707165901700177
1444350,0.01189947203957328
1444380,0.012099907634545652
1444410,0.012309377685927343
1444440,0.012528963017085951
1444470,0.012759965193333916
1444500,0.013003966341796465
1444530,0.013262910661687407
1444560,0.013539217156101443
1444590,0.013835938244804056
1444620,0.014156987671143657
1444650,0.014507476068551047
1444680,0.014894219063647683
1444710,0.015325204798619329
1444740,0.015805892693728733
1444770,0.01633698364636097
1444800,0.01691729030412318
1444830,0.01754650957556337
1444860,0.018225341162706424
1444890,0.018953957516374506
1444920,0.0197312441724133
1444950,0.020555512259298588
1444980,0.021425448568900992
1445010,0.022340172627574338
1445040,0.02329864174435522
1445070,0.024299312014901545
1445100,0.02534038294892843
1445130,0.026420181095840777
1445160,0.02753722779377097
1445190,0.028689945726380228
1445220,0.029876644920795836
1445250,0.03109560062720349
1445280,0.03234510199154681
1445310,0.033623458790166524
1445340,0.034928994420663786
1445370,0.036260043776786516
1445400,0.03761495750582581
1445430,0.038992108331376986
1445460,0.040389897232630916
1445490,0.04180675860002851
1445520,0.04324116312006997
1445550,0.04469161927131314
1445580,0.04615667431630334
1445610,0.0476349153267641
1445640,0.04912497016679017
1445670,0.05062550815333964
1445700,0.05213524027906233
1445730,0.05365291912204217
1445760,0.05517733867425794
1445790,0.05670733425899985
1445820,0.05824178255929989
1445850,0.05977960166664923
1445880,0.06131975104940551
1445910,0.06286123140794783
1445940,0.0644030844510861
1445970,0.0659443926295407
1446000,0.06748427852734196
1446030,0.06902190355228291
1446060,0.07055646660049979
1446090,0.07208720308059778
1446120,0.07361338419057954
1446150,0.07513431623350227
1446180,0.07664933987441573
1446210,0.07815782934328641
1446240,0.07965919161301281
1446270,0.08115286556775783
1446300,0.08263832116431193
1446330,0.08411505858545486
1446360,0.08558260738507287
1446390,0.08704052562529675
1446420,0.08848839900713788
1446450,0.08992583999667025
1446480,0.09135248694897526
1446510,0.09276800323153556
1446540,0.09417207634810777
1446570,0.0955644170639921
1446600,0.09694475853382407
1446630,0.09831285535721489
1446660,0.09966848290135144
1446690,0.10101143622764945
1446720,0.10234153493241288
1446750,0.1036587976975498
1446780,0.10496353499679767
1446810,0.10625625479553985
1446840,0.10753754191878118
1446870,0.10880800392873995
1446900,0.11006826712014198
1446930,0.11131898111286488
1446960,0.11256081466069873
1446990,0.11379444527252687
1447020,0.11502055000174027
1447050,0.1162397988090482
1447080,0.11745284965811698
1447110,0.11866034440677695
1447140,0.1198629051681333
1447170,0.12106114331455588
1447200,0.12225363790617727
1447230,0.12342905550033287
1447260,0.12458519587926983
1447290,0.12572585461845304
1447320,0.1268546679549136
1447350,0.12797152633503384
1447380,0.12907453693214127
1447410,0.1301629622312113
1447440,0.13123709530908925
1447470,0.13229795036880332
1447500,0.13334699254136234
1447530,0.1343858881593029
1447560,0.13541629818602077
1447590,0.13643978059786
1447620,0.13745770783556754
1447650,0.13847126443853025
1447680,0.13948144767018464
1447710,0.14048908010112213
1447740,0.14149483163936968
1447770,0.14249923972450432
1447800,0.1435027110131052
1447830,0.14450556303140918
1447860,0.1455080442751271
1447890,0.14651033653304102
1447920,0.14751255837329422
1447950,0.14851477737084307
1447980,0.14951702008766005
1448010,0.1505192795926292
1448040,0.15152152137029987
1448070,0.1525236882819305
1448100,0.15352570489669815
1448130,0.15452748131116967
1448160,0.15552891650549563
1448190,0.15652990127360908
1448220,0.1575303207677914
1448250,0.15853005669828132
1448280,0.15952898922613273
1448310,0.16052699858303365
1448340,0.1615239664476847
1448370,0.16251977710493665
1448400,0.16351431841099806
1448430,0.16450748258577372
1448460,0.1654991668513485
1448490,0.16648927393390545
1448520,0.16747771244480902
1448550,0.16846439715506717
1448580,0.1694492491762224
1448610,0.1704321960594553
1448640,0.1714131718236733
1448670,0.1723921169222693
1448700,0.17336897815748686
1448730,0.1743437085502803
1448760,0.1753162671730656
1448790,0.17628661895163866
1448820,0.1772547344736194
1448850,0.17822058994786436
1448880,0.1791841672943443
1448910,0.18014545394164044
1448940,0.18110444232150605
1448970,0.1820611293001281
1449000,0.1830155157157197
1449030,0.1839676060222688
1449060,0.18491740803024684
1449090,0.18586493260343864
1449120,0.18681019335532426
1449150,0.18775320635455658
1449180,0.18869398985522665
1449210,0.18963256405980783
1449240,0.1905689509130654
1449270,0.19150317391918423
1449300,0.19243525797387356
1449330,0.19336522920599836
1449360,0.19429311482660552
1449390,0.19521894298551176
1449420,0.19614274263606052
1449450,0.19706454340859283
1449480,0.19798437549268377
1449510,0.19890226952788917
1449540,0.19981825650269744
1449570,0.20073236766146194
1449600,0.20164463441909816
1449630,0.2025550882832635
1449660,0.20346376078381873
1449690,0.20437068340920408
1449720,0.20527588754934542
1449750,0.20617940444482147
1449780,0.2070812651417435
1449810,0.20798150045213012
1449840,0.2088801409192633
1449870,0.2097772167876973
1449900,0.21067275797758406
1449930,0.21156679406294676
1449960,0.2124593542535496
1449990,0.21335046737993865
1450020,0.21424016188107264
1450050,0.21512846579409475
1450080,0.21601540674617747
1450110,0.21690101194853617
1450140,0.21778530819258796
1450170,0.21866832184799928
1450200,0.21955007886264333
1450230,0.2204306047640537
1450260,0.22130992466238048
1450290,0.22218806325449783
1450320,0.2230650448291915
1450350,0.2239408932734575
1450380,0.22481563207991756
1450410,0.2256892843556441
1450440,0.22656187283255683
1450470,0.22743341987973617
1450500,0.22830394751792304
1450530,0.22917347743663674
1450560,0.23004203101427825
1450590,0.23090962934181872
1450620,0.23177629325084778
1450650,0.23264204334673916
1450680,0.23350690004815466
1450710,0.2343708836341578
1450740,0.2352340143006241
1450770,0.23609631222800512
1450800,0.23695779766304964
1450830,0.0
1450860,0.0
1450890,0.0
1450920,0.0
1450950,0.0
1450980,0.0
1451010,0.0
1451040,0.0
1451070,0.0
1451100,0.0
1451130,0.0
1451160,0.0
1451190,0.0
1451220,0.0
1451250,0.0
1451280,0.0
1451310,0.0
1451340,0.0
1451370,0.0
1451400,0.0
1451430,0.0
1451460,0.0
1451490,0.0
1451520,0.0
1451550,0.0
1451580,0.0
1451610,0.0
1451640,0.0
1451670,0.0
1451700,0.0
1451730,0.0
1451760,0.0
1451790,0.0
1451820,0.0
1451850,0.0
1451880,0.0
1451910,0.0
1451940,0.0
1451970,0.0
1452000,0.0
1452030,0.0
1452060,0.0
1452090,0.0
1452120,0.0
1452150,0.0
1452180,0.0
1452210,0.0
1452240,0.0
1452270,0.0
1452300,0.0
1452330,0.0
1452360,0.0
1452390,0.0
1452420,0.0
1452450,0.0
1452480,0.0
1452510,0.0
1452540,0.0
1452570,0.0
1452600,0.0
1452630,0.0
1452660,0.0
1452690,0.0
1452720,0.0
1452750,0.0
1452780,0.0
1452810,0.0
1452840,0.0
1452870,0.0
1452900,0.0
1452930,0.0
1452960,0.0
1452990,0.0
1453020,0.0
1453050,0.0
1453080,0.0
1453110,0.0
1453140,0.0
1453170,0.0
1453200,0.0
1453230,0.0
1453260,0.0
1453290,0.0
1453320,0.0
1453350,0.0
1453380,0.0
1453410,0.0
1453440,0.0
1453470,0.0
1453500,0.0
1453530,0.0
1453560,0.0
1453590,0.0
1453620,0.0
1453650,0.0
1453680,0.0
1453710,0.0
1453740,0.0
1453770,0.0
1453800,0.0
1453830,0.0
1453860,0.0
1453890,0.0
1453920,0.0
1453950,0.0
1453980,0.0
1454010,0.0
1454040,0.0
1454070,0.0
1454100,0.0
1454130,0.0
1454160,0.0
1454190,0.0
1454220,0.0
1454250,0.0
1454280,0.0
1454310,0.0
1454340,0.0
1454370,0.0
1454400,0.0
1454430,0.0
1454460,0.0
1454490,0.0
1454520,0.0
1454550,0.0
1454580,0.0
1454610,0.0
1454640,0.0
1454670,0.0
1454700,0.0
1454730,0.0
1454760,0.0
1454790,0.0
1454820,0.0
1454850,0.0
1454880,0.0
1454910,0.0
1454940,0.0
1454970,0.0
1455000,0.0
1455030,0.0
1455060,0.0
1455090,0.0
1455120,0.0
1455150,0.0
1455180,0.0
1455210,0.0
1455240,0.0
1455270,0.0
1455300,0.0
1455330,0.0
1455360,0.0
1455390,0.0
1455420,0.0
1455450,0.0
1455480,0.0
1455510,0.0
1455540,0.0
1455570,0.0
1455600,0.0
1455630,0.0
1455660,0.0
1455690,0.0
1455720,0.0
1455750,0.0
1455780,0.0
1455810,0.0
1455840,0.0
1455870,0.0
1455900,0.0
1455930,0.0
1455960,0.0
1455990,0.0
1456020,0.0
1456050,0.0
1456080,0.0
1456110,0.0
1456140,0.0
1456170,0.0
1456200,0.0
1456230,0.0
1456260,0.0
1456290,0.0
1456320,0.0
1456350,0.0
1456380,0.0
1456410,0.0
1456440,0.0
1456470,0.0
1456500,0.0
1456530,0.0
1456560,0.0
1456590,0.0
1456620,0.0
1456650,0.0
1456680,0.0
1456710,0.0
1456740,0.0
1456770,0.0
1456800,0.0
1456830,0.0
1456860,0.0
1456890,0.0
1456920,0.0
1456950,0.0
1456980,0.0
1457010,0.0
1457040,0.0
1457070,0.0
1457100,0.0
1457130,0.0
1457160,0.0
1457190,0.0
1457220,0.0
1457250,0.0
1457280,0.0
1457310,0.0
1457340,0.0
1457370,0.0
1457400,0.0
1457430,0.0
1457460,0.0
1457490,0.0
1457520,0.0
1457550,0.0
1457580,0.0
1457610,0.0
1457640,0.0
1457670,0.0
1457700,0.0
1457730,0.0
1457760,0.0
1457790,0.0
1457820,0.0
1457850,0.0
1457880,0.0
1457910,0.0
1457940,0.0
1457970,0.0
1458000,0.0
1458030,0.0
1458060,0.0
1458090,0.0
1458120,0.0
1458150,0.0
1458180,0.0
1458210,0.0
1458240,0.0
1458270,0.0
1458300,0.0
1458330,0.0
1458360,0.0
1458390,0.0
1458420,0.0
1458450,0.0
1458480,0.0
1458510,0.0
1458540,0.0
1458570,0.0
1458600,0.0
1458630,0.0
1458660,0.0
1458690,0.0
1458720,0.0
1458750,0.0
1458780,0.0
1458810,0.0
1458840,0.0
1458870,0.0
1458900,0.0
1458930,0.0
1458960,0.0
1458990,0.0
1459020,0.0
1459050,0.0
1459080,0.0
1459110,0.0
1459140,0.0
1459170,0.0
1459200,0.0
1459230,0.0
1459260,0.0
1459290,0.0
1459320,0.0
1459350,0.0
1459380,0.0
1459410,0.0
1459440,0.0
1459470,0.0
1459500,0.0
1459530,0.0
1459560,0.0
1459590,0.0
1459620,0.0
1459650,0.0
1459680,0.0
1459710,0.0
1459740,0.0
1459770,0.0
1459800,0.0
1459830,0.0
1459860,0.0
1459890,0.0
1459920,0.0
1459950,0.0
1459980,0.0
1460010,0.0
1460040,0.0
1460070,0.0
1460100,0.0
1460130,0.0
1460160,0.0
1460190,0.0
1460220,0.0
1460250,0.0
1460280,0.0
1460310,0.0
1460340,0.0
1460370,0.0
1460400,0.0
1460430,0.0
1460460,0.0
1460490,0.0
1460520,0.0
1460550,0.0
1460580,0.0
1460610,0.0
1460640,0.0
1460670,0.0
1460700,0.0
1460730,0.0
1460760,0.0
1460790,0.0
1460820,0.0
1460850,0.0
1460880,0.0
1460910,0.0
1460940,0.0
1460970,0.0
1461000,0.0
1461030,0.0
1461060,0.0
1461090,0.0
1461120,0.0
1461150,0.0
1461180,0.0
1461210,0.0
1461240,0.0
1461270,0.0
1461300,0.0
1461330,0.0
1461360,0.0
1461390,0.0
1461420,0.0
1461450,0.0
1461480,0.0
1461510,0.0
1461540,0.0
1461570,0.0
1461600,0.0
1461630,0.0
1461660,0.0
1461690,0.0
1461720,0.0
1461750,0.0
1461780,0.0
1461810,0.0
1461840,0.0
1461870,0.0
1461900,0.0
1461930,0.0
1461960,0.0
1461990,0.0
1462020,0.0
1462050,0.0
1462080,0.0
1462110,0.0
1462140,0.0
1462170,0.0
1462200,0.0
1462230,0.0
1462260,0.0
1462290,0.0
1462320,0.0
1462350,0.0
1462380,0.0
1462410,0.0
1462440,0.0
1462470,0.0
1462500,0.0
1462530,0.0
1462560,0.0
1462590,0.0
1462620,0.0
1462650,0.0
1462680,0.0
1462710,0.0
1462740,0.0
1462770,0.0
1462800,0.0
1462830,0.0
1462860,0.0
1462890,0.0
1462920,0.0
1462950,0.0
1462980,0.0
1463010,0.0
1463040,0.0
1463070,0.0
1463100,0.0
1463130,0.0
1463160,0.0
1463190,0.0
1463220,0.0
1463250,0.0
1463280,0.0
1463310,0.0
1463340,0.0
1463370,0.0
1463400,0.0
1463430,0.0
1463460,0.0
1463490,0.0
1463520,0.0
1463550,0.0
1463580,0.0
1463610,0.0
1463640,0.0
1463670,0.0
1463700,0.0
1463730,0.0
1463760,0.0
1463790,0.0
1463820,0.0
1463850,0.0
1463880,0.0
1463910,0.0
1463940,0.0
1463970,0.0
1464000,0.0
1464030,0.0
1464060,0.0
1464090,0.0
1464120,0.0
1464150,0.0
1464180,0.0
1464210,0.0
1464240,0.0
1464270,0.0
1464300,0.0
1464330,0.0
1464360,0.0
1464390,0.0
1464420,0.0
1464450,0.0
1464480,0.0
1464510,0.0
1464540,0.0
1464570,0.0
1464600,0.0
1464630,0.0
1464660,0.0
1464690,0.0
1464720,0.0
1464750,0.0
1464780,0.0
1464810,0.0
1464840,0.0
1464870,0.0
1464900,0.0
1464930,0.0
1464960,0.0
1464990,0.0
1465020,0.0
1465050,0.0
1465080,0.0
1465110,0.0
1465140,0.0
1465170,0.0
1465200,0.0
1465230,0.0
1465260,0.0
1465290,0.0
1465320,0.0
1465350,0.0
1465380,0.0
1465410,0.0
1465440,0.0
1465470,0.0
1465500,0.0
1465530,0.0
1465560,0.0
1465590,0.0
1465620,0.0
1465650,0.0
1465680,0.0
1465710,0.0
1465740,0.0
1465770,0.0
1465800,0.0
1465830,0.0
1465860,0.0
1465890,0.0
1465920,0.0
1465950,0.0
1465980,0.0
1466010,0.0
