time,hvac_reaZonCor_CO2Zon_y
1592490,668.3737079880449
1592520,668.8245953569634
1592550,669.2730405529206
1592580,669.7190432842972
1592610,670.1626109076167
1592640,670.6037643892432
1592670,671.0425431751179
1592700,671.4790067127445
1592730,671.9132299582029
1592760,672.3452916128929
1592790,672.7752598654649
1592820,673.2031682980336
1592850,673.6290175830379
1592880,674.0526708347568
1592910,674.4742237703658
1592940,674.8938284946883
1592970,675.3116217765678
1593000,675.7274262214606
1593030,676.1411436526855
1593060,676.552756426947
1593090,676.9622739002914
1593120,677.3697016528845
1593150,677.7750183261379
1593180,678.1781671166916
1593210,678.5790614343518
1593240,678.9776053319752
1593270,679.3737128368664
1593300,679.7673218058785
1593330,680.158398199135
1593360,680.5469344252868
1593390,680.9329520132017
1593420,681.316496080987
1593450,681.6976249045575
1593480,682.076408751157
1593510,682.4529237902946
1593540,682.8272473027691
1593570,683.199452444595
1593600,683.5696017404325
1593630,683.9377374642085
1593660,684.3039427564272
1593690,684.6683747489774
1593720,685.0311032019969
1593750,685.3920981705197
1593780,685.7513315058042
1593810,686.1088092718505
1593840,686.4645491738227
1593870,686.81857050395
1593900,687.1708893979812
1593930,687.5215146228454
1593960,687.8704536349784
1593990,688.217703891974
1594020,688.5632523059655
1594050,688.90708758944
1594080,689.2492057674918
1594110,689.5896026204654
1594140,689.9282732716903
1594170,690.2652118538047
1594200,690.6004206418497
1594230,690.9339000880827
1594260,691.2656608409214
1594290,691.595700668179
1594320,691.9240386339008
1594350,692.2506742878601
1594380,692.5756218034246
1594410,692.8988480477389
1594440,693.2203828251565
1594470,693.5401714262476
1594500,693.8582329847294
1594530,694.1744832045237
1594560,694.4890646033513
1594590,694.801885446086
1594620,695.1129022713852
1594650,695.4220741747106
1594680,695.7294066726204
1594710,696.0348846080926
1594740,696.3384915635128
1594770,696.6402078058501
1594800,696.9400250303091
1594830,697.237935634828
1594860,697.5339330509294
1594890,697.8280108884052
1594920,698.120166895947
1594950,698.4104018838428
1594980,698.6987204588183
1595010,698.9851301041255
1595040,699.2696404718783
1595070,699.5522617085543
1595100,699.8330042832306
1595130,700.111879167335
1595160,700.388898152126
1595190,700.6640734990808
1595220,700.9374176969142
1595250,701.2089432163081
1595280,701.4786616376811
1595310,701.7465851988245
1595340,702.0127212957618
1595370,702.277077391986
1595400,702.5396628678776
1595430,702.8004911728256
1595460,703.0595768543435
1595490,703.3169349017871
1595520,703.5725794677855
1595550,703.8265251482204
1595580,704.07878641546
1595610,704.3293779771743
1595640,704.5783138790304
1595670,704.8256079726578
1595700,705.0712734847901
1595730,705.3153231899531
1595760,705.557769441109
1595790,705.7986241472404
1595820,706.0378987419086
1595850,706.2756041430491
1595880,706.5117509267411
1595910,706.7463498855093
1595940,706.9794129298498
1595970,707.2109533506466
1596000,707.4409843503977
1596030,707.6695171597901
1596060,707.8965608806475
1596090,708.1221242828838
1596120,708.346217347521
1596150,708.5688509581432
1596180,708.7900356516766
1596210,709.00978119162
1596240,709.2280971816705
1596270,709.4449936231744
1596300,709.6604807801729
1596330,709.8745687769446
1596360,710.0872674934399
1596390,710.2985867418057
1596420,710.5085363901349
1596450,710.7171263125772
1596480,710.924366300358
1596510,711.1302660513276
1596540,711.334835210358
1596570,711.5380833898736
1596600,711.7400201570283
1596630,711.9406550204974
1596660,712.1399974378728
1596690,712.3380568377987
1596720,712.5348426415215
1596750,712.7303642783925
1596780,712.9246311957918
1596810,713.1176528662021
1596840,713.3094387905834
1596870,713.4999984996873
1596900,713.6893415525028
1596930,713.8774775346754
1596960,714.0644160540153
1596990,714.2501667367777
1597020,714.4347392195288
1597050,714.618143144531
1597080,714.8003881480905
1597110,714.981483858094
1597140,715.1614398762825
1597170,715.3402657833024
1597200,715.5179711060368
1597230,715.6945653460698
1597260,715.8700579039929
1597290,716.0444581828054
1597320,716.217775372626
1597350,716.3900188127321
1597380,716.56119727757
1597410,716.731320312072
1597440,716.9003955636994
1597470,717.0684341150957
1597500,717.2354432700133
1597530,717.4014305337585
1597560,717.5664036518617
1597590,717.7303707100419
1597620,717.8933397382824
1597650,718.0553188546792
1597680,718.2163153015408
1597710,718.3763356598995
1597740,718.5353860654673
1597770,718.6934729751205
1597800,718.8506024166171
1597830,719.0067802393951
1597860,719.1620114968651
1597890,719.3163014841089
1597920,719.469654695078
1597950,719.6220754518071
1597980,719.7735671917164
1598010,719.9241334771575
1598040,720.0737765982412
1598070,720.2224988244418
1598100,720.3703008001104
1598130,720.5171745776598
1598160,720.6631068629653
1598190,720.8080875358269
1598220,720.9521076984055
1598250,721.0951602769449
1598280,721.2372358275716
1598310,721.3783246803761
1598340,721.5184160109892
1598370,721.6574998266593
1598400,721.7955663209071
1598430,721.6757186781241
1598460,721.5601536968891
1598490,721.4448040584102
1598520,721.3268618993953
1598550,721.2062705342386
1598580,721.0831875499068
1598610,720.9582442230743
1598640,720.8319903857191
1598670,720.7049123601248
1598700,720.5776050149118
1598730,720.4505086415733
1598760,720.3240138835793
1598790,720.1984640278954
1598820,720.0741366978369
1598850,719.9512436250136
1598880,719.8299545294352
1598910,719.7103848323944
1598940,719.5926215039653
1598970,719.4767225436256
1599000,719.3627174767519
1599030,719.2506128039319
1599060,719.1403965876332
1599090,719.0320415576933
1599120,718.9255076065525
1599150,718.8207444845901
1599180,718.7176943539849
1599210,718.6162937884561
1599240,718.5164752716528
1599270,718.4181684194959
1599300,718.3213010427498
1599330,718.2258000796506
1599360,718.1315924445286
1599390,718.0386057812758
1599420,717.9466417535043
1599450,717.855186276322
1599480,717.7638115086495
1599510,717.6722209187564
1599540,717.5802209545607
1599570,717.4877792547439
1599600,717.3949471340144
1599630,717.3017983560989
1599660,717.2084046968131
1599690,717.1148314297016
1599720,717.021138639586
1599750,716.9273836211373
1599780,716.8336237123307
1599810,716.7399113689386
1599840,716.6462944130203
1599870,716.5528172248955
1599900,716.4595215727444
1599930,716.3664470727266
1599960,716.2736314808446
1599990,716.1811109540225
1600020,716.0889203280998
1600050,715.9970934107376
1600080,715.9056632720335
1600110,715.8146694871959
1600140,715.7241637624966
1600170,715.6342043781339
1600200,715.5448479420145
1600230,715.4561424244798
1600260,715.3681245069665
1600290,715.2808204561622
1600320,715.19424854945
1600350,715.108421558424
1600380,715.0233485210107
1600410,714.9390356052648
1600440,714.8554862844389
1600470,714.7727012421115
1600500,714.6906783666557
1600530,714.609412976864
1600560,714.5288982204647
1600590,714.4491255131438
1600620,714.3700849125693
1600650,714.2917654212664
1600680,714.2141552299972
1600710,714.1372419408357
1600740,714.0610127862479
1600770,713.9854548374318
1600800,713.9105551920757
1600830,713.8363011361452
1600860,713.7626802794034
1600890,713.6896806672821
1600920,713.6172908722959
1600950,713.5455000675628
1600980,713.4742980842152
1601010,713.4036754540884
1601040,713.3336234390378
1601070,713.2641340483884
1601100,713.1952000462385
1601130,713.1268149495517
1601160,713.058973015477
1601190,712.9916692301949
1601220,712.9248992836373
1601250,712.8586595450831
1601280,712.7929470379186
1601310,712.7277594114155
1601340,712.6630949098725
1601370,712.5989523403144
1601400,712.5353310397435
1601430,712.4722308425642
1601460,712.4096520485667
1601490,712.347595391729
1601520,712.2860620100378
1601550,712.2250534164815
1601580,712.1645714713485
1601610,712.104618355941
1601640,712.0451965478036
1601670,711.9863087975243
1601700,711.927958107142
1601730,711.8701477101575
1601760,711.8128810531226
1601790,711.7561617787665
1601820,711.6999937106082
1601850,711.6443808389934
1601880,711.589327308484
1601910,711.5348374104602
1601940,711.4809155636084
1601970,711.4275663101665
1602000,711.3747943089262
1602030,711.836365254241
1602060,712.2861654557798
1602090,712.7232349764619
1602120,713.1481385240578
1602150,713.5620438967493
1602180,713.9665252543559
1602210,714.3632716981867
1602240,714.7538805165531
1602270,715.1397567084268
1602300,715.5220976277845
1602330,715.9018867926779
1602360,716.2798609385862
1602390,716.6566600183592
1602420,717.0327772558244
1602450,717.4085863369921
1602480,717.7843751932577
1602510,718.1603443542848
1602540,718.5366414515634
1602570,718.9133541658806
1602600,719.2905366728427
1602630,719.6681983650559
1602660,720.0463266324762
1602690,720.4248869847681
1602720,720.8038241111802
1602750,721.1830669195199
1602780,721.5625325277343
1602810,721.9421292068412
1602840,722.3217586528559
1602870,722.7013178601982
1602900,723.080699690948
1602930,723.4597928149617
1602960,723.8384769809622
1602990,724.2166288732108
1603020,724.594129328024
1603050,724.9708690691779
1603080,725.3467517381691
1603110,725.7216930310121
1603140,726.0956174677407
1603170,726.4684551457209
1603200,726.8401384025658
1603230,727.2106012325407
1603260,727.5797775158206
1603290,727.9475930498903
1603320,728.3137069205266
1603350,728.6779656706718
1603380,729.0402731864451
1603410,729.4007908592133
1603440,729.7595046906368
1603470,730.1164334441702
1603500,730.47161693638
1603530,730.8250747594077
1603560,731.1768304948038
1603590,731.5269009350877
1603620,731.8753046559755
1603650,732.2220569755868
1603680,732.5671749287958
1603710,732.9106708226423
1603740,733.2525545437722
1603770,733.592835593428
1603800,733.9315181915113
1603830,734.26848349277
1603860,734.6036175052807
1603890,734.9369531356889
1603920,735.2684986894667
1603950,735.5982717071671
1603980,735.926291669438
1604010,736.2525783192581
1604040,736.5771531098931
1604070,736.9000377615425
1604100,737.2212548269741
1604130,737.5408268805802
1604160,737.8587769337466
1604190,738.1751277111846
1604220,738.489902124222
1604250,738.8031225361585
1604280,739.1148113160868
1604310,739.4249900843113
1604340,739.733680331864
1604370,740.0409026557146
1604400,740.3466774582231
1604430,740.6510240764414
1604460,740.9539616316306
1604490,741.2555082112217
1604520,741.555681502845
1604550,741.8544982363513
1604580,742.1519747010843
1604610,742.4481262335479
1604640,742.7429677420712
1604670,743.0365132077023
1604700,743.3287761946467
1604730,743.6197694021995
1604760,743.9095051113727
1604790,744.1979948313689
1604820,744.4852496398142
1604850,744.7712799584464
1604880,745.0560957547826
1604910,745.3397064711935
1604940,745.6221210661921
1604970,745.9033481119342
1605000,746.1833956627938
1605030,746.4622715279584
1605060,746.7399829642535
1605090,747.0165371223845
1605120,747.2919405707324
1605150,747.5661999089946
1605180,747.8393211362793
1605210,748.1113104167006
1605240,748.3821733481075
1605270,748.651915957973
1605300,748.9205436046932
1605330,749.1880613475262
1605360,749.4544729701796
1605390,749.7197448845194
1605420,749.9838395825818
1605450,750.246769067659
1605480,750.5085394185729
1605510,750.7691580664721
1605540,751.028632289964
1605570,751.2869692904753
1605600,751.5441756344813
1605630,751.8002580332247
1605660,752.0552223991066
1605690,752.3090749714012
1605720,752.5618218101018
1605750,752.813470194455
1605780,753.06402741315
1605810,753.3135012963144
1605840,753.5618992300302
1605870,753.8092288627687
1605900,754.0554972401185
1605930,754.3007117320482
1605960,754.5448790691092
1605990,754.7880063714886
1606020,755.0301002156248
1606050,755.2711675214641
1606080,755.5112147296882
1606110,755.7502485937854
1606140,755.988275458066
1606170,756.2253019342573
1606200,756.4613342920923
1606230,756.6963790335861
1606260,756.9304423673127
1606290,757.1635307143415
1606320,757.3956502331034
1606350,757.6268072854389
1606380,757.8570079888129
1606410,758.0862586607643
1606440,758.3145653847207
1606470,758.5419344431734
1606500,758.7683718898523
1606530,758.9938839769353
1606560,759.2184767080311
1606590,759.4421559797546
1606620,759.6649275461803
1606650,759.8867976759083
1606680,760.1077633149824
1606710,760.3278044653521
1606740,760.5469186706819
1606770,760.7651176987147
1606800,760.9824073555435
1606830,761.1987954010331
1606860,761.4142892381252
1606890,761.6288963680652
1606920,761.8426241699207
1606950,762.0554801704133
1606980,762.2674716697793
1607010,762.4786061503746
1607040,762.6888908371556
1607070,762.898333143508
1607100,763.1069402164112
1607130,763.314719389783
1607160,763.5216777304005
1607190,763.7278224860894
1607220,763.933160641403
1607250,764.137699353731
1607280,764.3414455235918
1607310,764.5444062153334
1607340,764.746588244062
1607370,764.9479985798688
1607400,765.1486439516699
1607430,765.3485312447065
1607460,765.5476670312325
1607490,765.7460581796289
1607520,765.9437111027962
1607550,766.1406323458251
1607580,766.3368282214738
1607610,766.5323049972509
1607640,766.7270687161638
1607670,766.9211254079389
1607700,767.1144808114921
1607730,767.307140710568
1607760,767.499110552031
1607790,767.6903958670589
1607820,767.881001835687
1607850,768.0709337421831
1607880,768.2601965289919
1607910,768.4487952499969
1607940,768.6367346408206
1607970,768.8240195487722
1608000,769.0106545338639
1608030,769.1966442646211
1608060,769.3819931561578
1608090,769.5667057274275
1608120,769.7507862779571
1608150,769.9342392058841
1608180,770.1170687222675
1608210,770.2992791750942
1608240,770.4808745930336
1608270,770.6618593102557
1608300,770.84223743117
1608330,771.0220130807983
1608360,771.2011904047291
1608390,771.3797735090478
1608420,771.55776648662
1608450,771.7351734772498
1608480,771.9119985286289
1608510,772.0882458103675
1608540,772.2639193535576
1608570,772.4390233454066
1608600,772.6135618229243
1608630,772.7875389820739
1608660,772.960958879078
1608690,773.1338257134066
1608720,773.3061435666593
1608750,773.4779166385309
1608780,773.6491490373506
1608810,773.8198449604589
1608840,773.9900085411441
1608870,774.1596439718753
1608900,774.3287554071309
1608930,774.4973470317874
1608960,774.6654230125903
1608990,774.8329875561269
1609020,775.0000447755609
1609050,775.1665988771867
1609080,775.3326540670182
1609110,775.4982144339609
1609140,775.6632842123117
1609170,775.8278674952172
1609200,775.9919684686363
1609230,776.1555912561273
1609260,776.3187399997088
1609290,776.4814181271421
1609320,776.6436258429482
1609350,776.8053579631251
1609380,776.9666058157705
1609410,777.1273595106401
1609440,777.2876083714395
1609470,777.447341994699
1609500,777.6065501183116
1609530,777.7652224392399
1609560,777.9233488054243
1609590,778.0809187220029
1609620,778.2379217871542
1609650,778.3943472416146
1609680,778.5501844136812
1609710,778.7054223791713
1609740,778.8600503152995
1609770,779.0140572919076
1609800,779.1674324775144
1609830,779.3201650241849
1609860,779.4722443434677
1609890,779.6236598264643
1609920,779.7744012363028
1609950,779.9244584608307
1609980,780.0738218679132
1610010,780.222481944051
1610040,780.3704291682003
1610070,780.5176539544009
1610100,780.6641470151003
1610130,780.8098991805986
1610160,780.9549016777015
1610190,781.0991459519322
1610220,781.2426239499148
1610250,781.3853278846915
1610280,781.5272505568809
1610310,781.6683850600353
1610340,781.8087251419238
1610370,781.9482648620466
1610400,782.0869990057984
1610430,782.2249227102286
1610460,782.362031892511
1610490,782.4983228138581
1610520,782.6337925639783
1610550,782.7684385479761
1610580,782.9022590175895
1610610,783.0352525748149
1610640,783.1674186941317
1610670,783.2987571850334
1610700,783.4292687456431
1610730,783.5589544580804
1610760,783.6878162758971
1610790,783.815856600625
1610820,783.9430787124537
1610850,784.0694863956882
1610880,784.1950843603757
1610910,784.3198778792755
1610940,784.4438732384791
1610970,784.5670773661054
1611000,784.6894983361582
1611030,784.8111449843618
1611060,784.9320274813498
1611090,785.0521569379958
1611120,785.1715460622888
1611150,785.2902087724696
1611180,785.4081609625753
1611210,785.5254201438197
1611240,785.6420063356453
1611270,785.7579417497428
1611300,785.8732517623009
1611330,785.9879647199011
1611360,786.1021127624759
1611390,786.2157311649277
1611420,786.3288588526066
1611450,786.4415360862951
1611480,786.553802174847
1611510,786.6656896085052
1611540,786.7772168613282
1611570,786.8883783081766
1611600,786.9991301035336
1611630,787.1094047754984
1611660,787.2191048874853
1611690,787.3280638074915
1611720,787.4361130847722
1611750,787.5431047080566
1611780,787.6488757135613
1611810,787.7532662228177
1611840,787.8561308714577
1611870,787.9573312540417
1611900,788.0567410372034
1611930,788.1542466949087
1611960,788.2497502042833
1611990,788.3431709307191
1612020,788.4344469181435
1612050,788.5235355608551
1612080,788.6104136726099
1612110,788.6950770279311
1612140,788.777539486509
1612170,788.8578318194454
1612200,788.9360003302878
1612230,789.0121053254669
1612260,789.0862194695918
1612290,789.1584260629222
1612320,789.2288172835581
1612350,789.2974924377529
1612380,789.3645562603344
1612410,789.4301173031369
1612440,789.4942863542183
1612470,789.5571753569186
1612500,789.6188959929607
1612530,789.6795586153565
1612560,789.7392713878808
1612590,789.79813957472
1612620,789.8562649665961
1612650,789.9137454384534
1612680,789.9706746310153
1612710,790.0271417458422
1612740,790.0832314427254
1612770,790.1390238282155
1612800,790.194594524319
1612830,790.2500145620869
1612860,790.3053493388652
1612890,790.3606576197874
1612920,790.4159911190621
1612950,790.4713937469937
1612980,790.5269012927296
1613010,790.5825419852177
1613040,790.6383375942042
1613070,790.6943044396993
1613100,790.750454001593
1613130,790.8067935195323
1613160,790.8633264745154
1613190,790.9200530601804
1613220,790.9769706853225
1613250,791.0340744942933
1613280,791.0913578852901
1613310,791.1488129936187
1613340,791.2064309959169
1613370,791.2642025307777
1613400,791.3221181387852
1613430,791.3794951866395
1613460,791.4358537376203
1613490,791.4910510126524
1613520,791.5451182030943
1613550,791.5981332937017
1613580,791.6501720393367
1613610,791.7013003118968
1613640,791.7515775225556
1613670,791.8010594353865
1613700,791.8497989227961
1613730,791.897845880668
1613760,791.9452471545477
1613790,791.9920466424154
1613820,792.0382854623969
1613850,792.0840020954246
1613880,792.1292324958763
1613910,792.1740101969905
1613940,792.2183664284643
1613970,792.2623302466121
1614000,792.3059286704787
1614030,792.3491868188177
1614060,792.3921280459622
1614090,792.4347740758334
1614120,792.477145132976
1614150,792.5192600690227
1614180,792.5611364830527
1614210,792.6027908347571
1614240,792.6442385918225
1614270,792.6854942187878
1614300,792.7265713336388
1614330,792.767482800234
1614360,792.8082407959953
1614390,792.8488568712849
1614420,792.8893420039582
1614450,792.929706648727
1614480,792.9699607810162
1614510,793.0101139357962
1614540,793.0501752425733
1614570,793.0901534582102
1614600,793.1300569997364
1614630,793.1698939812092
1614660,793.2096722603645
1614690,793.2493994998647
1614720,793.2890832467964
1614750,793.3287310349796
1614780,793.3683505174719
1614810,793.4079496402707
1614840,793.4475368719084
1614870,793.4871215071663
1614900,793.5267140664945
1614930,793.5663268154358
1614960,793.605974429553
1614990,793.6456748282716
1615020,793.6854501935729
1615050,793.7253281743915
1615080,793.7653432466007
1615110,793.805538127018
1615140,793.8459651618728
1615170,793.8866875439193
1615200,793.9278012113008
1615230,793.9695111114853
1615260,794.0120919015009
1615290,794.0558708416378
1615320,794.1011467822033
1615350,794.148140655315
1615380,794.1969985982853
1615410,794.2478117289148
1615440,794.3006324249815
1615470,794.3554882817352
1615500,794.4123821580159
1615530,794.4712958678182
1615560,794.5321948401348
1615590,794.595027570977
1615620,794.6597324913398
1615650,794.7262348408693
1615680,794.7944576137546
1615710,794.864313274935
1615740,794.9357187874115
1615770,795.0085806225522
1615800,795.0828145849401
1615830,795.1583251975105
1615860,795.2350297591819
1615890,795.3128342086928
1615920,795.3916588756524
1615950,795.4714137410756
1615980,795.5520228088345
1616010,795.6334017944895
1616040,795.7154763945747
1616070,795.7981732617526
1616100,795.8814211932566
1616130,795.9651518644728
1616160,796.0493000929582
1616190,796.1338037790853
1616220,796.2186036895074
1616250,796.303643283158
1616280,796.388797586526
1616310,796.4738367090735
1616340,796.558640073352
1616370,796.6431748172806
1616400,796.7274425669765
1616430,796.8061560997882
1616460,796.8759347950869
1616490,796.9355337215433
1616520,796.9847074216528
1616550,797.0234711783371
1616580,797.0518403172972
1616610,797.0698015854706
1616640,797.0773399378176
1616670,797.0744614458472
1616700,797.0611956448914
1616730,797.03759488484
1616760,797.0037311643416
1616790,796.959692635546
1616820,796.9055803935902
1616850,796.8415057170007
1616880,796.7675877612855
1616910,796.6839516050194
1616940,796.5907265293229
1616970,796.4880444593713
1617000,796.3760385506465
1617030,796.2548419286277
1617060,796.1245865911575
1617090,795.9854024733837
1617120,795.8374166667365
1617150,795.6807527790448
1617180,795.5155304218898
1617210,795.3418648117519
1617240,795.159866472086
1617270,794.9696410232642
1617300,794.7712890462616
1617330,794.5649060041286
1617360,794.3505822029794
1617390,794.1284027716384
1617420,793.898447636688
1617450,793.6607914686184
1617480,793.4155035776229
1617510,793.1626477553989
1617540,792.9022822795538
1617570,792.634460560751
1617600,792.3592323334029
1617630,792.0766446668455
1617660,791.7867424684833
1617690,791.4895686513235
1617720,791.1851642554682
1617750,790.873568646496
1617780,790.5548197408182
1617810,790.2289541210398
1617840,789.8960071131002
1617870,789.5560128627443
1617900,789.2090044839113
1617930,788.8550142231054
1617960,788.4940736223497
1617990,788.1262136715931
1618020,787.7514649463695
1618050,787.3698576996471
1618080,786.9814219417688
1618110,786.58618752467
1618140,786.1841842304549
1618170,785.7754418540777
1618200,785.3599902735575
1618230,784.9378595061536
1618260,784.5090797512884
1618290,784.0736814219606
1618320,783.6316951666292
1618350,783.1831518834188
1618380,782.7280827280907
1618410,782.2665191168014
1618440,781.7984927243675
1618470,781.3240354786135
1618500,780.843179551299
1618530,780.3559573461033
1618560,779.8624014841122
1618590,779.3625447872654
1618620,778.8564202601871
1618650,778.3440610708151
1618680,777.8255005301968
1618710,777.3007720717819
1618740,776.7699092305076
1618770,776.2329456219229
1618800,775.6899149215762
1618830,775.1408508448521
1618860,774.5857871274138
1618890,774.0247575063971
1618920,773.4577957024461
1618950,772.8849354026943
1618980,772.3062102447383
1619010,771.7216538016606
1619040,771.1312995681184
1619070,770.5351809475169
1619100,769.9333312402642
1619130,769.3257836330902
1619160,768.7125711894064
1619190,768.0937268406884
1619220,767.4692833811595
1619250,766.8392736241477
1619280,766.2037305641653
1619310,765.5626874220976
1619340,764.9161775288551
1619370,764.26423410553
1619400,763.6068900894329
1619430,762.94417806584
1619460,762.2761302722514
1619490,761.6027786243377
1619520,760.9241547388051
1619550,760.2402899520744
1619580,759.5512153398041
1619610,758.8569617383478
1619640,758.1575597645747
1619670,757.453039835142
1619700,756.7434321768943
1619730,756.0287668351003
1619760,755.3090736797475
1619790,754.5843824104446
1619820,753.8547225603857
1619850,753.1201234995908
1619880,752.3806144375553
1619910,751.6362244254356
1619940,750.8869823579286
1619970,750.1329169749644
1620000,749.3740568633009
1620030,748.6104304533408
1620060,747.8420659703058
1620090,747.068991435635
1620120,746.2912346986413
1620150,745.5088234357593
1620180,744.7217851845952
1620210,743.9301473575817
1620240,743.1339372380444
1620270,742.3331819793652
1620300,741.5279086108677
1620330,740.718144044416
1620360,739.9039150774157
1620390,739.0852483926747
1620420,738.262170557308
1620450,737.434708021853
1620480,736.6028871201722
1620510,735.7667340693433
1620540,734.9262749691716
1620570,734.0815358019669
1620600,733.2325424322662
1620630,732.3793206066798
1620660,731.5218959541479
1620690,730.6602939866344
1620720,729.7945401001762
1620750,728.9246595762105
1620780,728.0506775831592
1620810,727.1726191782774
1620840,726.2905093097912
1620870,725.4043728193517
1620900,724.5142344448124
1620930,723.6201188233514
1620960,722.7220504949428
1620990,721.8200539062062
1621020,720.9141534146489
1621050,720.0043732933387
1621080,719.0907377360336
1621110,718.1732708628136
1621140,717.2519967262461
1621170,716.3269393180897
1621200,715.3981225764757
1621230,714.465570392681
1621260,713.5293066227888
1621290,712.5893551115612
1621320,711.6457396957775
1621350,710.6984842162243
1621380,709.7476125340601
1621410,708.793148548648
1621440,707.8351162200751
1621470,706.8735395922879
1621500,705.9084428124486
1621530,704.9398501606809
1621560,703.9677860867838
1621590,702.992275251968
1621620,702.013342576397
1621650,701.0310132947639
1621680,700.0453130224763
1621710,699.0562678351429
1621740,698.0639043644204
1621770,697.0682499141288
1621800,696.0693326017924
1621830,695.067181532527
1621860,694.0618270144612
1621890,693.0533008280178
1621920,692.0416365657139
1621950,691.0268700653892
1621980,690.009039968761
1622010,688.988188450529
1622040,687.964362183182
1622070,686.9376136334954
1622100,685.9080029875262
1622130,684.8756004210451
1622160,683.8404893592254
1622190,682.802766744488
1622220,681.7625351188841
1622250,680.719892160334
1622280,679.6749228668772
1622310,678.6276976628465
1622340,677.578274207909
1622370,676.5266996295665
1622400,675.4730118070757
1622430,674.4171745497142
1622460,673.358415284622
1622490,672.2962623336481
1622520,671.2305752633081
1622550,670.1612760508734
1622580,669.088143992127
1622610,668.0110828688231
1622640,666.930135044859
1622670,665.8453790001641
1622700,664.7569013719991
1622730,663.6647894915984
1622760,662.5691187946276
1622790,661.4699574200806
1622820,660.3673711070137
1622850,659.2614251673114
1622880,658.1521846636718
1622910,657.0397140411754
1622940,655.9240767548008
1622970,654.8053349962776
1623000,653.6835494930879
1623030,652.5587793517898
1623060,651.4310819352795
1623090,650.300512769922
1623120,649.1671254783048
1623150,648.0309717332815
1623180,646.8921012301195
1623210,645.750561674712
1623240,644.606398720199
1623270,643.4596561246099
1623300,642.310375708177
1623330,641.1585973771843
1623360,640.0043591685819
1623390,638.8476973010336
1623420,637.6886462302297
1623450,636.5272387080298
1623480,635.3635058446092
1623510,634.1974771727671
1623540,633.0291807137016
1623570,631.8586430435834
1623600,630.6858893603431
1623630,630.5553082249776
1623660,630.7371013280512
1623690,630.8677077580342
1623720,630.9565429953356
1623750,631.013833443251
1623780,631.0492815409577
1623810,631.071256187925
1623840,631.0864643367512
1623870,631.1000208697382
1623900,631.1156240193785
1623930,631.1358196444272
1623960,631.1622160542807
1623990,631.1957425676197
1624020,631.2368364028763
1624050,631.2855865744566
1624080,631.3418554233751
1624110,631.4053443493469
1624140,631.4756640073189
1624170,631.5523751415541
1624200,631.6350127834476
1624230,631.7231103215252
1624260,631.8162109071219
1624290,631.9138758594496
1624320,632.0156895254963
1624350,632.1212621737956
1624380,632.2302312353486
1624410,632.3422606320381
1624440,632.4570388758369
1624470,632.5742797542603
1624500,632.6937267902647
1624530,632.815150708102
1624560,632.9383210530359
1624590,633.0630609874886
1624620,633.1891804041564
1624650,633.3165239354727
1624680,633.4449395280136
1624710,633.574308972977
1624740,633.7045134060371
1624770,633.8354601386266
1624800,633.9670285572283
1624830,634.0991543736425
1624860,634.2317609087628
1624890,634.3647965874784
1624920,634.4982088802207
1624950,634.6319495369064
1624980,634.7659795370463
1625010,634.9002719561196
1625040,635.0348051512257
1625070,635.1695635757931
1625100,635.3045369543871
1625130,635.439719191022
1625160,635.5751109794983
1625190,635.7107183053995
1625220,635.8465511639533
1625250,635.9826219664336
1625280,636.118944715185
1625310,636.2555373054421
1625340,636.3923987715868
1625370,636.529405482776
1625400,636.666406100988
1625430,636.8032672630187
1625460,636.939873365468
1625490,637.0761228668454
1625520,637.2119377401805
1625550,637.347247528586
1625580,637.4819981547035
1625610,637.6161300120722
1625640,637.7496006151135
1625670,637.8823731250257
1625700,638.0144163016182
1625730,638.1457047491932
1625760,638.2762179098022
1625790,638.4059373977537
1625820,638.5348476642616
1625850,638.6629377716588
1625880,638.7901956010793
1625910,638.916614791895
1625940,639.0421903828432
1625970,639.1669185407038
1626000,639.2907967656666
1626030,639.4138238762648
1626060,639.5359999289445
1626090,639.6573261253492
1626120,639.777804724463
1626150,639.8974389642442
1626180,640.0162329983262
1626210,640.1341918263034
1626240,640.2513212485915
1626270,640.3676275091999
1626300,640.483114473858
1626330,640.5977866283847
1626360,640.7116444734838
1626390,640.8246890811511
1626420,640.9369230772904
1626450,641.0483514417449
1626480,641.1589819894604
1626510,641.2688255410368
1626540,641.3778958419657
1626570,641.4862093004784
1626600,641.5937846085283
1626630,641.7006423001342
1626660,641.8068042897675
1626690,641.9122934227038
1626720,642.0171330634068
1626750,642.1213467337507
1626780,642.2249578140414
1626810,642.3279893086511
1626840,642.4304636770253
1626870,642.5324027282417
1626900,642.6338275707072
1626930,642.7347586106752
1626960,642.8352155899411
1626990,642.9352176527514
1627020,643.0347834319276
1627050,643.1339311447288
1627080,643.2326786855641
1627110,643.3310436491572
1627140,643.4290435040781
1627170,643.5266956816479
1627200,643.6240176023164
1627230,643.7210266572083
1627260,643.8177401544856
1627290,643.9141752664184
1627320,644.0103490088245
1627350,644.106278241787
1627380,644.2019796893381
1627410,644.2974699775465
1627440,644.3927656909718
1627470,644.4878834477857
1627500,644.5828399892616
1627530,644.6776522857626
1627560,644.7723376535564
1627590,644.8669138746337
1627620,644.9613993203917
1627650,645.055813065117
1627680,645.1501749889859
1627710,645.244505853961
1627740,645.3388273524753
