time,hvac_reaZonNor_V_flow_y
1706790,0.2961710129558363
1706820,0.29617101351337066
1706850,0.2961710138883503
1706880,0.2961710141795797
1706910,0.29617101447270533
1706940,0.2961710148504635
1706970,0.2961710153909619
1707000,0.2961710161625324
1707030,0.29617101722105876
1707060,0.29617101861046186
1707090,0.29617102036546067
1707120,0.2961710225144451
1707150,0.29617102508148824
1707180,0.2961710280876444
1707210,0.2961710315514766
1707240,0.29617103548958384
1707270,0.29617103991705923
1707300,0.2961710448481769
1707330,0.29617105029703744
1707360,0.2961710562783514
1707390,0.2961710628079259
1707420,0.29617106990319847
1707450,0.29617107758375755
1707480,0.2961710858720362
1707510,0.29617109479408965
1707540,0.2961711043806285
1707570,0.296171114667866
1707600,0.29617112569878756
1707630,0.2961711375244061
1707660,0.2961711502054767
1707690,0.2961711638145916
1707720,0.29617117843895574
1707750,0.29617119418373095
1707780,0.29617121117652556
1707810,0.2961712295730763
1707840,0.2961712495647844
1707870,0.2961712713889698
1707900,0.29617129534245723
1707930,0.2961713218015232
1707960,0.29617135124867927
1707990,0.2961713843095343
1708020,0.29617142178583356
1708050,0.2961714646259369
1708080,0.296171513752579
1708110,0.2961715697770243
1708140,0.2961716327700881
1708170,0.29617170225148803
1708200,0.29617177739341294
1708230,0.2961718572869791
1708260,0.2961719411201853
1708290,0.29617202822067956
1708320,0.2961721180116603
1708350,0.2961722099527226
1708380,0.2961723035077172
1708410,0.2961723981437643
1708440,0.29617249334650064
1708470,0.2961725886356073
1708500,0.2952714688123582
1708530,0.29460384245116183
1708560,0.2950383095592354
1708590,0.295398761625405
1708620,0.2955709806621619
1708650,0.29564050659683044
1708680,0.29566707783567087
1708710,0.29567664513102704
1708740,0.2956801580985124
1708770,0.2956816155637274
1708800,0.295682472947871
1708830,0.29568294201847134
1708860,0.2956833875625488
1708890,0.295683735962103
1708920,0.2956840504850216
1708950,0.29568432872225525
1708980,0.29568458159029465
1709010,0.2956847818302078
1709040,0.29568487816786954
1709070,0.295684851213505
1709100,0.29568472433093795
1709130,0.295684539638236
1709160,0.29568433406709654
1709190,0.29568412998646915
1709220,0.2956839364578988
1709250,0.2956837558231602
1709280,0.29568358753850005
1709310,0.29568343052934704
1709340,0.29568328420686124
1709370,0.29568314830951753
1709400,0.2956830226225425
1709430,0.29568290698748384
1709460,0.295682801156989
1709490,0.29568270477328
1709520,0.29568261738899904
1709550,0.295682538497334
1709580,0.29568246756936234
1709610,0.29568240405779417
1709640,0.2956823474152518
1709670,0.2956822971017451
1709700,0.29568225258626185
1709730,0.29568221336034134
1709760,0.2956821789324263
1709790,0.2956821488412898
1709820,0.29568212264784066
1709850,0.29568209994684375
1709880,0.2956820803571502
1709910,0.29568206353239035
1709940,0.29568204914991325
1709970,0.29568203692132
1710000,0.2956820265800644
1710030,6.2022475482373e-05
1710060,-6.224776734037753e-10
1710090,-1.516966009762756e-09
1710120,-1.5768859407699342e-09
1710150,-1.629046453838475e-09
1710180,-1.6743097065657832e-09
1710210,-1.7109513843008314e-09
1710240,-1.7622497372193946e-09
1710270,-1.7596632517917653e-09
1710300,-1.7713023633028958e-09
1710330,-1.7743199007462853e-09
1710360,-1.767853706988773e-09
1710390,-1.7531970183561697e-09
1710420,-1.728625520349069e-09
1710450,-1.694570291914694e-09
1710480,-1.6510313333017158e-09
1710510,-1.5984397234211558e-09
1710540,-1.5402440918552074e-09
1710570,-1.466098550693552e-09
1710600,-1.3841935948913105e-09
1710630,-1.2936670672493063e-09
1710660,-1.1936568105643614e-09
1710690,-9.970849360182906e-10
1710720,-8.8543555911422e-10
1710750,-8.341371951950475e-10
1710780,-6.953298657346647e-10
1710810,-5.427280208900247e-10
1710840,-3.8840186278372315e-10
1710870,-2.2071226771367727e-10
1710900,-4.310786469611744e-11
1710930,1.4268703192532944e-10
1710960,3.3710350109982e-10
1710990,5.414347791203867e-10
1711020,7.548187091087349e-10
1711050,9.76393134246448e-10
1711080,1.2070202123598244e-09
1711110,1.4441134721568863e-09
1711140,1.6911215434738979e-09
1711170,1.945457955135812e-09
1711200,2.207553786564386e-09
1711230,2.476115802625989e-09
1711260,2.7520061615114965e-09
1711290,3.036087021494809e-09
1711320,3.3249097542764338e-09
1711350,3.6214919115495716e-09
1711380,3.9223848650542816e-09
1711410,4.229744009276311e-09
1711440,4.542707188053548e-09
1711470,4.859550087849147e-09
1711500,5.181565945957962e-09
1711530,5.508323684975048e-09
1711560,5.838530070087226e-09
1711590,6.173047260025491e-09
1711620,6.510150941251359e-09
1711650,6.850272193802622e-09
1711680,7.192979940283966e-09
1711710,7.537412024528816e-09
1711740,7.884861684130196e-09
1711770,8.232311369064124e-09
1711800,8.581485395661067e-09
1711830,8.93065945004566e-09
1711860,9.280264612199171e-09
1711890,9.629438725673228e-09
1711920,9.977319633896348e-09
1711950,1.0324338416713245e-08
1711980,1.0668339680814468e-08
1712010,1.100975450582547e-08
1712040,1.13481518135913e-08
1712070,1.168223836802346e-08
1712100,1.2011583090621102e-08
1712130,1.2334461665920784e-08
1712160,1.2650874093921842e-08
1712190,1.2958664979654584e-08
1712220,1.3258265401622524e-08
1712250,1.3547519964222975e-08
1712280,1.3825135429403397e-08
1712310,1.4090680716823905e-08
1712340,1.4341569350590965e-08
1712370,1.4577801328676932e-08
1712400,1.4796359095163444e-08
1712430,1.499896696374211e-08
1712460,1.5180451981976234e-08
1712490,1.5342107383722026e-08
1712520,1.5483071007000016e-08
1712550,1.560118745190669e-08
1712580,1.5695594555663526e-08
1712610,1.5766723392947864e-08
1712640,1.581284964210215e-08
1712670,1.5834404377509295e-08
1712700,1.5830956514988968e-08
1712730,1.5803368208265352e-08
1712760,1.5750777293860007e-08
1712790,1.5674477005044106e-08
1712820,1.5575760575425516e-08
1712850,1.545333476250248e-08
1712880,1.5311079276849082e-08
1712910,1.5147700876496672e-08
1712940,1.4966217114117668e-08
1712970,1.4767059066171573e-08
1713000,1.4551088888872183e-08
1713030,1.4320893056905454e-08
1713060,1.4076471568265674e-08
1713090,1.3820841978128638e-08
1713120,1.3552711046465223e-08
1713150,1.32750963292086e-08
1713180,1.298929106444489e-08
1713210,1.2694864172062227e-08
1713240,1.2393971049895808e-08
1713270,1.2087904936890454e-08
1713300,1.1774510434789548e-08
1713330,1.1459391579691309e-08
1713360,1.113694433600156e-08
1713390,1.0813203820070774e-08
1713420,1.0483428155562497e-08
1713450,1.0155376778459955e-08
1713480,9.819134855318216e-09
1713510,9.485479380892355e-09
1713540,9.14578876068833e-09
1713570,8.804804873107904e-09
1713600,8.461665559518505e-09
1713630,8.504342663322557e-09
1713660,8.72117602263013e-09
1713690,8.762559900632761e-09
1713720,8.856535525168794e-09
1713750,8.965167872525279e-09
1713780,9.072506988693427e-09
1713810,9.181139353013004e-09
1713840,9.291064965726558e-09
1713870,9.402283827080704e-09
1713900,9.513502697572038e-09
1713930,9.62730805692176e-09
1713960,9.741975585725949e-09
1713990,9.856643124300067e-09
1714020,9.97303499265474e-09
1714050,1.008985795115541e-08
1714080,1.0207543079980912e-08
1714110,1.0326952539363565e-08
1714140,1.0446793089563022e-08
1714170,1.0566633650743325e-08
1714200,1.0686905303098999e-08
1714230,1.0808901286985803e-08
1714260,1.0930897282444986e-08
1714290,1.1054186529874034e-08
1714320,1.1177475789262743e-08
1714350,1.1301196140872377e-08
1714380,1.1425778665019152e-08
1714410,1.1549930121526088e-08
1714440,1.16736505104994e-08
1714470,1.1799095232874395e-08
1714500,1.192367780788632e-08
1714530,1.2076711689497501e-08
1714560,1.2918611780419889e-08
1714590,1.3580320426684836e-08
1714620,1.4056664645187612e-08
1714650,1.4525680561294088e-08
1714680,1.4937362860273385e-08
1714710,1.528308992712813e-08
1714740,1.5570190116660227e-08
1714770,1.580383638293051e-08
1714800,1.5990063841464543e-08
1714830,1.613102788539015e-08
1714860,1.62323325514593e-08
1714890,1.62974264754488e-08
1714920,1.633018937436484e-08
1714950,1.6335794207515947e-08
1714980,1.6315534211025063e-08
1715010,1.6274582346018965e-08
1715040,1.621509401113511e-08
1715070,1.6141380008361394e-08
1715100,1.6055164657293874e-08
1715130,1.596032768097567e-08
1715160,1.585730015848192e-08
1715190,1.5750823975397597e-08
1715220,1.564219237313641e-08
1715250,1.5531405351462453e-08
1715280,1.542363587847768e-08
1715310,1.5318021793417163e-08
1715340,1.5216287419777218e-08
1715370,1.5121881404388167e-08
1715400,1.5033510506338627e-08
1715430,1.49524679692081e-08
1715460,1.4880047036821837e-08
1715490,1.4817540953240928e-08
1715520,1.4763656477736757e-08
1715550,1.4720980097053755e-08
1715580,1.4689080732264015e-08
1715610,1.466666514258091e-08
1715640,1.4655888734264299e-08
1715670,1.465502718558663e-08
1715700,1.4666235903025791e-08
1715730,1.4686066240894274e-08
1715760,1.4716673605668406e-08
1715790,1.4757626918181578e-08
1715820,1.4806339694098895e-08
1715850,1.4864967340026432e-08
1715880,1.4930492290279968e-08
1715910,1.5004638870441525e-08
1715940,1.508568275765067e-08
1715970,1.517319287206426e-08
1716000,1.5265875971494078e-08
1716030,1.5363732056946563e-08
1716060,1.546589896708782e-08
1716090,1.5571945621588846e-08
1716120,1.5681009858823053e-08
1716150,1.5792660598211605e-08
1716180,1.5903449190348004e-08
1716210,1.6015099960213655e-08
1716240,1.612373317643232e-08
1716270,1.623193532645227e-08
1716300,1.6340999654249218e-08
1716330,1.6435838313090205e-08
1716360,1.6536281043679428e-08
1716390,1.6677676520178118e-08
1716420,1.6776394956534608e-08
1716450,1.687942422181626e-08
1716480,1.6987626479627674e-08
1716510,1.709582875323499e-08
1716540,1.7203599961238857e-08
1716570,1.7310940103651673e-08
1716600,1.7416987017415833e-08
1716630,1.7523033947040008e-08
1716660,1.7626494403125053e-08
1716690,1.7730385956453217e-08
1716720,1.7831259954159635e-08
1716750,1.7930409640671747e-08
1716780,1.8026972852357142e-08
1716810,1.8121811752109728e-08
1716840,1.821363309445414e-08
1716870,1.8301143633621407e-08
1716900,1.8385636614043267e-08
1716930,1.846581878976492e-08
1716960,1.8542552323510952e-08
1716990,1.8614975050897098e-08
1717020,1.8682655889165278e-08
1717050,1.874688808295074e-08
1717080,1.8805947303910908e-08
1717110,1.8861557878622245e-08
1717140,1.891285764244308e-08
1717170,1.89611398403439e-08
1717200,1.9006835553643154e-08
1717230,1.9220222179983494e-08
1717260,1.9553449649513457e-08
1717290,1.982460135735705e-08
1717320,2.008066523924121e-08
1717350,2.032552103134985e-08
1717380,2.0557875485156776e-08
1717410,2.0777728598066077e-08
1717440,2.098206279207104e-08
1717470,2.1168722652663453e-08
1717500,2.1338139257998037e-08
1717530,2.1489450439382793e-08
1717560,2.1620069698609405e-08
1717590,2.172913486589892e-08
1717620,2.1815352688768746e-08
1717650,2.1877429914278717e-08
1717680,2.1916659783391478e-08
1717710,2.1930024713138763e-08
1717740,2.1918817944177562e-08
1717770,2.1880452975225213e-08
1717800,2.1814929799348064e-08
1717830,2.172483490480568e-08
1717860,2.160801287251693e-08
1717890,2.1466619108761493e-08
1717920,2.1298498194462227e-08
1717950,2.110666770176262e-08
1717980,2.0891989790474307e-08
1718010,2.0656619868898304e-08
1718040,2.0399264684464608e-08
1718070,2.012466614280924e-08
1718100,1.9833255323407004e-08
1718130,1.9528049802796645e-08
1718160,1.921249824128289e-08
1718190,1.88883249689121e-08
1718220,1.8558978647756062e-08
1718250,1.8227476858005235e-08
1718280,1.7897699346427862e-08
1718310,1.7574388026630686e-08
1718340,1.7260129398659026e-08
1718370,1.6960527543818446e-08
1718400,1.6679031129712693e-08
1718430,1.6421244239586036e-08
1718460,1.6191477708707175e-08
1718490,1.599447345615216e-08
1718520,1.583497340183722e-08
1718550,1.5717288383455872e-08
1718580,1.5648746821032144e-08
1718610,1.5633228471140542e-08
1718640,1.56754752573971e-08
1718670,1.577936693820484e-08
1718700,1.5952663021339244e-08
1718730,1.619838110156874e-08
1718760,1.6521263107637854e-08
1718790,1.6925619886835647e-08
1718820,1.7442489448694636e-08
1718850,1.8024452658319782e-08
1718880,1.8588310463597762e-08
1718910,1.9450909087828175e-08
1718940,2.022642902609408e-08
1718970,2.043852316286594e-08
1719000,2.0432489142928605e-08
1719030,2.0446284957337738e-08
1719060,2.0449734770800577e-08
1719090,2.0453184583906454e-08
1719120,2.045404789585469e-08
1719150,2.0455342290537337e-08
1719180,2.0455774517466564e-08
1719210,2.045534457645858e-08
1719240,2.0455345717995526e-08
1719270,2.0454053607806298e-08
1719300,2.0451899329249394e-08
1719330,2.0450176133035823e-08
1719360,2.0448021851919033e-08
1719390,2.044586756948695e-08
1719420,2.0443282202032294e-08
1719450,2.0440265749478748e-08
1719480,2.043768037924634e-08
1719510,2.0436388258951303e-08
1719540,2.0433371802266095e-08
1719570,2.0431217511824144e-08
1719600,2.042992538779078e-08
1719630,2.0429064346472502e-08
1719660,2.0428203304086867e-08
1719690,2.0428635512411546e-08
1719720,2.0428636635964556e-08
1719750,2.043036209452746e-08
1719780,2.043381188844664e-08
1719810,2.043769276605503e-08
1719840,2.0442004727500865e-08
1719870,2.044847210915702e-08
1719900,2.0457094911471484e-08
1719930,2.04657177143935e-08
1719960,2.047606485453388e-08
1719990,2.048942958474161e-08
1720020,2.050451865312473e-08
1720050,2.052219422849677e-08
1720080,2.0541594142992055e-08
1720110,2.056314948129535e-08
1720140,2.058772241246307e-08
1720170,2.0614881852880245e-08
1720200,2.064462780317001e-08
1720230,2.0677822432620365e-08
1720260,2.0713603573294704e-08
1720290,2.0752833394614426e-08
1720320,2.0795511897383993e-08
1720350,2.084207016684921e-08
1720380,2.08907838660732e-08
1720410,2.0944670587038223e-08
1720440,2.100157490835338e-08
1720470,2.10623589998643e-08
1720500,2.1127453947070285e-08
1720530,2.1195997581849956e-08
1720560,2.1269283158910456e-08
1720590,2.1347310679387365e-08
1720620,2.1429217975130553e-08
1720650,2.151586721650865e-08
1720680,2.160596515060284e-08
1720710,2.1701236117283202e-08
1720740,2.1800817948334087e-08
1720770,2.1905572814452183e-08
1720800,2.2014638547349725e-08
1720830,2.1850396507728692e-08
1720860,2.1480958040614114e-08
1720890,2.1199891910215242e-08
1720920,2.0931327190786524e-08
1720950,2.066750435694031e-08
1720980,2.040885449544171e-08
1721010,2.015408435319776e-08
1721040,1.9904056101802278e-08
1721070,1.965833865794086e-08
1721100,1.9416932023208183e-08
1721130,1.9181560539382135e-08
1721160,1.895006878287231e-08
1721190,1.8724181095490416e-08
1721220,1.8503035308650685e-08
1721250,1.8287062508975557e-08
1721280,1.8076262697978002e-08
1721310,1.7870635877136473e-08
1721340,1.766931987751019e-08
1721370,1.7474901211666593e-08
1721400,1.7283931199369032e-08
1721430,1.7099427438480217e-08
1721460,1.6920527759946758e-08
1721490,1.6746801079822797e-08
1721520,1.6578678484662994e-08
1721550,1.6415728890426404e-08
1721580,1.6258383383643965e-08
1721610,1.6107504136236616e-08
1721640,1.5961797893392148e-08
1721670,1.5821695741608778e-08
1721700,1.5686335511225852e-08
1721730,1.5558303715752482e-08
1721760,1.5435444929312303e-08
1721790,1.5319052409262117e-08
1721820,1.5207832900352896e-08
1721850,1.5103079659989595e-08
1721880,1.500263726180773e-08
1721910,1.4909954390703398e-08
1721940,1.4822875620258508e-08
1721970,1.4741832036954183e-08
1722000,1.4667254727327222e-08
1722030,1.4597419350097341e-08
1722060,1.4534481333980417e-08
1722090,1.4477147423218384e-08
1722120,1.4427141961110039e-08
1722150,1.4382740606210358e-08
1722180,1.434437444500878e-08
1722210,1.4312474564041607e-08
1722240,1.4286178792910763e-08
1722270,1.4266780389474018e-08
1722300,1.4253848268996296e-08
1722330,1.4246520260982841e-08
1722360,1.4245658537687877e-08
1722390,1.4250832014287349e-08
1722420,1.4263765034613552e-08
1722450,1.4281008913649137e-08
1722480,1.4306443424022326e-08
1722510,1.4337482052111718e-08
1722540,1.4375418056143063e-08
1722570,1.4418958179651405e-08
1722600,1.446896459513489e-08
1722630,1.452586838937303e-08
1722660,1.4589238477508214e-08
1722690,1.4659505946370741e-08
1722720,1.4735808625221484e-08
1722750,1.4817715429117258e-08
1722780,1.4907812874430125e-08
1722810,1.5002652274978523e-08
1722840,1.5105251233193533e-08
1722870,1.521474757836854e-08
1722900,1.5329848053736267e-08
1722930,1.5451414832281147e-08
1722960,1.5580741173127647e-08
1722990,1.5716533819538586e-08
1723020,1.5857930600648916e-08
1723050,1.600622477571196e-08
1723080,1.616184743208154e-08
1723110,1.6324367485058766e-08
1723140,1.649162950555035e-08
1723170,1.6667082183569105e-08
1723200,1.6849863348449487e-08
1723230,1.703867974329167e-08
1723260,1.7234393541824577e-08
1723290,1.7436573659427354e-08
1723320,1.7645651183839792e-08
1723350,1.786205720291754e-08
1723380,1.808492954594478e-08
1723410,1.8314699300854257e-08
1723440,1.8551366469434602e-08
1723470,1.879536213981373e-08
1723500,1.904539305502245e-08
1723530,1.9303183562199467e-08
1723560,1.9567440404428302e-08
1723590,1.9839456842816562e-08
1723620,2.0118370706835754e-08
1723650,2.0403750912262983e-08
1723680,2.06973218070152e-08
1723710,2.0997359047788806e-08
1723740,2.1304724809857964e-08
1723770,2.1618988009246105e-08
1723800,2.1941441908074968e-08
1723830,2.2270362162926215e-08
1723860,2.260661094956818e-08
1723890,2.295105044402746e-08
1723920,2.3302818476121314e-08
1723950,2.36614839621989e-08
1723980,2.402834016528949e-08
1724010,2.4402956002022787e-08
1724040,2.4784900389015893e-08
1724070,2.517503550314063e-08
1724100,2.5572068087665628e-08
1724130,2.5978153580128235e-08
1724160,2.6391136550317794e-08
1724190,2.681274134939978e-08
1724220,2.7242536894610985e-08
1724250,2.7680092103181765e-08
1724280,2.812626915323364e-08
1724310,2.858106804926557e-08
1724340,2.904362662183924e-08
1724370,2.9515669223772865e-08
1724400,2.999547151175795e-08
1724430,3.1452979610662276e-08
1724460,3.3622213069976714e-08
1724490,3.548796172936036e-08
1724520,3.7295083094879893e-08
1724550,3.908582373368332e-08
1724580,4.085975258174557e-08
1724610,4.261773183609191e-08
1724640,4.435803716847074e-08
1724670,4.608239294893216e-08
1724700,4.7789505934506395e-08
1724730,4.948066940640465e-08
1724760,5.115717664567886e-08
1724790,5.281687223123015e-08
1724820,5.446061835459024e-08
1724850,5.6089277206980083e-08
1724880,5.7702417715460395e-08
1724910,5.9301764246205725e-08
1724940,6.088429919651044e-08
1724970,6.245260910727579e-08
1725000,6.400583181428957e-08
1725030,6.554396732864452e-08
1725060,6.706615348377182e-08
1725090,6.857368355428693e-08
1725120,7.006612646059976e-08
1725150,7.154262003329061e-08
1725180,7.300488863424176e-08
1725210,7.444948355929608e-08
1725240,7.58789913463658e-08
1725270,7.729254982215198e-08
1725300,7.869015899016442e-08
1725330,8.007052558523122e-08
1725360,8.143494287652335e-08
1725390,8.278125541760931e-08
1725420,8.411032538638367e-08
1725450,8.542172169158749e-08
1725480,8.67163065101712e-08
1725510,8.799020002971973e-08
1725540,8.924555769369969e-08
1725570,9.048194840590216e-08
1725600,9.169807888816366e-08
1725630,9.289351804080958e-08
1725660,9.406783476274229e-08
1725690,9.522146013273945e-08
1725720,9.635223868441523e-08
1725750,9.746103258427257e-08
1725780,9.854525527054298e-08
1725810,9.960533781553435e-08
1725840,1.0064214238232856e-07
1725870,1.0165222021977565e-07
1725900,1.0263600239548986e-07
1725930,1.0359391997654624e-07
1725960,1.0452338638671264e-07
1725990,1.0542483268917513e-07
1726020,1.0629610339398283e-07
1726050,1.0713762956077294e-07
1726080,1.0794768678675674e-07
1726110,1.0872584394337448e-07
1726140,1.0947037662243429e-07
1726170,1.1018214696919921e-07
1726200,1.10858999478383e-07
1726230,1.1313822606024882e-07
1726260,1.1649734377685948e-07
1726290,1.1916757760929988e-07
1726320,1.2153691099319508e-07
1726350,1.2368768246437742e-07
1726380,1.256185984528554e-07
1726410,1.273227611487289e-07
1726440,1.2879973913087183e-07
1726470,1.3004910096584144e-07
1726500,1.3106955302096257e-07
1726530,1.318666991695457e-07
1726560,1.3244097015003475e-07
1726590,1.3279624545896537e-07
1726620,1.3293812897898529e-07
1726650,1.3287093131644493e-07
1726680,1.3260284294749732e-07
1726710,1.3213860559980599e-07
1726740,1.3148684087769363e-07
1726770,1.3065487711808386e-07
1726800,1.2965262925522205e-07
1726830,1.284865634766645e-07
1726860,1.271678880523362e-07
1726890,1.2570522469926936e-07
1726920,1.2410848844903547e-07
1726950,1.2238673216480763e-07
1726980,1.2054987092830444e-07
1727010,1.1860695765128955e-07
1727040,1.1656575197631192e-07
1727070,1.1443789344599173e-07
1727100,1.1223114174823631e-07
1727130,1.0995756756996467e-07
1727160,1.076232062490179e-07
1727190,1.0523624862977196e-07
1727220,1.0280660996719833e-07
1727250,1.0034118784510817e-07
1727280,9.784774205802372e-08
1727310,9.533058362420521e-08
1727340,9.279833455894237e-08
1727370,9.025659919731065e-08
1727400,8.770925748655584e-08
1727430,8.515803388336199e-08
1727460,8.26102571381877e-08
1727490,8.006894501555581e-08
1727520,7.753452868607233e-08
1727550,7.50087326191515e-08
1727580,7.249328128523351e-08
1727610,6.998860585630938e-08
1727640,6.749384420441912e-08
1727670,6.500770310008613e-08
1727700,6.253018261166675e-08
1727730,6.005912730644094e-08
1727760,5.7591088449099626e-08
1727790,5.512347950163315e-08
1727820,5.26545761242275e-08
1727850,5.017963627396562e-08
1727880,4.7695642306433595e-08
1727910,4.5198283274834074e-08
1727940,4.2684541531974216e-08
1727970,4.0150106128877366e-08
1728000,3.759066611601584e-08
1728030,3.097844951635218e-08
1728060,2.3557486899420042e-08
1728090,1.651761608263026e-08
1728120,9.604488283892045e-09
1728150,2.797842252748569e-09
1728180,-3.891544050457363e-09
1728210,-1.0457203697655679e-08
1728240,-1.6893531990277827e-08
1728270,-2.3196217560511127e-08
1728300,-2.9362673471815303e-08
1728330,-3.538772621579459e-08
1728360,-4.126663341581053e-08
1728390,-4.6998963728056556e-08
1728420,-5.258040593738068e-08
1728450,-5.800923545983771e-08
1728480,-6.328372774088246e-08
1728510,-6.840086495590004e-08
1728540,-7.336021590777878e-08
1728570,-7.816091832669567e-08
1728600,-8.279995447272445e-08
1728630,-8.727904872559768e-08
1728660,-9.159604559545766e-08
1728690,-9.575051401410305e-08
1728720,-9.974374733127111e-08
1728750,-1.0357402122614002e-07
1728780,-1.0724219799146067e-07
1728810,-1.1074957103644665e-07
1728840,-1.1409657159063665e-07
1728870,-1.1728190650880449e-07
1728900,-1.2030902473929356e-07
1728930,-1.2317706426488884e-07
1728960,-1.25887749668436e-07
1728990,-1.2844151225190247e-07
1729020,-1.308418010076806e-07
1729050,-1.3308689177257558e-07
1729080,-1.3518109574879843e-07
1729110,-1.371248442732228e-07
1729140,-1.389194308829459e-07
1729170,-1.405661491205183e-07
1729200,-1.420688791072182e-07
1729230,-1.4342762110355844e-07
1729260,-1.4464625523282157e-07
1729290,-1.4572521285475192e-07
1729320,-1.4666708080619497e-07
1729350,-1.474744459216785e-07
1729380,-1.4815118831563535e-07
1729410,-1.4869773934293927e-07
1729440,-1.4911884129801799e-07
1729470,-1.4941492552887603e-07
1729500,-1.495898721304834e-07
1729530,-1.4964454353631188e-07
1729560,-1.4958195764216858e-07
1729590,-1.494055634288687e-07
1729620,-1.491175165903015e-07
1729650,-1.4871911062873172e-07
1729680,-1.4821465668565848e-07
1729710,-1.4760889698214405e-07
1729740,-1.4690312499235196e-07
1729770,-1.4610078964167605e-07
1729800,-1.4520275329694353e-07
1729830,-1.4421375813875662e-07
1729860,-1.4313466651625305e-07
1729890,-1.419676340443288e-07
1729920,-1.40717833962081e-07
1729950,-1.3938526641108233e-07
1729980,-1.3797294915824872e-07
1730010,-1.364856243191194e-07
1730040,-1.3492156765103372e-07
1730070,-1.3328638342976803e-07
1730100,-1.3158136502345087e-07
1730130,-1.2980996123803803e-07
1730160,-1.2797389651295336e-07
1730190,-1.260736020136559e-07
1730220,-1.2411468196155887e-07
1730250,-1.2209713641585988e-07
1730280,-1.2002484522397675e-07
1730310,-1.1789823951872296e-07
1730340,-1.1571990586640814e-07
1730370,-1.134919997370802e-07
1730400,-1.1121753876784749e-07
1730430,-1.0889652297605258e-07
1730460,-1.0653240107169893e-07
1730490,-1.04126466320901e-07
1730520,-1.016804430707943e-07
1730550,-9.919519348899291e-08
1730580,-9.66733040842546e-08
1730610,-9.41160680992323e-08
1730640,-9.152477877148514e-08
1730670,-8.890029824754865e-08
1730700,-8.624305758374769e-08
1730730,-8.355607434780518e-08
1730760,-8.084021067240985e-08
1730790,-7.809374217289639e-08
1730820,-7.53201174894614e-08
1730850,-7.25201987437108e-08
1730880,-6.969139937181549e-08
1730910,-6.683587474659977e-08
1730940,-6.395276264088644e-08
1730970,-6.104421842058048e-08
1731000,-5.8108948768234185e-08
1731030,-5.514652253463999e-08
1731060,-5.2156508568459405e-08
1731090,-4.913761354689218e-08
1731120,-4.609113065286034e-08
1731150,-4.30144733053406e-08
1731180,-3.990634817552432e-08
1731210,-3.6766324101232227e-08
1731240,-3.359224558024634e-08
1731270,-3.038238819253253e-08
1731300,-2.713718293657795e-08
1731330,-2.3850594544420616e-08
1731360,-2.0521760756229192e-08
1731390,-1.715025039233524e-08
1731420,-1.37304592596952e-08
1731450,-1.0261525086465234e-08
1731480,-6.738274755195208e-09
1731510,-3.158983815732794e-09
1731540,4.810897763729212e-10
1731570,4.184101567967392e-09
1731600,7.95608686956155e-09
1731630,9.18295215598585e-09
1731660,8.46476628066167e-09
1731690,8.50097747369916e-09
1731720,8.633320415877649e-09
1731750,8.754455179969776e-09
1731780,8.868692606136393e-09
1731810,8.974739441735514e-09
1731840,9.073457854400582e-09
1731870,9.161399170804812e-09
1731900,9.237270137799777e-09
1731930,9.298053165611459e-09
1731960,9.342886084738527e-09
1731990,9.36788913664091e-09
1732020,9.372631235472033e-09
1732050,9.351939369716159e-09
1732080,9.306244621359914e-09
1732110,9.232098314967866e-09
1732140,9.127776111509646e-09
1732170,8.990260419347377e-09
1732200,8.820413404332201e-09
1732230,8.614786390631368e-09
1732260,8.37251720753386e-09
1732290,8.094036937120095e-09
1732320,7.778483409179057e-09
1732350,7.426718790656188e-09
1732380,7.038311996302365e-09
1732410,6.615418446632479e-09
1732440,6.15803814162274e-09
1732470,5.67091300827579e-09
1732500,5.154043047729996e-09
1732530,4.612601272426193e-09
1732560,4.050467442685216e-09
1732590,3.4702280666081006e-09
1732620,2.8783494107694303e-09
1732650,2.2787112366214495e-09
1732680,1.6782108953509507e-09
1732710,1.0828835696231194e-09
1732740,4.996266103089327e-10
1732770,-6.509371638418458e-11
1732800,-6.022246396102067e-10
1732830,-1.1061620630788642e-09
1732860,-1.567422133644515e-09
1732890,-1.9773831678265973e-09
1732920,-2.327854567676858e-09
1732950,-2.611076820804128e-09
1732980,-2.81842824785151e-09
1733010,-2.9399939183761026e-09
1733040,-2.968014324002977e-09
1733070,-2.8934367049093575e-09
1733100,-2.7106569750257784e-09
1733130,-2.4093291230787218e-09
1733160,-1.983417978829163e-09
1733190,-1.4264572869642748e-09
1733220,-7.31549706464451e-10
1733250,1.0647776969239584e-10
1733280,1.090642731394381e-09
1733310,2.2261181931600456e-09
1733340,3.515490670097931e-09
1733370,4.451374214168759e-09
1733400,4.536297790059752e-09
1733430,4.645362076666848e-09
1733460,4.762616963305714e-09
1733490,4.8872002821075866e-09
1733520,5.016094444779122e-09
1733550,5.151023787986406e-09
1733580,5.291988312084644e-09
1733610,5.438988017456498e-09
1733640,5.591591820416704e-09
1733670,5.750230805498482e-09
1733700,5.915767141380414e-09
1733730,6.0869075762707604e-09
1733760,6.2658075312494256e-09
1733790,6.449018334034682e-09
1733820,6.639557574019747e-09
1733850,6.837425251901101e-09
1733880,7.042190284296313e-09
1733910,7.2538526719839735e-09
1733940,7.472843499928852e-09
1733970,7.699162769028367e-09
