timestamp,UpperCO2[sou]
12470250,894.0
12470280,894.0
12470310,894.0
12470340,894.0
12470370,894.0
12470400,894.0
12470430,894.0
12470460,894.0
12470490,894.0
12470520,894.0
12470550,894.0
12470580,894.0
12470610,894.0
12470640,894.0
12470670,894.0
12470700,894.0
12470730,894.0
12470760,894.0
12470790,894.0
12470820,894.0
12470850,894.0
12470880,894.0
12470910,894.0
12470940,894.0
12470970,894.0
12471000,894.0
12471030,894.0
12471060,894.0
12471090,894.0
12471120,894.0
12471150,894.0
12471180,894.0
12471210,894.0
12471240,894.0
12471270,894.0
12471300,894.0
12471330,894.0
12471360,894.0
12471390,894.0
12471420,894.0
12471450,894.0
12471480,894.0
12471510,894.0
12471540,894.0
12471570,894.0
12471600,894.0
12471630,894.0
12471660,894.0
12471690,894.0
12471720,894.0
12471750,894.0
12471780,894.0
12471810,894.0
12471840,894.0
12471870,894.0
12471900,894.0
12471930,894.0
12471960,894.0
12471990,894.0
12472020,894.0
12472050,894.0
12472080,894.0
12472110,894.0
12472140,894.0
12472170,894.0
12472200,894.0
12472230,894.0
12472260,894.0
12472290,894.0
12472320,894.0
12472350,894.0
12472380,894.0
12472410,894.0
12472440,894.0
12472470,894.0
12472500,894.0
12472530,894.0
12472560,894.0
12472590,894.0
12472620,894.0
12472650,894.0
12472680,894.0
12472710,894.0
12472740,894.0
12472770,894.0
12472800,894.0
12472830,894.0
12472860,894.0
12472890,894.0
12472920,894.0
12472950,894.0
12472980,894.0
12473010,894.0
12473040,894.0
12473070,894.0
12473100,894.0
12473130,894.0
12473160,894.0
12473190,894.0
12473220,894.0
12473250,894.0
12473280,894.0
12473310,894.0
12473340,894.0
12473370,894.0
12473400,894.0
12473430,894.0
12473460,894.0
12473490,894.0
12473520,894.0
12473550,894.0
12473580,894.0
12473610,894.0
12473640,894.0
12473670,894.0
12473700,894.0
12473730,894.0
12473760,894.0
12473790,894.0
12473820,894.0
12473850,894.0
12473880,894.0
12473910,894.0
12473940,894.0
12473970,894.0
12474000,894.0
12474030,894.0
12474060,894.0
12474090,894.0
12474120,894.0
12474150,894.0
12474180,894.0
12474210,894.0
12474240,894.0
12474270,894.0
12474300,894.0
12474330,894.0
12474360,894.0
12474390,894.0
12474420,894.0
12474450,894.0
12474480,894.0
12474510,894.0
12474540,894.0
12474570,894.0
12474600,894.0
12474630,894.0
12474660,894.0
12474690,894.0
12474720,894.0
12474750,894.0
12474780,894.0
12474810,894.0
12474840,894.0
12474870,894.0
12474900,894.0
12474930,894.0
12474960,894.0
12474990,894.0
12475020,894.0
12475050,894.0
12475080,894.0
12475110,894.0
12475140,894.0
12475170,894.0
12475200,894.0
12475230,894.0
12475260,894.0
12475290,894.0
12475320,894.0
12475350,894.0
12475380,894.0
12475410,894.0
12475440,894.0
12475470,894.0
12475500,894.0
12475530,894.0
12475560,894.0
12475590,894.0
12475620,894.0
12475650,894.0
12475680,894.0
12475710,894.0
12475740,894.0
12475770,894.0
12475800,894.0
12475830,894.0
12475860,894.0
12475890,894.0
12475920,894.0
12475950,894.0
12475980,894.0
12476010,894.0
12476040,894.0
12476070,894.0
12476100,894.0
12476130,894.0
12476160,894.0
12476190,894.0
12476220,894.0
12476250,894.0
12476280,894.0
12476310,894.0
12476340,894.0
12476370,894.0
12476400,894.0
12476430,894.0
12476460,894.0
12476490,894.0
12476520,894.0
12476550,894.0
12476580,894.0
12476610,894.0
12476640,894.0
12476670,894.0
12476700,894.0
12476730,894.0
12476760,894.0
12476790,894.0
12476820,894.0
12476850,894.0
12476880,894.0
12476910,894.0
12476940,894.0
12476970,894.0
12477000,894.0
12477030,894.0
12477060,894.0
12477090,894.0
12477120,894.0
12477150,894.0
12477180,894.0
12477210,894.0
12477240,894.0
12477270,894.0
12477300,894.0
12477330,894.0
12477360,894.0
12477390,894.0
12477420,894.0
12477450,894.0
12477480,894.0
12477510,894.0
12477540,894.0
12477570,894.0
12477600,894.0
12477630,894.0
12477660,894.0
12477690,894.0
12477720,894.0
12477750,894.0
12477780,894.0
12477810,894.0
12477840,894.0
12477870,894.0
12477900,894.0
12477930,894.0
12477960,894.0
12477990,894.0
12478020,894.0
12478050,894.0
12478080,894.0
12478110,894.0
12478140,894.0
12478170,894.0
12478200,894.0
12478230,894.0
12478260,894.0
12478290,894.0
12478320,894.0
12478350,894.0
12478380,894.0
12478410,894.0
12478440,894.0
12478470,894.0
12478500,894.0
12478530,894.0
12478560,894.0
12478590,894.0
12478620,894.0
12478650,894.0
12478680,894.0
12478710,894.0
12478740,894.0
12478770,894.0
12478800,894.0
12478830,894.0
12478860,894.0
12478890,894.0
12478920,894.0
12478950,894.0
12478980,894.0
12479010,894.0
12479040,894.0
12479070,894.0
12479100,894.0
12479130,894.0
12479160,894.0
12479190,894.0
12479220,894.0
12479250,894.0
12479280,894.0
12479310,894.0
12479340,894.0
12479370,894.0
12479400,894.0
12479430,894.0
12479460,894.0
12479490,894.0
12479520,894.0
12479550,894.0
12479580,894.0
12479610,894.0
12479640,894.0
12479670,894.0
12479700,894.0
12479730,894.0
12479760,894.0
12479790,894.0
12479820,894.0
12479850,894.0
12479880,894.0
12479910,894.0
12479940,894.0
12479970,894.0
12480000,894.0
12480030,894.0
12480060,894.0
12480090,894.0
12480120,894.0
12480150,894.0
12480180,894.0
12480210,894.0
12480240,894.0
12480270,894.0
12480300,894.0
12480330,894.0
12480360,894.0
12480390,894.0
12480420,894.0
12480450,894.0
12480480,894.0
12480510,894.0
12480540,894.0
12480570,894.0
12480600,894.0
12480630,894.0
12480660,894.0
12480690,894.0
12480720,894.0
12480750,894.0
12480780,894.0
12480810,894.0
12480840,894.0
12480870,894.0
12480900,894.0
12480930,894.0
12480960,894.0
12480990,894.0
12481020,894.0
12481050,894.0
12481080,894.0
12481110,894.0
12481140,894.0
12481170,894.0
12481200,894.0
12481230,894.0
12481260,894.0
12481290,894.0
12481320,894.0
12481350,894.0
12481380,894.0
12481410,894.0
12481440,894.0
12481470,894.0
12481500,894.0
12481530,894.0
12481560,894.0
12481590,894.0
12481620,894.0
12481650,894.0
12481680,894.0
12481710,894.0
12481740,894.0
12481770,894.0
12481800,894.0
12481830,894.0
12481860,894.0
12481890,894.0
12481920,894.0
12481950,894.0
12481980,894.0
12482010,894.0
12482040,894.0
12482070,894.0
12482100,894.0
12482130,894.0
12482160,894.0
12482190,894.0
12482220,894.0
12482250,894.0
12482280,894.0
12482310,894.0
12482340,894.0
12482370,894.0
12482400,894.0
12482430,894.0
12482460,894.0
12482490,894.0
12482520,894.0
12482550,894.0
12482580,894.0
12482610,894.0
12482640,894.0
12482670,894.0
12482700,894.0
12482730,894.0
12482760,894.0
12482790,894.0
12482820,894.0
12482850,894.0
12482880,894.0
12482910,894.0
12482940,894.0
12482970,894.0
12483000,894.0
12483030,894.0
12483060,894.0
12483090,894.0
12483120,894.0
12483150,894.0
12483180,894.0
12483210,894.0
12483240,894.0
12483270,894.0
12483300,894.0
12483330,894.0
12483360,894.0
12483390,894.0
12483420,894.0
12483450,894.0
12483480,894.0
12483510,894.0
12483540,894.0
12483570,894.0
12483600,894.0
12483630,894.0
12483660,894.0
12483690,894.0
12483720,894.0
12483750,894.0
12483780,894.0
12483810,894.0
12483840,894.0
12483870,894.0
12483900,894.0
12483930,894.0
12483960,894.0
12483990,894.0
12484020,894.0
12484050,894.0
12484080,894.0
12484110,894.0
12484140,894.0
12484170,894.0
12484200,894.0
12484230,894.0
12484260,894.0
12484290,894.0
12484320,894.0
12484350,894.0
12484380,894.0
12484410,894.0
12484440,894.0
12484470,894.0
12484500,894.0
12484530,894.0
12484560,894.0
12484590,894.0
12484620,894.0
12484650,894.0
12484680,894.0
12484710,894.0
12484740,894.0
12484770,894.0
12484800,894.0
12484830,894.0
12484860,894.0
12484890,894.0
12484920,894.0
12484950,894.0
12484980,894.0
12485010,894.0
12485040,894.0
12485070,894.0
12485100,894.0
12485130,894.0
12485160,894.0
12485190,894.0
12485220,894.0
12485250,894.0
12485280,894.0
12485310,894.0
12485340,894.0
12485370,894.0
12485400,894.0
12485430,894.0
12485460,894.0
12485490,894.0
12485520,894.0
12485550,894.0
12485580,894.0
12485610,894.0
12485640,894.0
12485670,894.0
12485700,894.0
12485730,894.0
12485760,894.0
12485790,894.0
12485820,894.0
12485850,894.0
12485880,894.0
12485910,894.0
12485940,894.0
12485970,894.0
12486000,894.0
12486030,894.0
12486060,894.0
12486090,894.0
12486120,894.0
12486150,894.0
12486180,894.0
12486210,894.0
12486240,894.0
12486270,894.0
12486300,894.0
12486330,894.0
12486360,894.0
12486390,894.0
12486420,894.0
12486450,894.0
12486480,894.0
12486510,894.0
12486540,894.0
12486570,894.0
12486600,894.0
12486630,894.0
12486660,894.0
12486690,894.0
12486720,894.0
12486750,894.0
12486780,894.0
12486810,894.0
12486840,894.0
12486870,894.0
12486900,894.0
12486930,894.0
12486960,894.0
12486990,894.0
12487020,894.0
12487050,894.0
12487080,894.0
12487110,894.0
12487140,894.0
12487170,894.0
12487200,894.0
12487230,894.0
12487260,894.0
12487290,894.0
12487320,894.0
12487350,894.0
12487380,894.0
12487410,894.0
12487440,894.0
12487470,894.0
12487500,894.0
12487530,894.0
12487560,894.0
12487590,894.0
12487620,894.0
12487650,894.0
12487680,894.0
12487710,894.0
12487740,894.0
12487770,894.0
12487800,894.0
12487830,894.0
12487860,894.0
12487890,894.0
12487920,894.0
12487950,894.0
12487980,894.0
12488010,894.0
12488040,894.0
12488070,894.0
12488100,894.0
12488130,894.0
12488160,894.0
12488190,894.0
12488220,894.0
12488250,894.0
12488280,894.0
12488310,894.0
12488340,894.0
12488370,894.0
12488400,894.0
12488430,894.0
12488460,894.0
12488490,894.0
12488520,894.0
12488550,894.0
12488580,894.0
12488610,894.0
12488640,894.0
12488670,894.0
12488700,894.0
12488730,894.0
12488760,894.0
12488790,894.0
12488820,894.0
12488850,894.0
12488880,894.0
12488910,894.0
12488940,894.0
12488970,894.0
12489000,894.0
12489030,894.0
12489060,894.0
12489090,894.0
12489120,894.0
12489150,894.0
12489180,894.0
12489210,894.0
12489240,894.0
12489270,894.0
12489300,894.0
12489330,894.0
12489360,894.0
12489390,894.0
12489420,894.0
12489450,894.0
12489480,894.0
12489510,894.0
12489540,894.0
12489570,894.0
12489600,894.0
12489630,894.0
12489660,894.0
12489690,894.0
12489720,894.0
12489750,894.0
12489780,894.0
12489810,894.0
12489840,894.0
12489870,894.0
12489900,894.0
12489930,894.0
12489960,894.0
12489990,894.0
12490020,894.0
12490050,894.0
12490080,894.0
12490110,894.0
12490140,894.0
12490170,894.0
12490200,894.0
12490230,894.0
12490260,894.0
12490290,894.0
12490320,894.0
12490350,894.0
12490380,894.0
12490410,894.0
12490440,894.0
12490470,894.0
12490500,894.0
12490530,894.0
12490560,894.0
12490590,894.0
12490620,894.0
12490650,894.0
12490680,894.0
12490710,894.0
12490740,894.0
12490770,894.0
12490800,894.0
12490830,894.0
12490860,894.0
12490890,894.0
12490920,894.0
12490950,894.0
12490980,894.0
12491010,894.0
12491040,894.0
12491070,894.0
12491100,894.0
12491130,894.0
12491160,894.0
12491190,894.0
12491220,894.0
12491250,894.0
12491280,894.0
12491310,894.0
12491340,894.0
12491370,894.0
12491400,894.0
12491430,894.0
12491460,894.0
12491490,894.0
12491520,894.0
12491550,894.0
12491580,894.0
12491610,894.0
12491640,894.0
12491670,894.0
12491700,894.0
12491730,894.0
12491760,894.0
12491790,894.0
12491820,894.0
12491850,894.0
12491880,894.0
12491910,894.0
12491940,894.0
12491970,894.0
12492000,894.0
12492030,894.0
12492060,894.0
12492090,894.0
12492120,894.0
12492150,894.0
12492180,894.0
12492210,894.0
12492240,894.0
12492270,894.0
12492300,894.0
12492330,894.0
12492360,894.0
12492390,894.0
12492420,894.0
12492450,894.0
12492480,894.0
12492510,894.0
12492540,894.0
12492570,894.0
12492600,894.0
12492630,894.0
12492660,894.0
12492690,894.0
12492720,894.0
12492750,894.0
12492780,894.0
12492810,894.0
12492840,894.0
12492870,894.0
12492900,894.0
12492930,894.0
12492960,894.0
12492990,894.0
12493020,894.0
12493050,894.0
12493080,894.0
12493110,894.0
12493140,894.0
12493170,894.0
12493200,894.0
12493230,894.0
12493260,894.0
12493290,894.0
12493320,894.0
12493350,894.0
12493380,894.0
12493410,894.0
12493440,894.0
12493470,894.0
12493500,894.0
12493530,894.0
12493560,894.0
12493590,894.0
12493620,894.0
12493650,894.0
12493680,894.0
12493710,894.0
12493740,894.0
12493770,894.0
12493800,894.0
12493830,894.0
12493860,894.0
12493890,894.0
12493920,894.0
12493950,894.0
12493980,894.0
12494010,894.0
12494040,894.0
12494070,894.0
12494100,894.0
12494130,894.0
12494160,894.0
12494190,894.0
12494220,894.0
12494250,894.0
12494280,894.0
12494310,894.0
12494340,894.0
12494370,894.0
12494400,894.0
12494430,894.0
12494460,894.0
12494490,894.0
12494520,894.0
12494550,894.0
12494580,894.0
12494610,894.0
12494640,894.0
12494670,894.0
12494700,894.0
12494730,894.0
12494760,894.0
12494790,894.0
12494820,894.0
12494850,894.0
12494880,894.0
12494910,894.0
12494940,894.0
12494970,894.0
12495000,894.0
12495030,894.0
12495060,894.0
12495090,894.0
12495120,894.0
12495150,894.0
12495180,894.0
12495210,894.0
12495240,894.0
12495270,894.0
12495300,894.0
12495330,894.0
12495360,894.0
12495390,894.0
12495420,894.0
12495450,894.0
12495480,894.0
12495510,894.0
12495540,894.0
12495570,894.0
12495600,894.0
12495630,894.0
12495660,894.0
12495690,894.0
12495720,894.0
12495750,894.0
12495780,894.0
12495810,894.0
12495840,894.0
12495870,894.0
12495900,894.0
12495930,894.0
12495960,894.0
12495990,894.0
12496020,894.0
12496050,894.0
12496080,894.0
12496110,894.0
12496140,894.0
12496170,894.0
12496200,894.0
12496230,894.0
12496260,894.0
12496290,894.0
12496320,894.0
12496350,894.0
12496380,894.0
12496410,894.0
12496440,894.0
12496470,894.0
12496500,894.0
12496530,894.0
12496560,894.0
12496590,894.0
12496620,894.0
12496650,894.0
12496680,894.0
12496710,894.0
12496740,894.0
12496770,894.0
12496800,894.0
12496830,894.0
12496860,894.0
12496890,894.0
12496920,894.0
12496950,894.0
12496980,894.0
12497010,894.0
12497040,894.0
12497070,894.0
12497100,894.0
12497130,894.0
12497160,894.0
12497190,894.0
12497220,894.0
12497250,894.0
12497280,894.0
12497310,894.0
12497340,894.0
12497370,894.0
12497400,894.0
12497430,894.0
12497460,894.0
12497490,894.0
12497520,894.0
12497550,894.0
12497580,894.0
12497610,894.0
12497640,894.0
12497670,894.0
12497700,894.0
12497730,894.0
12497760,894.0
12497790,894.0
12497820,894.0
12497850,894.0
12497880,894.0
12497910,894.0
12497940,894.0
12497970,894.0
12498000,894.0
12498030,894.0
12498060,894.0
12498090,894.0
12498120,894.0
12498150,894.0
12498180,894.0
12498210,894.0
12498240,894.0
12498270,894.0
12498300,894.0
12498330,894.0
12498360,894.0
12498390,894.0
12498420,894.0
12498450,894.0
12498480,894.0
12498510,894.0
12498540,894.0
12498570,894.0
12498600,894.0
12498630,894.0
12498660,894.0
12498690,894.0
12498720,894.0
12498750,894.0
12498780,894.0
12498810,894.0
12498840,894.0
12498870,894.0
12498900,894.0
12498930,894.0
12498960,894.0
12498990,894.0
12499020,894.0
12499050,894.0
12499080,894.0
12499110,894.0
12499140,894.0
12499170,894.0
12499200,894.0
12499230,894.0
12499260,894.0
12499290,894.0
12499320,894.0
12499350,894.0
12499380,894.0
12499410,894.0
12499440,894.0
12499470,894.0
12499500,894.0
12499530,894.0
12499560,894.0
12499590,894.0
12499620,894.0
12499650,894.0
12499680,894.0
12499710,894.0
12499740,894.0
12499770,894.0
12499800,894.0
12499830,894.0
12499860,894.0
12499890,894.0
12499920,894.0
12499950,894.0
12499980,894.0
12500010,894.0
12500040,894.0
12500070,894.0
12500100,894.0
12500130,894.0
12500160,894.0
12500190,894.0
12500220,894.0
12500250,894.0
12500280,894.0
12500310,894.0
12500340,894.0
12500370,894.0
12500400,894.0
12500430,894.0
12500460,894.0
12500490,894.0
12500520,894.0
12500550,894.0
12500580,894.0
12500610,894.0
12500640,894.0
12500670,894.0
12500700,894.0
12500730,894.0
12500760,894.0
12500790,894.0
12500820,894.0
12500850,894.0
12500880,894.0
12500910,894.0
12500940,894.0
12500970,894.0
12501000,894.0
12501030,894.0
12501060,894.0
12501090,894.0
12501120,894.0
12501150,894.0
12501180,894.0
12501210,894.0
12501240,894.0
12501270,894.0
12501300,894.0
12501330,894.0
12501360,894.0
12501390,894.0
12501420,894.0
12501450,894.0
12501480,894.0
12501510,894.0
12501540,894.0
12501570,894.0
12501600,894.0
12501630,894.0
12501660,894.0
12501690,894.0
12501720,894.0
12501750,894.0
12501780,894.0
12501810,894.0
12501840,894.0
12501870,894.0
12501900,894.0
12501930,894.0
12501960,894.0
12501990,894.0
12502020,894.0
12502050,894.0
12502080,894.0
12502110,894.0
12502140,894.0
12502170,894.0
12502200,894.0
12502230,894.0
12502260,894.0
12502290,894.0
12502320,894.0
12502350,894.0
12502380,894.0
12502410,894.0
12502440,894.0
12502470,894.0
12502500,894.0
12502530,894.0
12502560,894.0
12502590,894.0
12502620,894.0
12502650,894.0
12502680,894.0
12502710,894.0
12502740,894.0
12502770,894.0
12502800,894.0
12502830,894.0
12502860,894.0
12502890,894.0
12502920,894.0
12502950,894.0
12502980,894.0
12503010,894.0
12503040,894.0
12503070,894.0
12503100,894.0
12503130,894.0
12503160,894.0
12503190,894.0
12503220,894.0
12503250,894.0
12503280,894.0
12503310,894.0
12503340,894.0
12503370,894.0
12503400,894.0
12503430,894.0
12503460,894.0
12503490,894.0
12503520,894.0
12503550,894.0
12503580,894.0
12503610,894.0
12503640,894.0
12503670,894.0
12503700,894.0
12503730,894.0
12503760,894.0
12503790,894.0
12503820,894.0
12503850,894.0
12503880,894.0
12503910,894.0
12503940,894.0
12503970,894.0
12504000,894.0
12504030,894.0
12504060,894.0
12504090,894.0
12504120,894.0
12504150,894.0
12504180,894.0
12504210,894.0
12504240,894.0
12504270,894.0
12504300,894.0
12504330,894.0
12504360,894.0
12504390,894.0
12504420,894.0
12504450,894.0
12504480,894.0
12504510,894.0
12504540,894.0
12504570,894.0
12504600,894.0
12504630,894.0
12504660,894.0
12504690,894.0
12504720,894.0
12504750,894.0
12504780,894.0
12504810,894.0
12504840,894.0
12504870,894.0
12504900,894.0
12504930,894.0
12504960,894.0
12504990,894.0
12505020,894.0
12505050,894.0
12505080,894.0
12505110,894.0
12505140,894.0
12505170,894.0
12505200,894.0
12505230,894.0
12505260,894.0
12505290,894.0
12505320,894.0
12505350,894.0
12505380,894.0
12505410,894.0
12505440,894.0
12505470,894.0
12505500,894.0
12505530,894.0
12505560,894.0
12505590,894.0
12505620,894.0
12505650,894.0
12505680,894.0
12505710,894.0
12505740,894.0
12505770,894.0
12505800,894.0
12505830,894.0
12505860,894.0
12505890,894.0
12505920,894.0
12505950,894.0
12505980,894.0
12506010,894.0
12506040,894.0
12506070,894.0
12506100,894.0
12506130,894.0
12506160,894.0
12506190,894.0
12506220,894.0
12506250,894.0
12506280,894.0
12506310,894.0
12506340,894.0
12506370,894.0
12506400,894.0
12506430,894.0
12506460,894.0
12506490,894.0
12506520,894.0
12506550,894.0
12506580,894.0
12506610,894.0
12506640,894.0
12506670,894.0
12506700,894.0
12506730,894.0
12506760,894.0
12506790,894.0
12506820,894.0
12506850,894.0
12506880,894.0
12506910,894.0
12506940,894.0
12506970,894.0
12507000,894.0
12507030,894.0
12507060,894.0
12507090,894.0
12507120,894.0
12507150,894.0
12507180,894.0
12507210,894.0
12507240,894.0
12507270,894.0
12507300,894.0
12507330,894.0
12507360,894.0
12507390,894.0
12507420,894.0
12507450,894.0
12507480,894.0
12507510,894.0
12507540,894.0
12507570,894.0
12507600,894.0
12507630,894.0
12507660,894.0
12507690,894.0
12507720,894.0
12507750,894.0
12507780,894.0
12507810,894.0
12507840,894.0
12507870,894.0
12507900,894.0
12507930,894.0
12507960,894.0
12507990,894.0
12508020,894.0
12508050,894.0
12508080,894.0
12508110,894.0
12508140,894.0
12508170,894.0
12508200,894.0
12508230,894.0
12508260,894.0
12508290,894.0
12508320,894.0
12508350,894.0
12508380,894.0
12508410,894.0
12508440,894.0
12508470,894.0
12508500,894.0
12508530,894.0
12508560,894.0
12508590,894.0
12508620,894.0
12508650,894.0
12508680,894.0
12508710,894.0
12508740,894.0
12508770,894.0
12508800,894.0
12508830,894.0
12508860,894.0
12508890,894.0
12508920,894.0
12508950,894.0
12508980,894.0
12509010,894.0
12509040,894.0
12509070,894.0
12509100,894.0
12509130,894.0
12509160,894.0
12509190,894.0
12509220,894.0
12509250,894.0
12509280,894.0
12509310,894.0
12509340,894.0
12509370,894.0
12509400,894.0
12509430,894.0
12509460,894.0
12509490,894.0
12509520,894.0
12509550,894.0
12509580,894.0
12509610,894.0
12509640,894.0
12509670,894.0
12509700,894.0
12509730,894.0
12509760,894.0
12509790,894.0
12509820,894.0
12509850,894.0
12509880,894.0
12509910,894.0
12509940,894.0
12509970,894.0
12510000,894.0
12510030,894.0
12510060,894.0
12510090,894.0
12510120,894.0
12510150,894.0
12510180,894.0
12510210,894.0
12510240,894.0
12510270,894.0
12510300,894.0
12510330,894.0
12510360,894.0
12510390,894.0
12510420,894.0
12510450,894.0
12510480,894.0
12510510,894.0
12510540,894.0
12510570,894.0
12510600,894.0
12510630,894.0
12510660,894.0
12510690,894.0
12510720,894.0
12510750,894.0
12510780,894.0
12510810,894.0
12510840,894.0
12510870,894.0
12510900,894.0
12510930,894.0
12510960,894.0
12510990,894.0
12511020,894.0
12511050,894.0
12511080,894.0
12511110,894.0
12511140,894.0
12511170,894.0
12511200,894.0
12511230,894.0
12511260,894.0
12511290,894.0
12511320,894.0
12511350,894.0
12511380,894.0
12511410,894.0
12511440,894.0
12511470,894.0
12511500,894.0
12511530,894.0
12511560,894.0
12511590,894.0
12511620,894.0
12511650,894.0
12511680,894.0
12511710,894.0
12511740,894.0
12511770,894.0
12511800,894.0
12511830,894.0
12511860,894.0
12511890,894.0
12511920,894.0
12511950,894.0
12511980,894.0
12512010,894.0
12512040,894.0
12512070,894.0
12512100,894.0
12512130,894.0
12512160,894.0
12512190,894.0
12512220,894.0
12512250,894.0
12512280,894.0
12512310,894.0
12512340,894.0
12512370,894.0
12512400,894.0
12512430,894.0
12512460,894.0
12512490,894.0
12512520,894.0
12512550,894.0
12512580,894.0
12512610,894.0
12512640,894.0
12512670,894.0
12512700,894.0
12512730,894.0
12512760,894.0
12512790,894.0
12512820,894.0
12512850,894.0
12512880,894.0
12512910,894.0
12512940,894.0
12512970,894.0
12513000,894.0
12513030,894.0
12513060,894.0
12513090,894.0
12513120,894.0
12513150,894.0
12513180,894.0
12513210,894.0
12513240,894.0
12513270,894.0
12513300,894.0
12513330,894.0
12513360,894.0
12513390,894.0
12513420,894.0
12513450,894.0
12513480,894.0
12513510,894.0
12513540,894.0
12513570,894.0
12513600,894.0
12513630,894.0
12513660,894.0
12513690,894.0
12513720,894.0
12513750,894.0
12513780,894.0
12513810,894.0
12513840,894.0
12513870,894.0
12513900,894.0
12513930,894.0
12513960,894.0
12513990,894.0
12514020,894.0
12514050,894.0
12514080,894.0
12514110,894.0
12514140,894.0
12514170,894.0
12514200,894.0
12514230,894.0
12514260,894.0
12514290,894.0
12514320,894.0
12514350,894.0
12514380,894.0
12514410,894.0
12514440,894.0
12514470,894.0
12514500,894.0
12514530,894.0
12514560,894.0
12514590,894.0
12514620,894.0
12514650,894.0
12514680,894.0
12514710,894.0
12514740,894.0
12514770,894.0
12514800,894.0
12514830,894.0
12514860,894.0
12514890,894.0
12514920,894.0
12514950,894.0
12514980,894.0
12515010,894.0
12515040,894.0
12515070,894.0
12515100,894.0
12515130,894.0
12515160,894.0
12515190,894.0
12515220,894.0
12515250,894.0
12515280,894.0
12515310,894.0
12515340,894.0
12515370,894.0
12515400,894.0
12515430,894.0
12515460,894.0
12515490,894.0
12515520,894.0
12515550,894.0
12515580,894.0
12515610,894.0
12515640,894.0
12515670,894.0
12515700,894.0
12515730,894.0
12515760,894.0
12515790,894.0
12515820,894.0
12515850,894.0
12515880,894.0
12515910,894.0
12515940,894.0
12515970,894.0
12516000,894.0
12516030,894.0
12516060,894.0
12516090,894.0
12516120,894.0
12516150,894.0
12516180,894.0
12516210,894.0
12516240,894.0
12516270,894.0
12516300,894.0
12516330,894.0
12516360,894.0
12516390,894.0
12516420,894.0
12516450,894.0
12516480,894.0
12516510,894.0
12516540,894.0
12516570,894.0
12516600,894.0
12516630,894.0
12516660,894.0
12516690,894.0
12516720,894.0
12516750,894.0
12516780,894.0
12516810,894.0
12516840,894.0
12516870,894.0
12516900,894.0
12516930,894.0
12516960,894.0
12516990,894.0
12517020,894.0
12517050,894.0
12517080,894.0
12517110,894.0
12517140,894.0
12517170,894.0
12517200,894.0
12517230,894.0
12517260,894.0
12517290,894.0
12517320,894.0
12517350,894.0
12517380,894.0
12517410,894.0
12517440,894.0
12517470,894.0
12517500,894.0
12517530,894.0
12517560,894.0
12517590,894.0
12517620,894.0
12517650,894.0
12517680,894.0
12517710,894.0
12517740,894.0
12517770,894.0
12517800,894.0
12517830,894.0
12517860,894.0
12517890,894.0
12517920,894.0
12517950,894.0
12517980,894.0
12518010,894.0
12518040,894.0
12518070,894.0
12518100,894.0
12518130,894.0
12518160,894.0
12518190,894.0
12518220,894.0
12518250,894.0
12518280,894.0
12518310,894.0
12518340,894.0
12518370,894.0
12518400,894.0
12518430,894.0
12518460,894.0
12518490,894.0
12518520,894.0
12518550,894.0
12518580,894.0
12518610,894.0
12518640,894.0
12518670,894.0
12518700,894.0
12518730,894.0
12518760,894.0
12518790,894.0
12518820,894.0
12518850,894.0
12518880,894.0
12518910,894.0
12518940,894.0
12518970,894.0
12519000,894.0
12519030,894.0
12519060,894.0
12519090,894.0
12519120,894.0
12519150,894.0
12519180,894.0
12519210,894.0
12519240,894.0
12519270,894.0
12519300,894.0
12519330,894.0
12519360,894.0
12519390,894.0
12519420,894.0
12519450,894.0
12519480,894.0
12519510,894.0
12519540,894.0
12519570,894.0
12519600,894.0
12519630,894.0
12519660,894.0
12519690,894.0
12519720,894.0
12519750,894.0
12519780,894.0
12519810,894.0
12519840,894.0
12519870,894.0
12519900,894.0
12519930,894.0
12519960,894.0
12519990,894.0
12520020,894.0
12520050,894.0
12520080,894.0
12520110,894.0
12520140,894.0
12520170,894.0
12520200,894.0
12520230,894.0
12520260,894.0
12520290,894.0
12520320,894.0
12520350,894.0
12520380,894.0
12520410,894.0
12520440,894.0
12520470,894.0
12520500,894.0
12520530,894.0
12520560,894.0
12520590,894.0
12520620,894.0
12520650,894.0
12520680,894.0
12520710,894.0
12520740,894.0
12520770,894.0
12520800,894.0
12520830,894.0
12520860,894.0
12520890,894.0
12520920,894.0
12520950,894.0
12520980,894.0
12521010,894.0
12521040,894.0
12521070,894.0
12521100,894.0
12521130,894.0
12521160,894.0
12521190,894.0
12521220,894.0
12521250,894.0
12521280,894.0
12521310,894.0
12521340,894.0
12521370,894.0
12521400,894.0
12521430,894.0
12521460,894.0
12521490,894.0
12521520,894.0
12521550,894.0
12521580,894.0
12521610,894.0
12521640,894.0
12521670,894.0
12521700,894.0
12521730,894.0
12521760,894.0
12521790,894.0
12521820,894.0
12521850,894.0
12521880,894.0
12521910,894.0
12521940,894.0
12521970,894.0
12522000,894.0
12522030,894.0
12522060,894.0
12522090,894.0
12522120,894.0
12522150,894.0
12522180,894.0
12522210,894.0
12522240,894.0
12522270,894.0
12522300,894.0
12522330,894.0
12522360,894.0
12522390,894.0
12522420,894.0
12522450,894.0
12522480,894.0
12522510,894.0
12522540,894.0
12522570,894.0
12522600,894.0
12522630,894.0
12522660,894.0
