timestamp,Occupancy[wes]
12573330,5.0
12573360,5.0
12573390,5.0
12573420,5.0
12573450,5.0
12573480,5.0
12573510,5.0
12573540,5.0
12573570,5.0
12573600,5.0
12573630,5.0
12573660,5.0
12573690,5.0
12573720,5.0
12573750,5.0
12573780,5.0
12573810,5.0
12573840,5.0
12573870,5.0
12573900,5.0
12573930,5.0
12573960,5.0
12573990,5.0
12574020,5.0
12574050,5.0
12574080,5.0
12574110,5.0
12574140,5.0
12574170,5.0
12574200,5.0
12574230,5.0
12574260,5.0
12574290,5.0
12574320,5.0
12574350,5.0
12574380,5.0
12574410,5.0
12574440,5.0
12574470,5.0
12574500,5.0
12574530,5.0
12574560,5.0
12574590,5.0
12574620,5.0
12574650,5.0
12574680,5.0
12574710,5.0
12574740,5.0
12574770,5.0
12574800,6.0
12574830,6.0
12574860,6.0
12574890,6.0
12574920,6.0
12574950,6.0
12574980,6.0
12575010,6.0
12575040,6.0
12575070,6.0
12575100,6.0
12575130,6.0
12575160,6.0
12575190,6.0
12575220,6.0
12575250,6.0
12575280,6.0
12575310,6.0
12575340,6.0
12575370,6.0
12575400,6.0
12575430,6.0
12575460,6.0
12575490,6.0
12575520,6.0
12575550,6.0
12575580,6.0
12575610,6.0
12575640,6.0
12575670,6.0
12575700,6.0
12575730,6.0
12575760,6.0
12575790,6.0
12575820,6.0
12575850,6.0
12575880,6.0
12575910,6.0
12575940,6.0
12575970,6.0
12576000,6.0
12576030,6.0
12576060,6.0
12576090,6.0
12576120,6.0
12576150,6.0
12576180,6.0
12576210,6.0
12576240,6.0
12576270,6.0
12576300,6.0
12576330,6.0
12576360,6.0
12576390,6.0
12576420,6.0
12576450,6.0
12576480,6.0
12576510,6.0
12576540,6.0
12576570,6.0
12576600,6.0
12576630,6.0
12576660,6.0
12576690,6.0
12576720,6.0
12576750,6.0
12576780,6.0
12576810,6.0
12576840,6.0
12576870,6.0
12576900,6.0
12576930,6.0
12576960,6.0
12576990,6.0
12577020,6.0
12577050,6.0
12577080,6.0
12577110,6.0
12577140,6.0
12577170,6.0
12577200,6.0
12577230,6.0
12577260,6.0
12577290,6.0
12577320,6.0
12577350,6.0
12577380,6.0
12577410,6.0
12577440,6.0
12577470,6.0
12577500,6.0
12577530,6.0
12577560,6.0
12577590,6.0
12577620,6.0
12577650,6.0
12577680,6.0
12577710,6.0
12577740,6.0
12577770,6.0
12577800,6.0
12577830,6.0
12577860,6.0
12577890,6.0
12577920,6.0
12577950,6.0
12577980,6.0
12578010,6.0
12578040,6.0
12578070,6.0
12578100,6.0
12578130,6.0
12578160,6.0
12578190,6.0
12578220,6.0
12578250,6.0
12578280,6.0
12578310,6.0
12578340,6.0
12578370,6.0
12578400,6.0
12578430,6.0
12578460,6.0
12578490,6.0
12578520,6.0
12578550,6.0
12578580,6.0
12578610,6.0
12578640,6.0
12578670,6.0
12578700,6.0
12578730,6.0
12578760,6.0
12578790,6.0
12578820,6.0
12578850,6.0
12578880,6.0
12578910,6.0
12578940,6.0
12578970,6.0
12579000,6.0
12579030,6.0
12579060,6.0
12579090,6.0
12579120,6.0
12579150,6.0
12579180,6.0
12579210,6.0
12579240,6.0
12579270,6.0
12579300,6.0
12579330,6.0
12579360,6.0
12579390,6.0
12579420,6.0
12579450,6.0
12579480,6.0
12579510,6.0
12579540,6.0
12579570,6.0
12579600,6.0
12579630,6.0
12579660,6.0
12579690,6.0
12579720,6.0
12579750,6.0
12579780,6.0
12579810,6.0
12579840,6.0
12579870,6.0
12579900,6.0
12579930,6.0
12579960,6.0
12579990,6.0
12580020,6.0
12580050,6.0
12580080,6.0
12580110,6.0
12580140,6.0
12580170,6.0
12580200,6.0
12580230,6.0
12580260,6.0
12580290,6.0
12580320,6.0
12580350,6.0
12580380,6.0
12580410,6.0
12580440,6.0
12580470,6.0
12580500,6.0
12580530,6.0
12580560,6.0
12580590,6.0
12580620,6.0
12580650,6.0
12580680,6.0
12580710,6.0
12580740,6.0
12580770,6.0
12580800,6.0
12580830,6.0
12580860,6.0
12580890,6.0
12580920,6.0
12580950,6.0
12580980,6.0
12581010,6.0
12581040,6.0
12581070,6.0
12581100,6.0
12581130,6.0
12581160,6.0
12581190,6.0
12581220,6.0
12581250,6.0
12581280,6.0
12581310,6.0
12581340,6.0
12581370,6.0
12581400,6.0
12581430,6.0
12581460,6.0
12581490,6.0
12581520,6.0
12581550,6.0
12581580,6.0
12581610,6.0
12581640,6.0
12581670,6.0
12581700,6.0
12581730,6.0
12581760,6.0
12581790,6.0
12581820,6.0
12581850,6.0
12581880,6.0
12581910,6.0
12581940,6.0
12581970,6.0
12582000,6.0
12582030,6.0
12582060,6.0
12582090,6.0
12582120,6.0
12582150,6.0
12582180,6.0
12582210,6.0
12582240,6.0
12582270,6.0
12582300,6.0
12582330,6.0
12582360,6.0
12582390,6.0
12582420,6.0
12582450,6.0
12582480,6.0
12582510,6.0
12582540,6.0
12582570,6.0
12582600,6.0
12582630,6.0
12582660,6.0
12582690,6.0
12582720,6.0
12582750,6.0
12582780,6.0
12582810,6.0
12582840,6.0
12582870,6.0
12582900,6.0
12582930,6.0
12582960,6.0
12582990,6.0
12583020,6.0
12583050,6.0
12583080,6.0
12583110,6.0
12583140,6.0
12583170,6.0
12583200,6.0
12583230,6.0
12583260,6.0
12583290,6.0
12583320,6.0
12583350,6.0
12583380,6.0
12583410,6.0
12583440,6.0
12583470,6.0
12583500,6.0
12583530,6.0
12583560,6.0
12583590,6.0
12583620,6.0
12583650,6.0
12583680,6.0
12583710,6.0
12583740,6.0
12583770,6.0
12583800,6.0
12583830,6.0
12583860,6.0
12583890,6.0
12583920,6.0
12583950,6.0
12583980,6.0
12584010,6.0
12584040,6.0
12584070,6.0
12584100,6.0
12584130,6.0
12584160,6.0
12584190,6.0
12584220,6.0
12584250,6.0
12584280,6.0
12584310,6.0
12584340,6.0
12584370,6.0
12584400,6.0
12584430,6.0
12584460,6.0
12584490,6.0
12584520,6.0
12584550,6.0
12584580,6.0
12584610,6.0
12584640,6.0
12584670,6.0
12584700,6.0
12584730,6.0
12584760,6.0
12584790,6.0
12584820,6.0
12584850,6.0
12584880,6.0
12584910,6.0
12584940,6.0
12584970,6.0
12585000,6.0
12585030,6.0
12585060,6.0
12585090,6.0
12585120,6.0
12585150,6.0
12585180,6.0
12585210,6.0
12585240,6.0
12585270,6.0
12585300,6.0
12585330,6.0
12585360,6.0
12585390,6.0
12585420,6.0
12585450,6.0
12585480,6.0
12585510,6.0
12585540,6.0
12585570,6.0
12585600,6.0
12585630,6.0
12585660,6.0
12585690,6.0
12585720,6.0
12585750,6.0
12585780,6.0
12585810,6.0
12585840,6.0
12585870,6.0
12585900,6.0
12585930,6.0
12585960,6.0
12585990,6.0
12586020,6.0
12586050,6.0
12586080,6.0
12586110,6.0
12586140,6.0
12586170,6.0
12586200,6.0
12586230,6.0
12586260,6.0
12586290,6.0
12586320,6.0
12586350,6.0
12586380,6.0
12586410,6.0
12586440,6.0
12586470,6.0
12586500,6.0
12586530,6.0
12586560,6.0
12586590,6.0
12586620,6.0
12586650,6.0
12586680,6.0
12586710,6.0
12586740,6.0
12586770,6.0
12586800,6.0
12586830,6.0
12586860,6.0
12586890,6.0
12586920,6.0
12586950,6.0
12586980,6.0
12587010,6.0
12587040,6.0
12587070,6.0
12587100,6.0
12587130,6.0
12587160,6.0
12587190,6.0
12587220,6.0
12587250,6.0
12587280,6.0
12587310,6.0
12587340,6.0
12587370,6.0
12587400,6.0
12587430,6.0
12587460,6.0
12587490,6.0
12587520,6.0
12587550,6.0
12587580,6.0
12587610,6.0
12587640,6.0
12587670,6.0
12587700,6.0
12587730,6.0
12587760,6.0
12587790,6.0
12587820,6.0
12587850,6.0
12587880,6.0
12587910,6.0
12587940,6.0
12587970,6.0
12588000,6.0
12588030,6.0
12588060,6.0
12588090,6.0
12588120,6.0
12588150,6.0
12588180,6.0
12588210,6.0
12588240,6.0
12588270,6.0
12588300,6.0
12588330,6.0
12588360,6.0
12588390,6.0
12588420,6.0
12588450,6.0
12588480,6.0
12588510,6.0
12588540,6.0
12588570,6.0
12588600,6.0
12588630,6.0
12588660,6.0
12588690,6.0
12588720,6.0
12588750,6.0
12588780,6.0
12588810,6.0
12588840,6.0
12588870,6.0
12588900,6.0
12588930,6.0
12588960,6.0
12588990,6.0
12589020,6.0
12589050,6.0
12589080,6.0
12589110,6.0
12589140,6.0
12589170,6.0
12589200,6.0
12589230,6.0
12589260,6.0
12589290,6.0
12589320,6.0
12589350,6.0
12589380,6.0
12589410,6.0
12589440,6.0
12589470,6.0
12589500,6.0
12589530,6.0
12589560,6.0
12589590,6.0
12589620,6.0
12589650,6.0
12589680,6.0
12589710,6.0
12589740,6.0
12589770,6.0
12589800,6.0
12589830,6.0
12589860,6.0
12589890,6.0
12589920,6.0
12589950,6.0
12589980,6.0
12590010,6.0
12590040,6.0
12590070,6.0
12590100,6.0
12590130,6.0
12590160,6.0
12590190,6.0
12590220,6.0
12590250,6.0
12590280,6.0
12590310,6.0
12590340,6.0
12590370,6.0
12590400,5.0
12590430,5.0
12590460,5.0
12590490,5.0
12590520,5.0
12590550,5.0
12590580,5.0
12590610,5.0
12590640,5.0
12590670,5.0
12590700,5.0
12590730,5.0
12590760,5.0
12590790,5.0
12590820,5.0
12590850,5.0
12590880,5.0
12590910,5.0
12590940,5.0
12590970,5.0
12591000,5.0
12591030,5.0
12591060,5.0
12591090,5.0
12591120,5.0
12591150,5.0
12591180,5.0
12591210,5.0
12591240,5.0
12591270,5.0
12591300,5.0
12591330,5.0
12591360,5.0
12591390,5.0
12591420,5.0
12591450,5.0
12591480,5.0
12591510,5.0
12591540,5.0
12591570,5.0
12591600,5.0
12591630,5.0
12591660,5.0
12591690,5.0
12591720,5.0
12591750,5.0
12591780,5.0
12591810,5.0
12591840,5.0
12591870,5.0
12591900,5.0
12591930,5.0
12591960,5.0
12591990,5.0
12592020,5.0
12592050,5.0
12592080,5.0
12592110,5.0
12592140,5.0
12592170,5.0
12592200,4.0
12592230,4.0
12592260,4.0
12592290,4.0
12592320,4.0
12592350,4.0
12592380,4.0
12592410,4.0
12592440,4.0
12592470,4.0
12592500,4.0
12592530,4.0
12592560,4.0
12592590,4.0
12592620,4.0
12592650,4.0
12592680,4.0
12592710,4.0
12592740,4.0
12592770,4.0
12592800,3.0
12592830,3.0
12592860,3.0
12592890,3.0
12592920,3.0
12592950,3.0
12592980,3.0
12593010,3.0
12593040,3.0
12593070,3.0
12593100,3.0
12593130,3.0
12593160,3.0
12593190,3.0
12593220,3.0
12593250,3.0
12593280,3.0
12593310,3.0
12593340,3.0
12593370,3.0
12593400,3.0
12593430,3.0
12593460,3.0
12593490,3.0
12593520,3.0
12593550,3.0
12593580,3.0
12593610,3.0
12593640,3.0
12593670,3.0
12593700,3.0
12593730,3.0
12593760,3.0
12593790,3.0
12593820,3.0
12593850,3.0
12593880,3.0
12593910,3.0
12593940,3.0
12593970,3.0
12594000,2.0
12594030,2.0
12594060,2.0
12594090,2.0
12594120,2.0
12594150,2.0
12594180,2.0
12594210,2.0
12594240,2.0
12594270,2.0
12594300,2.0
12594330,2.0
12594360,2.0
12594390,2.0
12594420,2.0
12594450,2.0
12594480,2.0
12594510,2.0
12594540,2.0
12594570,2.0
12594600,2.0
12594630,2.0
12594660,2.0
12594690,2.0
12594720,2.0
12594750,2.0
12594780,2.0
12594810,2.0
12594840,2.0
12594870,2.0
12594900,2.0
12594930,2.0
12594960,2.0
12594990,2.0
12595020,2.0
12595050,2.0
12595080,2.0
12595110,2.0
12595140,2.0
12595170,2.0
12595200,2.0
12595230,2.0
12595260,2.0
12595290,2.0
12595320,2.0
12595350,2.0
12595380,2.0
12595410,2.0
12595440,2.0
12595470,2.0
12595500,2.0
12595530,2.0
12595560,2.0
12595590,2.0
12595620,2.0
12595650,2.0
12595680,2.0
12595710,2.0
12595740,2.0
12595770,2.0
12595800,1.0
12595830,1.0
12595860,1.0
12595890,1.0
12595920,1.0
12595950,1.0
12595980,1.0
12596010,1.0
12596040,1.0
12596070,1.0
12596100,1.0
12596130,1.0
12596160,1.0
12596190,1.0
12596220,1.0
12596250,1.0
12596280,1.0
12596310,1.0
12596340,1.0
12596370,1.0
12596400,0.0
12596430,0.0
12596460,0.0
12596490,0.0
12596520,0.0
12596550,0.0
12596580,0.0
12596610,0.0
12596640,0.0
12596670,0.0
12596700,0.0
12596730,0.0
12596760,0.0
12596790,0.0
12596820,0.0
12596850,0.0
12596880,0.0
12596910,0.0
12596940,0.0
12596970,0.0
12597000,0.0
12597030,0.0
12597060,0.0
12597090,0.0
12597120,0.0
12597150,0.0
12597180,0.0
12597210,0.0
12597240,0.0
12597270,0.0
12597300,0.0
12597330,0.0
12597360,0.0
12597390,0.0
12597420,0.0
12597450,0.0
12597480,0.0
12597510,0.0
12597540,0.0
12597570,0.0
12597600,0.0
12597630,0.0
12597660,0.0
12597690,0.0
12597720,0.0
12597750,0.0
12597780,0.0
12597810,0.0
12597840,0.0
12597870,0.0
12597900,0.0
12597930,0.0
12597960,0.0
12597990,0.0
12598020,0.0
12598050,0.0
12598080,0.0
12598110,0.0
12598140,0.0
12598170,0.0
12598200,0.0
12598230,0.0
12598260,0.0
12598290,0.0
12598320,0.0
12598350,0.0
12598380,0.0
12598410,0.0
12598440,0.0
12598470,0.0
12598500,0.0
12598530,0.0
12598560,0.0
12598590,0.0
12598620,0.0
12598650,0.0
12598680,0.0
12598710,0.0
12598740,0.0
12598770,0.0
12598800,0.0
12598830,0.0
12598860,0.0
12598890,0.0
12598920,0.0
12598950,0.0
12598980,0.0
12599010,0.0
12599040,0.0
12599070,0.0
12599100,0.0
12599130,0.0
12599160,0.0
12599190,0.0
12599220,0.0
12599250,0.0
12599280,0.0
12599310,0.0
12599340,0.0
12599370,0.0
12599400,0.0
12599430,0.0
12599460,0.0
12599490,0.0
12599520,0.0
12599550,0.0
12599580,0.0
12599610,0.0
12599640,0.0
12599670,0.0
12599700,0.0
12599730,0.0
12599760,0.0
12599790,0.0
12599820,0.0
12599850,0.0
12599880,0.0
12599910,0.0
12599940,0.0
12599970,0.0
12600000,0.0
12600030,0.0
12600060,0.0
12600090,0.0
12600120,0.0
12600150,0.0
12600180,0.0
12600210,0.0
12600240,0.0
12600270,0.0
12600300,0.0
12600330,0.0
12600360,0.0
12600390,0.0
12600420,0.0
12600450,0.0
12600480,0.0
12600510,0.0
12600540,0.0
12600570,0.0
12600600,0.0
12600630,0.0
12600660,0.0
12600690,0.0
12600720,0.0
12600750,0.0
12600780,0.0
12600810,0.0
12600840,0.0
12600870,0.0
12600900,0.0
12600930,0.0
12600960,0.0
12600990,0.0
12601020,0.0
12601050,0.0
12601080,0.0
12601110,0.0
12601140,0.0
12601170,0.0
12601200,0.0
12601230,0.0
12601260,0.0
12601290,0.0
12601320,0.0
12601350,0.0
12601380,0.0
12601410,0.0
12601440,0.0
12601470,0.0
12601500,0.0
12601530,0.0
12601560,0.0
12601590,0.0
12601620,0.0
12601650,0.0
12601680,0.0
12601710,0.0
12601740,0.0
12601770,0.0
12601800,0.0
12601830,0.0
12601860,0.0
12601890,0.0
12601920,0.0
12601950,0.0
12601980,0.0
12602010,0.0
12602040,0.0
12602070,0.0
12602100,0.0
12602130,0.0
12602160,0.0
12602190,0.0
12602220,0.0
12602250,0.0
12602280,0.0
12602310,0.0
12602340,0.0
12602370,0.0
12602400,0.0
12602430,0.0
12602460,0.0
12602490,0.0
12602520,0.0
12602550,0.0
12602580,0.0
12602610,0.0
12602640,0.0
12602670,0.0
12602700,0.0
12602730,0.0
12602760,0.0
12602790,0.0
12602820,0.0
12602850,0.0
12602880,0.0
12602910,0.0
12602940,0.0
12602970,0.0
12603000,0.0
12603030,0.0
12603060,0.0
12603090,0.0
12603120,0.0
12603150,0.0
12603180,0.0
12603210,0.0
12603240,0.0
12603270,0.0
12603300,0.0
12603330,0.0
12603360,0.0
12603390,0.0
12603420,0.0
12603450,0.0
12603480,0.0
12603510,0.0
12603540,0.0
12603570,0.0
12603600,0.0
12603630,0.0
12603660,0.0
12603690,0.0
12603720,0.0
12603750,0.0
12603780,0.0
12603810,0.0
12603840,0.0
12603870,0.0
12603900,0.0
12603930,0.0
12603960,0.0
12603990,0.0
12604020,0.0
12604050,0.0
12604080,0.0
12604110,0.0
12604140,0.0
12604170,0.0
12604200,0.0
12604230,0.0
12604260,0.0
12604290,0.0
12604320,0.0
12604350,0.0
12604380,0.0
12604410,0.0
12604440,0.0
12604470,0.0
12604500,0.0
12604530,0.0
12604560,0.0
12604590,0.0
12604620,0.0
12604650,0.0
12604680,0.0
12604710,0.0
12604740,0.0
12604770,0.0
12604800,0.0
12604830,0.0
12604860,0.0
12604890,0.0
12604920,0.0
12604950,0.0
12604980,0.0
12605010,0.0
12605040,0.0
12605070,0.0
12605100,0.0
12605130,0.0
12605160,0.0
12605190,0.0
12605220,0.0
12605250,0.0
12605280,0.0
12605310,0.0
12605340,0.0
12605370,0.0
12605400,0.0
12605430,0.0
12605460,0.0
12605490,0.0
12605520,0.0
12605550,0.0
12605580,0.0
12605610,0.0
12605640,0.0
12605670,0.0
12605700,0.0
12605730,0.0
12605760,0.0
12605790,0.0
12605820,0.0
12605850,0.0
12605880,0.0
12605910,0.0
12605940,0.0
12605970,0.0
12606000,0.0
12606030,0.0
12606060,0.0
12606090,0.0
12606120,0.0
12606150,0.0
12606180,0.0
12606210,0.0
12606240,0.0
12606270,0.0
12606300,0.0
12606330,0.0
12606360,0.0
12606390,0.0
12606420,0.0
12606450,0.0
12606480,0.0
12606510,0.0
12606540,0.0
12606570,0.0
12606600,0.0
12606630,0.0
12606660,0.0
12606690,0.0
12606720,0.0
12606750,0.0
12606780,0.0
12606810,0.0
12606840,0.0
12606870,0.0
12606900,0.0
12606930,0.0
12606960,0.0
12606990,0.0
12607020,0.0
12607050,0.0
12607080,0.0
12607110,0.0
12607140,0.0
12607170,0.0
12607200,0.0
12607230,0.0
12607260,0.0
12607290,0.0
12607320,0.0
12607350,0.0
12607380,0.0
12607410,0.0
12607440,0.0
12607470,0.0
12607500,0.0
12607530,0.0
12607560,0.0
12607590,0.0
12607620,0.0
12607650,0.0
12607680,0.0
12607710,0.0
12607740,0.0
12607770,0.0
12607800,0.0
12607830,0.0
12607860,0.0
12607890,0.0
12607920,0.0
12607950,0.0
12607980,0.0
12608010,0.0
12608040,0.0
12608070,0.0
12608100,0.0
12608130,0.0
12608160,0.0
12608190,0.0
12608220,0.0
12608250,0.0
12608280,0.0
12608310,0.0
12608340,0.0
12608370,0.0
12608400,0.0
12608430,0.0
12608460,0.0
12608490,0.0
12608520,0.0
12608550,0.0
12608580,0.0
12608610,0.0
12608640,0.0
12608670,0.0
12608700,0.0
12608730,0.0
12608760,0.0
12608790,0.0
12608820,0.0
12608850,0.0
12608880,0.0
12608910,0.0
12608940,0.0
12608970,0.0
12609000,0.0
12609030,0.0
12609060,0.0
12609090,0.0
12609120,0.0
12609150,0.0
12609180,0.0
12609210,0.0
12609240,0.0
12609270,0.0
12609300,0.0
12609330,0.0
12609360,0.0
12609390,0.0
12609420,0.0
12609450,0.0
12609480,0.0
12609510,0.0
12609540,0.0
12609570,0.0
12609600,0.0
12609630,0.0
12609660,0.0
12609690,0.0
12609720,0.0
12609750,0.0
12609780,0.0
12609810,0.0
12609840,0.0
12609870,0.0
12609900,0.0
12609930,0.0
12609960,0.0
12609990,0.0
12610020,0.0
12610050,0.0
12610080,0.0
12610110,0.0
12610140,0.0
12610170,0.0
12610200,0.0
12610230,0.0
12610260,0.0
12610290,0.0
12610320,0.0
12610350,0.0
12610380,0.0
12610410,0.0
12610440,0.0
12610470,0.0
12610500,0.0
12610530,0.0
12610560,0.0
12610590,0.0
12610620,0.0
12610650,0.0
12610680,0.0
12610710,0.0
12610740,0.0
12610770,0.0
12610800,0.0
12610830,0.0
12610860,0.0
12610890,0.0
12610920,0.0
12610950,0.0
12610980,0.0
12611010,0.0
12611040,0.0
12611070,0.0
12611100,0.0
12611130,0.0
12611160,0.0
12611190,0.0
12611220,0.0
12611250,0.0
12611280,0.0
12611310,0.0
12611340,0.0
12611370,0.0
12611400,0.0
12611430,0.0
12611460,0.0
12611490,0.0
12611520,0.0
12611550,0.0
12611580,0.0
12611610,0.0
12611640,0.0
12611670,0.0
12611700,0.0
12611730,0.0
12611760,0.0
12611790,0.0
12611820,0.0
12611850,0.0
12611880,0.0
12611910,0.0
12611940,0.0
12611970,0.0
12612000,0.0
12612030,0.0
12612060,0.0
12612090,0.0
12612120,0.0
12612150,0.0
12612180,0.0
12612210,0.0
12612240,0.0
12612270,0.0
12612300,0.0
12612330,0.0
12612360,0.0
12612390,0.0
12612420,0.0
12612450,0.0
12612480,0.0
12612510,0.0
12612540,0.0
12612570,0.0
12612600,0.0
12612630,0.0
12612660,0.0
12612690,0.0
12612720,0.0
12612750,0.0
12612780,0.0
12612810,0.0
12612840,0.0
12612870,0.0
12612900,0.0
12612930,0.0
12612960,0.0
12612990,0.0
12613020,0.0
12613050,0.0
12613080,0.0
12613110,0.0
12613140,0.0
12613170,0.0
12613200,0.0
12613230,0.0
12613260,0.0
12613290,0.0
12613320,0.0
12613350,0.0
12613380,0.0
12613410,0.0
12613440,0.0
12613470,0.0
12613500,0.0
12613530,0.0
12613560,0.0
12613590,0.0
12613620,0.0
12613650,0.0
12613680,0.0
12613710,0.0
12613740,0.0
12613770,0.0
12613800,0.0
12613830,0.0
12613860,0.0
12613890,0.0
12613920,0.0
12613950,0.0
12613980,0.0
12614010,0.0
12614040,0.0
12614070,0.0
12614100,0.0
12614130,0.0
12614160,0.0
12614190,0.0
12614220,0.0
12614250,0.0
12614280,0.0
12614310,0.0
12614340,0.0
12614370,0.0
12614400,0.0
12614430,0.0
12614460,0.0
12614490,0.0
12614520,0.0
12614550,0.0
12614580,0.0
12614610,0.0
12614640,0.0
12614670,0.0
12614700,0.0
12614730,0.0
12614760,0.0
12614790,0.0
12614820,0.0
12614850,0.0
12614880,0.0
12614910,0.0
12614940,0.0
12614970,0.0
12615000,0.0
12615030,0.0
12615060,0.0
12615090,0.0
12615120,0.0
12615150,0.0
12615180,0.0
12615210,0.0
12615240,0.0
12615270,0.0
12615300,0.0
12615330,0.0
12615360,0.0
12615390,0.0
12615420,0.0
12615450,0.0
12615480,0.0
12615510,0.0
12615540,0.0
12615570,0.0
12615600,0.0
12615630,0.0
12615660,0.0
12615690,0.0
12615720,0.0
12615750,0.0
12615780,0.0
12615810,0.0
12615840,0.0
12615870,0.0
12615900,0.0
12615930,0.0
12615960,0.0
12615990,0.0
12616020,0.0
12616050,0.0
12616080,0.0
12616110,0.0
12616140,0.0
12616170,0.0
12616200,0.0
12616230,0.0
12616260,0.0
12616290,0.0
12616320,0.0
12616350,0.0
12616380,0.0
12616410,0.0
12616440,0.0
12616470,0.0
12616500,0.0
12616530,0.0
12616560,0.0
12616590,0.0
12616620,0.0
12616650,0.0
12616680,0.0
12616710,0.0
12616740,0.0
12616770,0.0
12616800,0.0
12616830,0.0
12616860,0.0
12616890,0.0
12616920,0.0
12616950,0.0
12616980,0.0
12617010,0.0
12617040,0.0
12617070,0.0
12617100,0.0
12617130,0.0
12617160,0.0
12617190,0.0
12617220,0.0
12617250,0.0
12617280,0.0
12617310,0.0
12617340,0.0
12617370,0.0
12617400,0.0
12617430,0.0
12617460,0.0
12617490,0.0
12617520,0.0
12617550,0.0
12617580,0.0
12617610,0.0
12617640,0.0
12617670,0.0
12617700,0.0
12617730,0.0
12617760,0.0
12617790,0.0
12617820,0.0
12617850,0.0
12617880,0.0
12617910,0.0
12617940,0.0
12617970,0.0
12618000,0.0
12618030,0.0
12618060,0.0
12618090,0.0
12618120,0.0
12618150,0.0
12618180,0.0
12618210,0.0
12618240,0.0
12618270,0.0
12618300,0.0
12618330,0.0
12618360,0.0
12618390,0.0
12618420,0.0
12618450,0.0
12618480,0.0
12618510,0.0
12618540,0.0
12618570,0.0
12618600,0.0
12618630,0.0
12618660,0.0
12618690,0.0
12618720,0.0
12618750,0.0
12618780,0.0
12618810,0.0
12618840,0.0
12618870,0.0
12618900,0.0
12618930,0.0
12618960,0.0
12618990,0.0
12619020,0.0
12619050,0.0
12619080,0.0
12619110,0.0
12619140,0.0
12619170,0.0
12619200,0.0
12619230,0.0
12619260,0.0
12619290,0.0
12619320,0.0
12619350,0.0
12619380,0.0
12619410,0.0
12619440,0.0
12619470,0.0
12619500,0.0
12619530,0.0
12619560,0.0
12619590,0.0
12619620,0.0
12619650,0.0
12619680,0.0
12619710,0.0
12619740,0.0
12619770,0.0
12619800,0.0
12619830,0.0
12619860,0.0
12619890,0.0
12619920,0.0
12619950,0.0
12619980,0.0
12620010,0.0
12620040,0.0
12620070,0.0
12620100,0.0
12620130,0.0
12620160,0.0
12620190,0.0
12620220,0.0
12620250,0.0
12620280,0.0
12620310,0.0
12620340,0.0
12620370,0.0
12620400,0.0
12620430,0.0
12620460,0.0
12620490,0.0
12620520,0.0
12620550,0.0
12620580,0.0
12620610,0.0
12620640,0.0
12620670,0.0
12620700,0.0
12620730,0.0
12620760,0.0
12620790,0.0
12620820,0.0
12620850,0.0
12620880,0.0
12620910,0.0
12620940,0.0
12620970,0.0
12621000,0.0
12621030,0.0
12621060,0.0
12621090,0.0
12621120,0.0
12621150,0.0
12621180,0.0
12621210,0.0
12621240,0.0
12621270,0.0
12621300,0.0
12621330,0.0
12621360,0.0
12621390,0.0
12621420,0.0
12621450,0.0
12621480,0.0
12621510,0.0
12621540,0.0
12621570,0.0
12621600,0.0
12621630,0.0
12621660,0.0
12621690,0.0
12621720,0.0
12621750,0.0
12621780,0.0
12621810,0.0
12621840,0.0
12621870,0.0
12621900,0.0
12621930,0.0
12621960,0.0
12621990,0.0
12622020,0.0
12622050,0.0
12622080,0.0
12622110,0.0
12622140,0.0
12622170,0.0
12622200,0.0
12622230,0.0
12622260,0.0
12622290,0.0
12622320,0.0
12622350,0.0
12622380,0.0
12622410,0.0
12622440,0.0
12622470,0.0
12622500,0.0
12622530,0.0
12622560,0.0
12622590,0.0
12622620,0.0
12622650,0.0
12622680,0.0
12622710,0.0
12622740,0.0
12622770,0.0
12622800,0.0
12622830,0.0
12622860,0.0
12622890,0.0
12622920,0.0
12622950,0.0
12622980,0.0
12623010,0.0
12623040,0.0
12623070,0.0
12623100,0.0
12623130,0.0
12623160,0.0
12623190,0.0
12623220,0.0
12623250,0.0
12623280,0.0
12623310,0.0
12623340,0.0
12623370,0.0
12623400,0.0
12623430,0.0
12623460,0.0
12623490,0.0
12623520,0.0
12623550,0.0
12623580,0.0
12623610,0.0
12623640,0.0
12623670,0.0
12623700,0.0
12623730,0.0
12623760,0.0
12623790,0.0
12623820,0.0
12623850,0.0
12623880,0.0
12623910,0.0
12623940,0.0
12623970,0.0
12624000,0.0
12624030,0.0
12624060,0.0
12624090,0.0
12624120,0.0
12624150,0.0
12624180,0.0
12624210,0.0
12624240,0.0
12624270,0.0
12624300,0.0
12624330,0.0
12624360,0.0
12624390,0.0
12624420,0.0
12624450,0.0
12624480,0.0
12624510,0.0
12624540,0.0
12624570,0.0
12624600,0.0
12624630,0.0
12624660,0.0
12624690,0.0
12624720,0.0
12624750,0.0
12624780,0.0
12624810,0.0
12624840,0.0
12624870,0.0
12624900,0.0
12624930,0.0
12624960,0.0
12624990,0.0
12625020,0.0
12625050,0.0
12625080,0.0
12625110,0.0
12625140,0.0
12625170,0.0
12625200,0.0
12625230,0.0
12625260,0.0
12625290,0.0
12625320,0.0
12625350,0.0
12625380,0.0
12625410,0.0
12625440,0.0
12625470,0.0
12625500,0.0
12625530,0.0
12625560,0.0
12625590,0.0
12625620,0.0
12625650,0.0
12625680,0.0
12625710,0.0
12625740,0.0
