timestamp,Occupancy[nor]
1467870,0.0
1467900,0.0
1467930,0.0
1467960,0.0
1467990,0.0
1468020,0.0
1468050,0.0
1468080,0.0
1468110,0.0
1468140,0.0
1468170,0.0
1468200,0.0
1468230,0.0
1468260,0.0
1468290,0.0
1468320,0.0
1468350,0.0
1468380,0.0
1468410,0.0
1468440,0.0
1468470,0.0
1468500,0.0
1468530,0.0
1468560,0.0
1468590,0.0
1468620,0.0
1468650,0.0
1468680,0.0
1468710,0.0
1468740,0.0
1468770,0.0
1468800,0.0
1468830,0.0
1468860,0.0
1468890,0.0
1468920,0.0
1468950,0.0
1468980,0.0
1469010,0.0
1469040,0.0
1469070,0.0
1469100,0.0
1469130,0.0
1469160,0.0
1469190,0.0
1469220,0.0
1469250,0.0
1469280,0.0
1469310,0.0
1469340,0.0
1469370,0.0
1469400,0.0
1469430,0.0
1469460,0.0
1469490,0.0
1469520,0.0
1469550,0.0
1469580,0.0
1469610,0.0
1469640,0.0
1469670,0.0
1469700,0.0
1469730,0.0
1469760,0.0
1469790,0.0
1469820,0.0
1469850,0.0
1469880,0.0
1469910,0.0
1469940,0.0
1469970,0.0
1470000,0.0
1470030,0.0
1470060,0.0
1470090,0.0
1470120,0.0
1470150,0.0
1470180,0.0
1470210,0.0
1470240,0.0
1470270,0.0
1470300,0.0
1470330,0.0
1470360,0.0
1470390,0.0
1470420,0.0
1470450,0.0
1470480,0.0
1470510,0.0
1470540,0.0
1470570,0.0
1470600,0.0
1470630,0.0
1470660,0.0
1470690,0.0
1470720,0.0
1470750,0.0
1470780,0.0
1470810,0.0
1470840,0.0
1470870,0.0
1470900,0.0
1470930,0.0
1470960,0.0
1470990,0.0
1471020,0.0
1471050,0.0
1471080,0.0
1471110,0.0
1471140,0.0
1471170,0.0
1471200,0.0
1471230,0.0
1471260,0.0
1471290,0.0
1471320,0.0
1471350,0.0
1471380,0.0
1471410,0.0
1471440,0.0
1471470,0.0
1471500,0.0
1471530,0.0
1471560,0.0
1471590,0.0
1471620,0.0
1471650,0.0
1471680,0.0
1471710,0.0
1471740,0.0
1471770,0.0
1471800,0.0
1471830,0.0
1471860,0.0
1471890,0.0
1471920,0.0
1471950,0.0
1471980,0.0
1472010,0.0
1472040,0.0
1472070,0.0
1472100,0.0
1472130,0.0
1472160,0.0
1472190,0.0
1472220,0.0
1472250,0.0
1472280,0.0
1472310,0.0
1472340,0.0
1472370,0.0
1472400,0.0
1472430,0.0
1472460,0.0
1472490,0.0
1472520,0.0
1472550,0.0
1472580,0.0
1472610,0.0
1472640,0.0
1472670,0.0
1472700,0.0
1472730,0.0
1472760,0.0
1472790,0.0
1472820,0.0
1472850,0.0
1472880,0.0
1472910,0.0
1472940,0.0
1472970,0.0
1473000,0.0
1473030,0.0
1473060,0.0
1473090,0.0
1473120,0.0
1473150,0.0
1473180,0.0
1473210,0.0
1473240,0.0
1473270,0.0
1473300,0.0
1473330,0.0
1473360,0.0
1473390,0.0
1473420,0.0
1473450,0.0
1473480,0.0
1473510,0.0
1473540,0.0
1473570,0.0
1473600,0.0
1473630,0.0
1473660,0.0
1473690,0.0
1473720,0.0
1473750,0.0
1473780,0.0
1473810,0.0
1473840,0.0
1473870,0.0
1473900,0.0
1473930,0.0
1473960,0.0
1473990,0.0
1474020,0.0
1474050,0.0
1474080,0.0
1474110,0.0
1474140,0.0
1474170,0.0
1474200,0.0
1474230,0.0
1474260,0.0
1474290,0.0
1474320,0.0
1474350,0.0
1474380,0.0
1474410,0.0
1474440,0.0
1474470,0.0
1474500,0.0
1474530,0.0
1474560,0.0
1474590,0.0
1474620,0.0
1474650,0.0
1474680,0.0
1474710,0.0
1474740,0.0
1474770,0.0
1474800,0.0
1474830,0.0
1474860,0.0
1474890,0.0
1474920,0.0
1474950,0.0
1474980,0.0
1475010,0.0
1475040,0.0
1475070,0.0
1475100,0.0
1475130,0.0
1475160,0.0
1475190,0.0
1475220,0.0
1475250,0.0
1475280,0.0
1475310,0.0
1475340,0.0
1475370,0.0
1475400,0.0
1475430,0.0
1475460,0.0
1475490,0.0
1475520,0.0
1475550,0.0
1475580,0.0
1475610,0.0
1475640,0.0
1475670,0.0
1475700,0.0
1475730,0.0
1475760,0.0
1475790,0.0
1475820,0.0
1475850,0.0
1475880,0.0
1475910,0.0
1475940,0.0
1475970,0.0
1476000,0.0
1476030,0.0
1476060,0.0
1476090,0.0
1476120,0.0
1476150,0.0
1476180,0.0
1476210,0.0
1476240,0.0
1476270,0.0
1476300,0.0
1476330,0.0
1476360,0.0
1476390,0.0
1476420,0.0
1476450,0.0
1476480,0.0
1476510,0.0
1476540,0.0
1476570,0.0
1476600,0.0
1476630,0.0
1476660,0.0
1476690,0.0
1476720,0.0
1476750,0.0
1476780,0.0
1476810,0.0
1476840,0.0
1476870,0.0
1476900,0.0
1476930,0.0
1476960,0.0
1476990,0.0
1477020,0.0
1477050,0.0
1477080,0.0
1477110,0.0
1477140,0.0
1477170,0.0
1477200,0.0
1477230,0.0
1477260,0.0
1477290,0.0
1477320,0.0
1477350,0.0
1477380,0.0
1477410,0.0
1477440,0.0
1477470,0.0
1477500,0.0
1477530,0.0
1477560,0.0
1477590,0.0
1477620,0.0
1477650,0.0
1477680,0.0
1477710,0.0
1477740,0.0
1477770,0.0
1477800,0.0
1477830,0.0
1477860,0.0
1477890,0.0
1477920,0.0
1477950,0.0
1477980,0.0
1478010,0.0
1478040,0.0
1478070,0.0
1478100,0.0
1478130,0.0
1478160,0.0
1478190,0.0
1478220,0.0
1478250,0.0
1478280,0.0
1478310,0.0
1478340,0.0
1478370,0.0
1478400,0.0
1478430,0.0
1478460,0.0
1478490,0.0
1478520,0.0
1478550,0.0
1478580,0.0
1478610,0.0
1478640,0.0
1478670,0.0
1478700,0.0
1478730,0.0
1478760,0.0
1478790,0.0
1478820,0.0
1478850,0.0
1478880,0.0
1478910,0.0
1478940,0.0
1478970,0.0
1479000,0.0
1479030,0.0
1479060,0.0
1479090,0.0
1479120,0.0
1479150,0.0
1479180,0.0
1479210,0.0
1479240,0.0
1479270,0.0
1479300,0.0
1479330,0.0
1479360,0.0
1479390,0.0
1479420,0.0
1479450,0.0
1479480,0.0
1479510,0.0
1479540,0.0
1479570,0.0
1479600,0.0
1479630,0.0
1479660,0.0
1479690,0.0
1479720,0.0
1479750,0.0
1479780,0.0
1479810,0.0
1479840,0.0
1479870,0.0
1479900,0.0
1479930,0.0
1479960,0.0
1479990,0.0
1480020,0.0
1480050,0.0
1480080,0.0
1480110,0.0
1480140,0.0
1480170,0.0
1480200,0.0
1480230,0.0
1480260,0.0
1480290,0.0
1480320,0.0
1480350,0.0
1480380,0.0
1480410,0.0
1480440,0.0
1480470,0.0
1480500,0.0
1480530,0.0
1480560,0.0
1480590,0.0
1480620,0.0
1480650,0.0
1480680,0.0
1480710,0.0
1480740,0.0
1480770,0.0
1480800,0.0
1480830,0.0
1480860,0.0
1480890,0.0
1480920,0.0
1480950,0.0
1480980,0.0
1481010,0.0
1481040,0.0
1481070,0.0
1481100,0.0
1481130,0.0
1481160,0.0
1481190,0.0
1481220,0.0
1481250,0.0
1481280,0.0
1481310,0.0
1481340,0.0
1481370,0.0
1481400,0.0
1481430,0.0
1481460,0.0
1481490,0.0
1481520,0.0
1481550,0.0
1481580,0.0
1481610,0.0
1481640,0.0
1481670,0.0
1481700,0.0
1481730,0.0
1481760,0.0
1481790,0.0
1481820,0.0
1481850,0.0
1481880,0.0
1481910,0.0
1481940,0.0
1481970,0.0
1482000,0.0
1482030,0.0
1482060,0.0
1482090,0.0
1482120,0.0
1482150,0.0
1482180,0.0
1482210,0.0
1482240,0.0
1482270,0.0
1482300,0.0
1482330,0.0
1482360,0.0
1482390,0.0
1482420,0.0
1482450,0.0
1482480,0.0
1482510,0.0
1482540,0.0
1482570,0.0
1482600,0.0
1482630,0.0
1482660,0.0
1482690,0.0
1482720,0.0
1482750,0.0
1482780,0.0
1482810,0.0
1482840,0.0
1482870,0.0
1482900,0.0
1482930,0.0
1482960,0.0
1482990,0.0
1483020,0.0
1483050,0.0
1483080,0.0
1483110,0.0
1483140,0.0
1483170,0.0
1483200,0.0
1483230,0.0
1483260,0.0
1483290,0.0
1483320,0.0
1483350,0.0
1483380,0.0
1483410,0.0
1483440,0.0
1483470,0.0
1483500,0.0
1483530,0.0
1483560,0.0
1483590,0.0
1483620,0.0
1483650,0.0
1483680,0.0
1483710,0.0
1483740,0.0
1483770,0.0
1483800,0.0
1483830,0.0
1483860,0.0
1483890,0.0
1483920,0.0
1483950,0.0
1483980,0.0
1484010,0.0
1484040,0.0
1484070,0.0
1484100,0.0
1484130,0.0
1484160,0.0
1484190,0.0
1484220,0.0
1484250,0.0
1484280,0.0
1484310,0.0
1484340,0.0
1484370,0.0
1484400,0.0
1484430,0.0
1484460,0.0
1484490,0.0
1484520,0.0
1484550,0.0
1484580,0.0
1484610,0.0
1484640,0.0
1484670,0.0
1484700,0.0
1484730,0.0
1484760,0.0
1484790,0.0
1484820,0.0
1484850,0.0
1484880,0.0
1484910,0.0
1484940,0.0
1484970,0.0
1485000,0.0
1485030,0.0
1485060,0.0
1485090,0.0
1485120,0.0
1485150,0.0
1485180,0.0
1485210,0.0
1485240,0.0
1485270,0.0
1485300,0.0
1485330,0.0
1485360,0.0
1485390,0.0
1485420,0.0
1485450,0.0
1485480,0.0
1485510,0.0
1485540,0.0
1485570,0.0
1485600,0.0
1485630,0.0
1485660,0.0
1485690,0.0
1485720,0.0
1485750,0.0
1485780,0.0
1485810,0.0
1485840,0.0
1485870,0.0
1485900,0.0
1485930,0.0
1485960,0.0
1485990,0.0
1486020,0.0
1486050,0.0
1486080,0.0
1486110,0.0
1486140,0.0
1486170,0.0
1486200,0.0
1486230,0.0
1486260,0.0
1486290,0.0
1486320,0.0
1486350,0.0
1486380,0.0
1486410,0.0
1486440,0.0
1486470,0.0
1486500,0.0
1486530,0.0
1486560,0.0
1486590,0.0
1486620,0.0
1486650,0.0
1486680,0.0
1486710,0.0
1486740,0.0
1486770,0.0
1486800,0.0
1486830,0.0
1486860,0.0
1486890,0.0
1486920,0.0
1486950,0.0
1486980,0.0
1487010,0.0
1487040,0.0
1487070,0.0
1487100,0.0
1487130,0.0
1487160,0.0
1487190,0.0
1487220,0.0
1487250,0.0
1487280,0.0
1487310,0.0
1487340,0.0
1487370,0.0
1487400,0.0
1487430,0.0
1487460,0.0
1487490,0.0
1487520,0.0
1487550,0.0
1487580,0.0
1487610,0.0
1487640,0.0
1487670,0.0
1487700,0.0
1487730,0.0
1487760,0.0
1487790,0.0
1487820,0.0
1487850,0.0
1487880,0.0
1487910,0.0
1487940,0.0
1487970,0.0
1488000,0.0
1488030,0.0
1488060,0.0
1488090,0.0
1488120,0.0
1488150,0.0
1488180,0.0
1488210,0.0
1488240,0.0
1488270,0.0
1488300,0.0
1488330,0.0
1488360,0.0
1488390,0.0
1488420,0.0
1488450,0.0
1488480,0.0
1488510,0.0
1488540,0.0
1488570,0.0
1488600,0.0
1488630,0.0
1488660,0.0
1488690,0.0
1488720,0.0
1488750,0.0
1488780,0.0
1488810,0.0
1488840,0.0
1488870,0.0
1488900,0.0
1488930,0.0
1488960,0.0
1488990,0.0
1489020,0.0
1489050,0.0
1489080,0.0
1489110,0.0
1489140,0.0
1489170,0.0
1489200,0.0
1489230,0.0
1489260,0.0
1489290,0.0
1489320,0.0
1489350,0.0
1489380,0.0
1489410,0.0
1489440,0.0
1489470,0.0
1489500,0.0
1489530,0.0
1489560,0.0
1489590,0.0
1489620,0.0
1489650,0.0
1489680,0.0
1489710,0.0
1489740,0.0
1489770,0.0
1489800,0.0
1489830,0.0
1489860,0.0
1489890,0.0
1489920,0.0
1489950,0.0
1489980,0.0
1490010,0.0
1490040,0.0
1490070,0.0
1490100,0.0
1490130,0.0
1490160,0.0
1490190,0.0
1490220,0.0
1490250,0.0
1490280,0.0
1490310,0.0
1490340,0.0
1490370,0.0
1490400,0.0
1490430,0.0
1490460,0.0
1490490,0.0
1490520,0.0
1490550,0.0
1490580,0.0
1490610,0.0
1490640,0.0
1490670,0.0
1490700,0.0
1490730,0.0
1490760,0.0
1490790,0.0
1490820,0.0
1490850,0.0
1490880,0.0
1490910,0.0
1490940,0.0
1490970,0.0
1491000,0.0
1491030,0.0
1491060,0.0
1491090,0.0
1491120,0.0
1491150,0.0
1491180,0.0
1491210,0.0
1491240,0.0
1491270,0.0
1491300,0.0
1491330,0.0
1491360,0.0
1491390,0.0
1491420,0.0
1491450,0.0
1491480,0.0
1491510,0.0
1491540,0.0
1491570,0.0
1491600,0.0
1491630,0.0
1491660,0.0
1491690,0.0
1491720,0.0
1491750,0.0
1491780,0.0
1491810,0.0
1491840,0.0
1491870,0.0
1491900,0.0
1491930,0.0
1491960,0.0
1491990,0.0
1492020,0.0
1492050,0.0
1492080,0.0
1492110,0.0
1492140,0.0
1492170,0.0
1492200,0.0
1492230,0.0
1492260,0.0
1492290,0.0
1492320,0.0
1492350,0.0
1492380,0.0
1492410,0.0
1492440,0.0
1492470,0.0
1492500,0.0
1492530,0.0
1492560,0.0
1492590,0.0
1492620,0.0
1492650,0.0
1492680,0.0
1492710,0.0
1492740,0.0
1492770,0.0
1492800,0.0
1492830,0.0
1492860,0.0
1492890,0.0
1492920,0.0
1492950,0.0
1492980,0.0
1493010,0.0
1493040,0.0
1493070,0.0
1493100,0.0
1493130,0.0
1493160,0.0
1493190,0.0
1493220,0.0
1493250,0.0
1493280,0.0
1493310,0.0
1493340,0.0
1493370,0.0
1493400,0.0
1493430,0.0
1493460,0.0
1493490,0.0
1493520,0.0
1493550,0.0
1493580,0.0
1493610,0.0
1493640,0.0
1493670,0.0
1493700,0.0
1493730,0.0
1493760,0.0
1493790,0.0
1493820,0.0
1493850,0.0
1493880,0.0
1493910,0.0
1493940,0.0
1493970,0.0
1494000,0.0
1494030,0.0
1494060,0.0
1494090,0.0
1494120,0.0
1494150,0.0
1494180,0.0
1494210,0.0
1494240,0.0
1494270,0.0
1494300,0.0
1494330,0.0
1494360,0.0
1494390,0.0
1494420,0.0
1494450,0.0
1494480,0.0
1494510,0.0
1494540,0.0
1494570,0.0
1494600,0.0
1494630,0.0
1494660,0.0
1494690,0.0
1494720,0.0
1494750,0.0
1494780,0.0
1494810,0.0
1494840,0.0
1494870,0.0
1494900,0.0
1494930,0.0
1494960,0.0
1494990,0.0
1495020,0.0
1495050,0.0
1495080,0.0
1495110,0.0
1495140,0.0
1495170,0.0
1495200,0.0
1495230,0.0
1495260,0.0
1495290,0.0
1495320,0.0
1495350,0.0
1495380,0.0
1495410,0.0
1495440,0.0
1495470,0.0
1495500,0.0
1495530,0.0
1495560,0.0
1495590,0.0
1495620,0.0
1495650,0.0
1495680,0.0
1495710,0.0
1495740,0.0
1495770,0.0
1495800,0.0
1495830,0.0
1495860,0.0
1495890,0.0
1495920,0.0
1495950,0.0
1495980,0.0
1496010,0.0
1496040,0.0
1496070,0.0
1496100,0.0
1496130,0.0
1496160,0.0
1496190,0.0
1496220,0.0
1496250,0.0
1496280,0.0
1496310,0.0
1496340,0.0
1496370,0.0
1496400,0.0
1496430,0.0
1496460,0.0
1496490,0.0
1496520,0.0
1496550,0.0
1496580,0.0
1496610,0.0
1496640,0.0
1496670,0.0
1496700,0.0
1496730,0.0
1496760,0.0
1496790,0.0
1496820,0.0
1496850,0.0
1496880,0.0
1496910,0.0
1496940,0.0
1496970,0.0
1497000,0.0
1497030,0.0
1497060,0.0
1497090,0.0
1497120,0.0
1497150,0.0
1497180,0.0
1497210,0.0
1497240,0.0
1497270,0.0
1497300,0.0
1497330,0.0
1497360,0.0
1497390,0.0
1497420,0.0
1497450,0.0
1497480,0.0
1497510,0.0
1497540,0.0
1497570,0.0
1497600,0.0
1497630,0.0
1497660,0.0
1497690,0.0
1497720,0.0
1497750,0.0
1497780,0.0
1497810,0.0
1497840,0.0
1497870,0.0
1497900,0.0
1497930,0.0
1497960,0.0
1497990,0.0
1498020,0.0
1498050,0.0
1498080,0.0
1498110,0.0
1498140,0.0
1498170,0.0
1498200,0.0
1498230,0.0
1498260,0.0
1498290,0.0
1498320,0.0
1498350,0.0
1498380,0.0
1498410,0.0
1498440,0.0
1498470,0.0
1498500,0.0
1498530,0.0
1498560,0.0
1498590,0.0
1498620,0.0
1498650,0.0
1498680,0.0
1498710,0.0
1498740,0.0
1498770,0.0
1498800,2.0
1498830,2.0
1498860,2.0
1498890,2.0
1498920,2.0
1498950,2.0
1498980,2.0
1499010,2.0
1499040,2.0
1499070,2.0
1499100,2.0
1499130,2.0
1499160,2.0
1499190,2.0
1499220,2.0
1499250,2.0
1499280,2.0
1499310,2.0
1499340,2.0
1499370,2.0
1499400,4.0
1499430,4.0
1499460,4.0
1499490,4.0
1499520,4.0
1499550,4.0
1499580,4.0
1499610,4.0
1499640,4.0
1499670,4.0
1499700,4.0
1499730,4.0
1499760,4.0
1499790,4.0
1499820,4.0
1499850,4.0
1499880,4.0
1499910,4.0
1499940,4.0
1499970,4.0
1500000,4.0
1500030,4.0
1500060,4.0
1500090,4.0
1500120,4.0
1500150,4.0
1500180,4.0
1500210,4.0
1500240,4.0
1500270,4.0
1500300,4.0
1500330,4.0
1500360,4.0
1500390,4.0
1500420,4.0
1500450,4.0
1500480,4.0
1500510,4.0
1500540,4.0
1500570,4.0
1500600,7.0
1500630,7.0
1500660,7.0
1500690,7.0
1500720,7.0
1500750,7.0
1500780,7.0
1500810,7.0
1500840,7.0
1500870,7.0
1500900,7.0
1500930,7.0
1500960,7.0
1500990,7.0
1501020,7.0
1501050,7.0
1501080,7.0
1501110,7.0
1501140,7.0
1501170,7.0
1501200,9.0
1501230,9.0
1501260,9.0
1501290,9.0
1501320,9.0
1501350,9.0
1501380,9.0
1501410,9.0
1501440,9.0
1501470,9.0
1501500,9.0
1501530,9.0
1501560,9.0
1501590,9.0
1501620,9.0
1501650,9.0
1501680,9.0
1501710,9.0
1501740,9.0
1501770,9.0
1501800,9.0
1501830,9.0
1501860,9.0
1501890,9.0
1501920,9.0
1501950,9.0
1501980,9.0
1502010,9.0
1502040,9.0
1502070,9.0
1502100,9.0
1502130,9.0
1502160,9.0
1502190,9.0
1502220,9.0
1502250,9.0
1502280,9.0
1502310,9.0
1502340,9.0
1502370,9.0
1502400,9.0
1502430,9.0
1502460,9.0
1502490,9.0
1502520,9.0
1502550,9.0
1502580,9.0
1502610,9.0
1502640,9.0
1502670,9.0
1502700,9.0
1502730,9.0
1502760,9.0
1502790,9.0
1502820,9.0
1502850,9.0
1502880,9.0
1502910,9.0
1502940,9.0
1502970,9.0
1503000,9.0
1503030,9.0
1503060,9.0
1503090,9.0
1503120,9.0
1503150,9.0
1503180,9.0
1503210,9.0
1503240,9.0
1503270,9.0
1503300,9.0
1503330,9.0
1503360,9.0
1503390,9.0
1503420,9.0
1503450,9.0
1503480,9.0
1503510,9.0
1503540,9.0
1503570,9.0
1503600,9.0
1503630,9.0
1503660,9.0
1503690,9.0
1503720,9.0
1503750,9.0
1503780,9.0
1503810,9.0
1503840,9.0
1503870,9.0
1503900,9.0
1503930,9.0
1503960,9.0
1503990,9.0
1504020,9.0
1504050,9.0
1504080,9.0
1504110,9.0
1504140,9.0
1504170,9.0
1504200,9.0
1504230,9.0
1504260,9.0
1504290,9.0
1504320,9.0
1504350,9.0
1504380,9.0
1504410,9.0
1504440,9.0
1504470,9.0
1504500,9.0
1504530,9.0
1504560,9.0
1504590,9.0
1504620,9.0
1504650,9.0
1504680,9.0
1504710,9.0
1504740,9.0
1504770,9.0
1504800,9.0
1504830,9.0
1504860,9.0
1504890,9.0
1504920,9.0
1504950,9.0
1504980,9.0
1505010,9.0
1505040,9.0
1505070,9.0
1505100,9.0
1505130,9.0
1505160,9.0
1505190,9.0
1505220,9.0
1505250,9.0
1505280,9.0
1505310,9.0
1505340,9.0
1505370,9.0
1505400,9.0
1505430,9.0
1505460,9.0
1505490,9.0
1505520,9.0
1505550,9.0
1505580,9.0
1505610,9.0
1505640,9.0
1505670,9.0
1505700,9.0
1505730,9.0
1505760,9.0
1505790,9.0
1505820,9.0
1505850,9.0
1505880,9.0
1505910,9.0
1505940,9.0
1505970,9.0
1506000,9.0
1506030,9.0
1506060,9.0
1506090,9.0
1506120,9.0
1506150,9.0
1506180,9.0
1506210,9.0
1506240,9.0
1506270,9.0
1506300,9.0
1506330,9.0
1506360,9.0
1506390,9.0
1506420,9.0
1506450,9.0
1506480,9.0
1506510,9.0
1506540,9.0
1506570,9.0
1506600,9.0
1506630,9.0
1506660,9.0
1506690,9.0
1506720,9.0
1506750,9.0
1506780,9.0
1506810,9.0
1506840,9.0
1506870,9.0
1506900,9.0
1506930,9.0
1506960,9.0
1506990,9.0
1507020,9.0
1507050,9.0
1507080,9.0
1507110,9.0
1507140,9.0
1507170,9.0
1507200,9.0
1507230,9.0
1507260,9.0
1507290,9.0
1507320,9.0
1507350,9.0
1507380,9.0
1507410,9.0
1507440,9.0
1507470,9.0
1507500,9.0
1507530,9.0
1507560,9.0
1507590,9.0
1507620,9.0
1507650,9.0
1507680,9.0
1507710,9.0
1507740,9.0
1507770,9.0
1507800,9.0
1507830,9.0
1507860,9.0
1507890,9.0
1507920,9.0
1507950,9.0
1507980,9.0
1508010,9.0
1508040,9.0
1508070,9.0
1508100,9.0
1508130,9.0
1508160,9.0
1508190,9.0
1508220,9.0
1508250,9.0
1508280,9.0
1508310,9.0
1508340,9.0
1508370,9.0
1508400,9.0
1508430,9.0
1508460,9.0
1508490,9.0
1508520,9.0
1508550,9.0
1508580,9.0
1508610,9.0
1508640,9.0
1508670,9.0
1508700,9.0
1508730,9.0
1508760,9.0
1508790,9.0
1508820,9.0
1508850,9.0
1508880,9.0
1508910,9.0
1508940,9.0
1508970,9.0
1509000,9.0
1509030,9.0
1509060,9.0
1509090,9.0
1509120,9.0
1509150,9.0
1509180,9.0
1509210,9.0
1509240,9.0
1509270,9.0
1509300,9.0
1509330,9.0
1509360,9.0
1509390,9.0
1509420,9.0
1509450,9.0
1509480,9.0
1509510,9.0
1509540,9.0
1509570,9.0
1509600,9.0
1509630,9.0
1509660,9.0
1509690,9.0
1509720,9.0
1509750,9.0
1509780,9.0
1509810,9.0
1509840,9.0
1509870,9.0
1509900,9.0
1509930,9.0
1509960,9.0
1509990,9.0
1510020,9.0
1510050,9.0
1510080,9.0
1510110,9.0
1510140,9.0
1510170,9.0
1510200,9.0
1510230,9.0
1510260,9.0
1510290,9.0
1510320,9.0
1510350,9.0
1510380,9.0
1510410,9.0
1510440,9.0
1510470,9.0
1510500,9.0
1510530,9.0
1510560,9.0
1510590,9.0
1510620,9.0
1510650,9.0
1510680,9.0
1510710,9.0
1510740,9.0
1510770,9.0
1510800,9.0
1510830,9.0
1510860,9.0
1510890,9.0
1510920,9.0
1510950,9.0
1510980,9.0
1511010,9.0
1511040,9.0
1511070,9.0
1511100,9.0
1511130,9.0
1511160,9.0
1511190,9.0
1511220,9.0
1511250,9.0
1511280,9.0
1511310,9.0
1511340,9.0
1511370,9.0
1511400,9.0
1511430,9.0
1511460,9.0
1511490,9.0
1511520,9.0
1511550,9.0
1511580,9.0
1511610,9.0
1511640,9.0
1511670,9.0
1511700,9.0
1511730,9.0
1511760,9.0
1511790,9.0
1511820,9.0
1511850,9.0
1511880,9.0
1511910,9.0
1511940,9.0
1511970,9.0
1512000,8.0
1512030,8.0
1512060,8.0
1512090,8.0
1512120,8.0
1512150,8.0
1512180,8.0
1512210,8.0
1512240,8.0
1512270,8.0
1512300,8.0
1512330,8.0
1512360,8.0
1512390,8.0
1512420,8.0
1512450,8.0
1512480,8.0
1512510,8.0
1512540,8.0
1512570,8.0
1512600,8.0
1512630,8.0
1512660,8.0
1512690,8.0
1512720,8.0
1512750,8.0
1512780,8.0
1512810,8.0
1512840,8.0
1512870,8.0
1512900,8.0
1512930,8.0
1512960,8.0
1512990,8.0
1513020,8.0
1513050,8.0
1513080,8.0
1513110,8.0
1513140,8.0
1513170,8.0
1513200,8.0
1513230,8.0
1513260,8.0
1513290,8.0
1513320,8.0
1513350,8.0
1513380,8.0
1513410,8.0
1513440,8.0
1513470,8.0
1513500,8.0
1513530,8.0
1513560,8.0
1513590,8.0
1513620,8.0
1513650,8.0
1513680,8.0
1513710,8.0
1513740,8.0
1513770,8.0
1513800,8.0
1513830,8.0
1513860,8.0
1513890,8.0
1513920,8.0
1513950,8.0
1513980,8.0
1514010,8.0
1514040,8.0
1514070,8.0
1514100,8.0
1514130,8.0
1514160,8.0
1514190,8.0
1514220,8.0
1514250,8.0
1514280,8.0
1514310,8.0
1514340,8.0
1514370,8.0
1514400,8.0
1514430,8.0
1514460,8.0
1514490,8.0
1514520,8.0
1514550,8.0
1514580,8.0
1514610,8.0
1514640,8.0
1514670,8.0
1514700,8.0
1514730,8.0
1514760,8.0
1514790,8.0
1514820,8.0
1514850,8.0
1514880,8.0
1514910,8.0
1514940,8.0
1514970,8.0
1515000,8.0
1515030,8.0
1515060,8.0
1515090,8.0
1515120,8.0
1515150,8.0
1515180,8.0
1515210,8.0
1515240,8.0
1515270,8.0
1515300,8.0
1515330,8.0
1515360,8.0
1515390,8.0
1515420,8.0
1515450,8.0
1515480,8.0
1515510,8.0
1515540,8.0
1515570,8.0
1515600,10.0
1515630,10.0
1515660,10.0
1515690,10.0
1515720,10.0
1515750,10.0
1515780,10.0
1515810,10.0
1515840,10.0
1515870,10.0
1515900,10.0
1515930,10.0
1515960,10.0
1515990,10.0
1516020,10.0
1516050,10.0
1516080,10.0
1516110,10.0
1516140,10.0
1516170,10.0
1516200,10.0
1516230,10.0
1516260,10.0
1516290,10.0
1516320,10.0
1516350,10.0
1516380,10.0
1516410,10.0
1516440,10.0
1516470,10.0
1516500,10.0
1516530,10.0
1516560,10.0
1516590,10.0
1516620,10.0
1516650,10.0
1516680,10.0
1516710,10.0
1516740,10.0
1516770,10.0
1516800,10.0
1516830,10.0
1516860,10.0
1516890,10.0
1516920,10.0
1516950,10.0
1516980,10.0
1517010,10.0
1517040,10.0
1517070,10.0
1517100,10.0
1517130,10.0
1517160,10.0
1517190,10.0
1517220,10.0
1517250,10.0
1517280,10.0
1517310,10.0
1517340,10.0
1517370,10.0
1517400,10.0
1517430,10.0
1517460,10.0
1517490,10.0
1517520,10.0
1517550,10.0
1517580,10.0
1517610,10.0
1517640,10.0
1517670,10.0
1517700,10.0
1517730,10.0
1517760,10.0
1517790,10.0
1517820,10.0
1517850,10.0
1517880,10.0
1517910,10.0
1517940,10.0
1517970,10.0
1518000,10.0
1518030,10.0
1518060,10.0
1518090,10.0
1518120,10.0
1518150,10.0
1518180,10.0
1518210,10.0
1518240,10.0
1518270,10.0
1518300,10.0
1518330,10.0
1518360,10.0
1518390,10.0
1518420,10.0
1518450,10.0
1518480,10.0
1518510,10.0
1518540,10.0
1518570,10.0
1518600,10.0
1518630,10.0
1518660,10.0
1518690,10.0
1518720,10.0
1518750,10.0
1518780,10.0
1518810,10.0
1518840,10.0
1518870,10.0
1518900,10.0
1518930,10.0
1518960,10.0
1518990,10.0
1519020,10.0
1519050,10.0
1519080,10.0
1519110,10.0
1519140,10.0
1519170,10.0
1519200,10.0
1519230,10.0
1519260,10.0
1519290,10.0
1519320,10.0
1519350,10.0
1519380,10.0
1519410,10.0
1519440,10.0
1519470,10.0
1519500,10.0
1519530,10.0
1519560,10.0
1519590,10.0
1519620,10.0
1519650,10.0
1519680,10.0
1519710,10.0
1519740,10.0
1519770,10.0
1519800,10.0
1519830,10.0
1519860,10.0
1519890,10.0
1519920,10.0
1519950,10.0
1519980,10.0
1520010,10.0
1520040,10.0
1520070,10.0
1520100,10.0
1520130,10.0
1520160,10.0
1520190,10.0
1520220,10.0
1520250,10.0
1520280,10.0
