time,weaSta_reaWeaHGloHor_y
12542340,3.8226641914191406
12542370,3.946401849559955
12542400,4.071782178217821
12542430,4.198789294554454
12542460,4.327407315731573
12542490,4.45762035891089
12542520,4.5894125412541245
12542550,4.722767979922991
12542580,4.857670792079206
12542610,4.994105094884487
12542640,5.132055005500549
12542670,5.271504641089107
12542700,5.412438118811879
12542730,5.554839555830582
12542760,5.69869306930693
12542790,5.8439827764026395
12542820,5.990692794279426
12542850,6.138807240099009
12542880,6.288310231023101
12542910,6.43918588421342
12542940,6.591418316831682
12542970,6.744991646039603
12543000,6.899889988998899
12543030,7.056097462871286
12543060,7.213598184818481
12543090,7.372376272002199
12543120,7.532415841584157
12543150,7.693701010726071
12543180,7.856215896589657
12543210,8.019944616336632
12543240,8.184871287128711
12543270,8.350980026127612
12543300,8.518254950495047
12543330,8.686680177392736
12543360,8.856239823982396
12543390,9.02691800742574
12543420,9.198698844884488
12543450,9.371566453520348
12543480,9.545504950495047
12543510,9.720498452970295
12543540,9.896531078107808
12543570,10.073586943069305
12543600,10.2516501650165
12543630,10.43070486111111
12543660,10.610735148514848
12543690,10.791725144389437
12543720,10.973658965896588
12543750,11.156520730198018
12543780,11.340294554455443
12543810,11.524964555830579
12543840,11.710514851485145
12543870,11.896929558580855
12543900,12.084192794279424
12543930,12.272288675742573
12543960,12.461201320132009
12543990,12.650914844609456
12544020,12.84141336633663
12544050,13.032681002475245
12544080,13.224701870187015
12544110,13.417460086633659
12544140,13.610939768976893
12544170,13.805125034378433
12544200,14.0
12544230,14.199072086570636
12544260,14.405866365282362
12544290,14.620393428991337
12544320,14.842663870553721
12544350,15.072688282825679
12544380,15.310477258663367
12544410,15.556041390922946
12544440,15.80939127246058
12544470,16.070537496132424
12544500,16.339490654794645
12544530,16.6162613413034
12544560,16.90086014851485
12544590,17.19329766928516
12544620,17.49358449647048
12544650,17.801731222926982
12544680,18.11774844151082
12544710,18.441646745078152
12544740,18.773436726485148
12544770,19.113128978587962
12544800,19.460734094242756
12544830,19.816262666305693
12544860,20.17972528763293
12544890,20.551132551080627
12544920,20.93049504950495
12544950,21.317823375762057
12544980,21.713128122708103
12545010,22.116419883199256
12545040,22.527709250091675
12545070,22.94700681624152
12545100,23.37432317450495
12545130,23.80966891773813
12545160,24.253054638797213
12545190,24.704490930538363
12545220,25.16398838581775
12545250,25.631557597491522
12545280,26.10720915841584
12545310,26.590953661446875
12545340,27.08280169944078
12545370,27.58276386525371
12545400,28.09085075174184
12545430,28.60707295176132
12545460,29.131441058168317
12545490,29.663965663818985
12545520,30.20465736156949
12545550,30.753526744275987
12545580,31.310584404794646
12545610,31.87584093598162
12545640,32.44930693069307
12545670,33.030992981785154
12545700,33.620909682114046
12545730,34.219067624535896
12545760,34.82547740190686
12545790,35.4401496070831
12545820,36.0630948329208
12545850,36.694323672276084
12545880,37.333846718005134
12545910,37.9816745629641
12545940,38.63781780000917
12545970,39.30228702199647
12546000,39.97509282178218
12546030,40.65624579222245
12546060,41.34575652617345
12546090,42.043635616491336
12546120,42.74989365603227
12546150,43.46454123765241
12546180,44.18758895420792
12546210,44.91904739855496
12546240,45.658927163549684
12546270,46.407238842048265
12546300,47.16399302690686
12546330,47.929200310981614
12546360,48.70287128712871
12546390,49.48501654820431
12546420,50.27564668706454
12546450,51.07477229656559
12546480,51.882403969563626
12546510,52.698552298914784
12546540,53.52322787747524
12546570,54.35644129810116
12546600,55.1982031536487
12546630,56.04852403697401
12546660,56.90741454093326
12546690,57.77488525838261
12546720,58.65094678217822
12546750,59.53560970517625
12546780,60.42888462023286
12546810,61.330782120204205
12546840,62.24131279794646
12546870,63.160487246315775
12546900,64.0883160581683
12546930,65.02480982636024
12546960,65.96997914374771
12546990,66.92383460318688
12547020,67.88638679753392
12547050,68.85764631964499
12547080,69.83762376237624
12547110,70.82632971858384
12547140,71.82377478112394
12547170,72.82996954285272
12547200,73.84492459662633
12547230,74.86865053530092
12547260,75.90115795173267
12547290,76.94245743877772
12547320,77.99255958929226
12547350,79.05147499613241
12547380,80.11921425215438
12547410,81.19578795021428
12547440,82.2812066831683
12547470,83.37548104387261
12547500,84.47862162518335
12547530,85.59063901995667
12547560,86.71154382104875
12547590,87.84134662131576
12547620,88.98005801361386
12547650,90.12768859079917
12547680,91.28424894572788
12547710,92.44974967125619
12547740,93.62420136024019
12547770,94.80761460553607
12547800,96.0
12547830,97.19861875837597
12547860,98.40072565180311
12547890,99.60632160773027
12547920,100.81540755360624
12547950,102.02798441687987
12547980,103.244053125
12548010,104.46361460541544
12548040,105.68666978557505
12548070,106.91321959292763
12548100,108.14326495492203
12548130,109.37680679900707
12548160,110.61384605263157
12548190,111.85438364324439
12548220,113.09842049829435
12548250,114.34595754523026
12548280,115.59699571150097
12548310,116.85153592455531
12548340,118.10957911184211
12548370,119.37112620081018
12548400,120.63617811890838
12548430,121.90473579358553
12548460,123.17680015229044
12548490,124.45237212247197
12548520,125.73145263157895
12548550,127.01404260706019
12548580,128.30014297636453
12548610,129.5897546669408
12548640,130.8828786062378
12548670,132.17951572170443
12548700,133.47966694078946
12548730,134.78333319094176
12548760,136.09051539961013
12548790,137.40121449424342
12548820,138.71543140229045
12548850,140.03316705120005
12548880,141.35442236842104
12548910,142.67919828140228
12548940,144.00749571759258
12548970,145.3393156044408
12549000,146.6746588693957
12549030,148.01352643990617
12549060,149.35591924342106
12549090,150.70183820738913
12549120,152.05128425925926
12549150,153.40425832648026
12549180,154.76076133650096
12549210,156.1207942167702
12549240,157.48435789473683
12549270,158.85145329784964
12549300,160.22208135355748
12549330,161.5962429893092
12549360,162.9739391325536
12549390,164.35517071073951
12549420,165.73993865131578
12549450,167.12824388173124
12549480,168.5200873294347
12549510,169.915469921875
12549540,171.31439258650096
12549570,172.71685625076145
12549600,174.12286184210524
12549630,175.53241028798124
12549660,176.9455025158382
12549690,178.362139453125
12549720,179.78232202729043
12549750,181.20605116578338
12549780,182.6333277960526
12549810,184.06415284554703
12549840,185.49852724171538
12549870,186.93645191200656
12549900,188.37792778386938
12549930,189.82295578475265
12549960,191.27153684210526
12549990,192.72367188337594
12550020,194.17936183601364
12550050,195.63860762746708
12550080,197.10141018518516
12550110,198.56777043661668
12550140,200.03768930921052
12550170,201.51116773041542
12550200,202.98820662768026
12550230,204.46880692845394
12550260,205.95296956018515
12550290,207.44069545032283
12550320,208.93198552631577
12550350,210.4268407156128
12550380,211.92526194566273
12550410,213.42725014391442
12550440,214.93280623781672
12550470,216.44193115481843
12550500,217.95462582236837
12550530,219.47089116791543
12550560,220.99072811890835
12550590,222.51413760279604
12550620,224.04112054702725
12550650,225.5716778790509
12550680,227.10581052631574
12550710,228.64351941627066
12550740,230.1848054763645
12550770,231.72966963404602
12550800,233.2781128167641
12550830,234.83013595196755
12550860,236.38573996710522
12550890,237.94492578962593
12550920,239.50769434697852
12550950,241.0740465666118
12550980,242.6439833759746
12551010,244.2175057025158
12551040,245.79461447368416
12551070,247.37531061692854
12551100,248.95959505969782
12551130,250.54746872944074
12551160,252.13893255360617
12551190,253.73398745964298
12551220,255.33263437499994
12551250,256.93487422712593
12551280,258.5407079434697
12551310,260.1501364514802
12551340,261.76316067860614
12551370,263.3797815522965
12551400,265.0
12551430,266.6225705165692
12551460,268.24623389519553
12551490,269.8709705108359
12551520,271.49676073844745
12551550,273.123584952987
12551580,274.75142352941174
12551610,276.3802568426786
12551640,278.0100652677445
12551670,279.64082917956654
12551700,281.2725289531017
12551730,282.90514496330695
12551760,284.53865758513933
12551790,286.17304719355576
12551820,287.8082941635134
12551850,289.44437886996906
12551880,291.0812816878798
12551910,292.7189829922027
12551940,294.35746315789476
12551970,295.9967025599129
12552000,297.6366815732141
12552030,299.2773805727554
12552060,300.91877993349385
12552090,302.56086003038644
12552120,304.2036012383901
12552150,305.84698393246185
12552180,307.49098848755875
12552210,309.13559527863777
12552240,310.78078468065587
12552270,312.4265370685701
12552300,314.0728328173375
12552330,315.7196523019149
12552360,317.36697589725947
12552390,319.0147839783282
12552420,320.66305692007796
12552450,322.3117750974659
12552480,323.9609188854489
12552510,325.6104686589841
12552540,327.26040479302833
12552570,328.9107076625387
12552600,330.5613576424722
12552630,332.2123351077858
12552660,333.8636204334365
12552690,335.5151939943814
12552720,337.1670361655773
12552750,338.8191273219814
12552780,340.4714478385506
12552810,342.12397809024196
12552840,343.7766984520124
12552870,345.42958929881894
12552900,347.0826310056186
12552930,348.7358039473684
12552960,350.3890884990253
12552990,352.04246503554634
12553020,353.6959139318885
12553050,355.34941556300885
12553080,357.0029503038642
12553110,358.65649852941175
12553140,360.3100406146084
12553170,361.9635569344112
12553200,363.6170278637771
12553230,365.27043377766313
12553260,366.92375505102626
12553290,368.5769720588235
12553320,370.2300651760119
12553350,371.8830147775484
12553380,373.5358012383901
12553410,375.18840493349387
12553440,376.84080623781676
12553470,378.4929855263158
12553500,380.1449231739479
12553530,381.79659955567024
12553560,383.44799504643964
12553590,385.09909002121316
12553620,386.7498648549478
12553650,388.40029992260065
12553680,390.05037559912853
12553710,391.7000722594886
12553740,393.34937027863776
12553770,394.9982500315331
12553800,396.6466918931315
12553830,398.2946762383901
12553860,399.9421834422658
12553890,401.5891938797156
12553920,403.2356879256966
12553950,404.8816459551657
12553980,406.5270483430799
12554010,408.1718754643963
12554040,409.8161076940718
12554070,411.4597254070634
12554100,413.10270897832817
12554130,414.74503878282303
12554160,416.3866951955051
12554190,418.02765859133126
12554220,419.6679093452585
12554250,421.307427832244
12554280,422.94619442724456
12554310,424.5841895052173
12554340,426.2213934411192
12554370,427.85778660990707
12554400,429.4933493865382
12554430,431.12806214596947
12554460,432.76190526315787
12554490,434.3948591130604
12554520,436.0269040706341
12554550,437.6580205108359
12554580,439.28818880862286
12554610,440.9173893389519
12554640,442.5456024767802
12554670,444.17280859706455
12554700,445.79898807476206
12554730,447.4241212848297
12554760,449.0481886022245
12554790,450.67117040190345
12554820,452.2930470588235
12554850,453.9137989479417
12554880,455.5334064442151
12554910,457.1518499226006
12554940,458.76910975805527
12554970,460.38516632553603
12555000,462.0
12555030,463.6139806079665
12555060,465.2274879763226
12555090,466.84051748057715
12555120,468.45306449623877
12555150,470.0651243988161
12555180,471.676692563818
12555210,473.287764366753
12555240,474.89833518312986
12555270,476.5084003884573
12555300,478.11795535824393
12555330,479.7269954679985
12555360,481.3355160932297
12555390,482.9435126094463
12555420,484.5509803921569
12555450,486.1579148168701
12555480,487.7643112590948
12555510,489.3701650943396
12555540,490.9754716981132
12555570,492.58022644592427
12555600,494.18442471328154
12555630,495.7880618756937
12555660,497.3911333086694
12555690,498.99363438771735
12555720,500.5955604883463
12555750,502.19690698606485
12555780,503.7976692563818
12555810,505.39784267480576
12555840,506.9974226168455
12555870,508.5964044580096
12555900,510.1947835738069
12555930,511.79255533974595
12555960,513.3897151313356
12555990,514.9862583240844
12556020,516.5821802935011
12556050,518.1774764150944
12556080,519.7721420643729
12556110,521.3661726168455
12556140,522.9595634480207
12556170,524.5523099334073
12556200,526.144407448514
12556230,527.7358513688495
12556260,529.3266370699223
12556290,530.9167599272413
12556320,532.5062153163152
12556350,534.0949986126526
12556380,535.6831051917623
12556410,537.2705304291528
12556440,538.857269700333
12556470,540.4433183808114
12556500,542.0286718460969
12556530,543.6133254716981
12556560,545.1972746331237
12556590,546.7805147058823
12556620,548.3630410654828
12556650,549.9448490874337
12556680,551.5259341472438
12556710,553.1062916204218
12556740,554.6859168824762
12556770,556.264805308916
12556800,557.8429522752497
12556830,559.420353156986
12556860,560.9970033296338
12556890,562.5728981687014
12556920,564.1480330496979
12556950,565.7224033481317
12556980,567.2960044395116
12557010,568.8688316993464
12557040,570.4408805031446
12557070,572.0121462264151
12557100,573.5826242446665
12557130,575.1523099334073
12557160,576.7211986681465
12557190,578.2892858243927
12557220,579.8565667776545
12557250,581.4230369034407
12557280,582.9886915772598
12557310,584.5535261746209
12557340,586.1175360710322
12557370,587.6807166420027
12557400,589.2430632630411
12557430,590.804571309656
12557460,592.3652361573561
12557490,593.92505318165
12557520,595.4840177580465
12557550,597.0421252620545
12557580,598.5993710691823
12557610,600.155750554939
12557640,601.7112590948329
12557670,603.2658920643729
12557700,604.8196448390677
12557730,606.3725127944259
12557760,607.9244913059563
12557790,609.4755757491675
12557820,611.0257614995684
12557850,612.5750439326674
12557880,614.1234184239734
12557910,615.670880348995
12557940,617.2174250832409
12557970,618.7630480022198
12558000,620.3077444814404
12558030,621.8515098964115
12558060,623.3943396226415
12558090,624.9362290356394
12558120,626.4771735109139
12558150,628.0171684239733
12558180,629.5562091503268
12558210,631.0942910654828
12558240,632.6314095449501
12558270,634.1675599642373
12558300,635.7027376988532
12558330,637.2369381243063
12558360,638.7701566161056
12558390,640.3023885497596
12558420,641.8336293007769
12558450,643.3638742446665
12558480,644.8931187569367
12558510,646.4213582130966
12558540,647.9485879886546
12558570,649.4748034591196
12558600,651.0
12558630,652.521279440186
12558660,654.0357819051362
12558690,655.5435602152122
12558720,657.0446671907757
12558750,658.5391556521881
12558780,660.0270784198113
12558810,661.5084883140069
12558840,662.9834381551362
12558870,664.4519807635613
12558900,665.9141689596436
12558930,667.3700555637448
12558960,668.8196933962264
12558990,670.2631352774503
12559020,671.7004340277778
12559050,673.1316424675707
12559080,674.5568134171908
12559110,675.9759996969995
12559140,677.3892541273585
12559170,678.7966295286294
12559200,680.198178721174
12559230,681.5939545253538
12559260,682.9840097615304
12559290,684.3683972500655
12559320,685.7471698113208
12559350,687.1203802656578
12559380,688.4880814334382
12559410,689.8503261350236
12559440,691.2071671907756
12559470,692.5586574210561
12559500,693.9048496462265
12559530,695.2457966866483
12559560,696.5815513626834
12559590,697.9121664946933
12559620,699.2376949030398
12559650,700.5581894080844
12559680,701.8737028301887
12559710,703.1842879897143
12559740,704.4899977070231
12559770,705.7908848024764
12559800,707.0870020964361
12559830,708.3784024092636
12559860,709.6651385613208
12559890,710.947263372969
12559920,712.2248296645703
12559950,713.4978902564859
12559980,714.7664979690776
12560010,716.030705622707
12560040,717.2905660377359
12560070,718.5461320345257
12560100,719.7974564334381
12560130,721.0445920548349
12560160,722.2875917190776
12560190,723.5265082465278
12560220,724.7613944575472
12560250,725.9923031724974
12560280,727.21928721174
12560310,728.4423993956368
12560340,729.6616925445493
12560370,730.8772194788392
12560400,732.0890330188679
12560430,733.2971859849974
12560460,734.5017311975892
12560490,735.7027214770047
12560520,736.9002096436059
12560550,738.0942485177542
12560580,739.2848909198113
12560610,740.4721896701388
12560640,741.6561975890985
12560670,742.8369674970519
12560700,744.0145522143606
12560730,745.1890045613862
12560760,746.3603773584906
12560790,747.5287234260351
12560820,748.6940955843816
12560850,749.8565466538915
12560880,751.0161294549266
12560910,752.1728968078485
12560940,753.3269015330188
12560970,754.4781964507993
12561000,755.6268343815514
12561030,756.7728681456368
12561060,757.9163505634172
12561090,759.0573344552542
12561120,760.1958726415094
12561150,761.3320179425446
12561180,762.4658231787212
12561210,763.5973411704009
12561240,764.7266247379455
12561270,765.8537267017165
12561300,766.9786998820755
12561330,768.1015970993842
12561360,769.2224711740042
12561390,770.3413749262971
12561420,771.4583611766247
12561450,772.5734827453485
12561480,773.6867924528302
12561510,774.7983431194314
12561540,775.9081875655136
12561570,777.0163786114387
12561600,778.1229690775681
12561630,779.2280117842636
12561660,780.3315595518868
12561690,781.4336652007993
12561720,782.5343815513627
12561750,783.6337614239387
12561780,784.7318576388889
12561810,785.8287230165749
12561840,786.9244103773585
12561870,788.0189725416012
12561900,789.1124623296646
12561930,790.2049325619104
12561960,791.2964360587002
12561990,792.3870256403957
12562020,793.4767541273585
12562050,794.5656743399502
12562080,795.6538390985324
12562110,796.741301223467
12562140,797.8281135351153
12562170,798.914328853839
12562200,800.0
12562230,801.0834388020834
12562260,802.1629270833333
12562290,803.23847265625
12562320,804.3100833333333
12562350,805.3777669270834
12562380,806.44153125
12562410,807.5013841145833
12562440,808.5573333333333
12562470,809.60938671875
12562500,810.6575520833334
12562530,811.7018372395834
12562560,812.74225
12562590,813.7787981770833
12562620,814.8114895833334
12562650,815.84033203125
12562680,816.8653333333333
12562710,817.8865013020834
12562740,818.90384375
12562770,819.9173684895833
12562800,820.9270833333334
12562830,821.93299609375
12562860,822.9351145833333
12562890,823.9334466145833
12562920,824.928
12562950,825.9187825520834
12562980,826.9058020833334
12563010,827.88906640625
12563040,828.8685833333334
12563070,829.8443606770834
12563100,830.81640625
12563130,831.7847278645834
12563160,832.7493333333333
12563190,833.71023046875
12563220,834.6674270833333
12563250,835.6209309895834
12563280,836.57075
12563310,837.5168919270833
12563340,838.4593645833334
12563370,839.39817578125
12563400,840.3333333333334
12563430,841.2648450520833
12563460,842.19271875
12563490,843.1169622395834
12563520,844.0375833333334
12563550,844.95458984375
12563580,845.8679895833334
12563610,846.7777903645833
12563640,847.684
12563670,848.5866263020833
12563700,849.4856770833334
12563730,850.38116015625
12563760,851.2730833333334
12563790,852.1614544270833
12563820,853.04628125
12563850,853.9275716145834
12563880,854.8053333333334
12563910,855.67957421875
12563940,856.5503020833333
12563970,857.4175247395833
12564000,858.28125
12564030,859.1414856770833
12564060,859.9982395833333
12564090,860.85151953125
12564120,861.7013333333333
12564150,862.5476888020834
12564180,863.39059375
12564210,864.2300559895833
12564240,865.0660833333334
12564270,865.89868359375
12564300,866.7278645833334
12564330,867.5536341145834
12564360,868.376
12564390,869.1949700520834
12564420,870.0105520833333
12564450,870.82275390625
12564480,871.6315833333333
12564510,872.4370481770834
12564540,873.23915625
12564570,874.0379153645833
12564600,874.8333333333334
12564630,875.62541796875
12564660,876.4141770833334
12564690,877.1996184895834
12564720,877.98175
12564750,878.7605794270834
12564780,879.5361145833333
12564810,880.30836328125
12564840,881.0773333333334
12564870,881.8430325520833
12564900,882.60546875
12564930,883.3646497395833
12564960,884.1205833333333
12564990,884.87327734375
12565020,885.6227395833333
12565050,886.3689778645834
12565080,887.112
12565110,887.8518138020834
12565140,888.5884270833333
12565170,889.32184765625
12565200,890.0520833333334
12565230,890.7791419270833
12565260,891.50303125
12565290,892.2237591145833
12565320,892.9413333333333
12565350,893.65576171875
12565380,894.3670520833333
12565410,895.0752122395834
12565440,895.78025
12565470,896.4821731770834
12565500,897.1809895833334
12565530,897.87670703125
12565560,898.5693333333334
12565590,899.2588763020833
12565620,899.94534375
12565650,900.6287434895834
12565680,901.3090833333333
12565710,901.98637109375
12565740,902.6606145833333
12565770,903.3318216145833
12565800,904.0
12565830,904.6642704678362
12565860,905.3237543859649
12565890,905.9784605263158
12565920,906.6283976608187
12565950,907.2735745614035
12565980,907.914
12566010,908.549682748538
12566040,909.1806315789473
12566070,909.8068552631579
12566100,910.4283625730994
12566130,911.0451622807018
12566160,911.6572631578947
12566190,912.2646739766082
12566220,912.867403508772
12566250,913.4654605263158
12566280,914.0588538011696
12566310,914.6475921052631
12566340,915.2316842105263
12566370,915.8111388888889
12566400,916.3859649122807
12566430,916.9561710526316
12566460,917.5217660818713
12566490,918.0827587719298
12566520,918.6391578947369
12566550,919.1909722222222
12566580,919.7382105263158
12566610,920.2808815789474
12566640,920.8189941520468
12566670,921.3525570175439
12566700,921.8815789473684
12566730,922.4060687134503
12566760,922.9260350877194
12566790,923.4414868421053
12566820,923.9524327485381
12566850,924.4588815789474
12566880,924.9608421052632
12566910,925.4583230994152
12566940,925.9513333333333
12566970,926.4398815789474
12567000,926.9239766081871
12567030,927.4036271929824
12567060,927.8788421052632
12567090,928.349630116959
12567120,928.816
12567150,929.2779605263158
12567180,929.7355204678363
12567210,930.1886885964913
12567240,930.6374736842105
12567270,931.081884502924
12567300,931.5219298245614
12567330,931.9576184210526
12567360,932.3889590643275
12567390,932.8159605263158
12567420,933.2386315789473
12567450,933.656980994152
12567480,934.0710175438596
12567510,934.48075
12567540,934.886187134503
12567570,935.2873377192982
12567600,935.6842105263158
12567630,936.0768143274854
12567660,936.4651578947369
12567690,936.84925
12567720,937.2290994152047
12567750,937.6047149122807
12567780,937.9761052631579
12567810,938.343279239766
12567840,938.7062456140351
12567870,939.0650131578948
12567900,939.4195906432749
12567930,939.7699868421053
12567960,940.1162105263157
12567990,940.4582704678362
12568020,940.7961754385965
12568050,941.1299342105264
12568080,941.4595555555555
12568110,941.785048245614
12568140,942.1064210526316
12568170,942.423682748538
12568200,942.7368421052631
12568230,943.0459078947368
12568260,943.3508888888889
12568290,943.6517938596492
12568320,943.9486315789474
12568350,944.2414108187135
12568380,944.5301403508772
12568410,944.8148289473684
12568440,945.095485380117
12568470,945.3721184210526
12568500,945.6447368421053
12568530,945.9133494152047
12568560,946.1779649122807
12568590,946.4385921052632
12568620,946.6952397660818
12568650,946.9479166666666
12568680,947.1966315789474
12568710,947.4413932748538
12568740,947.6822105263158
12568770,947.9190921052632
12568800,948.1520467836257
12568830,948.3810833333333
12568860,948.6062105263157
12568890,948.8274371345029
12568920,949.0447719298246
12568950,949.2582236842105
12568980,949.4678011695906
12569010,949.6735131578947
12569040,949.8753684210526
12569070,950.0733757309941
12569100,950.2675438596491
12569130,950.4578815789473
12569160,950.6443976608188
12569190,950.827100877193
12569220,951.006
12569250,951.1811038011696
12569280,951.3524210526316
12569310,951.5199605263158
12569340,951.683730994152
12569370,951.8437412280701
12569400,952.0
12569430,952.1522846855647
12569460,952.3003661871
12569490,952.4442435666045
12569520,952.5839158860771
12569550,952.7193822075161
12569580,952.8506415929204
12569610,952.9776931042885
12569640,953.1005358036192
12569670,953.2191687529111
12569700,953.3335910141627
12569730,953.443801649373
12569760,953.5497997205402
12569790,953.6515842896634
12569820,953.749154418741
12569850,953.8425091697718
12569880,953.9316476047543
12569910,954.0165687856871
12569940,954.0972717745692
12569970,954.1737556333989
12570000,954.246019424175
12570030,954.3140622088962
12570060,954.377883049561
12570090,954.4374810081681
12570120,954.4928551467164
12570150,954.5440045272042
12570180,954.5909282116304
12570210,954.6336252619935
12570240,954.6720947402922
12570270,954.7063357085252
12570300,954.7363472286912
12570330,954.7621283627888
12570360,954.7836781728165
12570390,954.8009957207731
12570420,954.8140800686574
12570450,954.8229302784678
12570480,954.8275454122031
12570510,954.8279245318619
12570540,954.8240666994428
12570570,954.8159709769445
12570600,954.8036364263659
12570630,954.7870621097052
12570660,954.7662470889613
12570690,954.7411904261329
12570720,954.7118911832187
12570750,954.678348422217
12570780,954.6405612051269
12570810,954.5985285939468
12570840,954.5522496506753
12570870,954.5017234373113
12570900,954.4469490158533
12570930,954.3879254482999
12570960,954.32465179665
12570990,954.2571271229019
12571020,954.1853504890545
12571050,954.1093209571064
12571080,954.0290375890562
12571110,953.9444994469027
12571140,953.8557055926443
12571170,953.76265508828
12571200,953.6653469958081
12571230,953.5637803772274
12571260,953.4579542945368
12571290,953.3478678097346
12571320,953.2335199848195
12571350,953.1149098817903
12571380,952.9920365626456
12571410,952.8648990893839
12571440,952.7334965240042
12571470,952.5978279285049
12571500,952.4578923648846
12571530,952.3136888951423
12571560,952.1652165812762
12571590,952.0124744852852
12571620,951.855461669168
12571650,951.6941771949231
12571680,951.5286201245493
12571710,951.3587895200452
12571740,951.1846844434094
12571770,951.0063039566406
12571800,950.8236471217375
12571830,950.6367130006987
12571860,950.4455006555228
12571890,950.2500091482085
12571920,950.0502375407546
12571950,949.8461848951595
12571980,949.637850273422
12572010,949.4252327375408
12572040,949.2083313495144
12572070,948.9871451713416
12572100,948.7616732650209
12572130,948.5319146925511
12572160,948.2978685159309
12572190,948.0595337971588
12572220,947.8169095982336
12572250,947.5699949811537
12572280,947.318789007918
12572310,947.0632907405251
12572340,946.8034992409737
12572370,946.5394135712622
12572400,946.2710327933896
12572430,945.9983559693543
12572460,945.7213821611551
12572490,945.4401104307906
12572520,945.1545398402594
12572550,944.8646694515603
12572580,944.5704983266919
12572610,944.2720255276527
12572640,943.9692501164416
12572670,943.662171155057
12572700,943.3507877054977
12572730,943.0350988297624
12572760,942.7151035898497
12572790,942.3908010477583
12572820,942.0621902654867
12572850,941.7292703050338
12572880,941.392040228398
12572910,941.050499097578
12572940,940.7046459745726
12572970,940.3544799213804
12573000,940.0
12573030,939.6416358176032
12573060,939.2798121572688
12573090,938.9145208448562
12573120,938.5457537062249
12573150,938.1735025672344
12573180,937.7977592537441
12573210,937.4185155916133
12573240,937.0357634067014
12573270,936.6494945248681
12573300,936.2597007719726
12573330,935.8663739738744
12573360,935.469505956433
12573390,935.0690885455076
12573420,934.6651135669579
12573450,934.2575728466431
12573480,933.8464582104228
12573510,933.4317614841564
12573540,933.0134744937031
12573570,932.5915890649228
12573600,932.1660970236744
12573630,931.7369901958177
12573660,931.304260407212
12573690,930.8678994837168
12573720,930.4278992511913
12573750,929.9842515354951
12573780,929.5369481624878
12573810,929.0859809580285
12573840,928.6313417479766
12573870,928.1730223581919
12573900,927.7110146145337
12573930,927.2453103428612
12573960,926.7759013690342
12573990,926.3027795189116
12574020,925.8259366183534
12574050,925.3453644932187
12574080,924.8610549693669
12574110,924.3729998726576
12574140,923.8811910289502
12574170,923.385620264104
12574200,922.8862794039785
12574230,922.3831602744332
12574260,921.8762547013274
12574290,921.3655545105207
12574320,920.8510515278723
12574350,920.3327375792418
12574380,919.8106044904886
12574410,919.2846440874721
12574440,918.7548481960517
12574470,918.2212086420869
12574500,917.6837172514371
12574530,917.1423658499617
12574560,916.5971462635201
12574590,916.0480503179718
12574620,915.4950698391763
12574650,914.9381966529928
12574680,914.377422585281
12574710,913.8127394619002
12574740,913.2441391087096
12574770,912.671613351569
12574800,912.0951540163377
12574830,911.5147529288749
12574860,910.9304019150404
12574890,910.3420928006935
12574920,909.7498174116935
12574950,909.1535675739
12574980,908.5533351131722
12575010,907.9491118553698
12575040,907.340889626352
12575070,906.7286602519783
12575100,906.1124155581083
12575130,905.4921473706012
12575160,904.8678475153165
12575190,904.2395078181137
12575220,903.6071201048521
12575250,902.9706762013913
12575280,902.3301679335905
12575310,901.6855871273093
12575340,901.036925608407
12575370,900.3841752027432
12575400,899.7273277361772
12575430,899.0663750345686
12575460,898.4013089237766
12575490,897.7321212296607
12575520,897.0588037780803
12575550,896.381348394895
12575580,895.699746905964
12575610,895.0139911371468
12575640,894.324072914303
12575670,893.6299840632918
12575700,892.9317164099728
12575730,892.2292617802052
12575760,891.5226119998488
12575790,890.8117588947625
12575820,890.0966942908063
12575850,889.3774100138393
12575880,888.6538978897208
12575910,887.9261497443107
12575940,887.194157403468
12575970,886.4579126930522
12576000,885.7174074389229
12576030,884.9726334669394
12576060,884.2235826029612
12576090,883.4702466728477
12576120,882.7126175024582
12576150,881.9506869176523
12576180,881.1844467442894
12576210,880.4138888082289
12576240,879.6390049353301
12576270,878.8597869514527
12576300,878.076226682456
12576330,877.2883159541993
12576360,876.4960465925421
12576390,875.699410423344
12576420,874.8983992724643
12576450,874.0930049657624
12576480,873.2832193290976
12576510,872.4690341883296
12576540,871.6504413693177
12576570,870.8274326979214
12576600,870.0
12576630,869.1683357627679
12576660,868.3326509939017
12576690,867.4929652999543
12576720,866.6492982874789
12576750,865.8016695630283
12576780,864.9500987331555
12576810,864.0946054044135
12576840,863.2352091833552
12576870,862.3719296765336
12576900,861.5047864905016
12576930,860.6337992318123
12576960,859.7589875070186
12576990,858.8803709226734
12577020,857.9979690853297
12577050,857.1118016015406
12577080,856.2218880778589
12577110,855.3282481208377
12577140,854.4309013370298
12577170,853.5298673329883
12577200,852.6251657152661
12577230,851.7168160904162
12577260,850.8048380649916
12577290,849.8892512455452
12577320,848.97007523863
12577350,848.0473296507989
12577380,847.121034088605
12577410,846.1912081586012
12577440,845.2578714673405
12577470,844.3210436213757
12577500,843.3807442272599
12577530,842.4369928915462
12577560,841.4898092207873
12577590,840.5392128215364
12577620,839.5852233003462
12577650,838.62786026377
12577680,837.6671433183604
12577710,836.7030920706708
12577740,835.7357261272538
