time,hvac_reaZonEas_TZon_y
12281430,297.9660639054487
12281460,297.96441739344795
12281490,297.96279071463357
12281520,297.96118395926084
12281550,297.95959720199517
12281580,297.9580305019465
12281610,297.95648390267024
12281640,297.95495743236074
12281670,297.95345110421675
12281700,297.9519649169276
12281730,297.9504988552032
12281760,297.94905289032937
12281790,297.94762698074504
12281820,297.9462210726256
12281850,297.9448351004481
12281880,297.9434689877605
12281910,297.9421226473714
12281940,297.9407959824882
12281970,297.9394888869214
12282000,297.9382012457912
12282030,297.9369329361116
12282060,297.93568382736544
12282090,297.9344537820489
12282120,297.93324265622806
12282150,297.93205030006095
12282180,297.9308765583314
12282210,297.92972127093987
12282240,297.9285842734144
12282270,297.92746539736584
12282300,297.926364470966
12282330,297.9252813193822
12282360,297.9242157652081
12282390,297.92316762887884
12282420,297.922136729061
12282450,297.9211228830347
12282480,297.92012590705787
12282510,297.91914561670495
12282540,297.9181818272102
12282570,297.9172343537712
12282600,297.9163030118653
12282630,297.9153876175228
12282660,297.9144879876297
12282690,297.913603940164
12282720,297.91273529450103
12282750,297.91188187161094
12282780,297.9110434943855
12282810,297.9102199877857
12282840,297.9094111792321
12282870,297.90861689865835
12282900,297.90783697905823
12282930,297.9070712563264
12282960,297.90631957016535
12282990,297.9055817634292
12283020,297.90485768386435
12283050,297.9041471822177
12283080,297.9034501160232
12283110,297.9027663445453
12283140,297.9020957377586
12283170,297.90143816300804
12283200,297.9007935076051
12283230,297.9001615456554
12283260,297.89954187715904
12283290,297.89893391093716
12283320,297.89833705221184
12283350,297.8977507015263
12283380,297.89717431606636
12283410,297.8966073489661
12283440,297.8960492750098
12283470,297.8954996046458
12283500,297.894957886071
12283530,297.89442370669514
12283560,297.8938966950172
12283590,297.8933765221915
12283620,297.8928629031866
12283650,297.8923555975416
12283680,297.89185440971283
12283710,297.89135918909614
12283740,297.890869829779
12283770,297.89038627009626
12283800,297.88990845519754
12283830,297.88943631949667
12283860,297.88896988176805
12283890,297.8885094136376
12283920,297.88805557070157
12283950,297.88760939189484
12283980,297.8871721201576
12284010,297.8867449845486
12284040,297.8863291055339
12284070,297.8859255050221
12284100,297.885535150476
12284130,297.88515898998963
12284160,297.88479796990214
12284190,297.88445304134706
12284220,297.88412516273576
12284250,297.8838153017118
12284280,297.8835244373896
12284310,297.88325356263766
12284340,297.8830036861568
12284370,297.88277583416163
12284400,297.8825710516926
12284430,297.8823904036271
12284460,297.8822349754228
12284490,297.8821058736467
12284520,297.88200422636817
12284550,297.8819311833848
12284580,297.8818879163693
12284610,297.88187561894097
12284640,297.88189550667823
12284670,297.8819488171254
12284700,297.88203680978233
12284730,297.8821607661206
12284760,297.88232198962294
12284790,297.8825218058719
12284820,297.88276156269717
12284850,297.88304263035985
12284880,297.88336645244294
12284910,297.8837347171176
12284940,297.88414940877635
12284970,297.8846126371603
12285000,297.8851263257825
12285030,297.8856919204403
12285060,297.8863102223962
12285090,297.8869812757765
12285120,297.8877043610081
12285150,297.8884780823334
12285180,297.8893005191129
12285210,297.8901694867367
12285240,297.8910828932293
12285270,297.8920391670132
12285300,297.8930376116283
12285330,297.8940783647428
12285360,297.8951621322973
12285390,297.8962899387904
12285420,297.8974629866676
12285450,297.89868260171943
12285480,297.8999502150848
12285510,297.9012673504797
12285540,297.90263560642137
12285570,297.9040566338378
12285600,297.90553211174733
12285630,297.9070637226862
12285660,297.9086531283092
12285690,297.9103019449397
12285720,297.9120117187495
12285750,297.9137839002624
12285780,297.9156198180099
12285810,297.9175206512145
12285840,297.9194874014782
12285870,297.92152086344566
12285900,297.92362271644794
12285930,297.9257991865442
12285960,297.9280631278753
12285990,297.93044174969634
12286020,297.9329193713181
12286050,297.93550183222175
12286080,297.9381853638699
12286110,297.9409633372143
12286140,297.9438295265306
12286170,297.9467772474725
12286200,297.94980068655474
12286230,297.95289380285664
12286260,297.95605017832224
12286290,297.959263106251
12286320,297.9625256001442
12286350,297.9658303848926
12286380,297.9691698887521
12286410,297.9725362416698
12286440,297.9759212810127
12286470,297.9793165641856
12286500,297.98271338712823
12286530,297.9861028075485
12286560,297.98947567183336
12286590,297.99282264472276
12286620,297.99613424104825
12286650,297.9994008591042
12286680,298.0026129615841
12286710,298.00576123754445
12286740,298.00883650975555
12286770,298.01182952074663
12286800,298.01473071446696
12286830,298.01753786721355
12286860,298.02025698604643
12286890,298.02289561578516
12286920,298.0254609036818
12286950,298.02795912210945
12286980,298.03039571982276
12287010,298.0327755741898
12287040,298.0351033204007
12287070,298.03738364675246
12287100,298.0396212317438
12287130,298.04182062701324
12287160,298.0439861874303
12287190,298.0461220402054
12287220,298.04823207541136
12287250,298.0503199467434
12287280,298.0523890768652
12287310,298.0544426647541
12287340,298.05648369389974
12287370,298.05851494084794
12287400,298.06053898385755
12287430,298.0625582115479
12287460,298.0645748314609
12287490,298.0665908784911
12287520,298.068608223144
12287550,298.0706285795945
12287580,298.0726535135199
12287610,298.0746844496937
12287640,298.0767226793207
12287670,298.07876936711125
12287700,298.0808255580816
12287730,298.08289218408004
12287760,298.08497007003723
12287790,298.0870599399433
12287820,298.0891624225491
12287850,298.0912780568058
12287880,298.0934072970361
12287910,298.0955505178533
12287940,298.0977080188303
12287970,298.0998800289274
12288000,298.10206671068636
12288030,298.10426816420073
12288060,298.1064844308684
12288090,298.1087154969357
12288120,298.1109612968439
12288150,298.11322171638074
12288180,298.1154965956534
12288210,298.1177857318837
12288240,298.12008888203906
12288270,298.1224057653009
12288300,298.12473606538754
12288330,298.12707943272875
12288360,298.12943548650406
12288390,298.1318038165533
12288420,298.1341839851634
12288450,298.13657552873383
12288480,298.1389779593372
12288510,298.14139076616937
12288540,298.1438134169013
12288570,298.1462453589358
12288600,298.14868602057317
12288630,298.15113647106926
12288660,298.15359414495316
12288690,298.15605906377334
12288720,298.1585294257057
12288750,298.161004743709
12288780,298.1634848118765
12288810,298.16596907041037
12288840,298.16845688055116
12288870,298.1709474732242
12288900,298.17344023905497
12288930,298.175934404832
12288960,298.17842937991094
12288990,298.1809245027256
12289020,298.18341914945506
12289050,298.1859126927444
12289080,298.18840452638443
12289110,298.19089400540275
12289140,298.19338053248737
12289170,298.19586352587487
12289200,298.1983423904037
12289230,298.20081655295473
12289260,298.2032854438774
12289290,298.20574850893564
12289320,298.20820519925513
12289350,298.21065497669065
12289380,298.2130973085772
12289410,298.2155316704123
12289440,298.21795754256414
12289470,298.22037441157886
12289500,298.22278176778394
12289530,298.2251791058719
12289560,298.2275659229781
12289590,298.229941718872
12289620,298.23230599429934
12289650,298.2346582509545
12289680,298.23699798998706
12289710,298.2393247118583
12289740,298.24163791494465
12289770,298.2439370953461
12289800,298.24622174555327
12289830,298.2484913542503
12289860,298.2507454050177
12289890,298.25298337617147
12289920,298.25520473947364
12289950,298.2574089600397
12289980,298.2595954950453
12290010,298.26176379372697
12290040,298.2639132960562
12290070,298.26604343288716
12290100,298.26815362456114
12290130,298.2702432851248
12290160,298.27231180979953
12290190,298.2743585860772
12290220,298.27638298801105
12290250,298.2783843781011
12290280,298.2803621060656
12290310,298.28231550846044
12290340,298.28424390843367
12290370,298.28614661555264
12290400,298.2880229256957
12290430,298.1536891060087
12290460,297.8405223889667
12290490,297.5677949183939
12290520,297.42184171156265
12290550,297.38129083543396
12290580,297.39852090484237
12290610,297.44043937845134
12290640,297.48948740369616
12290670,297.53737585343345
12290700,297.5804060155233
12290730,297.6174825867742
12290760,297.64876770675704
12290790,297.67492702972027
12290820,297.6967254492423
12290850,297.71489983494433
12290880,297.7300904791819
12290910,297.74283761613174
12290940,297.7535868658426
12290970,297.7627129004514
12291000,297.7705312983014
12291030,297.7773129584327
12291060,297.7832985844679
12291090,297.7895202361494
12291120,297.7970897718384
12291150,297.7979896626888
12291180,297.78013153639523
12291210,297.7354583495693
12291240,297.66344549659425
12291270,297.56842306998453
12291300,297.4568835691397
12291330,297.33568458250505
12291360,297.2109477480232
12291390,297.087722817651
12291420,296.9698877325842
12291450,296.86021513441636
12291480,296.76057232754766
12291510,296.6721994339422
12291540,296.5958413296955
12291570,296.53183703301465
12291600,296.48009100059244
12291630,296.44019226913196
12291660,296.4113336254906
12291690,296.39244319018917
12291720,296.3824997798003
12291750,296.38060239575344
12291780,296.3860002936963
12291810,296.39796274492636
12291840,296.41565520060226
12291870,296.4382393443923
12291900,296.4648063153814
12291930,296.4945315162338
12291960,296.52680611286974
12291990,296.5612261264971
12292020,296.59697452532737
12292050,296.6259850152209
12292080,296.6362858910897
12292110,296.6392370483556
12292140,296.64538500542074
12292170,296.6581093964401
12292200,296.6772129777002
12292230,296.7012660766046
12292260,296.7286848233328
12292290,296.75740290085605
12292320,296.7844192007175
12292350,296.8085978913591
12292380,296.82999045636797
12292410,296.84893820507347
12292440,296.86580554692966
12292470,296.88069848398936
12292500,296.8930325463851
12292530,296.9029063142207
12292560,296.91063633129966
12292590,296.91656853849463
12292620,296.92102401367384
12292650,296.92428164077734
12292680,296.9265757606366
12292710,296.92809990565036
12292740,296.9290123760302
12292770,296.9294419169582
12292800,296.92949290095333
12292830,296.92924978856104
12292860,296.9287808456825
12292890,296.92814119838033
12292920,296.9273753262939
12292950,296.9265191219866
12292980,296.9256013139201
12293010,296.92464475562616
12293040,296.9236680541659
12293070,296.92268637077234
12293100,296.9217119294977
12293130,296.9207539523818
12293160,296.9198194350742
12293190,296.9189136885857
12293220,296.91804102831645
12293250,296.9172047220917
12293280,296.9164071770487
12293310,296.91564985686244
12293340,296.9149336934473
12293370,296.9142590951042
12293400,296.913626229176
12293430,296.91303482976366
12293460,296.9124844577291
12293490,296.9119743429082
12293520,296.91150402608827
12293550,296.91107369183203
12293580,296.91068497735637
12293610,296.91034061312064
12293640,296.9100443041695
12293670,296.90979966774745
12293700,296.9096103702788
12293730,296.9094792979207
12293760,296.9094089676165
12293790,296.90940110455705
12293820,296.90945646528826
12293850,296.90957469173753
12293880,296.90975423890904
12293910,296.90999206039544
12293940,296.9102838594037
12293970,296.9106232332377
12294000,296.91100219621194
12294030,296.91141105332133
12294060,296.91183703735385
12294090,296.9122760448059
12294120,296.9127325682215
12294150,296.9132121784879
12294180,296.91371848262054
12294210,296.9142531804407
12294240,296.91481693134574
12294270,296.9154099968038
12294300,296.916032515536
12294330,296.91668456268866
12294360,296.9173661371922
12294390,296.9180771458101
12294420,296.9188173998399
12294450,296.9195866207056
12294480,296.92038444882377
12294510,296.92121045304475
12294540,296.9220641400912
12294570,296.9229449640146
12294600,296.92385233557627
12294630,296.92478563130436
12294660,296.925744201968
12294690,296.9267273802984
12294720,296.92773448788114
12294750,296.9287648412045
12294780,296.92981775689003
12294810,296.9308925561454
12294840,296.93198861792916
12294870,296.93310647242583
12294900,296.9342459487926
12294930,296.9354053160271
12294960,296.93658323879527
12294990,296.9377788964169
12295020,296.9389917831749
12295050,296.94022151271093
12295080,296.94146767209395
12295110,296.9427297837476
12295140,296.9440072926389
12295170,296.9452995921151
12295200,296.9466060429666
12295230,296.94792600657416
12295260,296.9492588643919
12295290,296.9506040278392
12295320,296.9519609574992
12295350,296.9533291536955
12295380,296.95470815795454
12295410,296.9560975579124
12295440,296.9574969838235
12295470,296.95890610431053
12295500,296.96032462210644
12295530,296.96175226999117
12295560,296.9631888069902
12295590,296.9646340148654
12295620,296.96608769491127
12295650,296.96754966505057
12295680,296.9690197572065
12295710,296.9704978149245
12295740,296.9719836912086
12295770,296.9734772465737
12295800,296.97497834733497
12295830,296.97648688288507
12295860,296.97800280534165
12295890,296.97952615536616
12295920,296.98105705909074
12295950,296.98259570990786
12295980,296.98414234702346
12296010,296.9856972373687
12296040,296.98726066253187
12296070,296.9888329098429
12296100,296.9904142662097
12296130,296.9920050136532
12296160,296.9936054259497
12296190,296.9952157660799
12296220,296.9968362843196
12296250,296.9984672168487
12296280,297.0001087847758
12296310,297.0017611934881
12296340,297.0034246322502
12296370,297.0050992739927
12296400,297.0067852752377
12296430,297.0084827761171
12296460,297.010191900538
12296490,297.01191275655833
12296520,297.01364543683826
12296550,297.01539001904473
12296580,297.017146566183
12296610,297.0189151268747
12296640,297.02069573563887
12296670,297.02248841319255
12296700,297.02429316674267
12296730,297.026109990295
12296760,297.02793886497386
12296790,297.02977975934346
12296820,297.0316326297271
12296850,297.0334974205102
12296880,297.03537406445884
12296910,297.0372624831343
12296940,297.039162587353
12296970,297.0410742775742
12297000,297.04299744423804
12297030,297.0449319680609
12297060,297.04687772029763
12297090,297.04883456772717
12297120,297.0508091410832
12297150,297.05282330325383
12297180,297.0549109627012
12297210,297.05710186320727
12297240,297.05940397435813
12297270,297.0618036036149
12297300,297.06427754399004
12297330,297.06680348036264
12297360,297.06936441552097
12297390,297.07194873749233
12297420,297.0745486778753
12297450,297.07715883309993
12297480,297.07977523646684
12297510,297.08239488046297
12297540,297.0850154736729
12297570,297.0876352884631
12297600,297.0902530400534
12297630,297.093128722358
12297660,297.09639693855314
12297690,297.10004327313897
12297720,297.1039856582453
12297750,297.1081626832325
12297780,297.11254109677367
12297810,297.11710219542346
12297840,297.12183207519035
12297870,297.12671774018156
12297900,297.1317465114281
12297930,297.13690639932213
12297960,297.14218642784675
12297990,297.1475767235564
12298020,297.15304779488923
12298050,297.1584358133831
12298080,297.1636069433175
12298110,297.168525058609
12298140,297.17319072188826
12298170,297.1776136460658
12298200,297.18180442163884
12298230,297.18577494171325
12298260,297.1895365640179
12298290,297.19309920735674
12298320,297.1964725056765
12298350,297.19966516830664
12298380,297.20268531764157
12298410,297.20554057656375
12298440,297.20823815654694
12298470,297.2107848539769
12298500,297.21318736728307
12298530,297.2154519734315
12298560,297.21758447919507
12298590,297.2195910944076
12298620,297.2214774579535
12298650,297.2232490007029
12298680,297.2249111416212
12298710,297.22646897111093
12298740,297.2279274794335
12298770,297.2292914542122
12298800,297.2305655327533
12298830,297.23175414428414
12298860,297.2328615753277
12298890,297.23389194633535
12298920,297.2348491415512
12298950,297.2357369842037
12298980,297.23655929155007
12299010,297.23731951657794
12299040,297.23802061093323
12299070,297.23866541905477
12299100,297.23925712721353
12299130,297.23979891431605
12299160,297.2402935189892
12299190,297.2407434834965
12299220,297.2411512393185
12299250,297.2415189921714
12299280,297.2418490088819
12299310,297.2421435059606
12299340,297.2424042636727
12299370,297.24263309992904
12299400,297.24283200759976
12299430,297.24300244675135
12299460,297.2431458251892
12299490,297.24326403221283
12299520,297.24335826881315
12299550,297.24342956536793
12299580,297.24347937782983
12299610,297.243508980518
12299640,297.2435194505058
12299670,297.24351176178624
12299700,297.24348683207603
12299730,297.2434456163528
12299760,297.24338902186514
12299790,297.2433178403296
12299820,297.2432329356254
12299850,297.2431387587171
12299880,297.2430395099505
12299910,297.2429351041006
12299940,297.2428254890909
12299970,297.2427118221801
12300000,297.2425959469184
12300030,297.24247962108507
12300060,297.2423640552301
12300090,297.2422494943415
12300120,297.2421356324437
12300150,297.24202154962387
12300180,297.241905902433
12300210,297.24178716568423
12300240,297.24166380836806
12300270,297.2415342740012
12300300,297.2413970882839
12300330,297.2412508343327
12300360,297.24109409749866
12300390,297.24092568524657
12300420,297.2407460255681
12300450,297.2405595544543
12300480,297.24037543085524
12300510,297.24020562684655
12300540,297.24006192995773
12300570,297.2399532916188
12300600,297.23988417576436
12300630,297.23985389042815
12300660,297.23985660401286
12300690,297.2398817468963
12300720,297.2399156176764
12300750,297.2399444851701
12300780,297.23995714545066
12300810,297.239945785073
12300840,297.2399056170644
12300870,297.23983405924486
12300900,297.23972997191396
12300930,297.23959299560926
12300960,297.2394254065179
12300990,297.2392331251425
12301020,297.23901782632026
12301050,297.23878047823814
12301080,297.23852396623056
12301110,297.23825220954245
12301140,297.23796875992855
12301170,297.23767625476785
12301200,297.23737639800834
12301230,297.23682898419946
12301260,297.235840993177
12301290,297.23450908251925
12301320,297.23290638258004
12301350,297.23110032459164
12301380,297.22914376260997
12301410,297.22707977831885
12301440,297.224942750585
12301470,297.2227596638794
12301500,297.22055291197
12301530,297.21833967323664
12301560,297.21613486255444
12301590,297.2139496954962
12301620,297.2117939322499
12301650,297.20967566475787
12301680,297.2076014377784
12301710,297.2055765349079
12301740,297.2036052108539
12301770,297.20169085559496
12301800,297.1998361120073
12301830,297.19804296715364
12301860,297.19631282815845
12301890,297.19464658737036
12301920,297.1930446789206
12301950,297.1915071280273
12301980,297.1900335942364
12302010,297.1886234096895
12302040,297.18727561334254
12302070,297.18598898188736
12302100,297.18476206283026
12302130,297.18359323401336
12302160,297.1824807615041
12302190,297.181422837171
12302220,297.180417600954
12302250,297.1794631556066
12302280,297.17855757825197
12302310,297.1776989301255
12302340,297.1768852645475
12302370,297.1761146329241
12302400,297.1753850887151
12302430,297.1746946894777
12302460,297.17404149718755
12302490,297.17342357705866
12302520,297.17283899508163
12302550,297.1722858144894
12302580,297.1717620913465
12302610,297.17126586945557
12302640,297.1707951747792
12302670,297.17034800959124
12302700,297.1699223466022
12302730,297.16951612336163
12302760,297.16912723733014
12302790,297.1687535555312
12302820,297.16839324112607
12302850,297.16804482884856
12302880,297.1677070830066
12302910,297.16737887997624
12302940,297.1670591563167
12302970,297.1667468988521
12303000,297.1664411494228
12303030,297.1661409710853
12303060,297.16584537217005
12303090,297.1655532577916
12303120,297.16526343725604
12303150,297.1649746686937
12303180,297.16468571157725
12303210,297.164395369209
12303240,297.16410121365914
12303270,297.1637965366018
12303300,297.16346889889826
12303330,297.1631018713391
12303360,297.1626791448689
12303390,297.162189518425
12303420,297.1616317624379
12303450,297.16101621008755
12303480,297.1603600319867
12303510,297.15968092340677
12303540,297.15899328023164
12303570,297.1583072376389
12303600,297.1576293754511
12303630,297.15696382092784
12303660,297.15631312215555
12303690,297.15567878253955
12303720,297.15506156031165
12303750,297.15446165171875
12303780,297.1538788263575
12303810,297.15331253970834
12303840,297.1527620276382
12303870,297.15222638298707
12303900,297.1517046153641
12303930,297.1511956966472
12303960,297.1506985950451
12303990,297.15021230024973
12304020,297.14973584167205
12304050,297.1492683012811
12304080,297.1488088222087
12304110,297.1483566140336
12304140,297.1479109554698
12304170,297.14747119504807
12304200,297.1470367502634
12304230,297.14660710557183
12304260,297.1461818095409
12304290,297.14576047139815
12304320,297.14534275716954
12304350,297.1449283855603
12304380,297.14451712369726
12304410,297.1441087828262
12304440,297.14370321403567
12304470,297.14330030406404
12304500,297.1428999712296
12304530,297.14250216151714
12304560,297.1421068448422
12304590,297.14171401158023
12304620,297.14132366904204
12304650,297.1409358384747
12304680,297.1405505521785
12304710,297.1401678508052
12304740,297.13978778087323
12304770,297.13941039250517
12304800,297.1390357373825
12304830,297.1386639100545
12304860,297.1382950812316
12304890,297.1379294912002
12304920,297.13756746943886
12304950,297.1372094610134
12304980,297.1368560290882
12305010,297.1365078151567
12305040,297.1361654690605
12305070,297.13582958085107
12305100,297.1355006409696
12305130,297.13517903407086
12305160,297.1348650541698
12305190,297.1345589249083
12305220,297.1342608153198
12305250,297.1339708495693
12305280,297.1336891131893
12305310,297.1334156582933
12305340,297.1331505087087
12305370,297.13289366488016
12305400,297.1326451081834
12305430,297.1324048045151
12305460,297.132172707243
12305490,297.1319487596685
12305520,297.13173289711756
12305550,297.1315250487272
12305580,297.1313251389669
12305610,297.1311330889256
12305640,297.1309468407494
12305670,297.13075700826545
12305700,297.13054918939827
12305730,297.13031369083086
12305760,297.1300515344881
12305790,297.1297715814446
12305820,297.1294848603073
12305850,297.12920103408334
12305880,297.1289269898414
12305910,297.12866715059937
12305940,297.1284242587832
12305970,297.12820000345073
12306000,297.1279953796435
12306030,297.1278108714343
12306060,297.1276465593401
12306090,297.1275022046715
12306120,297.12737732549215
12306150,297.1272712635609
12306180,297.1271832400041
12306210,297.1271124005399
12306240,297.12705785044534
12306270,297.1270186814432
12306300,297.1269939914686
12306330,297.12698289881746
12306360,297.126984552337
12306390,297.1269981389255
12306420,297.12702392040876
12306450,297.1270592329693
12306480,297.12710403983795
12306510,297.1271579260527
12306540,297.12722037622717
12306570,297.12729087170555
12306600,297.1273689203914
12306630,297.1274540915085
12306660,297.1275460496529
12306690,297.1276445589532
12306720,297.1277494690377
12306750,297.1278606941385
12306780,297.1279781923935
12306810,297.12810194832576
12306840,297.1282319592088
12306870,297.1283682249915
12306900,297.12851074111353
12306930,297.128659493534
12306960,297.12881445540904
12306990,297.1289755849913
12307020,297.12914282443535
12307050,297.1293160992848
12307080,297.1294953184721
12307110,297.12968037470694
12307140,297.1298711451552
12307170,297.130067492333
12307200,297.1302692651537
12307230,297.1304763000788
12307260,297.1306884223331
12307290,297.1309054471519
12307320,297.1311271810353
12307350,297.1313534229894
12307380,297.1315839657387
12307410,297.1318185968985
12307440,297.13205710009765
12307470,297.1322992560454
12307500,297.13254484353814
12307530,297.13279364040255
12307560,297.13304542437413
12307590,297.13329997390963
12307620,297.1335570689345
12307650,297.13381649152603
12307680,297.1340780265328
12307710,297.1343414621335
12307740,297.1346065903368
12307770,297.13487320742416
12307800,297.13514111433943
12307830,297.13541011702625
12307860,297.13568002671815
12307890,297.1359507142568
12307920,297.13622195408175
12307950,297.1364935748643
12307980,297.13676540824497
12308010,297.1370372753416
12308040,297.13730902833885
12308070,297.137580543647
12308100,297.13785166085944
12308130,297.1381222672801
12308160,297.13839222014434
12308190,297.13866139006
12308220,297.13892965839153
12308250,297.1391969146756
12308280,297.1394630564793
12308310,297.1397279863899
12308340,297.1399916109737
12308370,297.1402538408945
12308400,297.14051459191666
12308430,297.14077353547725
12308460,297.14102992637334
12308490,297.1412827668574
12308520,297.1415309227774
12308550,297.1417731252385
12308580,297.14200794410004
12308610,297.14223387490335
12308640,297.1424495587921
12308670,297.1426540140754
12308700,297.142846717412
12308730,297.1430274995801
12308760,297.1431963829142
12308790,297.14335346753825
12308820,297.14349895161774
12308850,297.14363316927125
12308880,297.1437565665215
12308910,297.1438696391951
12308940,297.14397289091664
12308970,297.1440668261764
12309000,297.1441519547256
12309030,297.1442287870539
12309060,297.14429782206645
12309090,297.1443595371881
12309120,297.1444143852469
12309150,297.14446279500544
12309180,297.14450517123674
12309210,297.1445418935168
12309240,297.14457331520805
12309270,297.1445997636607
12309300,297.1446215412796
12309330,297.1446389266852
12309360,297.14465217570324
12309390,297.1446615223603
12309420,297.14466718005264
12309450,297.14466934282586
12309480,297.1446681866528
12309510,297.14466387065613
12309540,297.14465653828177
12309570,297.144646318436
12309600,297.14463332658755
12309630,297.1446176658192
12309660,297.14459942781565
12309690,297.1445786937864
12309720,297.1445555353287
12309750,297.1445300152331
12309780,297.1445021882306
12309810,297.14447210168174
12309840,297.1444397962095
12309870,297.14440530627877
12309900,297.1443686607259
12309930,297.1443298832409
12309960,297.1442889928039
12309990,297.14424600408574
12310020,297.1442009278089
12310050,297.1441537710624
12310080,297.1441045375817
12310110,297.14405322799996
12310140,297.143999840068
12310170,297.1439443688489
12310200,297.1438868068891
12310230,297.1438271355832
12310260,297.14376530432594
12310290,297.1437012134538
12310320,297.14363471683697
12310350,297.1435656426122
12310380,297.1434938168234
12310410,297.14341907850127
12310440,297.14334132890326
12310470,297.1432607143996
12310500,297.14317782232746
12310530,297.1430937131407
12310560,297.14300973819087
12310590,297.14292728152304
12310620,297.1428475748271
12310650,297.1427716214316
12310680,297.142700180806
12310710,297.14263376279115
12310740,297.1425726170643
12310770,297.14251672701255
12310800,297.14246581664673
12310830,297.1424193694705
12310860,297.142376653177
12310890,297.142336745482
12310920,297.1422985596364
12310950,297.1422608697304
12310980,297.1422223357414
12311010,297.1421815277537
12311040,297.14213696902505
12311070,297.14208727825417
12311100,297.14203135405626
12311130,297.1419684966822
12311160,297.14189838604887
12311190,297.141820914991
12311220,297.1417360506006
12311250,297.14164385599327
12311280,297.1415446438456
12311310,297.14143911583506
12311340,297.141328375361
12311370,297.14121380734053
12311400,297.1410968861185
12311430,297.1409789690782
12311460,297.14086110891867
12311490,297.1407439837812
12311520,297.1406279772215
12311550,297.14051332660813
12311580,297.14040022752033
12311610,297.1402888583449
12311640,297.1401793643519
12311670,297.1400718475723
12311700,297.1399663756692
12311730,297.139862998283
12311760,297.1397617584468
12311790,297.13966269672204
12311820,297.1395658520827
12311850,297.1394712631216
12311880,297.139378970185
12311910,297.1392890174563
12311940,297.13920145427215
12311970,297.1391163357209
12312000,297.1390337228933
12312030,297.1322965400696
12312060,297.12682409585494
12312090,297.1225788732544
12312120,297.1194026063729
12312150,297.1171120125037
12312180,297.1155374805922
12312210,297.1145340645944
12312240,297.1139862618524
12312270,297.11379203764466
12312300,297.11388284872356
12312330,297.1141908830779
12312360,297.11466917077985
12312390,297.11527783503834
12312420,297.1159797536254
12312450,297.1167529192809
12312480,297.1175738643865
12312510,297.1184291719424
12312540,297.11929940673366
12312570,297.12017342427475
12312600,297.12104513524565
12312630,297.1219056263291
12312660,297.12275011671267
12312690,297.12357361025744
12312720,297.12437230177335
12312750,297.1251437039632
12312780,297.1258862238531
12312810,297.12659878262525
12312840,297.127280735479
12312870,297.12793178791
12312900,297.12855201515737
12312930,297.1291417397434
12312960,297.12970155436943
12312990,297.1302321853788
12313020,297.1307345669771
12313050,297.1312096874685
12313080,297.13165871803216
12313110,297.13208281665163
12313140,297.1324833251572
12313170,297.132861504551
12313200,297.133218818527
12313230,297.13355666073585
12313260,297.13387655011803
12313290,297.13418010538976
12313320,297.1344692219126
12313350,297.13474649927025
12313380,297.1350116187991
12313410,297.1352628402886
12313440,297.1354988745697
12313470,297.1357194463609
12313500,297.1359251294582
12313530,297.1361170120084
12313560,297.13629643989395
12313590,297.13646486853213
12313620,297.1366237890108
12313650,297.136774688174
12313680,297.13691902437967
12313710,297.1370582107066
12313740,297.1371936033022
12313770,297.1373264927166
12313800,297.1374580979285
12313830,297.137589552355
12313860,297.13772188311043
12313890,297.13785599611913
12313920,297.13799267258946
12313950,297.13813257769203
12313980,297.1382762739279
12314010,297.13842423378395
12314040,297.1385768500372
12314070,297.138734443998
12314100,297.1388972724522
12314130,297.1390655338156
12314160,297.13923937375324
12314190,297.13941889034425
12314220,297.1396041388329
12314250,297.13979513599264
12314280,297.1399918641403
12314310,297.1401942748332
12314340,297.14040229228164
12314370,297.14061581650316
12314400,297.14083472631063
12314430,297.14105888183354
12314460,297.1412881271551
12314490,297.14152229265073
12314520,297.1417611971347
12314550,297.14200480386097
12314580,297.14225354049063
12314610,297.142508447605
12314640,297.1427710407097
12314670,297.14304299950084
12314700,297.14332584330884
12314730,297.14362068435315
12314760,297.1439280774392
12314790,297.14424794757747
12314820,297.1445795703109
12314850,297.1449215858995
12314880,297.14527203603853
12314910,297.14562847440544
12314940,297.145988331032
12314970,297.146349292798
12315000,297.1467095231057
12315030,297.14706768548075
12315060,297.14742285769006
12315090,297.14777442468613
12315120,297.14812199287803
12315150,297.14846533195043
12315180,297.1488043360788
12315210,297.1491389958453
12315240,297.14946937585194
12315270,297.14979559603927
12315300,297.1501178160609
12315330,297.15043622232525
12315360,297.1507510172119
12315390,297.1510624098433
12315420,297.15137060768444
12315450,297.15167580806724
12315480,297.15197818829466
12315510,297.15227789185644
12315540,297.15257500507454
12315570,297.15286950684606
12315600,297.15316109891177
12315630,297.16683599955974
12315660,297.1781158338583
12315690,297.1870755302617
12315720,297.19399761299917
12315750,297.1992296163051
12315780,297.20306831594195
12315810,297.20577686996626
12315840,297.2075858133172
12315870,297.20866811386134
12315900,297.20916763589867
12315930,297.20919725727896
12315960,297.2088463620595
12315990,297.20801942050525
12316020,297.2066792095085
12316050,297.2049237175056
12316080,297.2028629272682
12316110,297.200576009903
12316140,297.19812562693124
12316170,297.1955708386391
12316200,297.19296407943364
12316230,297.19034306063145
12316260,297.18773951516954
12316290,297.1851798243644
12316320,297.1826862637254
12316350,297.1802783051817
12316380,297.177970516481
12316410,297.1757704934305
12316440,297.1736851486947
12316470,297.1717212374097
12316500,297.16988363912947
