time,hvac_reaZonSou_V_flow_y
12398310,0.41546602163914403
12398340,0.4160442849820038
12398370,0.4166239409093656
12398400,0.41720500123594706
12398430,0.41765815194541256
12398460,0.4178310817592544
12398490,0.4178786688885954
12398520,0.41611826194196205
12398550,0.41653607009911003
12398580,0.4166896859891166
12398610,0.4166031731166293
12398640,0.4162811452142407
12398670,0.4157867863382752
12398700,0.41520756598462616
12398730,0.4146142643183522
12398760,0.41404961124021866
12398790,0.41353508966852065
12398820,0.4130800165718709
12398850,0.41268811213789197
12398880,0.41236074361826625
12398910,0.41209781197176526
12398940,0.41189883523749815
12398970,0.41176272235487255
12399000,0.4116879560149398
12399030,0.4116726876624592
12399060,0.4117148270848293
12399090,0.4118120752050888
12399120,0.41196195822342313
12399150,0.41216188211083316
12399180,0.41240918616227334
12399210,0.41270118056088295
12399240,0.41303517125511247
12399270,0.4134084805968061
12399300,0.41381846704242403
12399330,0.41426254228771175
12399360,0.414738184221916
12399390,0.415242946154284
12399420,0.41577446376687044
12399450,0.416330460672946
12399480,0.4169087526612189
12399510,0.41750725051533555
12399540,0.4181239615482583
12399570,0.41875699017113216
12399600,0.41940453775632724
12399630,0.42006490190916385
12399660,0.4207364751961048
12399690,0.42141774339627447
12399720,0.42210728337254494
12399750,0.42280376064964414
12399780,0.4235059267598419
12399810,0.4242126163965047
12399840,0.4249227444131863
12399870,0.42563530270725364
12399900,0.42634935702390436
12399930,0.42706404371057705
12399960,0.4277785664449458
12399990,0.4284921929570236
12400020,0.4292042517640549
12400050,0.42991412893491365
12400080,0.43062126489848734
12400110,0.4313251513080099
12400140,0.4320253279715385
12400170,0.43272137985723763
12400200,0.43341293417590404
12400230,0.4340996576649673
12400260,0.4347812543237148
12400290,0.4354574638056697
12400320,0.43612806014295336
12400350,0.43679285015712893
12400380,0.43745167123693957
12400410,0.43810438877075003
12400440,0.4387508937236616
12400470,0.4393911005502355
12400500,0.44002494530345854
12400530,0.4406523837727197
12400560,0.4412733896363203
12400590,0.441887952703311
12400620,0.4424960772848046
12400650,0.44309778067762595
12400680,0.44369309173357463
12400710,0.4442820495090197
12400740,0.4448647020010854
12400770,0.4454411049721214
12400800,0.446011320857031
12400830,0.44657541774838844
12400860,0.4471334684558368
12400890,0.44768554963847196
12400920,0.4482317410066336
12400950,0.4487721245898676
12400980,0.44930678406725266
12401010,0.44983580415730934
12401040,0.4503592700642804
12401070,0.4508772669778812
12401100,0.45138987962305677
12401130,0.4518971918571976
12401160,0.45239928631135273
12401190,0.45289624407192836
12401220,0.45338814440305736
12401250,0.4538750645057028
12401280,0.45435707930916824
12401310,0.4548342612936055
12401340,0.4553066803415407
12401370,0.4557744036159703
12401400,0.4562374954627107
12401430,0.4566960173355325
12401460,0.457150027741626
12401490,0.4575995822057375
12401520,0.45804473325141426
12401550,0.4584855303973456
12401580,0.458922020167773
12401610,0.4593542461150642
12401640,0.45978224885533053
12401670,0.46020606612442044
12401700,0.4606257328626167
12401730,0.4610412813206631
12401760,0.46145274116253315
12401790,0.4618601395450373
12401820,0.46226350117815934
12401850,0.4626628483841666
12401880,0.4630582011679573
12401910,0.46344957729610764
12401940,0.46383699237727233
12401970,0.4642204599405464
12402000,0.4645999915136536
12402030,0.46522911860121624
12402060,0.4664038589602158
12402090,0.4678220607771456
12402120,0.4693284543182898
12402150,0.4709114514625714
12402180,0.47252346820205826
12402210,0.4741473911293142
12402240,0.4757716984000958
12402270,0.4773874101799695
12402300,0.47898683392426794
12402330,0.48056332918540984
12402360,0.48211115592017345
12402390,0.483625447044819
12402420,0.48510213914078243
12402450,0.48653789420559773
12402480,0.48793003630588155
12402510,0.48927648924008055
12402540,0.49057562137003097
12402570,0.49182632559463985
12402600,0.4930278705932584
12402630,0.4941797659763187
12402660,0.4952785659849011
12402690,0.4963271286943312
12402720,0.49732941982196355
12402750,0.49828573185752895
12402780,0.49919651935549325
12402810,0.5000629228793889
12402840,0.5008863019247581
12402870,0.5016680875249354
12402900,0.5024094544518045
12402930,0.5031120229748157
12402960,0.5037769245191621
12402990,0.5044056765223529
12403020,0.5049995819559079
12403050,0.5055600257506503
12403080,0.5060883521763982
12403110,0.5065859345224974
12403140,0.5070541145850705
12403170,0.507494221035615
12403200,0.5079076136662327
12403230,0.5082955167665034
12403260,0.5086592868614722
12403290,0.5090001430361208
12403320,0.5093192998477435
12403350,0.5096180225714184
12403380,0.5098976661202773
12403410,0.5101598490800915
12403440,0.5104064057845193
12403470,0.5106390134584998
12403500,0.5108588815877977
12403530,0.511066830396251
12403560,0.5112635831711951
12403590,0.5114499414406644
12403620,0.5116267583193048
12403650,0.5117948375721162
12403680,0.5119548869432864
12403710,0.5121075479767575
12403740,0.512253440385856
12403770,0.5123931670801718
12403800,0.5125272950575476
12403830,0.5126563489224385
12403860,0.5127808166880561
12403890,0.5129011512455759
12403920,0.5130177675912684
12403950,0.5131310420096067
12403980,0.5132413125929253
12404010,0.5133488802441852
12404040,0.5134540110333724
12404070,0.5135569383488505
12404100,0.5136578636560244
12404130,0.513756957532175
12404160,0.513854361743967
12404190,0.5139501910954715
12404220,0.5140445347857521
12404250,0.5141374580735256
12404280,0.5142290041271218
12404310,0.5143191956008751
12404340,0.5144080361956629
12404370,0.5144955123966365
12404400,0.5145815951168867
12404430,0.5146662411663825
12404460,0.5147493948588522
12404490,0.5148309894996295
12404520,0.5149109488298338
12404550,0.5149891884229367
12404580,0.5150656170324486
12404610,0.5151401378718242
12404640,0.5152126498333349
12404670,0.5152830486457135
12404700,0.515351227964546
12404730,0.5154170803948398
12404760,0.5154804984454712
12404790,0.5155413754145025
12404820,0.5155996062056089
12404850,0.5156550880763314
12404880,0.515707721318438
12404910,0.5157574098715464
12404940,0.5158040618755771
12404970,0.5158475902019724
12405000,0.5158879129659094
12405030,0.5159249539423575
12405060,0.5159586428434639
12405090,0.5159889155265878
12405120,0.5160157142164512
12405150,0.5160389877197591
12405180,0.5160586915330669
12405210,0.5160747877986227
12405240,0.5160872451759186
12405270,0.5160960387376569
12405300,0.5161011499313939
12405330,0.5161025665545723
12405360,0.5161002826692921
12405390,0.5160942984385511
12405420,0.5160846199262349
12405450,0.5160712589064883
12405480,0.5160542326871523
12405510,0.5160335375903284
12405540,0.5160090479929821
12405570,0.5159804180681455
12405600,0.5159471644039123
12405630,0.5159089229085101
12405660,0.515865641441871
12405690,0.5158175227695939
12405720,0.5157648126650066
12405750,0.5157076678645086
12405780,0.515646181229056
12405810,0.5155804608958464
12405840,0.5155106584005938
12405870,0.5154369431981888
12405900,0.5153594749679679
12405930,0.5152784005929658
12405960,0.5151938642185925
12405990,0.5151060123203915
12406020,0.5150149911522528
12406050,0.5149209432727615
12406080,0.5148240067627287
12406110,0.5147243158975243
12406140,0.514622001469125
12406170,0.5145171905300907
12406200,0.5144100061176864
12406230,0.5143005672053301
12406260,0.5141889887467443
12406290,0.5140753817125694
12406320,0.5139598531351179
12406350,0.5138425061855759
12406380,0.5137234402662244
12406410,0.513602751103382
12406440,0.5134805308482512
12406470,0.5133568681927966
12406500,0.5132318484946533
12406530,0.5131055539020685
12406560,0.512978063476678
12406590,0.5128494533178468
12406620,0.5127197966887851
12406650,0.512589164142482
12406680,0.5124576236448728
12406710,0.5123252406943186
12406740,0.5121920784384236
12406770,0.5120581977876095
12406800,0.5119236575250897
12406830,0.5117885144123633
12406860,0.511652823289965
12406890,0.5115166371736933
12406920,0.5113800073447354
12406950,0.5112429834351336
12406980,0.5111056135115477
12407010,0.5109679441523132
12407040,0.5108300205181863
12407070,0.5106918864178375
12407100,0.5105535843685415
12407130,0.5104151556518127
12407160,0.5102766403639483
12407190,0.5101380774617991
12407220,0.5099995048035916
12407250,0.509860959183673
12407280,0.5097224763601019
12407310,0.5095840910855847
12407340,0.5094458371332988
12407370,0.5093077473149258
12407400,0.509169853494377
12407430,0.5090321865263921
12407460,0.5088947759239263
12407490,0.5087576491119256
12407520,0.508620830450579
12407550,0.5084843404964053
12407580,0.5083481958308395
12407610,0.508212409335287
12407640,0.5080769905281766
12407670,0.5079419457287
12407700,0.50780727810295
12407730,0.5076729877471158
12407760,0.50753907186049
12407790,0.5074055249536342
12407820,0.5072723390348814
12407850,0.5071395037706645
12407880,0.507007006642272
12407910,0.5068748331099682
12407940,0.5067429667792758
12407970,0.5066113895613349
12408000,0.5064800818252936
12408030,0.5063490225447471
12408060,0.5062181894387395
12408090,0.506087559107656
12408120,0.505957107162807
12408150,0.5058268083504829
12408180,0.5056966366702283
12408210,0.5055665654861848
12408240,0.5054365676293939
12408270,0.5053066154912006
12408300,0.5051766811102613
12408330,0.5050467362548893
12408360,0.5049167525007577
12408390,0.5047867013025737
12408420,0.5046565540596576
12408450,0.5045262821761082
12408480,0.5043958571164769
12408510,0.5042652504569961
12408540,0.5041344339324442
12408570,0.5040033794783921
12408600,0.5038720592694876
12408630,0.5037404457539116
12408660,0.5036085116841826
12408690,0.5034762301446959
12408720,0.5033435745758087
12408750,0.5032105187949028
12408780,0.5030770370145651
12408810,0.502943137957028
12408840,0.5028088134884945
12408870,0.5026739658504503
12408900,0.502538541074249
12408930,0.5024025216367173
12408960,0.5022658597439542
12408990,0.5021285053973039
12409020,0.5019904269606731
12409050,0.501851602294019
12409080,0.5017120128124395
12409110,0.5015716354340946
12409140,0.5014304413268662
12409170,0.5012884019318944
12409200,0.5011454924844556
12409230,0.5010016925220242
12409260,0.5008569795121104
12409290,0.5007113221922859
12409320,0.5005646802606114
12409350,0.5004170022297643
12409380,0.5002682231684638
12409410,0.5001182677420299
12409440,0.49996705732801305
12409470,0.4998145160845884
12409500,0.49966057256086266
12409530,0.49950515755090946
12409560,0.4993482021000607
12409590,0.49918963829216884
12409620,0.499029401467752
12409650,0.4988674313236132
12409680,0.4987036713816695
12409710,0.49853806813556406
12409740,0.4983705710019549
12409770,0.49820113290772466
12409800,0.4980297106954703
12409830,0.4978562650218643
12409860,0.497680760081087
12409890,0.49750316350320567
12409920,0.49732344641796444
12409950,0.4971415834837249
12409980,0.4969575528110996
12410010,0.49677213490152194
12410040,0.4966104533225343
12410070,0.4964617322528417
12410100,0.4963195098800064
12410130,0.4961811353412211
12410160,0.49604514512790004
12410190,0.49591031282694353
12410220,0.49577559267618326
12410250,0.4956401801443858
12410280,0.49550325026785946
12410310,0.4953642205394772
12410340,0.49522252956900753
12410370,0.495077706806481
12410400,0.49492939761502613
12410430,0.49477725916979826
12410460,0.4946210303926167
12410490,0.4944604949630831
12410520,0.4942954811870595
12410550,0.49412586042671275
12410580,0.493951537801112
12410610,0.4937724500580503
12410640,0.49358856238409593
12410670,0.4933998652344926
12410700,0.4932063719699581
12410730,0.49300811642397846
12410760,0.4928051506916432
12410790,0.49259754312504683
12410820,0.4923853764418805
12410850,0.4921687459730839
12410880,0.49194775802678264
12410910,0.4917225283528886
12410940,0.49149318070204745
12410970,0.4912598454692483
12411000,0.49102265836399567
12411030,0.4907817594474405
12411060,0.49053729208283614
12411090,0.49028940223846224
12411120,0.49003823806647834
12411150,0.4897839493683173
12411180,0.4895266869722002
12411210,0.4892666020461452
12411240,0.4905746779068634
12411270,0.4896565594877505
12411300,0.4891700671272863
12411330,0.4890691975416209
12411360,0.48926123222247686
12411390,0.4896133518546857
12411420,0.4900195781804716
12411450,0.4904205106281425
12411480,0.4907895670447097
12411510,0.49111584400486813
12411540,0.49139437287380616
12411570,0.49162285714018256
12411600,0.49179940804399375
12411630,0.49192309637410075
12411660,0.4919936055073802
12411690,0.4920113084222305
12411720,0.491977129373643
12411750,0.4918925220584337
12411780,0.4917592384686063
12411810,0.49157936177686196
12411840,0.4913551438618909
12411870,0.4910890392733488
12411900,0.4907835766518005
12411930,0.4904414367602832
12411960,0.49006526113863474
12411990,0.4896577562992125
12412020,0.4892216232576733
12412050,0.48875954851930853
12412080,0.4882741587529883
12412110,0.4877680372383299
12412140,0.4872437066563189
12412170,0.48670361213825775
12412200,0.48615011542520487
12412230,0.485585488880391
12412260,0.48501190880968226
12412290,0.48443145031181406
12412320,0.48384608355771214
12412350,0.4832576709472863
12412380,0.48266796501532017
12412410,0.48207860705603656
12412440,0.48149112639266717
12412470,0.48090694026075315
12412500,0.48032735429710577
12412530,0.47975356359438537
12412560,0.47918665426315266
12412590,0.4786276052127558
12412620,0.47807729179682645
12412650,0.47753648638967844
12412680,0.47700586358514696
12412710,0.47648600285840126
12412740,0.4759773924458055
12412770,0.47548043341079776
12412800,0.4749954438313452
12412830,0.47452266260617565
12412860,0.47406225788478157
12412890,0.47361433965361394
12412920,0.4731789738675854
12412950,0.4727561963903922
12412980,0.472346018772475
12413010,0.4719484230781726
12413040,0.47156335018551976
12413070,0.4711906896641928
12413100,0.47083027668771293
12413130,0.4704818958098726
12413160,0.4701452877665505
12413190,0.469820155644942
12413220,0.4695061685349543
12413250,0.4692029629694945
12413280,0.468910144232902
12413310,0.4686272897587652
12413340,0.46835395531025326
12413370,0.4680896828748167
12413400,0.4678340085563274
12413430,0.4675864692612765
12413460,0.4673466079061496
12413490,0.4671139772979864
12413520,0.466888142788165
12413550,0.4666686836692298
12413580,0.46645519330385415
12413610,0.4662472780627485
12413640,0.4660445551818071
12413670,0.46584664963198835
12413700,0.4656531909003726
12413730,0.46546381135804826
12413760,0.4652781471386781
12413790,0.4650958408182693
12413820,0.4649165443014875
12413850,0.46473992079483956
12413880,0.46456564574909476
12413910,0.46439340723291694
12413940,0.46422290616764506
12413970,0.4640538565805559
12414000,0.46388598584580815
12414030,0.46371903484843774
12414060,0.46355275804569795
12414090,0.4633869234344836
12414120,0.4632213124410511
12414150,0.46305571974541376
12414180,0.462889953046753
12414210,0.4627238327750379
12414240,0.46255719175428683
12414270,0.46238987482321825
12414300,0.4622217384198311
12414330,0.4620526501352401
12414360,0.4618824882424689
12414390,0.4617111412455709
12414420,0.461538507199594
12414450,0.46136449348184344
12414480,0.4611890160382009
12414510,0.4610119989369142
12414540,0.46083337383855694
12414570,0.460653079466849
12414600,0.46047106109438696
12414630,0.46028726998852887
12414660,0.4601016626687235
12414690,0.4599141998297281
12414720,0.45972484499133837
12414750,0.45953356314326
12414780,0.4593403196490524
12414810,0.45914507949914785
12414840,0.45894780684089165
12414870,0.45874846466734676
12414900,0.4585470145874618
12414930,0.4583434166546784
12414960,0.4581376292590049
12414990,0.4579296090866414
12415020,0.45771931114170306
12415050,0.4575066888194987
12415080,0.45729169401974873
12415110,0.4570742772918694
12415140,0.45685438800552197
12415170,0.4566319745417547
12415200,0.45640698449936695
12415230,0.4561793649120136
12415260,0.4559490624714461
12415290,0.45571602375309783
12415320,0.455480195440744
12415350,0.4552415245470428
12415380,0.4549999586277997
12415410,0.45475544598767303
12415440,0.4545079358753197
12415470,0.4542573786668434
12415500,0.45400372603609623
12415530,0.453746931111158
12415560,0.4534869486161423
12415590,0.4532237349983026
12415620,0.4529572485399676
12415650,0.45268744945555367
12415680,0.4524142999738239
12415710,0.45213776440570463
12415740,0.4518578091981914
12415770,0.4515744029747816
12415800,0.4512875165631959
12415830,0.4509971230108766
12415860,0.45070319758916566
12415890,0.4504057177865685
12415920,0.4501046632922499
12415950,0.4498000159701768
12415980,0.4494917598248739
12416010,0.4491798809596662
12416040,0.4488643675279531
12416070,0.4485452096786809
12416100,0.44822239949642306
12416130,0.44789593093718666
12416160,0.44756579976010513
12416190,0.4472320035044096
12416220,0.4468945412250623
12416250,0.4465534118490478
12416280,0.4462086070183113
12416310,0.44586012018086124
12416340,0.44550794950252304
12416370,0.44515209553063567
12416400,0.44479256048324695
12416430,0.4444276619623769
12416460,0.4440499814030796
12416490,0.44365048282881253
12416520,0.4432253236984106
12416550,0.4427736547594733
12416580,0.4422947251184071
12416610,0.44178791098693754
12416640,0.441253024739504
12416670,0.4406899243766217
12416700,0.44008914119649356
12416730,0.4394610310233407
12416760,0.4388126133719132
12416790,0.43814331329513634
12416820,0.4374533408352702
12416850,0.4367439337083844
12416880,0.43601648067052695
12416910,0.4352723979458882
12416940,0.4345129262292826
12416970,0.4337392131077098
12417000,0.4329524604843588
12417030,0.43215373571470295
12417060,0.43134410090597697
12417090,0.4305246566280808
12417120,0.4296965185063507
12417150,0.42886065708163745
12417180,0.4280179334303768
12417210,0.4271691631590579
12417240,0.426315118742509
12417270,0.425456510843684
12417300,0.4245939840077646
12417330,0.4237281278827482
12417360,0.42285948581607247
12417390,0.4219885564441206
12417420,0.4211157930581517
12417450,0.4202416053407881
12417480,0.4193663623910559
12417510,0.4184903955431964
12417540,0.41761400065777854
12417570,0.4167374405373918
12417600,0.415860947384341
12417630,0.4149847220253623
12417660,0.4141089436139884
12417690,0.41323376827684244
12417720,0.4123593295687592
12417750,0.4114857406878606
12417780,0.41061309760273357
12417810,0.4097414717639394
12417840,0.4088708700969684
12417870,0.40800118703436244
12417900,0.4071321948179064
12417930,0.4062636232438079
12417960,0.4053952337563483
12417990,0.40452689448189166
12418020,0.403658574874047
12418050,0.4027903222664789
12418080,0.4019222338364662
12418110,0.40105447013992157
12418140,0.40018716828469403
12418170,0.3993203238155382
12418200,0.39845376933999793
12418230,0.397587263067358
12418260,0.3967205797067317
12418290,0.3958535492777253
12418320,0.39498604486200845
12418350,0.39411796274406774
12418380,0.3932492100487193
12418410,0.392379701969506
12418440,0.39150936276200426
12418470,0.3906381269866706
12418500,0.38976593761790046
12418530,0.3888927421884762
12418560,0.3880184899725632
12418590,0.3871431312116364
12418620,0.3862666172829296
12418650,0.3853889006328747
12418680,0.3845099342403045
12418710,0.3836296709809933
12418740,0.3827480632190081
12418770,0.3818650626645065
12418800,0.3809806203784445
12418830,0.38009468682029607
12418860,0.37920721191053636
12418890,0.3783181451212813
12418920,0.3774274356090128
12418950,0.3765350323865098
12418980,0.3756408845224121
12419010,0.37474494135582215
12419040,0.3738471527182108
12419070,0.3729474691577674
12419100,0.3720458421630206
12419130,0.37114222438230077
12419160,0.370236569835637
12419190,0.3693288341164794
12419220,0.36841897458050643
12419250,0.3675069505199751
12419280,0.36659272332233417
12419310,0.36567625661203684
12419340,0.3647575163753643
12419370,0.363836471067368
12419400,0.36291309170155617
12419430,0.3619873519219702
12419460,0.361059228058271
12419490,0.36012869916441326
12419520,0.3591957470413701
12419550,0.35826035624492086
12419580,0.3573225140791344
12419610,0.3563822105766277
12419640,0.35543943846651516
12419670,0.3544941931309647
12419700,0.35354647255150734
12419730,0.3525962772459612
12419760,0.35164361019706786
12419790,0.3506884767737512
12419820,0.34973088464611085
12419850,0.3487708436947612
12419880,0.3478083659158518
12419910,0.3468434653220071
12419940,0.34587615784088654
12419970,0.3449064612108461
12420000,0.3439343948760652
12420030,0.3429599811861604
12420060,0.34198324234505245
12420090,0.34100419913167407
12420120,0.34002286848287677
12420150,0.3390392620125185
12420180,0.338053385168816
12420210,0.3370652385250085
12420240,0.33607482062253646
12420270,0.33508213108077517
12420300,0.3340871727277443
12420330,0.3330899523910899
12420360,0.3320904807526195
12420390,0.33108877190467195
12420420,0.3300848430136807
12420450,0.32907871416215373
12420480,0.32807040825894535
12420510,0.3270599509105232
12420540,0.32604737022406766
12420570,0.32503269656971656
12420600,0.3240159623359279
12420630,0.32299720169544566
12420660,0.32197645038304
12420690,0.32095374548105177
12420720,0.3199291252115099
12420750,0.31890262873565667
12420780,0.3178742959634828
12420810,0.3168441673741872
12420840,0.31581228384901083
12420870,0.31477868651601415
12420900,0.31374341660720506
12420930,0.31270651532775373
12420960,0.3116874818287244
12420990,0.3107372217127425
12421020,0.30979934748020843
12421050,0.30885725097381944
12421080,0.3079120270912627
12421110,0.3069638792215063
12421140,0.3060116954299988
12421170,0.3050548793521148
12421200,0.30409321778917353
12421230,0.30312666739126704
12421260,0.30215520821340736
12421290,0.30117881334593277
12421320,0.30019743814060995
12421350,0.29921104290029504
12421380,0.29821957753441103
12421410,0.29722301911448035
12421440,0.2962213476472243
12421470,0.2952145589587471
12421500,0.2942026600473677
12421530,0.2931856739287116
12421560,0.29216363278203905
12421590,0.2911365794552109
12421620,0.2901045663822237
12421650,0.2890676558147706
12421680,0.288025919312391
12421710,0.2869794354754732
12421740,0.28592828870164344
12421770,0.2848725688988615
12421800,0.2838123726878688
12421830,0.28274780344318823
12421860,0.28167896917749624
12421890,0.2806059778560181
12421920,0.27952893511010807
12421950,0.27844794514587723
12421980,0.27736311258964086
12422010,0.2762745425121887
12422040,0.275182338739191
12422070,0.2740866025854469
12422100,0.27298743295193056
12422130,0.2718849267863701
12422160,0.2707791793808164
12422190,0.26967028459412873
12422220,0.2685583350315598
12422250,0.26744342206181315
12422280,0.26632563544294735
12422310,0.2652050626928833
12422340,0.26408178842147084
12422370,0.2629550919388539
12422400,0.2618173962095189
12422430,0.2606776250777154
12422460,0.2595392824101121
12422490,0.2584014427102274
12422520,0.25726305650062564
12422550,0.25612378083917825
12422580,0.25498355109403087
12422610,0.2538423716603708
12422640,0.25270024312057493
12422670,0.25155712877120745
12422700,0.25041295796549046
12422730,0.24926764472844068
12422760,0.24812107459822325
12422790,0.24697316371464056
12422820,0.24582378567778704
12422850,0.24467286217907996
12422880,0.24352022822734146
12422910,0.24236594073683843
12422940,0.24120978443498822
12422970,0.24005171613919327
12423000,0.2388917017615177
12423030,0.2377296653438545
12423060,0.23656555458917383
12423090,0.23539932981528097
12423120,0.23423096371768437
12423150,0.23306042899139634
12423180,0.23188769884322416
12423210,0.23071274174137074
12423240,0.22953552912185948
12423270,0.22835604106178797
12423300,0.22717426784649927
12423330,0.22599020558763064
12423360,0.2248038544234201
12423390,0.22361521814850702
12423420,0.2224243052723823
12423450,0.22123112854982674
12423480,0.22003570448079182
12423510,0.2188380524983753
12423540,0.21763819493778794
12423570,0.2164361567561325
12423600,0.21523196535663786
12423630,3.453927708600515e-05
12423660,-4.531082421832236e-09
12423690,-4.437969046331694e-09
12423720,-4.321146274136697e-09
12423750,-4.203030267884722e-09
12423780,-4.082758867489385e-09
12423810,-3.959469912919724e-09
12423840,-3.835749884235617e-09
12423870,-3.7090123013411577e-09
12423900,-3.5805504042207835e-09
12423930,-3.4499331128296276e-09
12423960,-3.3175915070954717e-09
12423990,-3.1830945069680762e-09
12424020,-3.0473042723075988e-09
12424050,-2.9102208029978036e-09
12424080,-2.772275178867513e-09
12424110,-2.634329559662788e-09
12424140,-2.495521785311251e-09
12424170,-2.3567140155256472e-09
12424200,-2.2183373300407232e-09
12424230,-2.0816849684241926e-09
12424260,-1.9467569304204577e-09
12424290,-1.8144153756143084e-09
12424320,-1.6842292238197554e-09
12424350,-1.559216034154485e-09
12424380,-1.4385136464814298e-09
12424410,-1.3221220605137925e-09
12424440,-1.2126277553727437e-09
12424470,-1.112186130217996e-09
12424500,-1.019503945027463e-09
12424530,-9.350122793973624e-10
12424560,-8.617286922494632e-10
12424590,-8.013775027951731e-10
12424620,-7.53527630821195e-10
12424650,-7.190412357782381e-10
12424680,-7.005047966096866e-10
12424710,-6.987804727153572e-10
12424740,-7.142993436071207e-10
12424770,-7.48354648513142e-10
12424800,-8.039639460666379e-10
12424830,-8.794029163189631e-10
12424860,-9.759647983310228e-10
12424890,-1.097529310190012e-09
12424920,-1.239785652613024e-09
12424950,-1.40790678300086e-09
12424980,-1.594995422838409e-09
12425010,-1.810535327637438e-09
12425040,-2.046767058974293e-09
12425070,-2.3049838550224136e-09
12425100,-2.5851857142521202e-09
12425130,-2.8847861560311e-09
12425160,-3.2055094978223766e-09
12425190,-3.5421827798845246e-09
12425220,-3.895237080027115e-09
12425250,-4.262085917321647e-09
12425280,-4.64057389066305e-09
12425310,-5.028976678765837e-09
12425340,-5.424276721084215e-09
12425370,-5.825611856055775e-09
12425400,-6.229102363920234e-09
12425430,-6.6338860834435765e-09
12425460,-7.0378076143240325e-09
12425490,-7.440004795678263e-09
12425520,-7.83616682916991e-09
12425550,-8.226293713952505e-09
12425580,-8.608661130597008e-09
12425610,-8.982406919343795e-09
12425640,-9.3449446020999e-09
12425670,-9.6962741790686e-09
12425700,-1.0035533491384862e-08
12425730,-1.0360998221257462e-08
12425760,-1.06722372900754e-08
12425790,-1.0969681778597138e-08
12425820,-1.125333168810003e-08
12425850,-1.1520169463294366e-08
12425880,-1.1773212662720299e-08
12425910,-1.2008581572618885e-08
12425940,-1.2231449149039379e-08
12425970,-1.2435349201868868e-08
12426000,-1.2626747925427928e-08
12426030,-1.2800903448046249e-08
12426060,-1.2961695487002542e-08
12426090,-1.310481325070793e-08
12426120,-1.3234998615016493e-08
12426150,-1.3349234026825376e-08
12426180,-1.3449674885469112e-08
12426210,-1.3535027955543854e-08
12426240,-1.3607448636122143e-08
12426270,-1.3664350454067149e-08
12426300,-1.3710044204558367e-08
12426330,-1.3741512335229412e-08
12426360,-1.3760479165477628e-08
12426390,-1.3766082539322893e-08
12426420,-1.3761340013300946e-08
12426450,-1.374194079809043e-08
12426480,-1.3714351083044884e-08
12426510,-1.3673397920648096e-08
12426540,-1.3622961024947588e-08
12426570,-1.3560022844357394e-08
12426600,-1.3490187408485682e-08
12426630,-1.340698853345045e-08
12426660,-1.3317754564359936e-08
12426690,-1.3215588238765583e-08
12426720,-1.3109973295719287e-08
12426750,-1.2991857078259545e-08
12426780,-1.2869861166607861e-08
12426810,-1.273493290459949e-08
12426840,-1.2598280344917781e-08
12426870,-1.2451281910605803e-08
12426900,-1.229954162803172e-08
12426930,-1.214176626131918e-08
12426960,-1.1978386889999928e-08
12426990,-1.1810265672282402e-08
12427020,-1.1636540451091035e-08
12427050,-1.1458935541992791e-08
12427080,-1.1277019866535739e-08
12427110,-1.1091655582470472e-08
12427140,-1.0902411611254321e-08
12427170,-1.0710581189143744e-08
12427200,-1.0516164316142138e-08
12427230,-9.269484469464081e-09
12427260,-7.642162295195345e-09
12427290,-6.556275012505637e-09
12427320,-5.360893834852904e-09
12427350,-4.179738318511309e-09
12427380,-3.044277187435017e-09
12427410,-1.945888854424192e-09
12427440,-8.776760485078473e-10
12427470,1.6208555664149413e-10
12427500,1.1777067579780032e-09
12427530,2.172636194395483e-09
12427560,3.1503225041366263e-09
12427590,4.112490010495788e-09
12427620,5.0617251936048005e-09
12427650,6.000614533342171e-09
12427680,6.931744509451303e-09
12427710,7.856408365707036e-09
12427740,8.778054739131261e-09
12427770,9.695821480288363e-09
12427800,1.061229506906225e-08
12427830,1.152963090694107e-08
12427860,1.2446966844728273e-08
12427890,1.3366889363011065e-08
12427920,1.4288536312858062e-08
12427950,1.5214494175449645e-08
12427980,1.614390080221522e-08
12428010,1.707761835979827e-08
12428040,1.801435362094791e-08
12428070,1.8955830910286463e-08
12428100,1.9901188079605163e-08
12428130,2.0851287296261468e-08
12428160,2.1803542096348698e-08
12428190,2.2759245726120937e-08
12428220,2.371667387916675e-08
12428250,2.4675395485702474e-08
12428280,2.5634979475782252e-08
12428310,2.6593701541924073e-08
12428340,2.755069953426628e-08
12428370,2.850597346087189e-08
12428400,2.945607469579595e-08
12428430,3.040143432498516e-08
12428460,3.133903479974606e-08
12428490,3.2269738284073985e-08
12428520,3.318923398911253e-08
12428550,3.40962286797956e-08
12428580,3.499072235847221e-08
12428610,3.587012854972203e-08
12428640,3.673186077630238e-08
12428670,3.757505687761009e-08
12428700,3.839626821373882e-08
12428730,3.919635693990437e-08
12428760,3.997187441288084e-08
12428790,4.071764766729922e-08
12428820,4.14358320927391e-08
12428850,4.212599659941011e-08
12428880,4.278124389585648e-08
12428910,4.34011428869993e-08
12428940,4.398483139653108e-08
12428970,4.453144724693141e-08
12429000,4.5037110697292183e-08
12429030,4.5500097404823686e-08
12429060,4.5916958703940045e-08
12429090,4.629071213252834e-08
12429120,4.6615322538748207e-08
12429150,4.685414804559253e-08
12429180,4.71572046707633e-08
12429210,4.731628045539592e-08
12429240,4.742750633868877e-08
12429270,4.749217553346044e-08
12429300,4.7500804230601e-08
