time,hvac_oveAhu_yOA_u
12589470,1.0
12589500,1.0
12589530,1.0
12589560,1.0
12589590,1.0
12589620,1.0
12589650,1.0
12589680,1.0
12589710,1.0
12589740,1.0
12589770,1.0
12589800,1.0
12589830,1.0
12589860,1.0
12589890,1.0
12589920,1.0
12589950,1.0
12589980,1.0
12590010,1.0
12590040,1.0
12590070,1.0
12590100,1.0
12590130,1.0
12590160,1.0
12590190,1.0
12590220,1.0
12590250,1.0
12590280,1.0
12590310,1.0
12590340,1.0
12590370,1.0
12590400,1.0
12590430,1.0
12590460,1.0
12590490,1.0
12590520,1.0
12590550,1.0
12590580,1.0
12590610,1.0
12590640,1.0
12590670,1.0
12590700,1.0
12590730,1.0
12590760,1.0
12590790,1.0
12590820,1.0
12590850,1.0
12590880,1.0
12590910,1.0
12590940,1.0
12590970,1.0
12591000,1.0
12591030,1.0
12591060,1.0
12591090,1.0
12591120,1.0
12591150,1.0
12591180,1.0
12591210,1.0
12591240,1.0
12591270,1.0
12591300,1.0
12591330,1.0
12591360,1.0
12591390,1.0
12591420,1.0
12591450,1.0
12591480,1.0
12591510,1.0
12591540,1.0
12591570,1.0
12591600,1.0
12591630,1.0
12591660,1.0
12591690,1.0
12591720,1.0
12591750,1.0
12591780,1.0
12591810,1.0
12591840,1.0
12591870,1.0
12591900,1.0
12591930,1.0
12591960,1.0
12591990,1.0
12592020,1.0
12592050,1.0
12592080,1.0
12592110,1.0
12592140,1.0
12592170,1.0
12592200,1.0
12592230,1.0
12592260,1.0
12592290,1.0
12592320,1.0
12592350,1.0
12592380,1.0
12592410,1.0
12592440,1.0
12592470,1.0
12592500,1.0
12592530,1.0
12592560,1.0
12592590,1.0
12592620,1.0
12592650,1.0
12592680,1.0
12592710,1.0
12592740,1.0
12592770,1.0
12592800,1.0
12592830,1.0
12592860,1.0
12592890,1.0
12592920,1.0
12592950,1.0
12592980,1.0
12593010,1.0
12593040,1.0
12593070,1.0
12593100,1.0
12593130,1.0
12593160,1.0
12593190,1.0
12593220,1.0
12593250,1.0
12593280,1.0
12593310,1.0
12593340,1.0
12593370,1.0
12593400,1.0
12593430,1.0
12593460,1.0
12593490,1.0
12593520,1.0
12593550,1.0
12593580,1.0
12593610,1.0
12593640,1.0
12593670,1.0
12593700,1.0
12593730,1.0
12593760,1.0
12593790,1.0
12593820,1.0
12593850,1.0
12593880,1.0
12593910,1.0
12593940,1.0
12593970,1.0
12594000,1.0
12594030,1.0
12594060,1.0
12594090,1.0
12594120,1.0
12594150,1.0
12594180,1.0
12594210,1.0
12594240,1.0
12594270,1.0
12594300,1.0
12594330,1.0
12594360,1.0
12594390,1.0
12594420,1.0
12594450,1.0
12594480,1.0
12594510,1.0
12594540,1.0
12594570,1.0
12594600,1.0
12594630,1.0
12594660,1.0
12594690,1.0
12594720,1.0
12594750,1.0
12594780,1.0
12594810,1.0
12594840,1.0
12594870,1.0
12594900,1.0
12594930,1.0
12594960,1.0
12594990,1.0
12595020,1.0
12595050,1.0
12595080,1.0
12595110,1.0
12595140,1.0
12595170,1.0
12595200,1.0
12595230,1.0
12595260,1.0
12595290,1.0
12595320,1.0
12595350,1.0
12595380,1.0
12595410,1.0
12595440,1.0
12595470,1.0
12595500,1.0
12595530,1.0
12595560,1.0
12595590,1.0
12595620,1.0
12595650,1.0
12595680,1.0
12595710,1.0
12595740,1.0
12595770,1.0
12595800,1.0
12595830,1.0
12595860,1.0
12595890,1.0
12595920,1.0
12595950,1.0
12595980,1.0
12596010,1.0
12596040,1.0
12596070,1.0
12596100,1.0
12596130,1.0
12596160,1.0
12596190,1.0
12596220,1.0
12596250,1.0
12596280,1.0
12596310,1.0
12596340,1.0
12596370,1.0
12596400,1.0
12596430,0.0
12596460,0.0
12596490,0.0
12596520,0.0
12596550,0.0
12596580,0.0
12596610,0.0
12596640,0.0
12596670,0.0
12596700,0.0
12596730,0.0
12596760,0.0
12596790,0.0
12596820,0.0
12596850,0.0
12596880,0.0
12596910,0.0
12596940,0.0
12596970,0.0
12597000,0.0
12597030,0.0
12597060,0.0
12597090,0.0
12597120,0.0
12597150,0.0
12597180,0.0
12597210,0.0
12597240,0.0
12597270,0.0
12597300,0.0
12597330,0.0
12597360,0.0
12597390,0.0
12597420,0.0
12597450,0.0
12597480,0.0
12597510,0.0
12597540,0.0
12597570,0.0
12597600,0.0
12597630,0.0
12597660,0.0
12597690,0.0
12597720,0.0
12597750,0.0
12597780,0.0
12597810,0.0
12597840,0.0
12597870,0.0
12597900,0.0
12597930,0.0
12597960,0.0
12597990,0.0
12598020,0.0
12598050,0.0
12598080,0.0
12598110,0.0
12598140,0.0
12598170,0.0
12598200,0.0
12598230,0.0
12598260,0.0
12598290,0.0
12598320,0.0
12598350,0.0
12598380,0.0
12598410,0.0
12598440,0.0
12598470,0.0
12598500,0.0
12598530,0.0
12598560,0.0
12598590,0.0
12598620,0.0
12598650,0.0
12598680,0.0
12598710,0.0
12598740,0.0
12598770,0.0
12598800,0.0
12598830,0.0
12598860,0.0
12598890,0.0
12598920,0.0
12598950,0.0
12598980,0.0
12599010,0.0
12599040,0.0
12599070,0.0
12599100,0.0
12599130,0.0
12599160,0.0
12599190,0.0
12599220,0.0
12599250,0.0
12599280,0.0
12599310,0.0
12599340,0.0
12599370,0.0
12599400,0.0
12599430,0.0
12599460,0.0
12599490,0.0
12599520,0.0
12599550,0.0
12599580,0.0
12599610,0.0
12599640,0.0
12599670,0.0
12599700,0.0
12599730,0.0
12599760,0.0
12599790,0.0
12599820,0.0
12599850,0.0
12599880,0.0
12599910,0.0
12599940,0.0
12599970,0.0
12600000,0.0
12600030,0.0
12600060,0.0
12600090,0.0
12600120,0.0
12600150,0.0
12600180,0.0
12600210,0.0
12600240,0.0
12600270,0.0
12600300,0.0
12600330,0.0
12600360,0.0
12600390,0.0
12600420,0.0
12600450,0.0
12600480,0.0
12600510,0.0
12600540,0.0
12600570,0.0
12600600,0.0
12600630,0.0
12600660,0.0
12600690,0.0
12600720,0.0
12600750,0.0
12600780,0.0
12600810,0.0
12600840,0.0
12600870,0.0
12600900,0.0
12600930,0.0
12600960,0.0
12600990,0.0
12601020,0.0
12601050,0.0
12601080,0.0
12601110,0.0
12601140,0.0
12601170,0.0
12601200,0.0
12601230,0.0
12601260,0.0
12601290,0.0
12601320,0.0
12601350,0.0
12601380,0.0
12601410,0.0
12601440,0.0
12601470,0.0
12601500,0.0
12601530,0.0
12601560,0.0
12601590,0.0
12601620,0.0
12601650,0.0
12601680,0.0
12601710,0.0
12601740,0.0
12601770,0.0
12601800,0.0
12601830,0.0
12601860,0.0
12601890,0.0
12601920,0.0
12601950,0.0
12601980,0.0
12602010,0.0
12602040,0.0
12602070,0.0
12602100,0.0
12602130,0.0
12602160,0.0
12602190,0.0
12602220,0.0
12602250,0.0
12602280,0.0
12602310,0.0
12602340,0.0
12602370,0.0
12602400,0.0
12602430,0.0
12602460,0.0
12602490,0.0
12602520,0.0
12602550,0.0
12602580,0.0
12602610,0.0
12602640,0.0
12602670,0.0
12602700,0.0
12602730,0.0
12602760,0.0
12602790,0.0
12602820,0.0
12602850,0.0
12602880,0.0
12602910,0.0
12602940,0.0
12602970,0.0
12603000,0.0
12603030,0.0
12603060,0.0
12603090,0.0
12603120,0.0
12603150,0.0
12603180,0.0
12603210,0.0
12603240,0.0
12603270,0.0
12603300,0.0
12603330,0.0
12603360,0.0
12603390,0.0
12603420,0.0
12603450,0.0
12603480,0.0
12603510,0.0
12603540,0.0
12603570,0.0
12603600,0.0
12603630,0.0
12603660,0.0
12603690,0.0
12603720,0.0
12603750,0.0
12603780,0.0
12603810,0.0
12603840,0.0
12603870,0.0
12603900,0.0
12603930,0.0
12603960,0.0
12603990,0.0
12604020,0.0
12604050,0.0
12604080,0.0
12604110,0.0
12604140,0.0
12604170,0.0
12604200,0.0
12604230,0.0
12604260,0.0
12604290,0.0
12604320,0.0
12604350,0.0
12604380,0.0
12604410,0.0
12604440,0.0
12604470,0.0
12604500,0.0
12604530,0.0
12604560,0.0
12604590,0.0
12604620,0.0
12604650,0.0
12604680,0.0
12604710,0.0
12604740,0.0
12604770,0.0
12604800,0.0
12604830,0.0
12604860,0.0
12604890,0.0
12604920,0.0
12604950,0.0
12604980,0.0
12605010,0.0
12605040,0.0
12605070,0.0
12605100,0.0
12605130,0.0
12605160,0.0
12605190,0.0
12605220,0.0
12605250,0.0
12605280,0.0
12605310,0.0
12605340,0.0
12605370,0.0
12605400,0.0
12605430,0.0
12605460,0.0
12605490,0.0
12605520,0.0
12605550,0.0
12605580,0.0
12605610,0.0
12605640,0.0
12605670,0.0
12605700,0.0
12605730,0.0
12605760,0.0
12605790,0.0
12605820,0.0
12605850,0.0
12605880,0.0
12605910,0.0
12605940,0.0
12605970,0.0
12606000,0.0
12606030,0.0
12606060,0.0
12606090,0.0
12606120,0.0
12606150,0.0
12606180,0.0
12606210,0.0
12606240,0.0
12606270,0.0
12606300,0.0
12606330,0.0
12606360,0.0
12606390,0.0
12606420,0.0
12606450,0.0
12606480,0.0
12606510,0.0
12606540,0.0
12606570,0.0
12606600,0.0
12606630,0.0
12606660,0.0
12606690,0.0
12606720,0.0
12606750,0.0
12606780,0.0
12606810,0.0
12606840,0.0
12606870,0.0
12606900,0.0
12606930,0.0
12606960,0.0
12606990,0.0
12607020,0.0
12607050,0.0
12607080,0.0
12607110,0.0
12607140,0.0
12607170,0.0
12607200,0.0
12607230,0.0
12607260,0.0
12607290,0.0
12607320,0.0
12607350,0.0
12607380,0.0
12607410,0.0
12607440,0.0
12607470,0.0
12607500,0.0
12607530,0.0
12607560,0.0
12607590,0.0
12607620,0.0
12607650,0.0
12607680,0.0
12607710,0.0
12607740,0.0
12607770,0.0
12607800,0.0
12607830,0.0
12607860,0.0
12607890,0.0
12607920,0.0
12607950,0.0
12607980,0.0
12608010,0.0
12608040,0.0
12608070,0.0
12608100,0.0
12608130,0.0
12608160,0.0
12608190,0.0
12608220,0.0
12608250,0.0
12608280,0.0
12608310,0.0
12608340,0.0
12608370,0.0
12608400,0.0
12608430,0.0
12608460,0.0
12608490,0.0
12608520,0.0
12608550,0.0
12608580,0.0
12608610,0.0
12608640,0.0
12608670,0.0
12608700,0.0
12608730,0.0
12608760,0.0
12608790,0.0
12608820,0.0
12608850,0.0
12608880,0.0
12608910,0.0
12608940,0.0
12608970,0.0
12609000,0.0
12609030,0.0
12609060,0.0
12609090,0.0
12609120,0.0
12609150,0.0
12609180,0.0
12609210,0.0
12609240,0.0
12609270,0.0
12609300,0.0
12609330,0.0
12609360,0.0
12609390,0.0
12609420,0.0
12609450,0.0
12609480,0.0
12609510,0.0
12609540,0.0
12609570,0.0
12609600,0.0
12609630,0.0
12609660,0.0
12609690,0.0
12609720,0.0
12609750,0.0
12609780,0.0
12609810,0.0
12609840,0.0
12609870,0.0
12609900,0.0
12609930,0.0
12609960,0.0
12609990,0.0
12610020,0.0
12610050,0.0
12610080,0.0
12610110,0.0
12610140,0.0
12610170,0.0
12610200,0.0
12610230,0.0
12610260,0.0
12610290,0.0
12610320,0.0
12610350,0.0
12610380,0.0
12610410,0.0
12610440,0.0
12610470,0.0
12610500,0.0
12610530,0.0
12610560,0.0
12610590,0.0
12610620,0.0
12610650,0.0
12610680,0.0
12610710,0.0
12610740,0.0
12610770,0.0
12610800,0.0
12610830,0.0
12610860,0.0
12610890,0.0
12610920,0.0
12610950,0.0
12610980,0.0
12611010,0.0
12611040,0.0
12611070,0.0
12611100,0.0
12611130,0.0
12611160,0.0
12611190,0.0
12611220,0.0
12611250,0.0
12611280,0.0
12611310,0.0
12611340,0.0
12611370,0.0
12611400,0.0
12611430,0.0
12611460,0.0
12611490,0.0
12611520,0.0
12611550,0.0
12611580,0.0
12611610,0.0
12611640,0.0
12611670,0.0
12611700,0.0
12611730,0.0
12611760,0.0
12611790,0.0
12611820,0.0
12611850,0.0
12611880,0.0
12611910,0.0
12611940,0.0
12611970,0.0
12612000,0.0
12612030,0.0
12612060,0.0
12612090,0.0
12612120,0.0
12612150,0.0
12612180,0.0
12612210,0.0
12612240,0.0
12612270,0.0
12612300,0.0
12612330,0.0
12612360,0.0
12612390,0.0
12612420,0.0
12612450,0.0
12612480,0.0
12612510,0.0
12612540,0.0
12612570,0.0
12612600,0.0
12612630,0.0
12612660,0.0
12612690,0.0
12612720,0.0
12612750,0.0
12612780,0.0
12612810,0.0
12612840,0.0
12612870,0.0
12612900,0.0
12612930,0.0
12612960,0.0
12612990,0.0
12613020,0.0
12613050,0.0
12613080,0.0
12613110,0.0
12613140,0.0
12613170,0.0
12613200,0.0
12613230,0.0
12613260,0.0
12613290,0.0
12613320,0.0
12613350,0.0
12613380,0.0
12613410,0.0
12613440,0.0
12613470,0.0
12613500,0.0
12613530,0.0
12613560,0.0
12613590,0.0
12613620,0.0
12613650,0.0
12613680,0.0
12613710,0.0
12613740,0.0
12613770,0.0
12613800,0.0
12613830,0.0
12613860,0.0
12613890,0.0
12613920,0.0
12613950,0.0
12613980,0.0
12614010,0.0
12614040,0.0
12614070,0.0
12614100,0.0
12614130,0.0
12614160,0.0
12614190,0.0
12614220,0.0
12614250,0.0
12614280,0.0
12614310,0.0
12614340,0.0
12614370,0.0
12614400,0.0
12614430,0.0
12614460,0.0
12614490,0.0
12614520,0.0
12614550,0.0
12614580,0.0
12614610,0.0
12614640,0.0
12614670,0.0
12614700,0.0
12614730,0.0
12614760,0.0
12614790,0.0
12614820,0.0
12614850,0.0
12614880,0.0
12614910,0.0
12614940,0.0
12614970,0.0
12615000,0.0
12615030,0.0
12615060,0.0
12615090,0.0
12615120,0.0
12615150,0.0
12615180,0.0
12615210,0.0
12615240,0.0
12615270,0.0
12615300,0.0
12615330,0.0
12615360,0.0
12615390,0.0
12615420,0.0
12615450,0.0
12615480,0.0
12615510,0.0
12615540,0.0
12615570,0.0
12615600,0.0
12615630,0.0
12615660,0.0
12615690,0.0
12615720,0.0
12615750,0.0
12615780,0.0
12615810,0.0
12615840,0.0
12615870,0.0
12615900,0.0
12615930,0.0
12615960,0.0
12615990,0.0
12616020,0.0
12616050,0.0
12616080,0.0
12616110,0.0
12616140,0.0
12616170,0.0
12616200,0.0
12616230,0.0
12616260,0.0
12616290,0.0
12616320,0.0
12616350,0.0
12616380,0.0
12616410,0.0
12616440,0.0
12616470,0.0
12616500,0.0
12616530,0.0
12616560,0.0
12616590,0.0
12616620,0.0
12616650,0.0
12616680,0.0
12616710,0.0
12616740,0.0
12616770,0.0
12616800,0.0
12616830,0.0
12616860,0.0
12616890,0.0
12616920,0.0
12616950,0.0
12616980,0.0
12617010,0.0
12617040,0.0
12617070,0.0
12617100,0.0
12617130,0.0
12617160,0.0
12617190,0.0
12617220,0.0
12617250,0.0
12617280,0.0
12617310,0.0
12617340,0.0
12617370,0.0
12617400,0.0
12617430,0.0
12617460,0.0
12617490,0.0
12617520,0.0
12617550,0.0
12617580,0.0
12617610,0.0
12617640,0.0
12617670,0.0
12617700,0.0
12617730,0.0
12617760,0.0
12617790,0.0
12617820,0.0
12617850,0.0
12617880,0.0
12617910,0.0
12617940,0.0
12617970,0.0
12618000,0.0
12618030,0.0
12618060,0.0
12618090,0.0
12618120,0.0
12618150,0.0
12618180,0.0
12618210,0.0
12618240,0.0
12618270,0.0
12618300,0.0
12618330,0.0
12618360,0.0
12618390,0.0
12618420,0.0
12618450,0.0
12618480,0.0
12618510,0.0
12618540,0.0
12618570,0.0
12618600,0.0
12618630,0.0
12618660,0.0
12618690,0.0
12618720,0.0
12618750,0.0
12618780,0.0
12618810,0.0
12618840,0.0
12618870,0.0
12618900,0.0
12618930,0.0
12618960,0.0
12618990,0.0
12619020,0.0
12619050,0.0
12619080,0.0
12619110,0.0
12619140,0.0
12619170,0.0
12619200,0.0
12619230,0.0
12619260,0.0
12619290,0.0
12619320,0.0
12619350,0.0
12619380,0.0
12619410,0.0
12619440,0.0
12619470,0.0
12619500,0.0
12619530,0.0
12619560,0.0
12619590,0.0
12619620,0.0
12619650,0.0
12619680,0.0
12619710,0.0
12619740,0.0
12619770,0.0
12619800,0.0
12619830,0.0
12619860,0.0
12619890,0.0
12619920,0.0
12619950,0.0
12619980,0.0
12620010,0.0
12620040,0.0
12620070,0.0
12620100,0.0
12620130,0.0
12620160,0.0
12620190,0.0
12620220,0.0
12620250,0.0
12620280,0.0
12620310,0.0
12620340,0.0
12620370,0.0
12620400,0.0
12620430,0.0
12620460,0.0
12620490,0.0
12620520,0.0
12620550,0.0
12620580,0.0
12620610,0.0
12620640,0.0
12620670,0.0
12620700,0.0
12620730,0.0
12620760,0.0
12620790,0.0
12620820,0.0
12620850,0.0
12620880,0.0
12620910,0.0
12620940,0.0
12620970,0.0
12621000,0.0
12621030,0.0
12621060,0.0
12621090,0.0
12621120,0.0
12621150,0.0
12621180,0.0
12621210,0.0
12621240,0.0
12621270,0.0
12621300,0.0
12621330,0.0
12621360,0.0
12621390,0.0
12621420,0.0
12621450,0.0
12621480,0.0
12621510,0.0
12621540,0.0
12621570,0.0
12621600,0.0
12621630,0.0
12621660,0.0
12621690,0.0
12621720,0.0
12621750,0.0
12621780,0.0
12621810,0.0
12621840,0.0
12621870,0.0
12621900,0.0
12621930,0.0
12621960,0.0
12621990,0.0
12622020,0.0
12622050,0.0
12622080,0.0
12622110,0.0
12622140,0.0
12622170,0.0
12622200,0.0
12622230,0.0
12622260,0.0
12622290,0.0
12622320,0.0
12622350,0.0
12622380,0.0
12622410,0.0
12622440,0.0
12622470,0.0
12622500,0.0
12622530,0.0
12622560,0.0
12622590,0.0
12622620,0.0
12622650,0.0
12622680,0.0
12622710,0.0
12622740,0.0
12622770,0.0
12622800,0.0
12622830,0.0
12622860,0.0
12622890,0.0
12622920,0.0
12622950,0.0
12622980,0.0
12623010,0.0
12623040,0.0
12623070,0.0
12623100,0.0
12623130,0.0
12623160,0.0
12623190,0.0
12623220,0.0
12623250,0.0
12623280,0.0
12623310,0.0
12623340,0.0
12623370,0.0
12623400,0.0
12623430,0.0
12623460,0.0
12623490,0.0
12623520,0.0
12623550,0.0
12623580,0.0
12623610,0.0
12623640,0.0
12623670,0.0
12623700,0.0
12623730,0.0
12623760,0.0
12623790,0.0
12623820,0.0
12623850,0.0
12623880,0.0
12623910,0.0
12623940,0.0
12623970,0.0
12624000,0.0
12624030,0.0
12624060,0.0
12624090,0.0
12624120,0.0
12624150,0.0
12624180,0.0
12624210,0.0
12624240,0.0
12624270,0.0
12624300,0.0
12624330,0.0
12624360,0.0
12624390,0.0
12624420,0.0
12624450,0.0
12624480,0.0
12624510,0.0
12624540,0.0
12624570,0.0
12624600,0.0
12624630,0.0
12624660,0.0
12624690,0.0
12624720,0.0
12624750,0.0
12624780,0.0
12624810,0.0
12624840,0.0
12624870,0.0
12624900,0.0
12624930,0.0
12624960,0.0
12624990,0.0
12625020,0.0
12625050,0.0
12625080,0.0
12625110,0.0
12625140,0.0
12625170,0.0
12625200,0.0
12625230,0.0
12625260,0.0
12625290,0.0
12625320,0.0
12625350,0.0
12625380,0.0
12625410,0.0
12625440,0.0
12625470,0.0
12625500,0.0
12625530,0.0
12625560,0.0
12625590,0.0
12625620,0.0
12625650,0.0
12625680,0.0
12625710,0.0
12625740,0.0
12625770,0.0
12625800,0.0
12625830,0.0
12625860,0.0
12625890,0.0
12625920,0.0
12625950,0.0
12625980,0.0
12626010,0.0
12626040,0.0
12626070,0.0
12626100,0.0
12626130,0.0
12626160,0.0
12626190,0.0
12626220,0.0
12626250,0.0
12626280,0.0
12626310,0.0
12626340,0.0
12626370,0.0
12626400,0.0
12626430,0.0
12626460,0.0
12626490,0.0
12626520,0.0
12626550,0.0
12626580,0.0
12626610,0.0
12626640,0.0
12626670,0.0
12626700,0.0
12626730,0.0
12626760,0.0
12626790,0.0
12626820,0.0
12626850,0.0
12626880,0.0
12626910,0.0
12626940,0.0
12626970,0.0
12627000,0.0
12627030,0.0
12627060,0.0
12627090,0.0
12627120,0.0
12627150,0.0
12627180,0.0
12627210,0.0
12627240,0.0
12627270,0.0
12627300,0.0
12627330,0.0
12627360,0.0
12627390,0.0
12627420,0.0
12627450,0.0
12627480,0.0
12627510,0.0
12627540,0.0
12627570,0.0
12627600,0.0
12627630,0.0
12627660,0.0
12627690,0.0
12627720,0.0
12627750,0.0
12627780,0.0
12627810,0.0
12627840,0.0
12627870,0.0
12627900,0.0
12627930,0.0
12627960,0.0
12627990,0.0
12628020,0.0
12628050,0.0
12628080,0.0
12628110,0.0
12628140,0.0
12628170,0.0
12628200,0.0
12628230,0.0
12628260,0.0
12628290,0.0
12628320,0.0
12628350,0.0
12628380,0.0
12628410,0.0
12628440,0.0
12628470,0.0
12628500,0.0
12628530,0.0
12628560,0.0
12628590,0.0
12628620,0.0
12628650,0.0
12628680,0.0
12628710,0.0
12628740,0.0
12628770,0.0
12628800,0.0
12628830,0.0
12628860,0.0
12628890,0.0
12628920,0.0
12628950,0.0
12628980,0.0
12629010,0.0
12629040,0.0
12629070,0.0
12629100,0.0
12629130,0.0
12629160,0.0
12629190,0.0
12629220,0.0
12629250,0.0
12629280,0.0
12629310,0.0
12629340,0.0
12629370,0.0
12629400,0.0
12629430,0.0
12629460,0.0
12629490,0.0
12629520,0.0
12629550,0.0
12629580,0.0
12629610,0.0
12629640,0.0
12629670,0.0
12629700,0.0
12629730,0.0
12629760,0.0
12629790,0.0
12629820,0.0
12629850,0.0
12629880,0.0
12629910,0.0
12629940,0.0
12629970,0.0
12630000,0.0
12630030,0.0
12630060,0.0
12630090,0.0
12630120,0.0
12630150,0.0
12630180,0.0
12630210,0.0
12630240,0.0
12630270,0.0
12630300,0.0
12630330,0.0
12630360,0.0
12630390,0.0
12630420,0.0
12630450,0.0
12630480,0.0
12630510,0.0
12630540,0.0
12630570,0.0
12630600,0.0
12630630,0.0
12630660,0.0
12630690,0.0
12630720,0.0
12630750,0.0
12630780,0.0
12630810,0.0
12630840,0.0
12630870,0.0
12630900,0.0
12630930,0.0
12630960,0.0
12630990,0.0
12631020,0.0
12631050,0.0
12631080,0.0
12631110,0.0
12631140,0.0
12631170,0.0
12631200,0.0
12631230,0.0
12631260,0.0
12631290,0.0
12631320,0.0
12631350,0.0
12631380,0.0
12631410,0.0
12631440,0.0
12631470,0.0
12631500,0.0
12631530,0.0
12631560,0.0
12631590,0.0
12631620,0.0
12631650,0.0
12631680,0.0
12631710,0.0
12631740,0.0
12631770,0.0
12631800,0.0
12631830,0.0
12631860,0.0
12631890,0.0
12631920,0.0
12631950,0.0
12631980,0.0
12632010,0.0
12632040,0.0
12632070,0.0
12632100,0.0
12632130,0.0
12632160,0.0
12632190,0.0
12632220,0.0
12632250,0.0
12632280,0.0
12632310,0.0
12632340,0.0
12632370,0.0
12632400,0.0
12632430,0.0
12632460,0.0
12632490,0.0
12632520,0.0
12632550,0.0
12632580,0.0
12632610,0.0
12632640,0.0
12632670,0.0
12632700,0.0
12632730,0.0
12632760,0.0
12632790,0.0
12632820,0.0
12632850,0.0
12632880,0.0
12632910,0.0
12632940,0.0
12632970,0.0
12633000,0.0
12633030,0.0
12633060,0.0
12633090,0.0
12633120,0.0
12633150,0.0
12633180,0.0
12633210,0.0
12633240,0.0
12633270,0.0
12633300,0.0
12633330,0.0
12633360,0.0
12633390,0.0
12633420,0.0
12633450,0.0
12633480,0.0
12633510,0.0
12633540,0.0
12633570,0.0
12633600,0.0
12633630,0.0
12633660,0.0
12633690,0.0
12633720,0.0
12633750,0.0
12633780,0.0
12633810,0.0
12633840,0.0
12633870,0.0
12633900,0.0
12633930,0.0
12633960,0.0
12633990,0.0
12634020,0.0
12634050,0.0
12634080,0.0
12634110,0.0
12634140,0.0
12634170,0.0
12634200,0.0
12634230,0.0
12634260,0.0
12634290,0.0
12634320,0.0
12634350,0.0
12634380,0.0
12634410,0.0
12634440,0.0
12634470,0.0
12634500,0.0
12634530,0.0
12634560,0.0
12634590,0.0
12634620,0.0
12634650,0.0
12634680,0.0
12634710,0.0
12634740,0.0
12634770,0.0
12634800,0.0
12634830,0.0
12634860,0.0
12634890,0.0
12634920,0.0
12634950,0.0
12634980,0.0
12635010,0.0
12635040,0.0
12635070,0.0
12635100,0.0
12635130,0.0
12635160,0.0
12635190,0.0
12635220,0.0
12635250,0.0
12635280,0.0
12635310,0.0
12635340,0.0
12635370,0.0
12635400,0.0
12635430,0.0
12635460,0.0
12635490,0.0
12635520,0.0
12635550,0.0
12635580,0.0
12635610,0.0
12635640,0.0
12635670,0.0
12635700,0.0
12635730,0.0
12635760,0.0
12635790,0.0
12635820,0.0
12635850,0.0
12635880,0.0
12635910,0.0
12635940,0.0
12635970,0.0
12636000,0.0
12636030,0.4210342308668084
12636060,0.3867487306000611
12636090,0.37972465467593164
12636120,0.3804288556853964
12636150,0.3828360222924032
12636180,0.38524477602693386
12636210,0.387321720221922
12636240,0.3890469263064124
12636270,0.3905274967044944
12636300,0.39188160282717455
12636330,0.39317262492612803
12636360,0.39443185234608436
12636390,0.39567507445049444
12636420,0.3968941689666917
12636450,0.3980949856278919
12636480,0.399277320485538
12636510,0.4004627716006042
12636540,0.40163258161954096
12636570,0.4027933638769631
12636600,0.4039450681997889
12636630,0.40508770760731916
12636660,0.4062209629013208
12636690,0.40734460225530666
12636720,0.4084582976928284
12636750,0.4095618016074749
12636780,0.4106546985205835
12636810,0.42170533008574285
12636840,0.46764141965836736
12636870,0.5048055647706808
12636900,0.534565719407986
12636930,0.5595013580010666
12636960,0.5813170399017346
12636990,0.6009505022210606
12637020,0.6188769136775015
12637050,0.6353602940849878
12637080,0.6505877017378514
12637110,0.6647103061557538
12637140,0.6778208999435363
12637170,0.6901080732100606
12637200,0.7016225778703395
12637230,0.7124831833926902
12637260,0.7227922027934778
12637290,0.7326448818993511
12637320,0.7421277034072158
12637350,0.7513177569250237
12637380,0.7602828161548222
12637410,0.769079163678006
12637440,0.7777558888264432
12637470,0.7863530539846612
12637500,0.7948993905285446
12637530,0.8034808591958496
12637560,0.8121134664457905
12637590,0.8208462508713118
12637620,0.8298356139765121
12637650,0.839062797141567
12637680,0.8485039291341846
12637710,0.85814733394985
12637740,0.8679808655105543
12637770,0.8780006899239396
12637800,0.8882132267846907
12637830,0.8986337028799218
12637860,0.9092815740592536
12637890,0.9201767744044522
12637920,0.9313365048173534
12637950,0.9427745225509824
12637980,0.9545025894030909
12638010,0.9665227284783345
12638040,0.9788358500130292
12638070,0.9914408678307951
12638100,1.0
12638130,1.0
12638160,1.0
12638190,1.0
12638220,1.0
12638250,1.0
12638280,1.0
12638310,1.0
12638340,1.0
12638370,1.0
12638400,1.0
12638430,1.0
12638460,1.0
12638490,1.0
12638520,1.0
12638550,1.0
12638580,1.0
12638610,1.0
12638640,1.0
12638670,1.0
12638700,1.0
12638730,1.0
12638760,1.0
12638790,1.0
12638820,1.0
12638850,1.0
12638880,1.0
12638910,1.0
12638940,1.0
12638970,1.0
12639000,1.0
12639030,1.0
12639060,1.0
12639090,1.0
12639120,1.0
12639150,1.0
12639180,1.0
12639210,1.0
12639240,1.0
12639270,1.0
12639300,1.0
12639330,1.0
12639360,1.0
12639390,1.0
12639420,1.0
12639450,1.0
12639480,1.0
12639510,1.0
12639540,1.0
12639570,1.0
12639600,1.0
12639630,1.0
12639660,1.0
12639690,1.0
12639720,1.0
12639750,1.0
12639780,1.0
12639810,1.0
12639840,1.0
12639870,1.0
12639900,1.0
12639930,1.0
12639960,1.0
12639990,1.0
12640020,1.0
12640050,1.0
12640080,1.0
12640110,1.0
12640140,1.0
12640170,1.0
12640200,1.0
12640230,1.0
12640260,1.0
12640290,1.0
12640320,1.0
12640350,1.0
12640380,1.0
12640410,1.0
12640440,1.0
12640470,1.0
12640500,1.0
12640530,1.0
12640560,1.0
12640590,1.0
