time,hvac_oveAhu_yCoo_u
12305940,0.5420768388524951
12305970,0.5420768388524951
12306000,0.5420768388524951
12306030,0.5411965962081099
12306060,0.5411965962081099
12306090,0.5411965962081099
12306120,0.5411965962081099
12306150,0.5411965962081099
12306180,0.5411965962081099
12306210,0.5411965962081099
12306240,0.5411965962081099
12306270,0.5411965962081099
12306300,0.5411965962081099
12306330,0.5411965962081099
12306360,0.5411965962081099
12306390,0.5411965962081099
12306420,0.5411965962081099
12306450,0.5411965962081099
12306480,0.5411965962081099
12306510,0.5411965962081099
12306540,0.5411965962081099
12306570,0.5411965962081099
12306600,0.5411965962081099
12306630,0.5398844837233868
12306660,0.5398844837233868
12306690,0.5398844837233868
12306720,0.5398844837233868
12306750,0.5398844837233868
12306780,0.5398844837233868
12306810,0.5398844837233868
12306840,0.5398844837233868
12306870,0.5398844837233868
12306900,0.5398844837233868
12306930,0.5398844837233868
12306960,0.5398844837233868
12306990,0.5398844837233868
12307020,0.5398844837233868
12307050,0.5398844837233868
12307080,0.5398844837233868
12307110,0.5398844837233868
12307140,0.5398844837233868
12307170,0.5398844837233868
12307200,0.5398844837233868
12307230,0.5383178662237499
12307260,0.5383178662237499
12307290,0.5383178662237499
12307320,0.5383178662237499
12307350,0.5383178662237499
12307380,0.5383178662237499
12307410,0.5383178662237499
12307440,0.5383178662237499
12307470,0.5383178662237499
12307500,0.5383178662237499
12307530,0.5383178662237499
12307560,0.5383178662237499
12307590,0.5383178662237499
12307620,0.5383178662237499
12307650,0.5383178662237499
12307680,0.5383178662237499
12307710,0.5383178662237499
12307740,0.5383178662237499
12307770,0.5383178662237499
12307800,0.5383178662237499
12307830,0.536672693777459
12307860,0.536672693777459
12307890,0.536672693777459
12307920,0.536672693777459
12307950,0.536672693777459
12307980,0.536672693777459
12308010,0.536672693777459
12308040,0.536672693777459
12308070,0.536672693777459
12308100,0.536672693777459
12308130,0.536672693777459
12308160,0.536672693777459
12308190,0.536672693777459
12308220,0.536672693777459
12308250,0.536672693777459
12308280,0.536672693777459
12308310,0.536672693777459
12308340,0.536672693777459
12308370,0.536672693777459
12308400,0.536672693777459
12308430,0.535131339152256
12308460,0.535131339152256
12308490,0.535131339152256
12308520,0.535131339152256
12308550,0.535131339152256
12308580,0.535131339152256
12308610,0.535131339152256
12308640,0.535131339152256
12308670,0.535131339152256
12308700,0.535131339152256
12308730,0.535131339152256
12308760,0.535131339152256
12308790,0.535131339152256
12308820,0.535131339152256
12308850,0.535131339152256
12308880,0.535131339152256
12308910,0.535131339152256
12308940,0.535131339152256
12308970,0.535131339152256
12309000,0.535131339152256
12309030,0.533606762163438
12309060,0.533606762163438
12309090,0.533606762163438
12309120,0.533606762163438
12309150,0.533606762163438
12309180,0.533606762163438
12309210,0.533606762163438
12309240,0.533606762163438
12309270,0.533606762163438
12309300,0.533606762163438
12309330,0.533606762163438
12309360,0.533606762163438
12309390,0.533606762163438
12309420,0.533606762163438
12309450,0.533606762163438
12309480,0.533606762163438
12309510,0.533606762163438
12309540,0.533606762163438
12309570,0.533606762163438
12309600,0.533606762163438
12309630,0.5318922509317291
12309660,0.5318922509317291
12309690,0.5318922509317291
12309720,0.5318922509317291
12309750,0.5318922509317291
12309780,0.5318922509317291
12309810,0.5318922509317291
12309840,0.5318922509317291
12309870,0.5318922509317291
12309900,0.5318922509317291
12309930,0.5318922509317291
12309960,0.5318922509317291
12309990,0.5318922509317291
12310020,0.5318922509317291
12310050,0.5318922509317291
12310080,0.5318922509317291
12310110,0.5318922509317291
12310140,0.5318922509317291
12310170,0.5318922509317291
12310200,0.5318922509317291
12310230,0.5301456356766782
12310260,0.5301456356766782
12310290,0.5301456356766782
12310320,0.5301456356766782
12310350,0.5301456356766782
12310380,0.5301456356766782
12310410,0.5301456356766782
12310440,0.5301456356766782
12310470,0.5301456356766782
12310500,0.5301456356766782
12310530,0.5301456356766782
12310560,0.5301456356766782
12310590,0.5301456356766782
12310620,0.5301456356766782
12310650,0.5301456356766782
12310680,0.5301456356766782
12310710,0.5301456356766782
12310740,0.5301456356766782
12310770,0.5301456356766782
12310800,0.5301456356766782
12310830,0.5284579121997954
12310860,0.5284579121997954
12310890,0.5284579121997954
12310920,0.5284579121997954
12310950,0.5284579121997954
12310980,0.5284579121997954
12311010,0.5284579121997954
12311040,0.5284579121997954
12311070,0.5284579121997954
12311100,0.5284579121997954
12311130,0.5284579121997954
12311160,0.5284579121997954
12311190,0.5284579121997954
12311220,0.5284579121997954
12311250,0.5284579121997954
12311280,0.5284579121997954
12311310,0.5284579121997954
12311340,0.5284579121997954
12311370,0.5284579121997954
12311400,0.5284579121997954
12311430,0.5269380993999571
12311460,0.5269380993999571
12311490,0.5269380993999571
12311520,0.5269380993999571
12311550,0.5269380993999571
12311580,0.5269380993999571
12311610,0.5269380993999571
12311640,0.5269380993999571
12311670,0.5269380993999571
12311700,0.5269380993999571
12311730,0.5269380993999571
12311760,0.5269380993999571
12311790,0.5269380993999571
12311820,0.5269380993999571
12311850,0.5269380993999571
12311880,0.5269380993999571
12311910,0.5269380993999571
12311940,0.5269380993999571
12311970,0.5269380993999571
12312000,0.5269380993999571
12312030,0.5256955759047525
12312060,0.5256955759047525
12312090,0.5256955759047525
12312120,0.5256955759047525
12312150,0.5256955759047525
12312180,0.5256955759047525
12312210,0.5256955759047525
12312240,0.5256955759047525
12312270,0.5256955759047525
12312300,0.5256955759047525
12312330,0.5256955759047525
12312360,0.5256955759047525
12312390,0.5256955759047525
12312420,0.5256955759047525
12312450,0.5256955759047525
12312480,0.5256955759047525
12312510,0.5256955759047525
12312540,0.5256955759047525
12312570,0.5256955759047525
12312600,0.5256955759047525
12312630,0.5247846942488448
12312660,0.5247846942488448
12312690,0.5247846942488448
12312720,0.5247846942488448
12312750,0.5247846942488448
12312780,0.5247846942488448
12312810,0.5247846942488448
12312840,0.5247846942488448
12312870,0.5247846942488448
12312900,0.5247846942488448
12312930,0.5247846942488448
12312960,0.5247846942488448
12312990,0.5247846942488448
12313020,0.5247846942488448
12313050,0.5247846942488448
12313080,0.5247846942488448
12313110,0.5247846942488448
12313140,0.5247846942488448
12313170,0.5247846942488448
12313200,0.5247846942488448
12313230,0.5241318901346964
12313260,0.5241318901346964
12313290,0.5241318901346964
12313320,0.5241318901346964
12313350,0.5241318901346964
12313380,0.5241318901346964
12313410,0.5241318901346964
12313440,0.5241318901346964
12313470,0.5241318901346964
12313500,0.5241318901346964
12313530,0.5241318901346964
12313560,0.5241318901346964
12313590,0.5241318901346964
12313620,0.5241318901346964
12313650,0.5241318901346964
12313680,0.5241318901346964
12313710,0.5241318901346964
12313740,0.5241318901346964
12313770,0.5241318901346964
12313800,0.5241318901346964
12313830,0.5236904540894746
12313860,0.5236904540894746
12313890,0.5236904540894746
12313920,0.5236904540894746
12313950,0.5236904540894746
12313980,0.5236904540894746
12314010,0.5236904540894746
12314040,0.5236904540894746
12314070,0.5236904540894746
12314100,0.5236904540894746
12314130,0.5236904540894746
12314160,0.5236904540894746
12314190,0.5236904540894746
12314220,0.5236904540894746
12314250,0.5236904540894746
12314280,0.5236904540894746
12314310,0.5236904540894746
12314340,0.5236904540894746
12314370,0.5236904540894746
12314400,0.5236904540894746
12314430,0.5234074863670598
12314460,0.5234074863670598
12314490,0.5234074863670598
12314520,0.5234074863670598
12314550,0.5234074863670598
12314580,0.5234074863670598
12314610,0.5234074863670598
12314640,0.5234074863670598
12314670,0.5234074863670598
12314700,0.5234074863670598
12314730,0.5234074863670598
12314760,0.5234074863670598
12314790,0.5234074863670598
12314820,0.5234074863670598
12314850,0.5234074863670598
12314880,0.5234074863670598
12314910,0.5234074863670598
12314940,0.5234074863670598
12314970,0.5234074863670598
12315000,0.5234074863670598
12315030,0.5232299552083256
12315060,0.5232299552083256
12315090,0.5232299552083256
12315120,0.5232299552083256
12315150,0.5232299552083256
12315180,0.5232299552083256
12315210,0.5232299552083256
12315240,0.5232299552083256
12315270,0.5232299552083256
12315300,0.5232299552083256
12315330,0.5232299552083256
12315360,0.5232299552083256
12315390,0.5232299552083256
12315420,0.5232299552083256
12315450,0.5232299552083256
12315480,0.5232299552083256
12315510,0.5232299552083256
12315540,0.5232299552083256
12315570,0.5232299552083256
12315600,0.5232299552083256
12315630,0.5231041454426653
12315660,0.5231041454426653
12315690,0.5231041454426653
12315720,0.5231041454426653
12315750,0.5231041454426653
12315780,0.5231041454426653
12315810,0.5231041454426653
12315840,0.5231041454426653
12315870,0.5231041454426653
12315900,0.5231041454426653
12315930,0.5231041454426653
12315960,0.5231041454426653
12315990,0.5231041454426653
12316020,0.5231041454426653
12316050,0.5231041454426653
12316080,0.5231041454426653
12316110,0.5231041454426653
12316140,0.5231041454426653
12316170,0.5231041454426653
12316200,0.5231041454426653
12316230,0.5229593346998045
12316260,0.5229593346998045
12316290,0.5229593346998045
12316320,0.5229593346998045
12316350,0.5229593346998045
12316380,0.5229593346998045
12316410,0.5229593346998045
12316440,0.5229593346998045
12316470,0.5229593346998045
12316500,0.5229593346998045
12316530,0.5229593346998045
12316560,0.5229593346998045
12316590,0.5229593346998045
12316620,0.5229593346998045
12316650,0.5229593346998045
12316680,0.5229593346998045
12316710,0.5229593346998045
12316740,0.5229593346998045
12316770,0.5229593346998045
12316800,0.5229593346998045
12316830,0.5227966022898749
12316860,0.5227966022898749
12316890,0.5227966022898749
12316920,0.5227966022898749
12316950,0.5227966022898749
12316980,0.5227966022898749
12317010,0.5227966022898749
12317040,0.5227966022898749
12317070,0.5227966022898749
12317100,0.5227966022898749
12317130,0.5227966022898749
12317160,0.5227966022898749
12317190,0.5227966022898749
12317220,0.5227966022898749
12317250,0.5227966022898749
12317280,0.5227966022898749
12317310,0.5227966022898749
12317340,0.5227966022898749
12317370,0.5227966022898749
12317400,0.5227966022898749
12317430,0.5226785688262112
12317460,0.5226785688262112
12317490,0.5226785688262112
12317520,0.5226785688262112
12317550,0.5226785688262112
12317580,0.5226785688262112
12317610,0.5226785688262112
12317640,0.5226785688262112
12317670,0.5226785688262112
12317700,0.5226785688262112
12317730,0.5226785688262112
12317760,0.5226785688262112
12317790,0.5226785688262112
12317820,0.5226785688262112
12317850,0.5226785688262112
12317880,0.5226785688262112
12317910,0.5226785688262112
12317940,0.5226785688262112
12317970,0.5226785688262112
12318000,0.5226785688262112
12318030,0.5226580920443815
12318060,0.5226580920443815
12318090,0.5226580920443815
12318120,0.5226580920443815
12318150,0.5226580920443815
12318180,0.5226580920443815
12318210,0.5226580920443815
12318240,0.5226580920443815
12318270,0.5226580920443815
12318300,0.5226580920443815
12318330,0.5226580920443815
12318360,0.5226580920443815
12318390,0.5226580920443815
12318420,0.5226580920443815
12318450,0.5226580920443815
12318480,0.5226580920443815
12318510,0.5226580920443815
12318540,0.5226580920443815
12318570,0.5226580920443815
12318600,0.5226580920443815
12318630,0.5227898217713278
12318660,0.5227898217713278
12318690,0.5227898217713278
12318720,0.5227898217713278
12318750,0.5227898217713278
12318780,0.5227898217713278
12318810,0.5227898217713278
12318840,0.5227898217713278
12318870,0.5227898217713278
12318900,0.5227898217713278
12318930,0.5227898217713278
12318960,0.5227898217713278
12318990,0.5227898217713278
12319020,0.5227898217713278
12319050,0.5227898217713278
12319080,0.5227898217713278
12319110,0.5227898217713278
12319140,0.5227898217713278
12319170,0.5227898217713278
12319200,0.5227898217713278
12319230,0.5231278578692702
12319260,0.5231278578692702
12319290,0.5231278578692702
12319320,0.5231278578692702
12319350,0.5231278578692702
12319380,0.5231278578692702
12319410,0.5231278578692702
12319440,0.5231278578692702
12319470,0.5231278578692702
12319500,0.5231278578692702
12319530,0.5231278578692702
12319560,0.5231278578692702
12319590,0.5231278578692702
12319620,0.5231278578692702
12319650,0.5231278578692702
12319680,0.5231278578692702
12319710,0.5231278578692702
12319740,0.5231278578692702
12319770,0.5231278578692702
12319800,0.5231278578692702
12319830,0.5235927028498494
12319860,0.5235927028498494
12319890,0.5235927028498494
12319920,0.5235927028498494
12319950,0.5235927028498494
12319980,0.5235927028498494
12320010,0.5235927028498494
12320040,0.5235927028498494
12320070,0.5235927028498494
12320100,0.5235927028498494
12320130,0.5235927028498494
12320160,0.5235927028498494
12320190,0.5235927028498494
12320220,0.5235927028498494
12320250,0.5235927028498494
12320280,0.5235927028498494
12320310,0.5235927028498494
12320340,0.5235927028498494
12320370,0.5235927028498494
12320400,0.5235927028498494
12320430,0.5240337398426594
12320460,0.5240337398426594
12320490,0.5240337398426594
12320520,0.5240337398426594
12320550,0.5240337398426594
12320580,0.5240337398426594
12320610,0.5240337398426594
12320640,0.5240337398426594
12320670,0.5240337398426594
12320700,0.5240337398426594
12320730,0.5240337398426594
12320760,0.5240337398426594
12320790,0.5240337398426594
12320820,0.5240337398426594
12320850,0.5240337398426594
12320880,0.5240337398426594
12320910,0.5240337398426594
12320940,0.5240337398426594
12320970,0.5240337398426594
12321000,0.5240337398426594
12321030,0.524476073376663
12321060,0.524476073376663
12321090,0.524476073376663
12321120,0.524476073376663
12321150,0.524476073376663
12321180,0.524476073376663
12321210,0.524476073376663
12321240,0.524476073376663
12321270,0.524476073376663
12321300,0.524476073376663
12321330,0.524476073376663
12321360,0.524476073376663
12321390,0.524476073376663
12321420,0.524476073376663
12321450,0.524476073376663
12321480,0.524476073376663
12321510,0.524476073376663
12321540,0.524476073376663
12321570,0.524476073376663
12321600,0.524476073376663
12321630,0.5249167930987423
12321660,0.5249167930987423
12321690,0.5249167930987423
12321720,0.5249167930987423
12321750,0.5249167930987423
12321780,0.5249167930987423
12321810,0.5249167930987423
12321840,0.5249167930987423
12321870,0.5249167930987423
12321900,0.5249167930987423
12321930,0.5249167930987423
12321960,0.5249167930987423
12321990,0.5249167930987423
12322020,0.5249167930987423
12322050,0.5249167930987423
12322080,0.5249167930987423
12322110,0.5249167930987423
12322140,0.5249167930987423
12322170,0.5249167930987423
12322200,0.5249167930987423
12322230,0.5253579625447845
12322260,0.5253579625447845
12322290,0.5253579625447845
12322320,0.5253579625447845
12322350,0.5253579625447845
12322380,0.5253579625447845
12322410,0.5253579625447845
12322440,0.5253579625447845
12322470,0.5253579625447845
12322500,0.5253579625447845
12322530,0.5253579625447845
12322560,0.5253579625447845
12322590,0.5253579625447845
12322620,0.5253579625447845
12322650,0.5253579625447845
12322680,0.5253579625447845
12322710,0.5253579625447845
12322740,0.5253579625447845
12322770,0.5253579625447845
12322800,0.5253579625447845
12322830,0.5258008590767524
12322860,0.5258008590767524
12322890,0.5258008590767524
12322920,0.5258008590767524
12322950,0.5258008590767524
12322980,0.5258008590767524
12323010,0.5258008590767524
12323040,0.5258008590767524
12323070,0.5258008590767524
12323100,0.5258008590767524
12323130,0.5258008590767524
12323160,0.5258008590767524
12323190,0.5258008590767524
12323220,0.5258008590767524
12323250,0.5258008590767524
12323280,0.5258008590767524
12323310,0.5258008590767524
12323340,0.5258008590767524
12323370,0.5258008590767524
12323400,0.5258008590767524
12323430,0.5262454255694883
12323460,0.5262454255694883
12323490,0.5262454255694883
12323520,0.5262454255694883
12323550,0.5262454255694883
12323580,0.5262454255694883
12323610,0.5262454255694883
12323640,0.5262454255694883
12323670,0.5262454255694883
12323700,0.5262454255694883
12323730,0.5262454255694883
12323760,0.5262454255694883
12323790,0.5262454255694883
12323820,0.5262454255694883
12323850,0.5262454255694883
12323880,0.5262454255694883
12323910,0.5262454255694883
12323940,0.5262454255694883
12323970,0.5262454255694883
12324000,0.5262454255694883
12324030,0.5266897502581205
12324060,0.5266897502581205
12324090,0.5266897502581205
12324120,0.5266897502581205
12324150,0.5266897502581205
12324180,0.5266897502581205
12324210,0.5266897502581205
12324240,0.5266897502581205
12324270,0.5266897502581205
12324300,0.5266897502581205
12324330,0.5266897502581205
12324360,0.5266897502581205
12324390,0.5266897502581205
12324420,0.5266897502581205
12324450,0.5266897502581205
12324480,0.5266897502581205
12324510,0.5266897502581205
12324540,0.5266897502581205
12324570,0.5266897502581205
12324600,0.5266897502581205
12324630,0.5271336936702867
12324660,0.5271336936702867
12324690,0.5271336936702867
12324720,0.5271336936702867
12324750,0.5271336936702867
12324780,0.5271336936702867
12324810,0.5271336936702867
12324840,0.5271336936702867
12324870,0.5271336936702867
12324900,0.5271336936702867
12324930,0.5271336936702867
12324960,0.5271336936702867
12324990,0.5271336936702867
12325020,0.5271336936702867
12325050,0.5271336936702867
12325080,0.5271336936702867
12325110,0.5271336936702867
12325140,0.5271336936702867
12325170,0.5271336936702867
12325200,0.5271336936702867
12325230,0.527576823582397
12325260,0.527576823582397
12325290,0.527576823582397
12325320,0.527576823582397
12325350,0.527576823582397
12325380,0.527576823582397
12325410,0.527576823582397
12325440,0.527576823582397
12325470,0.527576823582397
12325500,0.527576823582397
12325530,0.527576823582397
12325560,0.527576823582397
12325590,0.527576823582397
12325620,0.527576823582397
12325650,0.527576823582397
12325680,0.527576823582397
12325710,0.527576823582397
12325740,0.527576823582397
12325770,0.527576823582397
12325800,0.527576823582397
12325830,0.528018714956112
12325860,0.528018714956112
12325890,0.528018714956112
12325920,0.528018714956112
12325950,0.528018714956112
12325980,0.528018714956112
12326010,0.528018714956112
12326040,0.528018714956112
12326070,0.528018714956112
12326100,0.528018714956112
12326130,0.528018714956112
12326160,0.528018714956112
12326190,0.528018714956112
12326220,0.528018714956112
12326250,0.528018714956112
12326280,0.528018714956112
12326310,0.528018714956112
12326340,0.528018714956112
12326370,0.528018714956112
12326400,0.528018714956112
12326430,0.528458902241841
12326460,0.528458902241841
12326490,0.528458902241841
12326520,0.528458902241841
12326550,0.528458902241841
12326580,0.528458902241841
12326610,0.528458902241841
12326640,0.528458902241841
12326670,0.528458902241841
12326700,0.528458902241841
12326730,0.528458902241841
12326760,0.528458902241841
12326790,0.528458902241841
12326820,0.528458902241841
12326850,0.528458902241841
12326880,0.528458902241841
12326910,0.528458902241841
12326940,0.528458902241841
12326970,0.528458902241841
12327000,0.528458902241841
12327030,0.5303147736431745
12327060,0.5303147736431745
12327090,0.5303147736431745
12327120,0.5303147736431745
12327150,0.5303147736431745
12327180,0.5303147736431745
12327210,0.5303147736431745
12327240,0.5303147736431745
12327270,0.5303147736431745
12327300,0.5303147736431745
12327330,0.5303147736431745
12327360,0.5303147736431745
12327390,0.5303147736431745
12327420,0.5303147736431745
12327450,0.5303147736431745
12327480,0.5303147736431745
12327510,0.5303147736431745
12327540,0.5303147736431745
12327570,0.5303147736431745
12327600,0.5303147736431745
12327630,0.5334655059500786
12327660,0.5334655059500786
12327690,0.5334655059500786
12327720,0.5334655059500786
12327750,0.5334655059500786
12327780,0.5334655059500786
12327810,0.5334655059500786
12327840,0.5334655059500786
12327870,0.5334655059500786
12327900,0.5334655059500786
12327930,0.5334655059500786
12327960,0.5334655059500786
12327990,0.5334655059500786
12328020,0.5334655059500786
12328050,0.5334655059500786
12328080,0.5334655059500786
12328110,0.5334655059500786
12328140,0.5334655059500786
12328170,0.5334655059500786
12328200,0.5334655059500786
12328230,0.5369276730940026
12328260,0.5369276730940026
12328290,0.5369276730940026
12328320,0.5369276730940026
12328350,0.5369276730940026
12328380,0.5369276730940026
12328410,0.5369276730940026
12328440,0.5369276730940026
12328470,0.5369276730940026
12328500,0.5369276730940026
12328530,0.5369276730940026
12328560,0.5369276730940026
12328590,0.5369276730940026
12328620,0.5369276730940026
12328650,0.5369276730940026
12328680,0.5369276730940026
12328710,0.5369276730940026
12328740,0.5369276730940026
12328770,0.5369276730940026
12328800,0.5369276730940026
12328830,0.5400296591396228
12328860,0.5400296591396228
12328890,0.5400296591396228
12328920,0.5400296591396228
12328950,0.5400296591396228
12328980,0.5400296591396228
12329010,0.5400296591396228
12329040,0.5400296591396228
12329070,0.5400296591396228
12329100,0.5400296591396228
12329130,0.5400296591396228
12329160,0.5400296591396228
12329190,0.5400296591396228
12329220,0.5400296591396228
12329250,0.5400296591396228
12329280,0.5400296591396228
12329310,0.5400296591396228
12329340,0.5400296591396228
12329370,0.5400296591396228
12329400,0.5400296591396228
12329430,0.542191341137052
12329460,0.542191341137052
12329490,0.542191341137052
12329520,0.542191341137052
12329550,0.542191341137052
12329580,0.542191341137052
12329610,0.542191341137052
12329640,0.542191341137052
12329670,0.542191341137052
12329700,0.542191341137052
12329730,0.542191341137052
12329760,0.542191341137052
12329790,0.542191341137052
12329820,0.542191341137052
12329850,0.542191341137052
12329880,0.542191341137052
12329910,0.542191341137052
12329940,0.542191341137052
12329970,0.542191341137052
12330000,0.542191341137052
12330030,0.5424477499354302
12330060,0.5424477499354302
12330090,0.5424477499354302
12330120,0.5424477499354302
12330150,0.5424477499354302
12330180,0.5424477499354302
12330210,0.5424477499354302
12330240,0.5424477499354302
12330270,0.5424477499354302
12330300,0.5424477499354302
12330330,0.5424477499354302
12330360,0.5424477499354302
12330390,0.5424477499354302
12330420,0.5424477499354302
12330450,0.5424477499354302
12330480,0.5424477499354302
12330510,0.5424477499354302
12330540,0.5424477499354302
12330570,0.5424477499354302
12330600,0.5424477499354302
12330630,0.5305105079123444
12330660,0.5305105079123444
12330690,0.5305105079123444
12330720,0.5305105079123444
12330750,0.5305105079123444
12330780,0.5305105079123444
12330810,0.5305105079123444
12330840,0.5305105079123444
12330870,0.5305105079123444
12330900,0.5305105079123444
12330930,0.5305105079123444
12330960,0.5305105079123444
12330990,0.5305105079123444
12331020,0.5305105079123444
12331050,0.5305105079123444
12331080,0.5305105079123444
12331110,0.5305105079123444
12331140,0.5305105079123444
12331170,0.5305105079123444
12331200,0.5305105079123444
12331230,0.5305104608321176
12331260,0.5305104608321176
12331290,0.5305104608321176
12331320,0.5305104608321176
12331350,0.5305104608321176
12331380,0.5305104608321176
12331410,0.5305104608321176
12331440,0.5305104608321176
12331470,0.5305104608321176
12331500,0.5305104608321176
12331530,0.5305104608321176
12331560,0.5305104608321176
12331590,0.5305104608321176
12331620,0.5305104608321176
12331650,0.5305104608321176
12331680,0.5305104608321176
12331710,0.5305104608321176
12331740,0.5305104608321176
12331770,0.5305104608321176
12331800,0.5305104608321176
12331830,0.5305104504426831
12331860,0.5305104504426831
12331890,0.5305104504426831
12331920,0.5305104504426831
12331950,0.5305104504426831
12331980,0.5305104504426831
12332010,0.5305104504426831
12332040,0.5305104504426831
12332070,0.5305104504426831
12332100,0.5305104504426831
12332130,0.5305104504426831
12332160,0.5305104504426831
12332190,0.5305104504426831
12332220,0.5305104504426831
12332250,0.5305104504426831
12332280,0.5305104504426831
12332310,0.5305104504426831
12332340,0.5305104504426831
12332370,0.5305104504426831
12332400,0.5305104504426831
12332430,0.5305104695846315
12332460,0.5305104695846315
12332490,0.5305104695846315
12332520,0.5305104695846315
12332550,0.5305104695846315
12332580,0.5305104695846315
12332610,0.5305104695846315
12332640,0.5305104695846315
12332670,0.5305104695846315
12332700,0.5305104695846315
12332730,0.5305104695846315
12332760,0.5305104695846315
12332790,0.5305104695846315
12332820,0.5305104695846315
12332850,0.5305104695846315
12332880,0.5305104695846315
12332910,0.5305104695846315
12332940,0.5305104695846315
12332970,0.5305104695846315
12333000,0.5305104695846315
12333030,0.5305103363556882
12333060,0.5305103363556882
12333090,0.5305103363556882
12333120,0.5305103363556882
12333150,0.5305103363556882
12333180,0.5305103363556882
12333210,0.5305103363556882
12333240,0.5305103363556882
12333270,0.5305103363556882
12333300,0.5305103363556882
12333330,0.5305103363556882
12333360,0.5305103363556882
12333390,0.5305103363556882
12333420,0.5305103363556882
12333450,0.5305103363556882
12333480,0.5305103363556882
12333510,0.5305103363556882
12333540,0.5305103363556882
12333570,0.5305103363556882
12333600,0.5305103363556882
12333630,0.5305101835671158
12333660,0.5305101835671158
12333690,0.5305101835671158
12333720,0.5305101835671158
12333750,0.5305101835671158
12333780,0.5305101835671158
12333810,0.5305101835671158
12333840,0.5305101835671158
12333870,0.5305101835671158
12333900,0.5305101835671158
12333930,0.5305101835671158
12333960,0.5305101835671158
12333990,0.5305101835671158
12334020,0.5305101835671158
12334050,0.5305101835671158
12334080,0.5305101835671158
12334110,0.5305101835671158
12334140,0.5305101835671158
12334170,0.5305101835671158
12334200,0.5305101835671158
12334230,0.5305101775416744
12334260,0.5305101775416744
12334290,0.5305101775416744
12334320,0.5305101775416744
12334350,0.5305101775416744
12334380,0.5305101775416744
12334410,0.5305101775416744
12334440,0.5305101775416744
12334470,0.5305101775416744
12334500,0.5305101775416744
12334530,0.5305101775416744
12334560,0.5305101775416744
12334590,0.5305101775416744
12334620,0.5305101775416744
12334650,0.5305101775416744
12334680,0.5305101775416744
12334710,0.5305101775416744
12334740,0.5305101775416744
12334770,0.5305101775416744
12334800,0.5305101775416744
12334830,0.5305101404957664
12334860,0.5305101404957664
12334890,0.5305101404957664
12334920,0.5305101404957664
12334950,0.5305101404957664
12334980,0.5305101404957664
12335010,0.5305101404957664
12335040,0.5305101404957664
12335070,0.5305101404957664
12335100,0.5305101404957664
12335130,0.5305101404957664
12335160,0.5305101404957664
12335190,0.5305101404957664
12335220,0.5305101404957664
12335250,0.5305101404957664
12335280,0.5305101404957664
12335310,0.5305101404957664
12335340,0.5305101404957664
12335370,0.5305101404957664
12335400,0.5305101404957664
12335430,0.5305101241828633
12335460,0.5305101241828633
12335490,0.5305101241828633
12335520,0.5305101241828633
12335550,0.5305101241828633
12335580,0.5305101241828633
12335610,0.5305101241828633
12335640,0.5305101241828633
12335670,0.5305101241828633
12335700,0.5305101241828633
12335730,0.5305101241828633
12335760,0.5305101241828633
12335790,0.5305101241828633
12335820,0.5305101241828633
12335850,0.5305101241828633
12335880,0.5305101241828633
12335910,0.5305101241828633
12335940,0.5305101241828633
12335970,0.5305101241828633
12336000,0.5305101241828633
12336030,0.5305100501138235
12336060,0.5305100501138235
12336090,0.5305100501138235
12336120,0.5305100501138235
12336150,0.5305100501138235
12336180,0.5305100501138235
12336210,0.5305100501138235
12336240,0.5305100501138235
12336270,0.5305100501138235
12336300,0.5305100501138235
12336330,0.5305100501138235
12336360,0.5305100501138235
12336390,0.5305100501138235
12336420,0.5305100501138235
12336450,0.5305100501138235
12336480,0.5305100501138235
12336510,0.5305100501138235
12336540,0.5305100501138235
12336570,0.5305100501138235
12336600,0.5305100501138235
12336630,0.530509921106902
12336660,0.530509921106902
12336690,0.530509921106902
12336720,0.530509921106902
12336750,0.530509921106902
12336780,0.530509921106902
12336810,0.530509921106902
12336840,0.530509921106902
12336870,0.530509921106902
12336900,0.530509921106902
12336930,0.530509921106902
12336960,0.530509921106902
12336990,0.530509921106902
12337020,0.530509921106902
12337050,0.530509921106902
12337080,0.530509921106902
12337110,0.530509921106902
12337140,0.530509921106902
12337170,0.530509921106902
12337200,0.530509921106902
12337230,0.5305088769967484
12337260,0.5305088769967484
12337290,0.5305088769967484
12337320,0.5305088769967484
12337350,0.5305088769967484
12337380,0.5305088769967484
12337410,0.5305088769967484
12337440,0.5305088769967484
12337470,0.5305088769967484
12337500,0.5305088769967484
12337530,0.5305088769967484
12337560,0.5305088769967484
12337590,0.5305088769967484
12337620,0.5305088769967484
12337650,0.5305088769967484
12337680,0.5305088769967484
12337710,0.5305088769967484
12337740,0.5305088769967484
12337770,0.5305088769967484
12337800,0.5305088769967484
12337830,0.5305088859149766
12337860,0.5305088859149766
12337890,0.5305088859149766
12337920,0.5305088859149766
12337950,0.5305088859149766
12337980,0.5305088859149766
12338010,0.5305088859149766
12338040,0.5305088859149766
12338070,0.5305088859149766
12338100,0.5305088859149766
12338130,0.5305088859149766
12338160,0.5305088859149766
12338190,0.5305088859149766
12338220,0.5305088859149766
12338250,0.5305088859149766
12338280,0.5305088859149766
12338310,0.5305088859149766
12338340,0.5305088859149766
12338370,0.5305088859149766
12338400,0.5305088859149766
12338430,0.5305090463023915
12338460,0.5305090463023915
12338490,0.5305090463023915
12338520,0.5305090463023915
12338550,0.5305090463023915
12338580,0.5305090463023915
