timestamp,hvac_oveZonActEas_yDam_u
2024-01-22 18:24:30,0.1842858763448007
2024-01-22 18:25:00,0.1835219024674379
2024-01-22 18:25:30,0.1827589422829831
2024-01-22 18:26:00,0.1819970210242962
2024-01-22 18:26:30,0.1812361568863646
2024-01-22 18:27:00,0.1804763613359618
2024-01-22 18:27:30,0.1797176394407396
2024-01-22 18:28:00,0.1789599902092043
2024-01-22 18:28:30,0.1782034069446289
2024-01-22 18:29:00,0.1774478776011781
2024-01-22 18:29:30,0.1766933851510148
2024-01-22 18:30:00,0.1759399079435825
2024-01-22 18:30:30,0.1751874200684211
2024-01-22 18:31:00,0.1744358918726522
2024-01-22 18:31:30,0.1736852906159428
2024-01-22 18:32:00,0.1729355810753942
2024-01-22 18:32:30,0.1721867259798307
2024-01-22 18:33:00,0.1714386863072662
2024-01-22 18:33:30,0.1706914215235542
2024-01-22 18:34:00,0.1699448898137224
2024-01-22 18:34:30,0.1691990483221024
2024-01-22 18:35:00,0.1684538533986309
2024-01-22 18:35:30,0.1677094744382587
2024-01-22 18:36:00,0.1669665663565398
2024-01-22 18:36:30,0.1662249067326488
2024-01-22 18:37:00,0.1654841602214529
2024-01-22 18:37:30,0.1647442561022853
2024-01-22 18:38:00,0.164005285998383
2024-01-22 18:38:30,0.1632673402685903
2024-01-22 18:39:00,0.1625304177449712
2024-01-22 18:39:30,0.1617944672132218
2024-01-22 18:40:00,0.1610593674443415
2024-01-22 18:40:30,0.160324954392968
2024-01-22 18:41:00,0.159591038224466
2024-01-22 18:41:30,0.1588574168481396
2024-01-22 18:42:00,0.1581238940151744
2024-01-22 18:42:30,0.1573902820485772
2024-01-22 18:43:00,0.1566564068662267
2024-01-22 18:43:30,0.1559221133606411
2024-01-22 18:44:00,0.1551872699271346
2024-01-22 18:44:30,0.1544517308778878
2024-01-22 18:45:00,0.1537153478842841
2024-01-22 18:45:30,0.1529780164108987
2024-01-22 18:46:00,0.152239639807386
2024-01-22 18:46:30,0.1515001447349308
2024-01-22 18:47:00,0.1507594732185524
2024-01-22 18:47:30,0.150017581961162
2024-01-22 18:48:00,0.15
2024-01-22 18:48:30,0.15
2024-01-22 18:49:00,0.15
2024-01-22 18:49:30,0.15
2024-01-22 18:50:00,0.15
2024-01-22 18:50:30,0.15
2024-01-22 18:51:00,0.15
2024-01-22 18:51:30,0.15
2024-01-22 18:52:00,0.15
2024-01-22 18:52:30,0.15
2024-01-22 18:53:00,0.15
2024-01-22 18:53:30,0.15
2024-01-22 18:54:00,0.15
2024-01-22 18:54:30,0.15
2024-01-22 18:55:00,0.15
2024-01-22 18:55:30,0.15
2024-01-22 18:56:00,0.15
2024-01-22 18:56:30,0.15
2024-01-22 18:57:00,0.15
2024-01-22 18:57:30,0.15
2024-01-22 18:58:00,0.15
2024-01-22 18:58:30,0.15
2024-01-22 18:59:00,0.15
2024-01-22 18:59:30,0.15
2024-01-22 19:00:00,0.15
2024-01-22 19:00:30,0.15
2024-01-22 19:01:00,0.15
2024-01-22 19:01:30,0.15
2024-01-22 19:02:00,0.15
2024-01-22 19:02:30,0.15
2024-01-22 19:03:00,0.15
2024-01-22 19:03:30,0.15
2024-01-22 19:04:00,0.15
2024-01-22 19:04:30,0.15
2024-01-22 19:05:00,0.15
2024-01-22 19:05:30,0.15
2024-01-22 19:06:00,0.15
2024-01-22 19:06:30,0.15
2024-01-22 19:07:00,0.15
2024-01-22 19:07:30,0.15
2024-01-22 19:08:00,0.15
2024-01-22 19:08:30,0.15
2024-01-22 19:09:00,0.15
2024-01-22 19:09:30,0.15
2024-01-22 19:10:00,0.15
2024-01-22 19:10:30,0.15
2024-01-22 19:11:00,0.15
2024-01-22 19:11:30,0.15
2024-01-22 19:12:00,0.15
2024-01-22 19:12:30,0.15
2024-01-22 19:13:00,0.15
2024-01-22 19:13:30,0.15
2024-01-22 19:14:00,0.15
2024-01-22 19:14:30,0.15
2024-01-22 19:15:00,0.15
2024-01-22 19:15:30,0.15
2024-01-22 19:16:00,0.15
2024-01-22 19:16:30,0.15
2024-01-22 19:17:00,0.15
2024-01-22 19:17:30,0.15
2024-01-22 19:18:00,0.15
2024-01-22 19:18:30,0.15
2024-01-22 19:19:00,0.15
2024-01-22 19:19:30,0.15
2024-01-22 19:20:00,0.15
2024-01-22 19:20:30,0.15
2024-01-22 19:21:00,0.15
2024-01-22 19:21:30,0.15
2024-01-22 19:22:00,0.15
2024-01-22 19:22:30,0.15
2024-01-22 19:23:00,0.15
2024-01-22 19:23:30,0.15
2024-01-22 19:24:00,0.15
2024-01-22 19:24:30,0.15
2024-01-22 19:25:00,0.15
2024-01-22 19:25:30,0.15
2024-01-22 19:26:00,0.15
2024-01-22 19:26:30,0.15
2024-01-22 19:27:00,0.15
2024-01-22 19:27:30,0.15
2024-01-22 19:28:00,0.15
2024-01-22 19:28:30,0.15
2024-01-22 19:29:00,0.15
2024-01-22 19:29:30,0.15
2024-01-22 19:30:00,0.15
2024-01-22 19:30:30,0.15
2024-01-22 19:31:00,0.15
2024-01-22 19:31:30,0.15
2024-01-22 19:32:00,0.15
2024-01-22 19:32:30,0.15
2024-01-22 19:33:00,0.15
2024-01-22 19:33:30,0.15
2024-01-22 19:34:00,0.15
2024-01-22 19:34:30,0.15
2024-01-22 19:35:00,0.15
2024-01-22 19:35:30,0.15
2024-01-22 19:36:00,0.15
2024-01-22 19:36:30,0.15
2024-01-22 19:37:00,0.15
2024-01-22 19:37:30,0.15
2024-01-22 19:38:00,0.15
2024-01-22 19:38:30,0.15
2024-01-22 19:39:00,0.15
2024-01-22 19:39:30,0.15
2024-01-22 19:40:00,0.15
2024-01-22 19:40:30,0.15
2024-01-22 19:41:00,0.15
2024-01-22 19:41:30,0.15
2024-01-22 19:42:00,0.15
2024-01-22 19:42:30,0.15
2024-01-22 19:43:00,0.15
2024-01-22 19:43:30,0.15
2024-01-22 19:44:00,0.15
2024-01-22 19:44:30,0.15
2024-01-22 19:45:00,0.15
2024-01-22 19:45:30,0.15
2024-01-22 19:46:00,0.15
2024-01-22 19:46:30,0.15
2024-01-22 19:47:00,0.15
2024-01-22 19:47:30,0.15
2024-01-22 19:48:00,0.15
2024-01-22 19:48:30,0.15
2024-01-22 19:49:00,0.15
2024-01-22 19:49:30,0.15
2024-01-22 19:50:00,0.15
2024-01-22 19:50:30,0.15
2024-01-22 19:51:00,0.15
2024-01-22 19:51:30,0.15
2024-01-22 19:52:00,0.15
2024-01-22 19:52:30,0.15
2024-01-22 19:53:00,0.15
2024-01-22 19:53:30,0.15
2024-01-22 19:54:00,0.15
2024-01-22 19:54:30,0.15
2024-01-22 19:55:00,0.15
2024-01-22 19:55:30,0.15
2024-01-22 19:56:00,0.15
2024-01-22 19:56:30,0.15
2024-01-22 19:57:00,0.15
2024-01-22 19:57:30,0.15
2024-01-22 19:58:00,0.15
2024-01-22 19:58:30,0.15
2024-01-22 19:59:00,0.15
2024-01-22 19:59:30,0.15
2024-01-22 20:00:00,0.15
2024-01-22 20:00:30,0.15
2024-01-22 20:01:00,0.15
2024-01-22 20:01:30,0.15
2024-01-22 20:02:00,0.15
2024-01-22 20:02:30,0.15
2024-01-22 20:03:00,0.15
2024-01-22 20:03:30,0.15
2024-01-22 20:04:00,0.15
2024-01-22 20:04:30,0.15
2024-01-22 20:05:00,0.15
2024-01-22 20:05:30,0.15
2024-01-22 20:06:00,0.15
2024-01-22 20:06:30,0.15
2024-01-22 20:07:00,0.15
2024-01-22 20:07:30,0.15
2024-01-22 20:08:00,0.15
2024-01-22 20:08:30,0.15
2024-01-22 20:09:00,0.15
2024-01-22 20:09:30,0.15
2024-01-22 20:10:00,0.15
2024-01-22 20:10:30,0.15
2024-01-22 20:11:00,0.15
2024-01-22 20:11:30,0.15
2024-01-22 20:12:00,0.15
2024-01-22 20:12:30,0.15
2024-01-22 20:13:00,0.15
2024-01-22 20:13:30,0.15
2024-01-22 20:14:00,0.15
2024-01-22 20:14:30,0.15
2024-01-22 20:15:00,0.15
2024-01-22 20:15:30,0.15
2024-01-22 20:16:00,0.15
2024-01-22 20:16:30,0.15
2024-01-22 20:17:00,0.15
2024-01-22 20:17:30,0.15
2024-01-22 20:18:00,0.15
2024-01-22 20:18:30,0.15
2024-01-22 20:19:00,0.15
2024-01-22 20:19:30,0.15
2024-01-22 20:20:00,0.15
2024-01-22 20:20:30,0.15
2024-01-22 20:21:00,0.15
2024-01-22 20:21:30,0.15
2024-01-22 20:22:00,0.15
2024-01-22 20:22:30,0.15
2024-01-22 20:23:00,0.15
2024-01-22 20:23:30,0.15
2024-01-22 20:24:00,0.15
2024-01-22 20:24:30,0.15
2024-01-22 20:25:00,0.15
2024-01-22 20:25:30,0.15
2024-01-22 20:26:00,0.15
2024-01-22 20:26:30,0.15
2024-01-22 20:27:00,0.15
2024-01-22 20:27:30,0.15
2024-01-22 20:28:00,0.15
2024-01-22 20:28:30,0.15
2024-01-22 20:29:00,0.15
2024-01-22 20:29:30,0.15
2024-01-22 20:30:00,0.15
2024-01-22 20:30:30,0.15
2024-01-22 20:31:00,0.15
2024-01-22 20:31:30,0.15
2024-01-22 20:32:00,0.15
2024-01-22 20:32:30,0.15
2024-01-22 20:33:00,0.15
2024-01-22 20:33:30,0.15
2024-01-22 20:34:00,0.15
2024-01-22 20:34:30,0.15
2024-01-22 20:35:00,0.15
2024-01-22 20:35:30,0.15
2024-01-22 20:36:00,0.15
2024-01-22 20:36:30,0.15
2024-01-22 20:37:00,0.15
2024-01-22 20:37:30,0.15
2024-01-22 20:38:00,0.15
2024-01-22 20:38:30,0.15
2024-01-22 20:39:00,0.15
2024-01-22 20:39:30,0.15
2024-01-22 20:40:00,0.15
2024-01-22 20:40:30,0.15
2024-01-22 20:41:00,0.15
2024-01-22 20:41:30,0.15
2024-01-22 20:42:00,0.15
2024-01-22 20:42:30,0.15
2024-01-22 20:43:00,0.15
2024-01-22 20:43:30,0.15
2024-01-22 20:44:00,0.15
2024-01-22 20:44:30,0.15
2024-01-22 20:45:00,0.15
2024-01-22 20:45:30,0.15
2024-01-22 20:46:00,0.15
2024-01-22 20:46:30,0.15
2024-01-22 20:47:00,0.15
2024-01-22 20:47:30,0.15
2024-01-22 20:48:00,0.15
2024-01-22 20:48:30,0.15
2024-01-22 20:49:00,0.15
2024-01-22 20:49:30,0.15
2024-01-22 20:50:00,0.15
2024-01-22 20:50:30,0.15
2024-01-22 20:51:00,0.15
2024-01-22 20:51:30,0.15
2024-01-22 20:52:00,0.15
2024-01-22 20:52:30,0.15
2024-01-22 20:53:00,0.15
2024-01-22 20:53:30,0.15
2024-01-22 20:54:00,0.15
2024-01-22 20:54:30,0.15
2024-01-22 20:55:00,0.15
2024-01-22 20:55:30,0.15
2024-01-22 20:56:00,0.15
2024-01-22 20:56:30,0.15
2024-01-22 20:57:00,0.15
2024-01-22 20:57:30,0.15
2024-01-22 20:58:00,0.15
2024-01-22 20:58:30,0.15
2024-01-22 20:59:00,0.15
2024-01-22 20:59:30,0.15
2024-01-22 21:00:00,0.15
2024-01-22 21:00:30,0.15
2024-01-22 21:01:00,0.15
2024-01-22 21:01:30,0.15
2024-01-22 21:02:00,0.15
2024-01-22 21:02:30,0.15
2024-01-22 21:03:00,0.15
2024-01-22 21:03:30,0.15
2024-01-22 21:04:00,0.15
2024-01-22 21:04:30,0.15
2024-01-22 21:05:00,0.15
2024-01-22 21:05:30,0.15
2024-01-22 21:06:00,0.15
2024-01-22 21:06:30,0.15
2024-01-22 21:07:00,0.15
2024-01-22 21:07:30,0.15
2024-01-22 21:08:00,0.15
2024-01-22 21:08:30,0.15
2024-01-22 21:09:00,0.15
2024-01-22 21:09:30,0.15
2024-01-22 21:10:00,0.15
2024-01-22 21:10:30,0.15
2024-01-22 21:11:00,0.15
2024-01-22 21:11:30,0.15
2024-01-22 21:12:00,0.15
2024-01-22 21:12:30,0.15
2024-01-22 21:13:00,0.15
2024-01-22 21:13:30,0.15
2024-01-22 21:14:00,0.15
2024-01-22 21:14:30,0.15
2024-01-22 21:15:00,0.15
2024-01-22 21:15:30,0.15
2024-01-22 21:16:00,0.15
2024-01-22 21:16:30,0.15
2024-01-22 21:17:00,0.15
2024-01-22 21:17:30,0.15
2024-01-22 21:18:00,0.15
2024-01-22 21:18:30,0.15
2024-01-22 21:19:00,0.15
2024-01-22 21:19:30,0.15
2024-01-22 21:20:00,0.15
2024-01-22 21:20:30,0.15
2024-01-22 21:21:00,0.15
2024-01-22 21:21:30,0.15
2024-01-22 21:22:00,0.15
2024-01-22 21:22:30,0.15
2024-01-22 21:23:00,0.15
2024-01-22 21:23:30,0.15
2024-01-22 21:24:00,0.15
2024-01-22 21:24:30,0.15
2024-01-22 21:25:00,0.15
2024-01-22 21:25:30,0.15
2024-01-22 21:26:00,0.15
2024-01-22 21:26:30,0.15
2024-01-22 21:27:00,0.15
2024-01-22 21:27:30,0.15
2024-01-22 21:28:00,0.15
2024-01-22 21:28:30,0.15
2024-01-22 21:29:00,0.15
2024-01-22 21:29:30,0.15
2024-01-22 21:30:00,0.15
2024-01-22 21:30:30,0.15
2024-01-22 21:31:00,0.15
2024-01-22 21:31:30,0.15
2024-01-22 21:32:00,0.15
2024-01-22 21:32:30,0.15
2024-01-22 21:33:00,0.15
2024-01-22 21:33:30,0.15
2024-01-22 21:34:00,0.15
2024-01-22 21:34:30,0.15
2024-01-22 21:35:00,0.15
2024-01-22 21:35:30,0.15
2024-01-22 21:36:00,0.15
2024-01-22 21:36:30,0.15
2024-01-22 21:37:00,0.15
2024-01-22 21:37:30,0.15
2024-01-22 21:38:00,0.15
2024-01-22 21:38:30,0.15
2024-01-22 21:39:00,0.15
2024-01-22 21:39:30,0.15
2024-01-22 21:40:00,0.15
2024-01-22 21:40:30,0.15
2024-01-22 21:41:00,0.15
2024-01-22 21:41:30,0.15
2024-01-22 21:42:00,0.15
2024-01-22 21:42:30,0.15
2024-01-22 21:43:00,0.15
2024-01-22 21:43:30,0.15
2024-01-22 21:44:00,0.15
2024-01-22 21:44:30,0.15
2024-01-22 21:45:00,0.15
2024-01-22 21:45:30,0.15
2024-01-22 21:46:00,0.15
2024-01-22 21:46:30,0.15
2024-01-22 21:47:00,0.15
2024-01-22 21:47:30,0.15
2024-01-22 21:48:00,0.15
2024-01-22 21:48:30,0.15
2024-01-22 21:49:00,0.15
2024-01-22 21:49:30,0.15
2024-01-22 21:50:00,0.15
2024-01-22 21:50:30,0.15
2024-01-22 21:51:00,0.15
2024-01-22 21:51:30,0.15
2024-01-22 21:52:00,0.15
2024-01-22 21:52:30,0.15
2024-01-22 21:53:00,0.15
2024-01-22 21:53:30,0.15
2024-01-22 21:54:00,0.15
2024-01-22 21:54:30,0.15
2024-01-22 21:55:00,0.15
2024-01-22 21:55:30,0.15
2024-01-22 21:56:00,0.15
2024-01-22 21:56:30,0.15
2024-01-22 21:57:00,0.15
2024-01-22 21:57:30,0.15
2024-01-22 21:58:00,0.15
2024-01-22 21:58:30,0.15
2024-01-22 21:59:00,0.15
2024-01-22 21:59:30,0.15
2024-01-22 22:00:00,0.15
2024-01-22 22:00:30,0.15
2024-01-22 22:01:00,0.15
2024-01-22 22:01:30,0.15
2024-01-22 22:02:00,0.15
2024-01-22 22:02:30,0.15
2024-01-22 22:03:00,0.15
2024-01-22 22:03:30,0.15
2024-01-22 22:04:00,0.15
2024-01-22 22:04:30,0.15
2024-01-22 22:05:00,0.15
2024-01-22 22:05:30,0.15
2024-01-22 22:06:00,0.15
2024-01-22 22:06:30,0.15
2024-01-22 22:07:00,0.15
2024-01-22 22:07:30,0.15
2024-01-22 22:08:00,0.15
2024-01-22 22:08:30,0.15
2024-01-22 22:09:00,0.15
2024-01-22 22:09:30,0.15
2024-01-22 22:10:00,0.15
2024-01-22 22:10:30,0.15
2024-01-22 22:11:00,0.15
2024-01-22 22:11:30,0.15
2024-01-22 22:12:00,0.15
2024-01-22 22:12:30,0.15
2024-01-22 22:13:00,0.15
2024-01-22 22:13:30,0.15
2024-01-22 22:14:00,0.15
2024-01-22 22:14:30,0.15
2024-01-22 22:15:00,0.15
2024-01-22 22:15:30,0.15
2024-01-22 22:16:00,0.15
2024-01-22 22:16:30,0.15
2024-01-22 22:17:00,0.15
2024-01-22 22:17:30,0.15
2024-01-22 22:18:00,0.15
2024-01-22 22:18:30,0.15
2024-01-22 22:19:00,0.15
2024-01-22 22:19:30,0.15
2024-01-22 22:20:00,0.15
2024-01-22 22:20:30,0.15
2024-01-22 22:21:00,0.15
2024-01-22 22:21:30,0.15
2024-01-22 22:22:00,0.15
2024-01-22 22:22:30,0.15
2024-01-22 22:23:00,0.15
2024-01-22 22:23:30,0.15
2024-01-22 22:24:00,0.15
2024-01-22 22:24:30,0.15
2024-01-22 22:25:00,0.15
2024-01-22 22:25:30,0.15
2024-01-22 22:26:00,0.15
2024-01-22 22:26:30,0.15
2024-01-22 22:27:00,0.15
2024-01-22 22:27:30,0.15
2024-01-22 22:28:00,0.15
2024-01-22 22:28:30,0.15
2024-01-22 22:29:00,0.15
2024-01-22 22:29:30,0.15
2024-01-22 22:30:00,0.15
2024-01-22 22:30:30,0.15
2024-01-22 22:31:00,0.15
2024-01-22 22:31:30,0.15
2024-01-22 22:32:00,0.15
2024-01-22 22:32:30,0.15
2024-01-22 22:33:00,0.15
2024-01-22 22:33:30,0.15
2024-01-22 22:34:00,0.15
2024-01-22 22:34:30,0.15
2024-01-22 22:35:00,0.15
2024-01-22 22:35:30,0.15
2024-01-22 22:36:00,0.15
2024-01-22 22:36:30,0.15
2024-01-22 22:37:00,0.15
2024-01-22 22:37:30,0.15
2024-01-22 22:38:00,0.15
2024-01-22 22:38:30,0.15
2024-01-22 22:39:00,0.15
2024-01-22 22:39:30,0.15
2024-01-22 22:40:00,0.15
2024-01-22 22:40:30,0.15
2024-01-22 22:41:00,0.15
2024-01-22 22:41:30,0.15
2024-01-22 22:42:00,0.15
2024-01-22 22:42:30,0.15
2024-01-22 22:43:00,0.15
2024-01-22 22:43:30,0.15
2024-01-22 22:44:00,0.15
2024-01-22 22:44:30,0.15
2024-01-22 22:45:00,0.15
2024-01-22 22:45:30,0.15
2024-01-22 22:46:00,0.15
2024-01-22 22:46:30,0.15
2024-01-22 22:47:00,0.15
2024-01-22 22:47:30,0.15
2024-01-22 22:48:00,0.15
2024-01-22 22:48:30,0.15
2024-01-22 22:49:00,0.15
2024-01-22 22:49:30,0.15
2024-01-22 22:50:00,0.15
2024-01-22 22:50:30,0.15
2024-01-22 22:51:00,0.15
2024-01-22 22:51:30,0.15
2024-01-22 22:52:00,0.15
2024-01-22 22:52:30,0.15
2024-01-22 22:53:00,0.15
2024-01-22 22:53:30,0.15
2024-01-22 22:54:00,0.15
2024-01-22 22:54:30,0.15
2024-01-22 22:55:00,0.15
2024-01-22 22:55:30,0.15
2024-01-22 22:56:00,0.15
2024-01-22 22:56:30,0.15
2024-01-22 22:57:00,0.15
2024-01-22 22:57:30,0.15
2024-01-22 22:58:00,0.15
2024-01-22 22:58:30,0.15
2024-01-22 22:59:00,0.15
2024-01-22 22:59:30,0.15
2024-01-22 23:00:00,0.15
2024-01-22 23:00:30,0.15
2024-01-22 23:01:00,0.15
2024-01-22 23:01:30,0.15
2024-01-22 23:02:00,0.15
2024-01-22 23:02:30,0.15
2024-01-22 23:03:00,0.15
2024-01-22 23:03:30,0.15
2024-01-22 23:04:00,0.15
2024-01-22 23:04:30,0.15
2024-01-22 23:05:00,0.15
2024-01-22 23:05:30,0.15
2024-01-22 23:06:00,0.15
2024-01-22 23:06:30,0.15
2024-01-22 23:07:00,0.15
2024-01-22 23:07:30,0.15
2024-01-22 23:08:00,0.15
2024-01-22 23:08:30,0.15
2024-01-22 23:09:00,0.15
2024-01-22 23:09:30,0.15
2024-01-22 23:10:00,0.15
2024-01-22 23:10:30,0.15
2024-01-22 23:11:00,0.15
2024-01-22 23:11:30,0.15
2024-01-22 23:12:00,0.15
2024-01-22 23:12:30,0.15
2024-01-22 23:13:00,0.15
2024-01-22 23:13:30,0.15
2024-01-22 23:14:00,0.15
2024-01-22 23:14:30,0.15
2024-01-22 23:15:00,0.15
2024-01-22 23:15:30,0.15
2024-01-22 23:16:00,0.15
2024-01-22 23:16:30,0.15
2024-01-22 23:17:00,0.15
2024-01-22 23:17:30,0.15
2024-01-22 23:18:00,0.15
2024-01-22 23:18:30,0.15
2024-01-22 23:19:00,0.15
2024-01-22 23:19:30,0.15
2024-01-22 23:20:00,0.15
2024-01-22 23:20:30,0.15
2024-01-22 23:21:00,0.15
2024-01-22 23:21:30,0.15
2024-01-22 23:22:00,0.15
2024-01-22 23:22:30,0.15
2024-01-22 23:23:00,0.15
2024-01-22 23:23:30,0.15
2024-01-22 23:24:00,0.15
2024-01-22 23:24:30,0.15
2024-01-22 23:25:00,0.15
2024-01-22 23:25:30,0.15
2024-01-22 23:26:00,0.15
2024-01-22 23:26:30,0.15
2024-01-22 23:27:00,0.15
2024-01-22 23:27:30,0.15
2024-01-22 23:28:00,0.15
2024-01-22 23:28:30,0.15
2024-01-22 23:29:00,0.15
2024-01-22 23:29:30,0.15
2024-01-22 23:30:00,0.15
2024-01-22 23:30:30,0.15
2024-01-22 23:31:00,0.15
2024-01-22 23:31:30,0.15
2024-01-22 23:32:00,0.15
2024-01-22 23:32:30,0.15
2024-01-22 23:33:00,0.15
2024-01-22 23:33:30,0.15
2024-01-22 23:34:00,0.15
2024-01-22 23:34:30,0.15
2024-01-22 23:35:00,0.15
2024-01-22 23:35:30,0.15
2024-01-22 23:36:00,0.15
2024-01-22 23:36:30,0.15
2024-01-22 23:37:00,0.15
2024-01-22 23:37:30,0.15
2024-01-22 23:38:00,0.15
2024-01-22 23:38:30,0.15
2024-01-22 23:39:00,0.15
2024-01-22 23:39:30,0.15
2024-01-22 23:40:00,0.15
2024-01-22 23:40:30,0.15
2024-01-22 23:41:00,0.15
2024-01-22 23:41:30,0.15
2024-01-22 23:42:00,0.15
2024-01-22 23:42:30,0.15
2024-01-22 23:43:00,0.15
2024-01-22 23:43:30,0.15
2024-01-22 23:44:00,0.15
2024-01-22 23:44:30,0.15
2024-01-22 23:45:00,0.15
2024-01-22 23:45:30,0.15
2024-01-22 23:46:00,0.15
2024-01-22 23:46:30,0.15
2024-01-22 23:47:00,0.15
2024-01-22 23:47:30,0.15
2024-01-22 23:48:00,0.15
2024-01-22 23:48:30,0.15
2024-01-22 23:49:00,0.15
2024-01-22 23:49:30,0.15
2024-01-22 23:50:00,0.15
2024-01-22 23:50:30,0.15
2024-01-22 23:51:00,0.15
2024-01-22 23:51:30,0.15
2024-01-22 23:52:00,0.15
2024-01-22 23:52:30,0.15
2024-01-22 23:53:00,0.15
2024-01-22 23:53:30,0.15
2024-01-22 23:54:00,0.15
2024-01-22 23:54:30,0.15
2024-01-22 23:55:00,0.15
2024-01-22 23:55:30,0.15
2024-01-22 23:56:00,0.15
2024-01-22 23:56:30,0.15
2024-01-22 23:57:00,0.15
2024-01-22 23:57:30,0.15
2024-01-22 23:58:00,0.15
2024-01-22 23:58:30,0.15
2024-01-22 23:59:00,0.15
2024-01-22 23:59:30,0.15
2024-01-23 00:00:00,0.15
2024-01-23 00:00:30,0.15
2024-01-23 00:01:00,0.15
2024-01-23 00:01:30,0.15
2024-01-23 00:02:00,0.15
2024-01-23 00:02:30,0.15
2024-01-23 00:03:00,0.15
2024-01-23 00:03:30,0.15
2024-01-23 00:04:00,0.15
2024-01-23 00:04:30,0.15
2024-01-23 00:05:00,0.15
2024-01-23 00:05:30,0.15
2024-01-23 00:06:00,0.15
2024-01-23 00:06:30,0.15
2024-01-23 00:07:00,0.15
2024-01-23 00:07:30,0.15
2024-01-23 00:08:00,0.15
2024-01-23 00:08:30,0.15
2024-01-23 00:09:00,0.15
2024-01-23 00:09:30,0.15
2024-01-23 00:10:00,0.15
2024-01-23 00:10:30,0.15
2024-01-23 00:11:00,0.15
2024-01-23 00:11:30,0.15
2024-01-23 00:12:00,0.15
2024-01-23 00:12:30,0.15
2024-01-23 00:13:00,0.15
2024-01-23 00:13:30,0.15
2024-01-23 00:14:00,0.15
2024-01-23 00:14:30,0.15
2024-01-23 00:15:00,0.15
2024-01-23 00:15:30,0.15
2024-01-23 00:16:00,0.15
2024-01-23 00:16:30,0.15
2024-01-23 00:17:00,0.15
2024-01-23 00:17:30,0.15
2024-01-23 00:18:00,0.15
2024-01-23 00:18:30,0.15
2024-01-23 00:19:00,0.15
2024-01-23 00:19:30,0.15
2024-01-23 00:20:00,0.15
2024-01-23 00:20:30,0.15
2024-01-23 00:21:00,0.15
2024-01-23 00:21:30,0.15
2024-01-23 00:22:00,0.15
2024-01-23 00:22:30,0.15
2024-01-23 00:23:00,0.15
2024-01-23 00:23:30,0.15
2024-01-23 00:24:00,0.15
2024-01-23 00:24:30,0.15
2024-01-23 00:25:00,0.15
2024-01-23 00:25:30,0.15
2024-01-23 00:26:00,0.15
2024-01-23 00:26:30,0.15
2024-01-23 00:27:00,0.15
2024-01-23 00:27:30,0.15
2024-01-23 00:28:00,0.15
2024-01-23 00:28:30,0.15
2024-01-23 00:29:00,0.15
2024-01-23 00:29:30,0.15
2024-01-23 00:30:00,0.15
2024-01-23 00:30:30,0.15
2024-01-23 00:31:00,0.15
2024-01-23 00:31:30,0.15
2024-01-23 00:32:00,0.15
2024-01-23 00:32:30,0.15
2024-01-23 00:33:00,0.15
2024-01-23 00:33:30,0.15
2024-01-23 00:34:00,0.15
2024-01-23 00:34:30,0.15
2024-01-23 00:35:00,0.15
2024-01-23 00:35:30,0.15
2024-01-23 00:36:00,0.15
2024-01-23 00:36:30,0.15
2024-01-23 00:37:00,0.15
2024-01-23 00:37:30,0.15
2024-01-23 00:38:00,0.15
2024-01-23 00:38:30,0.15
2024-01-23 00:39:00,0.15
2024-01-23 00:39:30,0.15
2024-01-23 00:40:00,0.15
2024-01-23 00:40:30,0.15
2024-01-23 00:41:00,0.15
2024-01-23 00:41:30,0.15
2024-01-23 00:42:00,0.15
2024-01-23 00:42:30,0.15
2024-01-23 00:43:00,0.15
2024-01-23 00:43:30,0.15
2024-01-23 00:44:00,0.15
2024-01-23 00:44:30,0.15
2024-01-23 00:45:00,0.15
2024-01-23 00:45:30,0.15
2024-01-23 00:46:00,0.15
2024-01-23 00:46:30,0.15
2024-01-23 00:47:00,0.15
2024-01-23 00:47:30,0.15
2024-01-23 00:48:00,0.15
2024-01-23 00:48:30,0.15
2024-01-23 00:49:00,0.15
2024-01-23 00:49:30,0.15
2024-01-23 00:50:00,0.15
2024-01-23 00:50:30,0.15
2024-01-23 00:51:00,0.15
2024-01-23 00:51:30,0.15
2024-01-23 00:52:00,0.15
2024-01-23 00:52:30,0.15
2024-01-23 00:53:00,0.15
2024-01-23 00:53:30,0.15
2024-01-23 00:54:00,0.15
2024-01-23 00:54:30,0.15
2024-01-23 00:55:00,0.15
2024-01-23 00:55:30,0.15
2024-01-23 00:56:00,0.15
2024-01-23 00:56:30,0.15
2024-01-23 00:57:00,0.15
2024-01-23 00:57:30,0.15
2024-01-23 00:58:00,0.15
2024-01-23 00:58:30,0.15
2024-01-23 00:59:00,0.15
2024-01-23 00:59:30,0.15
2024-01-23 01:00:00,0.15
2024-01-23 01:00:30,0.15
2024-01-23 01:01:00,0.15
2024-01-23 01:01:30,0.15
2024-01-23 01:02:00,0.15
2024-01-23 01:02:30,0.15
2024-01-23 01:03:00,0.15
2024-01-23 01:03:30,0.15
2024-01-23 01:04:00,0.15
2024-01-23 01:04:30,0.15
2024-01-23 01:05:00,0.15
2024-01-23 01:05:30,0.15
2024-01-23 01:06:00,0.15
2024-01-23 01:06:30,0.15
2024-01-23 01:07:00,0.15
2024-01-23 01:07:30,0.15
2024-01-23 01:08:00,0.15
