timestamp,hvac_oveZonActWes_yDam_u
2024-01-07 10:27:30,0.2225355138834071
2024-01-07 10:28:00,0.222696127791394
2024-01-07 10:28:30,0.2228561435944706
2024-01-07 10:29:00,0.2230155872476011
2024-01-07 10:29:30,0.2231744836957101
2024-01-07 10:30:00,0.2233328569142455
2024-01-07 10:30:30,0.2234907296942157
2024-01-07 10:31:00,0.2236480818045598
2024-01-07 10:31:30,0.2238050056584979
2024-01-07 10:32:00,0.223961495780185
2024-01-07 10:32:30,0.2241175572694322
2024-01-07 10:33:00,0.2242731996394192
2024-01-07 10:33:30,0.2244284314784439
2024-01-07 10:34:00,0.2245832600269591
2024-01-07 10:34:30,0.2247376909572985
2024-01-07 10:35:00,0.2248917284407521
2024-01-07 10:35:30,0.2250453753042669
2024-01-07 10:36:00,0.2251986332029902
2024-01-07 10:36:30,0.2253515027840602
2024-01-07 10:37:00,0.2255039838365327
2024-01-07 10:37:30,0.2256560754284507
2024-01-07 10:38:00,0.2258077760326119
2024-01-07 10:38:30,0.2259590836419249
2024-01-07 10:39:00,0.226109995874252
2024-01-07 10:39:30,0.2262605100667107
2024-01-07 10:40:00,0.2264106233591135
2024-01-07 10:40:30,0.2265603327665685
2024-01-07 10:41:00,0.2267096352420919
2024-01-07 10:41:30,0.2268585277298685
2024-01-07 10:42:00,0.2270070072100288
2024-01-07 10:42:30,0.2271550707359361
2024-01-07 10:43:00,0.2273027154647939
2024-01-07 10:43:30,0.2274499386825645
2024-01-07 10:44:00,0.2275967378239766
2024-01-07 10:44:30,0.2277431104884385
2024-01-07 10:45:00,0.2278890544525719
2024-01-07 10:45:30,0.2280345676800471
2024-01-07 10:46:00,0.2281796483293532
2024-01-07 10:46:30,0.228324294759983
2024-01-07 10:47:00,0.228468505537544
2024-01-07 10:47:30,0.228612279438202
2024-01-07 10:48:00,0.2287556154528435
2024-01-07 10:48:30,0.2288985127912131
2024-01-07 10:49:00,0.2290409708863029
2024-01-07 10:49:30,0.2291829893992152
2024-01-07 10:50:00,0.2293245682246191
2024-01-07 10:50:30,0.2294657074969059
2024-01-07 10:51:00,0.2296064075971006
2024-01-07 10:51:30,0.2297466691605433
2024-01-07 10:52:00,0.2298864930853937
2024-01-07 10:52:30,0.2300258805417835
2024-01-07 10:53:00,0.2301648329817143
2024-01-07 10:53:30,0.2303033521494682
2024-01-07 10:54:00,0.2304414400925603
2024-01-07 10:54:30,0.2305790991730067
2024-01-07 10:55:00,0.2307163320788823
2024-01-07 10:55:30,0.2308531418359539
2024-01-07 10:56:00,0.2309895318193422
2024-01-07 10:56:30,0.2311255057650131
2024-01-07 10:57:00,0.2312610677809868
2024-01-07 10:57:30,0.2313962223581645
2024-01-07 10:58:00,0.2315309743806164
2024-01-07 10:58:30,0.2316653291352241
2024-01-07 10:59:00,0.2317992923206182
2024-01-07 10:59:30,0.2319328700552214
2024-01-07 11:00:00,0.232066068884468
2024-01-07 11:00:30,0.2321988958392812
2024-01-07 11:01:00,0.2323313587756362
2024-01-07 11:01:30,0.2324634677028218
2024-01-07 11:02:00,0.2325952371636573
2024-01-07 11:02:30,0.2327266887954731
2024-01-07 11:03:00,0.2328578525455683
2024-01-07 11:03:30,0.232988766842819
2024-01-07 11:04:00,0.2331194771621133
2024-01-07 11:04:30,0.2332500335955659
2024-01-07 11:05:00,0.2333804881051187
2024-01-07 11:05:30,0.2335108920518811
2024-01-07 11:06:00,0.2336412943414105
2024-01-07 11:06:30,0.2337717402570851
2024-01-07 11:07:00,0.2339022708746776
2024-01-07 11:07:30,0.2340329228813497
2024-01-07 11:08:00,0.2341637286316004
2024-01-07 11:08:30,0.2342947163190027
2024-01-07 11:09:00,0.2344259101933907
2024-01-07 11:09:30,0.2345573307912815
2024-01-07 11:10:00,0.2346889951695744
2024-01-07 11:10:30,0.2348209171424291
2024-01-07 11:11:00,0.2349531075231269
2024-01-07 11:11:30,0.2350855743718455
2024-01-07 11:12:00,0.2352183232485076
2024-01-07 11:12:30,0.2353513574684682
2024-01-07 11:13:00,0.2354846783583055
2024-01-07 11:13:30,0.2356182855088209
2024-01-07 11:14:00,0.2357521770225961
2024-01-07 11:14:30,0.2358863497538958
2024-01-07 11:15:00,0.2360207995390927
2024-01-07 11:15:30,0.2361555214161309
2024-01-07 11:16:00,0.2362905098319866
2024-01-07 11:16:30,0.2364257588373177
2024-01-07 11:17:00,0.2365612622677396
2024-01-07 11:17:30,0.2366970139114229
2024-01-07 11:18:00,0.2368330076629215
2024-01-07 11:18:30,0.2369692376631772
2024-01-07 11:19:00,0.237105698425974
2024-01-07 11:19:30,0.2372423849510926
2024-01-07 11:20:00,0.2373792928245514
2024-01-07 11:20:30,0.2375164183064179
2024-01-07 11:21:00,0.2376537584067597
2024-01-07 11:21:30,0.2377913109503092
2024-01-07 11:22:00,0.2379290746304489
2024-01-07 11:22:30,0.2380670490532657
2024-01-07 11:23:00,0.2382052347722378
2024-01-07 11:23:30,0.2383436333143181
2024-01-07 11:24:00,0.2384822471981009
2024-01-07 11:24:30,0.2386210799446929
2024-01-07 11:25:00,0.2387601360819841
2024-01-07 11:25:30,0.2388994211430146
2024-01-07 11:26:00,0.2390389416589383
2024-01-07 11:26:30,0.2391787051473108
2024-01-07 11:27:00,0.2393187200962096
2024-01-07 11:27:30,0.2394589959447023
2024-01-07 11:28:00,0.2395995430602527
2024-01-07 11:28:30,0.2397403727134301
2024-01-07 11:29:00,0.2398814970504839
2024-01-07 11:29:30,0.2400229290641049
2024-01-07 11:30:00,0.2401646825627859
2024-01-07 11:30:30,0.2403067718407604
2024-01-07 11:31:00,0.2404492110863676
2024-01-07 11:31:30,0.2405920139923818
2024-01-07 11:32:00,0.2407351935769673
2024-01-07 11:32:30,0.2408787620549593
2024-01-07 11:33:00,0.2410227308556982
2024-01-07 11:33:30,0.241167110548425
2024-01-07 11:34:00,0.2413119108316844
2024-01-07 11:34:30,0.2414571405349133
2024-01-07 11:35:00,0.2416028076227444
2024-01-07 11:35:30,0.2417489192036835
2024-01-07 11:36:00,0.241895481542859
2024-01-07 11:36:30,0.2420425000783486
2024-01-07 11:37:00,0.2421899794406462
2024-01-07 11:37:30,0.2423379234748258
2024-01-07 11:38:00,0.242486335265101
2024-01-07 11:38:30,0.2426352171614695
2024-01-07 11:39:00,0.2427845708080944
2024-01-07 11:39:30,0.2429343971730502
2024-01-07 11:40:00,0.2430846965789529
2024-01-07 11:40:30,0.2432354687342181
2024-01-07 11:41:00,0.2433867127644515
2024-01-07 11:41:30,0.2435384272437881
2024-01-07 11:42:00,0.2436906102258182
2024-01-07 11:42:30,0.2438432592739456
2024-01-07 11:43:00,0.2439963714908977
2024-01-07 11:43:30,0.2441499435473428
2024-01-07 11:44:00,0.2443039717093592
2024-01-07 11:44:30,0.2444584518646922
2024-01-07 11:45:00,0.244613379547714
2024-01-07 11:45:30,0.2447687499629861
2024-01-07 11:46:00,0.2449250943749941
2024-01-07 11:46:30,0.2450828221785289
2024-01-07 11:47:00,0.2452421195638334
2024-01-07 11:47:30,0.2454030208627691
2024-01-07 11:48:00,0.2455655063580119
2024-01-07 11:48:30,0.2457295498708167
2024-01-07 11:49:00,0.2458951461998308
2024-01-07 11:49:30,0.2460623207231152
2024-01-07 11:50:00,0.2462311266928004
2024-01-07 11:50:30,0.2464016327180131
2024-01-07 11:51:00,0.2465739020626246
2024-01-07 11:51:30,0.2467479838801854
2024-01-07 11:52:00,0.2469239161987289
2024-01-07 11:52:30,0.2471017292169625
2024-01-07 11:53:00,0.2472814473701996
2024-01-07 11:53:30,0.247463090983926
2024-01-07 11:54:00,0.2476466775809804
2024-01-07 11:54:30,0.2478322229625136
2024-01-07 11:55:00,0.2480197421424072
2024-01-07 11:55:30,0.2482092501787015
2024-01-07 11:56:00,0.2484007629235604
2024-01-07 11:56:30,0.2485942977018451
2024-01-07 11:57:00,0.2487898739224534
2024-01-07 11:57:30,0.2489875136241461
2024-01-07 11:58:00,0.2491872419568753
2024-01-07 11:58:30,0.2493890875994398
2024-01-07 11:59:00,0.2495930831151436
2024-01-07 11:59:30,0.2497992652473558
2024-01-07 12:00:00,0.2500076751576047
2024-01-07 12:00:30,0.2495688434439257
2024-01-07 12:01:00,0.2490881945867463
2024-01-07 12:01:30,0.2485889367974477
2024-01-07 12:02:00,0.2483633283589346
2024-01-07 12:02:30,0.247987043769576
2024-01-07 12:03:00,0.2475830131774118
2024-01-07 12:03:30,0.2470981939560389
2024-01-07 12:04:00,0.2464816170659544
2024-01-07 12:04:30,0.2457358857451977
2024-01-07 12:05:00,0.2449063508982762
2024-01-07 12:05:30,0.2440487780186536
2024-01-07 12:06:00,0.2432079662227326
2024-01-07 12:06:30,0.2424126294694361
2024-01-07 12:07:00,0.2416783647868678
2024-01-07 12:07:30,0.2410126402791031
2024-01-07 12:08:00,0.2404186979635929
2024-01-07 12:08:30,0.239896930808961
2024-01-07 12:09:00,0.2394468132789314
2024-01-07 12:09:30,0.2390668985246446
2024-01-07 12:10:00,0.23875515157307
2024-01-07 12:10:30,0.2385091289154004
2024-01-07 12:11:00,0.2383261443020339
2024-01-07 12:11:30,0.238203312885595
2024-01-07 12:12:00,0.2381375783503401
2024-01-07 12:12:30,0.2381257754480528
2024-01-07 12:13:00,0.2381647035399868
2024-01-07 12:13:30,0.2382511809103792
2024-01-07 12:14:00,0.2383820765591165
2024-01-07 12:14:30,0.2385543317917374
2024-01-07 12:15:00,0.2387649802340258
2024-01-07 12:15:30,0.2390111662196046
2024-01-07 12:16:00,0.2392901585182976
2024-01-07 12:16:30,0.239599358586549
2024-01-07 12:17:00,0.2399363049305904
2024-01-07 12:17:30,0.2402986753559963
2024-01-07 12:18:00,0.2406842877832468
2024-01-07 12:18:30,0.2410910995651958
2024-01-07 12:19:00,0.2415172052902011
2024-01-07 12:19:30,0.2419608333749718
2024-01-07 12:20:00,0.2424203418544089
2024-01-07 12:20:30,0.2428942136381068
2024-01-07 12:21:00,0.2433810513460767
2024-01-07 12:21:30,0.2438795717885507
2024-01-07 12:22:00,0.2443886001816881
2024-01-07 12:22:30,0.2449070642095836
2024-01-07 12:23:00,0.2454339880239286
2024-01-07 12:23:30,0.245968486240339
2024-01-07 12:24:00,0.2465097579707532
2024-01-07 12:24:30,0.2470570809270147
2024-01-07 12:25:00,0.2476098056306444
2024-01-07 12:25:30,0.248167349758803
2024-01-07 12:26:00,0.248729192649053
2024-01-07 12:26:30,0.249294869978792
2024-01-07 12:27:00,0.2498639686314593
2024-01-07 12:27:30,0.2504361217597251
2024-01-07 12:28:00,0.2510110040534535
2024-01-07 12:28:30,0.2515883272180058
2024-01-07 12:29:00,0.2521678356657253
2024-01-07 12:29:30,0.2527493024100239
2024-01-07 12:30:00,0.2533325252108893
2024-01-07 12:30:30,0.2539173230719272
2024-01-07 12:31:00,0.2545035332796095
2024-01-07 12:31:30,0.2550910096812148
2024-01-07 12:32:00,0.2556796244975818
2024-01-07 12:32:30,0.2562692725185472
2024-01-07 12:33:00,0.2568598737751397
2024-01-07 12:33:30,0.2574513729609516
2024-01-07 12:34:00,0.258043736730616
2024-01-07 12:34:30,0.258636950766731
2024-01-07 12:35:00,0.2592310175515648
2024-01-07 12:35:30,0.259825954720347
2024-01-07 12:36:00,0.2604217935526464
2024-01-07 12:36:30,0.2610185773805661
2024-01-07 12:37:00,0.261616359958144
2024-01-07 12:37:30,0.2622152039107905
2024-01-07 12:38:00,0.2628151793222764
2024-01-07 12:38:30,0.2634163624492819
2024-01-07 12:39:00,0.2640188345359611
2024-01-07 12:39:30,0.264622680714825
2024-01-07 12:40:00,0.2652279889943796
2024-01-07 12:40:30,0.2658348493362748
2024-01-07 12:41:00,0.2664433528207557
2024-01-07 12:41:30,0.2670535908958316
2024-01-07 12:42:00,0.2676656547048799
2024-01-07 12:42:30,0.268279634487977
2024-01-07 12:43:00,0.268895619052709
2024-01-07 12:43:30,0.269513695310122
2024-01-07 12:44:00,0.2701339478716106
2024-01-07 12:44:30,0.2707564587022412
2024-01-07 12:45:00,0.2713813068263738
2024-01-07 12:45:30,0.2720085680812496
2024-01-07 12:46:00,0.2726383149147552
2024-01-07 12:46:30,0.2732706162236483
2024-01-07 12:47:00,0.2739055372279994
2024-01-07 12:47:30,0.2745431393786754
2024-01-07 12:48:00,0.2751834802948681
2024-01-07 12:48:30,0.2758266137283375
2024-01-07 12:49:00,0.2764725895514462
2024-01-07 12:49:30,0.2771214537664856
2024-01-07 12:50:00,0.2777732485336369
2024-01-07 12:50:30,0.2784280122152449
2024-01-07 12:51:00,0.2790857794342826
2024-01-07 12:51:30,0.2797465811449537
2024-01-07 12:52:00,0.2804104447135907
2024-01-07 12:52:30,0.2810773940082086
2024-01-07 12:53:00,0.2817474494951452
2024-01-07 12:53:30,0.2824206283414145
2024-01-07 12:54:00,0.2830969445215031
2024-01-07 12:54:30,0.2837764089274434
2024-01-07 12:55:00,0.284459029481196
2024-01-07 12:55:30,0.2851448112484211
2024-01-07 12:56:00,0.2858337565527969
2024-01-07 12:56:30,0.2865258650901288
2024-01-07 12:57:00,0.2872211340416494
2024-01-07 12:57:30,0.2879195581859041
2024-01-07 12:58:00,0.2886211300087848
2024-01-07 12:58:30,0.2893258398112329
2024-01-07 12:59:00,0.2900336758142883
2024-01-07 12:59:30,0.2907446242611925
2024-01-07 13:00:00,0.2914586695155732
2024-01-07 13:00:30,0.2934697861439949
2024-01-07 13:01:00,0.2955636761227008
2024-01-07 13:01:30,0.2976977042817496
2024-01-07 13:02:00,0.2998467719104659
2024-01-07 13:02:30,0.3019941727626083
2024-01-07 13:03:00,0.3041275730721564
2024-01-07 13:03:30,0.3062383147204024
2024-01-07 13:04:00,0.3083195297733876
2024-01-07 13:04:30,0.3103654393195656
2024-01-07 13:05:00,0.3123710403371372
2024-01-07 13:05:30,0.3143320702792014
2024-01-07 13:06:00,0.3162450027728014
2024-01-07 13:06:30,0.3181070579920163
2024-01-07 13:07:00,0.3199161790759942
2024-01-07 13:07:30,0.3216709790306692
2024-01-07 13:08:00,0.3233706815631961
2024-01-07 13:08:30,0.3250150673310461
2024-01-07 13:09:00,0.3266043498459378
2024-01-07 13:09:30,0.3281391877248123
2024-01-07 13:10:00,0.3296205912799258
2024-01-07 13:10:30,0.3310498808782637
2024-01-07 13:11:00,0.3324288083723467
2024-01-07 13:11:30,0.3337594418735077
2024-01-07 13:12:00,0.3350435861093282
2024-01-07 13:12:30,0.3362832919427706
2024-01-07 13:13:00,0.3374809862474733
2024-01-07 13:13:30,0.3386392987123361
2024-01-07 13:14:00,0.3397608587662215
2024-01-07 13:14:30,0.3408481857052807
2024-01-07 13:15:00,0.3419036634448124
2024-01-07 13:15:30,0.3429295731395233
2024-01-07 13:16:00,0.3439280715698355
2024-01-07 13:16:30,0.3449012396118737
2024-01-07 13:17:00,0.3458510621774978
2024-01-07 13:17:30,0.3467794489364373
2024-01-07 13:18:00,0.3476882138629613
2024-01-07 13:18:30,0.3485790971189927
2024-01-07 13:19:00,0.3494537380998642
2024-01-07 13:19:30,0.3503137106032685
2024-01-07 13:20:00,0.351160483076179
2024-01-07 13:20:30,0.3519954571601182
2024-01-07 13:21:00,0.3528199659133264
2024-01-07 13:21:30,0.3536352557936401
2024-01-07 13:22:00,0.3544424912601538
2024-01-07 13:22:30,0.3552429383153745
2024-01-07 13:23:00,0.3560385452981424
2024-01-07 13:23:30,0.3568316437580509
2024-01-07 13:24:00,0.3576240786084207
2024-01-07 13:24:30,0.3584168509941017
2024-01-07 13:25:00,0.3592104116953959
2024-01-07 13:25:30,0.3600050935438445
2024-01-07 13:26:00,0.3608013151308968
2024-01-07 13:26:30,0.3615995492150372
2024-01-07 13:27:00,0.3624002257214462
2024-01-07 13:27:30,0.3632036876497638
2024-01-07 13:28:00,0.3640102064346716
2024-01-07 13:28:30,0.3648200128357941
2024-01-07 13:29:00,0.3656333129735119
2024-01-07 13:29:30,0.366450288580059
2024-01-07 13:30:00,0.3672710933376911
2024-01-07 13:30:30,0.3680958510325939
2024-01-07 13:31:00,0.36892465357936
2024-01-07 13:31:30,0.3697575586779871
2024-01-07 13:32:00,0.3705945891399267
2024-01-07 13:32:30,0.3714357343452157
2024-01-07 13:33:00,0.3722809528992916
2024-01-07 13:33:30,0.373130175332299
2024-01-07 13:34:00,0.3739833063177961
2024-01-07 13:34:30,0.3748402265212129
2024-01-07 13:35:00,0.3757007943859284
2024-01-07 13:35:30,0.3765648480125511
2024-01-07 13:36:00,0.3774322070796311
2024-01-07 13:36:30,0.3783026747092585
2024-01-07 13:37:00,0.3791760392496589
2024-01-07 13:37:30,0.3800520759903077
2024-01-07 13:38:00,0.380930548817751
2024-01-07 13:38:30,0.3818112118132382
2024-01-07 13:39:00,0.3826938107938011
2024-01-07 13:39:30,0.3835780847911917
2024-01-07 13:40:00,0.3844637674659184
2024-01-07 13:40:30,0.3853505884398838
2024-01-07 13:41:00,0.3862382745746743
2024-01-07 13:41:30,0.3871265511784776
2024-01-07 13:42:00,0.3880151431419958
2024-01-07 13:42:30,0.388903776003684
2024-01-07 13:43:00,0.3897921769451572
2024-01-07 13:43:30,0.3906800757171694
2024-01-07 13:44:00,0.3915672054967214
2024-01-07 13:44:30,0.3924533036762641
2024-01-07 13:45:00,0.3933381125861314
2024-01-07 13:45:30,0.3942213801513644
2024-01-07 13:46:00,0.3951028604844914
2024-01-07 13:46:30,0.3959823144159037
2024-01-07 13:47:00,0.3968595099641809
2024-01-07 13:47:30,0.3977342227485532
2024-01-07 13:48:00,0.3986062363457664
2024-01-07 13:48:30,0.3994753425938224
2024-01-07 13:49:00,0.4003413418451443
2024-01-07 13:49:30,0.4012040431717573
2024-01-07 13:50:00,0.4020632645261379
2024-01-07 13:50:30,0.4029188328652487
2024-01-07 13:51:00,0.4037705842520247
2024-01-07 13:51:30,0.4046183639499152
2024-01-07 13:52:00,0.4054620265076131
2024-01-07 13:52:30,0.4063014357966111
2024-01-07 13:53:00,0.4071364649496205
2024-01-07 13:53:30,0.407966996186143
2024-01-07 13:54:00,0.4087929205811818
2024-01-07 13:54:30,0.4096141378637108
2024-01-07 13:55:00,0.410430556285485
2024-01-07 13:55:30,0.4112420925242853
2024-01-07 13:56:00,0.4120486715569911
2024-01-07 13:56:30,0.4128502264780648
2024-01-07 13:57:00,0.4136466982924914
2024-01-07 13:57:30,0.4144380357200817
2024-01-07 13:58:00,0.4152241947688577
2024-01-07 13:58:30,0.416004798913394
2024-01-07 13:59:00,0.4167784812425766
2024-01-07 13:59:30,0.4175434512130764
2024-01-07 14:00:00,0.4182985988422429
2024-01-07 14:00:30,0.4190438931329669
2024-01-07 14:01:00,0.41977989600145
2024-01-07 14:01:30,0.4205071890367155
2024-01-07 14:02:00,0.4212261448250495
2024-01-07 14:02:30,0.4219369990689058
2024-01-07 14:03:00,0.422639986058926
2024-01-07 14:03:30,0.423335392992734
2024-01-07 14:04:00,0.4240235372389337
2024-01-07 14:04:30,0.424704728733357
2024-01-07 14:05:00,0.4253792543256807
2024-01-07 14:05:30,0.4260473816819073
2024-01-07 14:06:00,0.4267093669537477
2024-01-07 14:06:30,0.4273654576579256
2024-01-07 14:07:00,0.4280158915703798
2024-01-07 14:07:30,0.4286608952018763
2024-01-07 14:08:00,0.4293006835712812
2024-01-07 14:08:30,0.4299354609869175
2024-01-07 14:09:00,0.4305654220756551
2024-01-07 14:09:30,0.4311907526858896
2024-01-07 14:10:00,0.4318116306511617
2024-01-07 14:10:30,0.4324282265478827
2024-01-07 14:11:00,0.4330407044640442
2024-01-07 14:11:30,0.4336492228112671
2024-01-07 14:12:00,0.4342539351649744
2024-01-07 14:12:30,0.4348549910860787
2024-01-07 14:13:00,0.4354525368915838
2024-01-07 14:13:30,0.4360467163776863
2024-01-07 14:14:00,0.4366376715137859
2024-01-07 14:14:30,0.4372255431134316
2024-01-07 14:15:00,0.4378104714725142
2024-01-07 14:15:30,0.4383925969652615
2024-01-07 14:16:00,0.438972060598253
2024-01-07 14:16:30,0.439549004527927
2024-01-07 14:17:00,0.4401235725450933
2024-01-07 14:17:30,0.4406959105262754
2024-01-07 14:18:00,0.4412661668509975
2024-01-07 14:18:30,0.4418344927863558
2024-01-07 14:19:00,0.4424010428413826
2024-01-07 14:19:30,0.4429659750933991
2024-01-07 14:20:00,0.4435294514878253
2024-01-07 14:20:30,0.4440916381126668
2024-01-07 14:21:00,0.4446527054490815
2024-01-07 14:21:30,0.4452128285998101
2024-01-07 14:22:00,0.4457721874974285
2024-01-07 14:22:30,0.4463309670935542
2024-01-07 14:23:00,0.4468893575292973
2024-01-07 14:23:30,0.4474475542894106
2024-01-07 14:24:00,0.4480057583412269
2024-01-07 14:24:30,0.4485641762593921
2024-01-07 14:25:00,0.4491230203375985
2024-01-07 14:25:30,0.4496825086884557
2024-01-07 14:26:00,0.4502428653323397
2024-01-07 14:26:30,0.4508043202761341
2024-01-07 14:27:00,0.4513671095826159
2024-01-07 14:27:30,0.4519314754317633
2024-01-07 14:28:00,0.4524976661752792
2024-01-07 14:28:30,0.4530659363819825
2024-01-07 14:29:00,0.4536365468769584
2024-01-07 14:29:30,0.4542097647752971
2024-01-07 14:30:00,0.4547858635103185
2024-01-07 14:30:30,0.4553651195210186
2024-01-07 14:31:00,0.4559478026943855
2024-01-07 14:31:30,0.4565341650775533
2024-01-07 14:32:00,0.4571244343262495
2024-01-07 14:32:30,0.4577188133552036
2024-01-07 14:33:00,0.4583174831282266
2024-01-07 14:33:30,0.4589206052685609
2024-01-07 14:34:00,0.4595283233923158
2024-01-07 14:34:30,0.4601407637715049
2024-01-07 14:35:00,0.4607580361292373
2024-01-07 14:35:30,0.4613802348007759
2024-01-07 14:36:00,0.4620074400657076
2024-01-07 14:36:30,0.4626397194249623
2024-01-07 14:37:00,0.4632771287502441
2024-01-07 14:37:30,0.4639197133421593
2024-01-07 14:38:00,0.4645675089408719
2024-01-07 14:38:30,0.4652205426981698
2024-01-07 14:39:00,0.4658788340978083
2024-01-07 14:39:30,0.4665423958121347
2024-01-07 14:40:00,0.4672112344932249
2024-01-07 14:40:30,0.4678853514999034
2024-01-07 14:41:00,0.4685647435672299
2024-01-07 14:41:30,0.4692494034202438
2024-01-07 14:42:00,0.4699393202882398
2024-01-07 14:42:30,0.4706344801310088
2024-01-07 14:43:00,0.4713348656415039
2024-01-07 14:43:30,0.4720404563062804
2024-01-07 14:44:00,0.4727512286811917
2024-01-07 14:44:30,0.4734671568131671
2024-01-07 14:45:00,0.4741882126596372
2024-01-07 14:45:30,0.4749143664258257
2024-01-07 14:46:00,0.4756455868284311
2024-01-07 14:46:30,0.4763818413245334
2024-01-07 14:47:00,0.477123096327477
2024-01-07 14:47:30,0.4778693174088148
2024-01-07 14:48:00,0.4786204694782235
2024-01-07 14:48:30,0.4793765169381522
2024-01-07 14:49:00,0.4801374238155427
2024-01-07 14:49:30,0.4809031538745377
2024-01-07 14:50:00,0.4816736707128389
2024-01-07 14:50:30,0.4824489378429065
2024-01-07 14:51:00,0.4832289187588371
2024-01-07 14:51:30,0.4840135769900854
2024-01-07 14:52:00,0.4848028761432164
2024-01-07 14:52:30,0.4855967799330974
2024-01-07 14:53:00,0.4863952522045563
2024-01-07 14:53:30,0.4871982493247845
2024-01-07 14:54:00,0.4880057251709665
2024-01-07 14:54:30,0.4888176468198629
2024-01-07 14:55:00,0.4896339736814842
2024-01-07 14:55:30,0.4904546476366864
2024-01-07 14:56:00,0.4912796065171626
2024-01-07 14:56:30,0.4921087949094758
2024-01-07 14:57:00,0.492942171326772
2024-01-07 14:57:30,0.4937797094285214
2024-01-07 14:58:00,0.4946213878078488
2024-01-07 14:58:30,0.4954671797704593
2024-01-07 14:59:00,0.4963170530250317
2024-01-07 14:59:30,0.4971709753888302
2024-01-07 15:00:00,0.4980289183215732
2024-01-07 15:00:30,0.4988908542182488
2024-01-07 15:01:00,0.4997567515650586
2024-01-07 15:01:30,0.5006265707933447
2024-01-07 15:02:00,0.5015002597767683
2024-01-07 15:02:30,0.5023777503079978
2024-01-07 15:03:00,0.5032589573990787
2024-01-07 15:03:30,0.5041437837590592
2024-01-07 15:04:00,0.5050321284815985
2024-01-07 15:04:30,0.5059238942649211
2024-01-07 15:05:00,0.506818988914209
2024-01-07 15:05:30,0.5077173227654601
2024-01-07 15:06:00,0.508618806606214
2024-01-07 15:06:30,0.5095233523380608
2024-01-07 15:07:00,0.5104308749337685
2024-01-07 15:07:30,0.5113412933469457
2024-01-07 15:08:00,0.5122545299143109
2024-01-07 15:08:30,0.5131705094701753
2024-01-07 15:09:00,0.5140891591516892
2024-01-07 15:09:30,0.5150104087324727
2024-01-07 15:10:00,0.5159341908258435
2024-01-07 15:10:30,0.5168604407978562
2024-01-07 15:11:00,0.5177890964243631
2024-01-07 15:11:30,0.5187200976395006
2024-01-07 15:12:00,0.519653386483849
2024-01-07 15:12:30,0.5205889070862316
2024-01-07 15:13:00,0.5215266055285549
2024-01-07 15:13:30,0.5224664250466721
2024-01-07 15:14:00,0.5234077262786645
2024-01-07 15:14:30,0.5243489867311479
2024-01-07 15:15:00,0.5252895830279108
2024-01-07 15:15:30,0.5262293129752627
2024-01-07 15:16:00,0.5271681403669995
2024-01-07 15:16:30,0.5281060340680601
2024-01-07 15:17:00,0.529042928714525
2024-01-07 15:17:30,0.5299786812393089
2024-01-07 15:18:00,0.5309131482410012
2024-01-07 15:18:30,0.5318461839057694
2024-01-07 15:19:00,0.5327776439965388
2024-01-07 15:19:30,0.5337073921629851
2024-01-07 15:20:00,0.5346353054377081
2024-01-07 15:20:30,0.5355612711134938
2024-01-07 15:21:00,0.5364851885444979
2024-01-07 15:21:30,0.5374069711938798
2024-01-07 15:22:00,0.53832654681716
2024-01-07 15:22:30,0.5392438574854905
2024-01-07 15:23:00,0.5401588593956816
2024-01-07 15:23:30,0.5410715224867909
2024-01-07 15:24:00,0.5419818298930912
2024-01-07 15:24:30,0.5428897772404842
2024-01-07 15:25:00,0.5437953718105222
2024-01-07 15:25:30,0.5446986316028888
2024-01-07 15:26:00,0.5455995843212168
2024-01-07 15:26:30,0.5464982663070663
2024-01-07 15:27:00,0.5473947214438857
2024-01-07 15:27:30,0.5482890000487598
2024-01-07 15:28:00,0.5491811577526328
2024-01-07 15:28:30,0.5500712542150024
2024-01-07 15:29:00,0.5509593517633746
2024-01-07 15:29:30,0.5518455141576082
2024-01-07 15:30:00,0.5527298055287715
2024-01-07 15:30:30,0.5536122911175909
2024-01-07 15:31:00,0.5544930401652524
2024-01-07 15:31:30,0.5553721285241177
2024-01-07 15:32:00,0.5562496395926569
2024-01-07 15:32:30,0.5571256637794272
2024-01-07 15:33:00,0.5580002972555385
2024-01-07 15:33:30,0.5588736405789371
2024-01-07 15:34:00,0.5593743030997831
2024-01-07 15:34:30,0.5601709359403277
2024-01-07 15:35:00,0.5611981704888998
2024-01-07 15:35:30,0.5626172342493363
2024-01-07 15:36:00,0.5643670564983592
2024-01-07 15:36:30,0.5662688614520615
2024-01-07 15:37:00,0.5681748308659506
2024-01-07 15:37:30,0.5700097291452607
2024-01-07 15:38:00,0.5717496441339603
2024-01-07 15:38:30,0.5733935368512912
2024-01-07 15:39:00,0.5749466933186352
2024-01-07 15:39:30,0.5764145682194106
2024-01-07 15:40:00,0.5778015854816185
2024-01-07 15:40:30,0.5791116994913782
2024-01-07 15:41:00,0.58034868932363
2024-01-07 15:41:30,0.581516363867536
2024-01-07 15:42:00,0.5826186254192987
2024-01-07 15:42:30,0.5836594315805195
2024-01-07 15:43:00,0.5846427222495392
2024-01-07 15:43:30,0.5855724114981482
2024-01-07 15:44:00,0.5864523617431531
2024-01-07 15:44:30,0.5872863607742502
2024-01-07 15:45:00,0.5880781258992689
2024-01-07 15:45:30,0.5888312670708938
