time,hvac_reaZonEas_V_flow_y
7309560,0.15302061851895368
7309590,0.15302082492122077
7309620,0.1530210264711319
7309650,0.15302122315032055
7309680,0.1530214149411693
7309710,0.15302160182654703
7309740,0.15302178378988754
7309770,0.15302196081502561
7309800,0.15302213288611777
7309830,0.15302229998760986
7309860,0.15302246210416434
7309890,0.1530226192206014
7309920,0.15302277132177408
7309950,0.1530229183925944
7309980,0.153023060417922
7310010,0.15302319738251763
7310040,0.15302332927102386
7310070,0.15302345606784676
7310100,0.15302357775722128
7310130,0.15302369432304083
7310160,0.15302380574892274
7310190,0.15302391201810972
7310220,0.153024013113483
7310250,0.15302410901750324
7310280,0.15302419971217127
7310310,0.15302428517904076
7310340,0.15302436539917932
7310370,0.15302444035318125
7310400,0.1530245100210758
7310430,0.15302457438239286
7310460,0.1582572123918063
7310490,0.15857450201473933
7310520,0.15661556934514134
7310550,0.15532938132305507
7310580,0.15472974026950903
7310610,0.15448017338922992
7310640,0.15438117990895484
7310670,0.15434249209730766
7310700,0.15432804656275623
7310730,0.15432211731723408
7310760,0.15432008502111733
7310790,0.154319352934381
7310820,0.15431904571260432
7310850,0.15431892363994723
7310880,0.15431885225312297
7310910,0.15431880798781342
7310940,0.15431876659811627
7310970,0.15431872692931947
7311000,0.15431868656450193
7311030,0.15431864127655315
7311060,0.15431858952798524
7311090,0.154318531894343
7311120,0.15431846900438928
7311150,0.154318400940431
7311180,0.15431832753711755
7311210,0.15431824867255045
7311240,0.15431816434120854
7311270,0.15431807457578384
7311300,0.15431797936819203
7311330,0.1543178786736136
7311360,0.1543177724485966
7311390,0.1543176606635132
7311420,0.15431754329305047
7311450,0.15431742030844295
7311480,0.15431729167736785
7311510,0.15431715736682672
7311540,0.15431701734469738
7311570,0.15431687157923016
7311600,0.1543167200380845
7311630,0.15431656493741983
7311660,0.1543164089137163
7311690,0.1543162523971902
7311720,0.15431609543129451
7311750,0.15431593804713967
7311780,0.15431578026582066
7311810,0.15431562209457772
7311840,0.15431546355062864
7311870,0.15431530465469195
7311900,0.15431514541369457
7311930,0.15431498583103975
7311960,0.1543148259157434
7311990,0.15431466567828175
7312020,0.15431450512376763
7312050,0.15431434427165533
7312080,0.15431418312159656
7312110,0.15431402168413838
7312140,0.15431385996812041
7312170,0.1543136979827478
7312200,0.1543135357371636
7312230,0.1543133732386986
7312260,0.15431321049761385
7312290,0.15431304752223507
7312320,0.15431288432131554
7312350,0.1543127209035956
7312380,0.15431255727780913
7312410,0.15431239345265702
7312440,0.15431222943680753
7312470,0.15431206523898783
7312500,0.15431190086785943
7312530,0.15431173633211018
7312560,0.1543115716403884
7312590,0.15431140680132943
7312620,0.15431124182358813
7312650,0.15431107671579317
7312680,0.15431091148652068
7312710,0.15431074614440585
7312740,0.15431058069801168
7312770,0.15431041515593388
7312800,0.1543102495267158
7312830,0.15431008381891367
7312860,0.15430991804105776
7312890,0.15430975220169763
7312920,0.15430958630929786
7312950,0.15430942037239495
7312980,0.15430925439943374
7313010,0.15430908839892443
7313040,0.1543089223792854
7313070,0.1543087563489876
7313100,0.15430859031644945
7313130,0.15430842429007616
7313160,0.15430825827826627
7313190,0.15430809228941858
7313220,0.15430792633189874
7313250,0.15430776041404637
7313280,0.15430759454422716
7313310,0.15430742873075437
7313340,0.15430726298194772
7313370,0.15430709730610082
7313400,0.1543069317114808
7313430,0.15430676620635492
7313460,0.15430660079899033
7313490,0.15430643549761483
7313520,0.15430627031043648
7313550,0.1543061052456831
7313580,0.1543059403115167
7313610,0.15430577551611907
7313640,0.15430561086763914
7313670,0.1543054463742258
7313700,0.15430528204399513
7313730,0.15430511788505
7313760,0.15430495390548685
7313790,0.15430479011337558
7313820,0.15430462651677326
7313850,0.15430446312370388
7313880,0.15430429994221773
7313910,0.15430413698029946
7313940,0.15430397424594028
7313970,0.15430381174711166
7314000,0.15430364949175882
7314030,0.15430348748783343
7314060,0.1543033257432479
7314090,0.15430316426589483
7314120,0.15430300306366027
7314150,0.15430284214442366
7314180,0.15430268151601848
7314210,0.15430252118626506
7314240,0.1543023611629903
7314270,0.15430220145398163
7314300,0.15430204206700687
7314330,0.15430188300983372
7314360,0.1543017242902102
7314390,0.15430156591583186
7314420,0.1543014078944137
7314450,0.15430125023363167
7314480,0.15430109294117453
7314510,0.15430093602466552
7314540,0.15430077949172774
7314570,0.15430062334998437
7314600,0.15430046760701924
7314630,0.1543003122704029
7314660,0.15430015734769265
7314690,0.15430000284641993
7314720,0.154299848774096
7314750,0.15429969513822575
7314780,0.15429954194627474
7314810,0.1542993892057083
7314840,0.1542992369239788
7314870,0.1542990851084793
7314900,0.1542989337666294
7314930,0.15429878290580246
7314960,0.1542986325333719
7314990,0.15429848265667173
7315020,0.15429833328303605
7315050,0.15429818441976592
7315080,0.15429803607413628
7315110,0.1542978882534482
7315140,0.15429774096492396
7315170,0.15429759421579917
7315200,0.15429744801328937
7315230,0.15429730211906373
7315260,0.1542971562694015
7315290,0.15429701044539232
7315320,0.1542968646625665
7315350,0.1542967189427382
7315380,0.1542965733098908
7315410,0.1542964277891669
7315440,0.15429628240551904
7315470,0.15429613718349341
7315500,0.1542959921475837
7315530,0.15429584732238807
7315560,0.15429570273256346
7315590,0.15429555840265535
7315620,0.15429541435720237
7315650,0.1542952706206972
7315680,0.1542951272174947
7315710,0.15429498417195608
7315740,0.1542948415083573
7315770,0.15429469925092812
7315800,0.15429455742383272
7315830,0.154294416051163
7315860,0.15429427515697136
7315890,0.15429413476523787
7315920,0.15429399489989026
7315950,0.15429385558477052
7315980,0.15429371684371423
7316010,0.15429357870044522
7316040,0.15429344117866103
7316070,0.1542933043019739
7316100,0.15429316809396293
7316130,0.15429303257811547
7316160,0.15429289777789898
7316190,0.1542927637166891
7316220,0.15429263041782185
7316250,0.15429249790458735
7316280,0.15429236620018372
7316310,0.1542922353277893
7316340,0.15429210531049053
7316370,0.15429197617135404
7316400,0.15429184793335446
7316430,0.15429172061944676
7316460,0.15429159425251363
7316490,0.15429146885539163
7316520,0.15429134445085183
7316550,0.15429122106162563
7316580,0.1542910987104051
7316610,0.154290977419797
7316640,0.1542908572124013
7316670,0.15429073811073263
7316700,0.1542906201372794
7316730,0.15429050331448393
7316760,0.15429038766472283
7316790,0.15429027321037286
7316820,0.1542901599737185
7316850,0.1542900479770379
7316880,0.15428993724253684
7316910,0.1542898277924079
7316940,0.15428971964881083
7316970,0.15428961283385292
7317000,0.15428950736957564
7317030,0.15428940327805327
7317060,0.1542893005813141
7317090,0.15428919930128807
7317120,0.154289099459964
7317150,0.1542890010792388
7317180,0.15428890418100938
7317210,0.1542888087871792
7317240,0.154288714919573
7317270,0.1542886226000481
7317300,0.15428853185038321
7317330,0.15428844269238984
7317360,0.15428835514784003
7317390,0.15428826923853864
7317420,0.1542881849861921
7317450,0.15428810241259866
7317480,0.15428802153945814
7317510,0.15428794238854923
7317540,0.15428786498157826
7317570,0.1542877893402975
7317600,0.15428771548643966
7317630,0.15428764344175708
7317660,0.15428757322800868
7317690,0.15428750486694026
7317720,0.1542874383803501
7317750,0.15428737379000393
7317780,0.15428731111772623
7317810,0.15428725038532845
7317840,0.15428719161466828
7317870,0.15428713482762285
7317900,0.15428708004611538
7317930,0.15428702729203633
7317960,0.15428697658737467
7317990,0.15428692795413243
7318020,0.15428688141435118
7318050,0.15428683699012505
7318080,0.15428679470359408
7318110,0.15428675457690502
7318140,0.1542867166322901
7318170,0.15428668089205358
7318200,0.15428664737851963
7318230,0.15428661611409789
7318260,0.15428658712121765
7318290,0.15428656042245267
7318320,0.15428653604038353
7318350,0.15428651399766286
7318380,0.15428649431705518
7318410,0.15428647702137752
7318440,0.15428646213353228
7318470,0.15428644967652064
7318500,0.15428643967341585
7318530,0.15428643214737667
7318560,0.15428642712167365
7318590,0.15428642461971523
7318620,0.15428642466488376
7318650,0.15428642728080452
7318680,0.15428643249115545
7318710,0.15428644031969346
7318740,0.1542864507903396
7318770,0.15428646392712014
7318800,0.15428647975416
7318830,0.15428650426593046
7318860,0.15428654417313303
7318890,0.15428660029265148
7318920,0.15428667262000623
7318950,0.1542867610005556
7318980,0.15428686523106716
7319010,0.15428698508224228
7319040,0.15428712033150077
7319070,0.15428727076852067
7319100,0.15428743618560362
7319130,0.1542876163733254
7319160,0.15428781112357454
7319190,0.1542880202305077
7319220,0.15428824349073245
7319250,0.15428848070310971
7319280,0.15428873166853205
7319310,0.15428899618974462
7319340,0.15428927407124726
7319370,0.15428956511909717
7319400,0.154289869140863
7319430,0.15429018594531582
7319460,0.15429051534239643
7319490,0.15429085714298543
7319520,0.15429121115881747
7319550,0.1542915772023303
7319580,0.15429195508646762
7319610,0.1542923446245411
7319640,0.1542927456301646
7319670,0.1542931579169846
7319700,0.15429358129862136
7319730,0.1542940155884781
7319760,0.15429446059960308
7319790,0.15429491614459756
7319820,0.15429538203531354
7319850,0.15429585808289312
7319880,0.15429634409747292
7319910,0.15429683988811818
7319940,0.1542973452626454
7319970,0.1542978600274384
7320000,0.15429838398735618
7320030,0.154298916945549
7320060,0.15429945870330067
7320090,0.15430000905989052
7320120,0.1543005678124421
7320150,0.15430113475576587
7320180,0.15430170968224036
7320210,0.15430229238160886
7320240,0.154302882640907
7320270,0.154303480244213
7320300,0.15430408497264117
7320330,0.154304696604092
7320360,0.15430531491318675
7320390,0.15430593967108308
7320420,0.15430657064535716
7320450,0.15430720759993763
7320480,0.15430785029490196
7320510,0.15430849848639122
7320540,0.15430915192653086
7320570,0.15430981036329294
7320600,0.154310473540378
7320630,0.1543111530955817
7320660,0.1543118612261047
7320690,0.15431259745539527
7320720,0.15431335902444268
7320750,0.1543141429701087
7320780,0.15431494641053506
7320810,0.15431576635341285
7320840,0.1543165999095543
7320870,0.1543174442715134
7320900,0.15431829664166677
7320930,0.15431915430644058
7320960,0.15432001469993473
7320990,0.15432087539292227
7321020,0.15432173408788907
7321050,0.15432258863347265
7321080,0.15432343703501067
7321110,0.154324277460592
7321140,0.15432510824569298
7321170,0.15432592789475708
7321200,0.15432673508147224
7321230,0.15432752864866314
7321260,0.1543283076067184
7321290,0.1543290711301266
7321320,0.15432981855274425
7321350,0.1543305493619856
7321380,0.15433126319181603
7321410,0.15433195981476064
7321440,0.15433263913301795
7321470,0.15433330116860874
7321500,0.15433394605288042
7321530,0.15433457401541342
7321560,0.15433518537244167
7321590,0.15433578051491786
7321620,0.15433635989647398
7321650,0.15433692402120455
7321680,0.15433747343162701
7321710,0.15433800869687278
7321740,0.15433853040127204
7321770,0.1543390391333994
7321800,0.154339535475934
7321830,0.1543400199961833
7321860,0.15434049323752133
7321890,0.15434095571191697
7321920,0.15434140789351403
7321950,0.15434185021328292
7321980,0.15434228305495987
7322010,0.1543427067522024
7322040,0.15434312158675664
7322070,0.15434352778804394
7322100,0.1543439255336153
7322130,0.15434431495064366
7322160,0.15434469611838242
7322190,0.15434506907118914
7322220,0.1543454338021795
7322250,0.1543457902672562
7322280,0.15434613838911132
7322310,0.15434647806143875
7322340,0.15434680915234458
7322370,0.15434713150759982
7322400,0.1543474449527954
7322430,0.15434775323521402
7322460,0.154348060850139
7322490,0.15434836847012148
7322520,0.15434867607251096
7322550,0.15434898356943338
7322580,0.15434929086917837
7322610,0.15434959782040492
7322640,0.15434990426343384
7322670,0.15435021001637456
7322700,0.15435051484092438
7322730,0.1543508184559062
7322760,0.15435112054993674
7322790,0.15435142077135583
7322820,0.15435171872047035
7322850,0.15435201394895104
7322880,0.15435230595923863
7322910,0.15435259420406416
7322940,0.15435287808667894
7322970,0.15435315696167748
7323000,0.15435343013655656
7323030,0.15435369687482361
7323060,0.15435395639988797
7323090,0.15435420789977963
7323120,0.15435445053278882
7323150,0.1543546834340251
7323180,0.15435490572277832
7323210,0.15435511651066827
7323240,0.15435531491050358
7323270,0.15435550004573245
7323300,0.15435567106045198
7323330,0.15435582712977183
7323360,0.1543559674707106
7323390,0.154356091353151
7323420,0.1543561981109924
7323450,0.15435628715347374
7323480,0.15435635797621416
7323510,0.1543564101723782
7323540,0.15435644344332197
7323570,0.1543564576090618
7323600,0.1543564526182954
7323630,0.1543564285577798
7323660,0.15435638566118293
7323690,0.15435632431721877
7323720,0.1543562450768562
7323750,0.154356148659844
7323780,0.15435603596009254
7323810,0.15435590804999685
7323840,0.15435576618371577
7323870,0.15435561179911567
7323900,0.15435544651843355
7323930,0.1543552721474415
7323960,0.15435509067327677
7323990,0.1543549042605501
7324020,0.15435471524560807
7324050,0.15435452612944678
7324080,0.1543543395721388
7324110,0.15435415836606556
7324140,0.15435398544797968
7324170,0.1543538238681015
7324200,0.15435367677378894
7324230,0.1543535473937341
7324260,0.15435343901645018
7324290,0.15435335496664349
7324320,0.15435329543727022
7324350,0.15435324062990646
7324380,0.1543531836037193
7324410,0.15435312394827258
7324440,0.15435306140645322
7324470,0.15435299564947172
7324500,0.15435292756405233
7324530,0.15435285308138022
7324560,0.15435278415626574
7324590,0.15435270172274904
7324620,0.1543526299609271
7324650,0.1543525416237384
7324680,0.15435245483818089
7324710,0.154352366751198
7324740,0.15435227619634265
7324770,0.15435218314427943
7324800,0.15435208772626388
7324830,0.15435199005053674
7324860,0.15435189014816517
7324890,0.15435178809869068
7324920,0.15435168399011645
7324950,0.15435157789868315
7324980,0.15435146990385323
7325010,0.154351360088225
7325040,0.15435124853526697
7325070,0.15435113532991404
7325100,0.15435102055899963
7325130,0.15435090431107246
7325160,0.154350786676495
7325190,0.15435066774735823
7325220,0.15435054761754072
7325250,0.15435042638272137
7325280,0.15435030414030784
7325310,0.15435018098945547
7325340,0.1543500570309891
7325370,0.1543499323674025
7325400,0.1543498071027142
7325430,0.15434968134247387
7325460,0.15434955519365054
7325490,0.15434942876451446
7325520,0.15434930216451867
7325550,0.1543491755042464
7325580,0.154349048895155
7325610,0.15434892244958212
7325640,0.15434879628045028
7325670,0.15434867050116827
7325700,0.15434854522543381
7325730,0.1543484205670824
7325760,0.15434829663980504
7325790,0.15434817355699015
7325820,0.1543480514315528
7325850,0.1543479303755997
7325880,0.1543478105002844
7325910,0.15434769191553796
7325940,0.15434757472985208
7325970,0.154347459049957
7326000,0.15434734498069022
7326030,3.32938960444457e-05
7326060,-1.7854571038582446e-08
7326090,-2.4573776981602577e-08
7326120,-2.97514634356087e-08
7326150,-3.483456779753637e-08
7326180,-3.982554648456395e-08
7326210,-4.472276159871434e-08
7326240,-4.9529079019931e-08
7326270,-5.424408917915791e-08
7326300,-5.886697309035814e-08
7326330,-6.339895894495225e-08
7326360,-6.784168437913278e-08
7326390,-7.219310215230191e-08
7326420,-7.645525935921977e-08
7326450,-8.062938424122775e-08
7326480,-8.471302016670169e-08
7326510,-8.87094425595693e-08
7326540,-9.261701367623427e-08
7326570,-9.643655237370913e-08
7326600,-1.0016928694979846e-07
7326630,-1.0381480798880852e-07
7326660,-1.0737393437781438e-07
7326690,-1.108458472921257e-07
7326720,-1.1423177506874439e-07
7326750,-1.1753171776285374e-07
7326780,-1.2074690372780515e-07
7326810,-1.2387610474789467e-07
7326840,-1.2691973033541515e-07
7326870,-1.2987859943935305e-07
7326900,-1.3275312158673685e-07
7326930,-1.355416591701688e-07
7326960,-1.3824789715926216e-07
7326990,-1.408685602491613e-07
7327020,-1.4340651456417388e-07
7327050,-1.458601225280523e-07
7327080,-1.4822979371086477e-07
7327110,-1.5051634711507169e-07
7327140,-1.5272346773313945e-07
7327170,-1.548396917820457e-07
7327200,-1.5690719032032845e-07
7327230,-1.5883179553417707e-07
7327260,-1.6070112476591877e-07
7327290,-1.6253442112353974e-07
7327320,-1.642002593085636e-07
7327350,-1.658235141897804e-07
7327380,-1.6736897538727144e-07
7327410,-1.6882722633667027e-07
7327440,-1.7020522745349984e-07
7327470,-1.7134248494678133e-07
7327500,-1.7234381169236275e-07
7327530,-1.7535867804805705e-07
7327560,-1.738469636037935e-07
7327590,-1.7874270938959035e-07
7327620,-1.7165630410943216e-07
7327650,-1.7756740926781048e-07
7327680,-1.7831774897840184e-07
7327710,-1.7897064505735062e-07
7327740,-1.7954902532860357e-07
7327770,-1.8005903131046038e-07
7327800,-1.804609494409626e-07
7327830,-1.8078466765979483e-07
7327860,-1.8104124051722845e-07
7327890,-1.8122043272781974e-07
7327920,-1.8132060683511552e-07
7327950,-1.8134421957427292e-07
7327980,-1.812900429075334e-07
7328010,-1.8115930530853658e-07
7328040,-1.8095159757546125e-07
7328070,-1.8066773875909056e-07
7328100,-1.803085479066136e-07
7328130,-1.7987443464456817e-07
7328160,-1.7936539918014536e-07
7328190,-1.7878226055130517e-07
7328220,-1.7812420012776293e-07
7328250,-1.773932651892272e-07
7328280,-1.7658863709946414e-07
7328310,-1.7571154429757725e-07
7328340,-1.7476321521650244e-07
7328370,-1.7374283121026962e-07
7328400,-1.7265039246069052e-07
7328430,-1.714883556301113e-07
7328460,-1.7025672088874803e-07
7328490,-1.6895426016322702e-07
7328520,-1.6758343009791094e-07
7328550,-1.6614423084975864e-07
7328580,-1.6463584374676474e-07
7328610,-1.630611348256815e-07
7328640,-1.6141928540340275e-07
7328670,-1.5971193326525852e-07
7328700,-1.5793825971907148e-07
7328730,-1.56099083715224e-07
7328760,-1.5419522419743973e-07
7328790,-1.5222750010271663e-07
7328820,-1.5019713977172474e-07
7328850,-1.4810291507603714e-07
7328880,-1.4594646375502165e-07
7328910,-1.437286047196479e-07
7328940,-1.4144892864542766e-07
7328970,-1.3910989206837045e-07
7329000,-1.3670944801448675e-07
7329030,-1.3425005300573326e-07
7329060,-1.3173170710185926e-07
7329090,-1.291548197655399e-07
7329120,-1.2652020986120165e-07
7329150,-1.2382869624600142e-07
7329180,-1.2108027895443368e-07
7329210,-1.1827577683034748e-07
7329240,-1.154160087102798e-07
7329270,-1.1250056520218944e-07
7329300,-1.0953108394355426e-07
7329330,-1.0650797434286374e-07
7329360,-1.034312363955445e-07
7329390,-1.0030209831022067e-07
7329420,-9.712056006900452e-08
7329450,-9.388744046013026e-08
7329480,-9.06031488587408e-08
7329510,-8.726850403907503e-08
7329540,-8.388391536265473e-08
7329570,-8.044979218444738e-08
7329600,-7.696695325812038e-08
7329630,-7.768092857695098e-08
7329660,-8.097947628649314e-08
7329690,-8.241850454893974e-08
7329720,-8.388127673403505e-08
7329750,-8.561793894892869e-08
7329780,-8.731857179482796e-08
7329810,-8.893118097235995e-08
7329840,-9.048770008788538e-08
7329870,-9.20004113152486e-08
7329900,-9.346603947065708e-08
7329930,-9.488540341229813e-08
7329960,-9.626300662841103e-08
7329990,-9.760130558510501e-08
7330020,-9.890152853632284e-08
7330050,-1.001689977627982e-07
7330080,-1.0140576031549926e-07
7330110,-1.0261427264456419e-07
7330140,-1.0379862880506637e-07
7330170,-1.0496333224685078e-07
7330200,-1.0611042999982785e-07
7330230,-1.0724319729488936e-07
7330260,-1.0836695636406919e-07
7330290,-1.0948580122462928e-07
7330320,-1.1060259768154334e-07
7330350,-1.1172184913706385e-07
7330380,-1.1284928718587098e-07
7330410,-1.1398859640692193e-07
7330440,-1.1514468957134467e-07
7330470,-1.1632288883875765e-07
7330500,-1.1752769755581666e-07
7330530,-1.1876484725701008e-07
7330560,-1.2003966006272482e-07
7330590,-1.2135868627757221e-07
7330620,-1.2272724799145273e-07
7330650,-1.2415148607726026e-07
7330680,-1.256367225929843e-07
7330710,-1.271899171749414e-07
7330740,-1.288168012441103e-07
7330770,-1.3052433439783007e-07
7330800,-1.3231906681398877e-07
7330830,-1.3420509226251938e-07
7330860,-1.3619018907450735e-07
7330890,-1.382788603770549e-07
7330920,-1.404751998812226e-07
7330950,-1.4278493886705033e-07
7330980,-1.4520725824568656e-07
7331010,-1.4774666107368765e-07
7331040,-1.504019188413205e-07
7331070,-1.5316852786530516e-07
7331100,-1.5604157506957225e-07
7331130,-1.5901164403409228e-07
7331160,-1.620656338017764e-07
7331190,-1.6518389312932178e-07
7331220,-1.6834308627575227e-07
7331250,-1.7151414604880232e-07
7331280,-1.746581798902985e-07
7331310,-1.7773383900714416e-07
7331340,-1.8068708355112248e-07
7331370,-1.8345568598614032e-07
7331400,-1.8600648593914343e-07
7331430,-1.882829877719874e-07
7331460,-1.8969280136569443e-07
7331490,-1.9150381630984287e-07
7331520,-1.924686150316003e-07
7331550,-1.9285985447595593e-07
7331580,-1.92670167213697e-07
7331610,-1.9190528636822267e-07
7331640,-1.9046245651310118e-07
7331670,-1.8881534415757448e-07
7331700,-1.8633963017422983e-07
7331730,-1.8289162076374382e-07
7331760,-1.791431263862777e-07
7331790,-1.7516538152620572e-07
7331820,-1.7070906880727582e-07
7331850,-1.6591911276933057e-07
7331880,-1.6087043206035813e-07
7331910,-1.5561952259307418e-07
7331940,-1.502175580332825e-07
7331970,-1.447099804437178e-07
7332000,-1.3913977541629286e-07
7332030,-1.335331435367242e-07
7332060,-1.2794289547838948e-07
7332090,-1.223739435239037e-07
7332120,-1.1684552847815074e-07
7332150,-1.1137279724515732e-07
7332180,-1.059672122299683e-07
7332210,-1.006263166947262e-07
7332240,-9.537958603161065e-08
7332270,-9.103514764520968e-08
7332300,-8.551741432132824e-08
7332330,-8.000296134263362e-08
7332360,-7.521394445419542e-08
7332390,-7.03819463039872e-08
7332420,-6.56224133154166e-08
7332450,-6.093125132052137e-08
7332480,-5.631173509982132e-08
7332510,-5.1763454978166026e-08
7332540,-4.727208220661856e-08
7332570,-4.283516021842334e-08
7332600,-3.844409168792151e-08
7332630,-3.409519192012475e-08
7332660,-2.978641376817067e-08
7332690,-2.5509569325248353e-08
7332720,-2.125728946402735e-08
7332750,-1.702425198768575e-08
7332780,-1.2808409780569932e-08
7332810,-8.600756196525968e-09
7332840,-4.394740900350005e-09
7332870,-1.8422294375136815e-10
7332900,4.034891698892805e-09
7332930,8.26997212791742e-09
7332960,1.252797806068121e-08
7332990,1.6815459833122178e-08
7333020,2.1138149016916722e-08
7333050,2.5504233495364435e-08
7333080,2.992026362210607e-08
7333110,3.4394017912991706e-08
7333140,3.8933684279431506e-08
7333170,4.3546222492802534e-08
7333200,4.824145803074443e-08
7333230,5.294447378204678e-08
7333260,5.754309858748706e-08
7333290,6.213353800641476e-08
7333320,6.671579224538359e-08
7333350,7.129886797821421e-08
7333380,7.585328970225084e-08
7333410,8.041753979852483e-08
7333440,8.499243725682368e-08
7333470,8.958862631668025e-08
7333500,9.419669135064539e-08
7333530,9.883464554881994e-08
7333560,1.0351640827436278e-07
7333590,1.0824075164545405e-07
7333620,1.1300849471505414e-07
7333650,1.1783191935344525e-07
7333680,1.2272617316464293e-07
7333710,1.2768634385871117e-07
7333740,1.3272798847500436e-07
7333770,1.3715924410725023e-07
7333800,1.4206130065431966e-07
7333830,1.4767733486595235e-07
7333860,1.5346613828863265e-07
7333890,1.5845746359814421e-07
7333920,1.6488820340762178e-07
7333950,1.7098571142967825e-07
7333980,1.766464124226414e-07
7334010,1.8297033217460805e-07
7334040,1.8923408293416642e-07
7334070,1.9566160070390338e-07
7334100,2.0229382520567532e-07
7334130,2.0909964380977873e-07
7334160,2.14678126644219e-07
7334190,2.219547710331696e-07
7334220,2.30672893635947e-07
7334250,2.3823982916283407e-07
7334280,2.4599714903795903e-07
7334310,2.5395754558161286e-07
7334340,2.620420075316991e-07
7334370,2.7030293812797577e-07
7334400,2.786969430653424e-07
7334430,2.8717612457455884e-07
7334460,2.956925846954938e-07
7334490,3.041853246623291e-07
7334520,3.125847481349441e-07
7334550,3.208032450493072e-07
7334580,3.2874501694792156e-07
7334610,3.3630443930968824e-07
7334640,3.433681084290146e-07
7334670,3.4982384804354403e-07
7334700,3.55561118711079e-07
7334730,3.6048534669744706e-07
7334760,3.6451587709326226e-07
7334790,3.6760071224674935e-07
7334820,3.697148743905494e-07
7334850,3.7086490925254186e-07
7334880,3.7108724871680464e-07
7334910,3.704469828702904e-07
7334940,3.690255782246328e-07
7334970,3.669237436604597e-07
7335000,3.6424669212296887e-07
7335030,3.611012748437113e-07
7335060,3.575894309082998e-07
7335090,3.538077778068396e-07
7335120,3.4983983271961716e-07
7335150,3.4575846883541853e-07
7335180,3.416267340710402e-07
7335210,3.3749334754115294e-07
7335240,3.3339638409983884e-07
7335270,3.2936859653173465e-07
7335300,3.254312744211705e-07
7335330,3.2159997576508625e-07
7335360,3.1788534574510275e-07
7335390,3.1429106966175937e-07
7335420,3.108224704480525e-07
7335450,3.0747545466453983e-07
7335480,3.042475664711788e-07
7335510,3.0113430295739365e-07
7335540,2.9812870472303526e-07
7335570,2.952246311414795e-07
7335600,2.924134850867442e-07
7335630,2.8968871643361607e-07
7335660,2.870392715015764e-07
7335690,2.844586000728254e-07
7335720,2.8193646719109745e-07
7335750,2.7946591314201915e-07
7335780,2.770375217030454e-07
7335810,2.7464433308037355e-07
7335840,2.722757027328499e-07
7335870,2.699271272664941e-07
7335900,2.675871432388939e-07
7335930,2.6525165660537153e-07
7335960,2.629120697480151e-07
7335990,2.6056224150131076e-07
7336020,2.5819275535707134e-07
7336050,2.5579787950577897e-07
7336080,2.533710632865706e-07
7336110,2.5090780309303597e-07
7336140,2.4839991056081545e-07
7336170,2.458371502158342e-07
7336200,2.4319905113561533e-07
7336230,2.404786530854665e-07
7336260,2.3765671329577187e-07
7336290,2.3477540157238287e-07
7336320,2.3181752226639737e-07
7336350,2.2875810076357353e-07
7336380,2.261441193823823e-07
7336410,2.2306789865832586e-07
7336440,2.1924652948400677e-07
7336470,2.155844166713326e-07
7336500,2.1207337220583824e-07
7336530,2.0918914169478644e-07
7336560,2.0547910566467318e-07
7336590,2.0125646887267845e-07
7336620,1.9799718979968332e-07
7336650,1.9270431373316382e-07
7336680,1.8860284270412273e-07
7336710,1.843797665288305e-07
7336740,1.7998390752212451e-07
7336770,1.754582547728385e-07
7336800,1.708146814544715e-07
7336830,1.692388977828685e-07
7336860,1.7040992293204142e-07
7336890,1.7092382710756523e-07
7336920,1.7113557832210062e-07
7336950,1.7129533314761504e-07
7336980,1.714378924053994e-07
7337010,1.715575241382492e-07
7337040,1.7164808695491408e-07
7337070,1.7171162791373586e-07
7337100,1.717481469603709e-07
7337130,1.7175559692305964e-07
7337160,1.717356154389522e-07
7337190,1.7168574590978757e-07
7337220,1.7160762597298585e-07
7337250,1.7150043672368201e-07
7337280,1.7136294983109536e-07
7337310,1.711968029344315e-07
7337340,1.710003582776917e-07
7337370,1.7077279695192855e-07
7337400,1.705161660230279e-07
7337430,1.7022841830726873e-07
7337460,1.6990914431957723e-07
7337490,1.6955998170305924e-07
7337520,1.6917847384493832e-07
7337550,1.687662583893461e-07
7337580,1.6832046929460218e-07
7337610,1.6784356305841788e-07
7337640,1.6733472077014925e-07
7337670,1.6679353294502624e-07
7337700,1.6621959009809797e-07
7337730,1.6561248274428157e-07
7337760,1.6497262025316727e-07
7337790,1.643004119957403e-07
7337820,1.6359299192255122e-07
7337850,1.628532259706946e-07
7337880,1.6207906694600235e-07
7337910,1.6127256193423744e-07
7337940,1.6042920717066305e-07
7337970,1.5955391574173257e-07
7338000,1.5864382159647606e-07
7338030,1.5769892468277397e-07
7338060,1.5671881552050366e-07
7338090,1.5570431291783235e-07
7338120,1.5465541682657104e-07
7338150,1.535704894813847e-07
7338180,1.5245157798342687e-07
7338210,1.512958162794385e-07
7338240,1.5010484204387635e-07
7338270,1.4887988352492246e-07
7338300,1.4761807467031553e-07
7338330,1.463206437303196e-07
7338360,1.4498718123590068e-07
7338390,1.4361768714988665e-07
7338420,1.4221257086775898e-07
7338450,1.4077142292508455e-07
7338480,1.3929383385863643e-07
7338510,1.3778021306923887e-07
7338540,1.3623056052862452e-07
7338570,1.3464487621044806e-07
7338600,1.3302234122675422e-07
7338630,1.313625461224851e-07
7338660,1.2966753803645102e-07
7338690,1.2793526979039591e-07
7338720,1.2616819796095443e-07
7338750,1.2436345650854355e-07
