time,hvac_oveAhu_yCoo_u
7353000,0.63964949810805
7353030,0.6396614749061347
7353060,0.6396614749061347
7353090,0.6396614749061347
7353120,0.6396614749061347
7353150,0.6396614749061347
7353180,0.6396614749061347
7353210,0.6396614749061347
7353240,0.6396614749061347
7353270,0.6396614749061347
7353300,0.6396614749061347
7353330,0.6396614749061347
7353360,0.6396614749061347
7353390,0.6396614749061347
7353420,0.6396614749061347
7353450,0.6396614749061347
7353480,0.6396614749061347
7353510,0.6396614749061347
7353540,0.6396614749061347
7353570,0.6396614749061347
7353600,0.6396614749061347
7353630,0.6396626693013623
7353660,0.6396626693013623
7353690,0.6396626693013623
7353720,0.6396626693013623
7353750,0.6396626693013623
7353780,0.6396626693013623
7353810,0.6396626693013623
7353840,0.6396626693013623
7353870,0.6396626693013623
7353900,0.6396626693013623
7353930,0.6396626693013623
7353960,0.6396626693013623
7353990,0.6396626693013623
7354020,0.6396626693013623
7354050,0.6396626693013623
7354080,0.6396626693013623
7354110,0.6396626693013623
7354140,0.6396626693013623
7354170,0.6396626693013623
7354200,0.6396626693013623
7354230,0.6396729580750499
7354260,0.6396729580750499
7354290,0.6396729580750499
7354320,0.6396729580750499
7354350,0.6396729580750499
7354380,0.6396729580750499
7354410,0.6396729580750499
7354440,0.6396729580750499
7354470,0.6396729580750499
7354500,0.6396729580750499
7354530,0.6396729580750499
7354560,0.6396729580750499
7354590,0.6396729580750499
7354620,0.6396729580750499
7354650,0.6396729580750499
7354680,0.6396729580750499
7354710,0.6396729580750499
7354740,0.6396729580750499
7354770,0.6396729580750499
7354800,0.6396729580750499
7354830,0.6396763999991004
7354860,0.6396763999991004
7354890,0.6396763999991004
7354920,0.6396763999991004
7354950,0.6396763999991004
7354980,0.6396763999991004
7355010,0.6396763999991004
7355040,0.6396763999991004
7355070,0.6396763999991004
7355100,0.6396763999991004
7355130,0.6396763999991004
7355160,0.6396763999991004
7355190,0.6396763999991004
7355220,0.6396763999991004
7355250,0.6396763999991004
7355280,0.6396763999991004
7355310,0.6396763999991004
7355340,0.6396763999991004
7355370,0.6396763999991004
7355400,0.6396763999991004
7355430,0.6396763976974648
7355460,0.6396763976974648
7355490,0.6396763976974648
7355520,0.6396763976974648
7355550,0.6396763976974648
7355580,0.6396763976974648
7355610,0.6396763976974648
7355640,0.6396763976974648
7355670,0.6396763976974648
7355700,0.6396763976974648
7355730,0.6396763976974648
7355760,0.6396763976974648
7355790,0.6396763976974648
7355820,0.6396763976974648
7355850,0.6396763976974648
7355880,0.6396763976974648
7355910,0.6396763976974648
7355940,0.6396763976974648
7355970,0.6396763976974648
7356000,0.6396763976974648
7356030,0.6396763149259225
7356060,0.6396763149259225
7356090,0.6396763149259225
7356120,0.6396763149259225
7356150,0.6396763149259225
7356180,0.6396763149259225
7356210,0.6396763149259225
7356240,0.6396763149259225
7356270,0.6396763149259225
7356300,0.6396763149259225
7356330,0.6396763149259225
7356360,0.6396763149259225
7356390,0.6396763149259225
7356420,0.6396763149259225
7356450,0.6396763149259225
7356480,0.6396763149259225
7356510,0.6396763149259225
7356540,0.6396763149259225
7356570,0.6396763149259225
7356600,0.6396763149259225
7356630,0.6396762039314783
7356660,0.6396762039314783
7356690,0.6396762039314783
7356720,0.6396762039314783
7356750,0.6396762039314783
7356780,0.6396762039314783
7356810,0.6396762039314783
7356840,0.6396762039314783
7356870,0.6396762039314783
7356900,0.6396762039314783
7356930,0.6396762039314783
7356960,0.6396762039314783
7356990,0.6396762039314783
7357020,0.6396762039314783
7357050,0.6396762039314783
7357080,0.6396762039314783
7357110,0.6396762039314783
7357140,0.6396762039314783
7357170,0.6396762039314783
7357200,0.6396762039314783
7357230,0.6396767454622885
7357260,0.6396767454622885
7357290,0.6396767454622885
7357320,0.6396767454622885
7357350,0.6396767454622885
7357380,0.6396767454622885
7357410,0.6396767454622885
7357440,0.6396767454622885
7357470,0.6396767454622885
7357500,0.6396767454622885
7357530,0.6396767454622885
7357560,0.6396767454622885
7357590,0.6396767454622885
7357620,0.6396767454622885
7357650,0.6396767454622885
7357680,0.6396767454622885
7357710,0.6396767454622885
7357740,0.6396767454622885
7357770,0.6396767454622885
7357800,0.6396767454622885
7357830,0.6396767085462813
7357860,0.6396767085462813
7357890,0.6396767085462813
7357920,0.6396767085462813
7357950,0.6396767085462813
7357980,0.6396767085462813
7358010,0.6396767085462813
7358040,0.6396767085462813
7358070,0.6396767085462813
7358100,0.6396767085462813
7358130,0.6396767085462813
7358160,0.6396767085462813
7358190,0.6396767085462813
7358220,0.6396767085462813
7358250,0.6396767085462813
7358280,0.6396767085462813
7358310,0.6396767085462813
7358340,0.6396767085462813
7358370,0.6396767085462813
7358400,0.6396767085462813
7358430,0.6396759772352714
7358460,0.6396759772352714
7358490,0.6396759772352714
7358520,0.6396759772352714
7358550,0.6396759772352714
7358580,0.6396759772352714
7358610,0.6396759772352714
7358640,0.6396759772352714
7358670,0.6396759772352714
7358700,0.6396759772352714
7358730,0.6396759772352714
7358760,0.6396759772352714
7358790,0.6396759772352714
7358820,0.6396759772352714
7358850,0.6396759772352714
7358880,0.6396759772352714
7358910,0.6396759772352714
7358940,0.6396759772352714
7358970,0.6396759772352714
7359000,0.6396759772352714
7359030,0.6396987321514647
7359060,0.6396987321514647
7359090,0.6396987321514647
7359120,0.6396987321514647
7359150,0.6396987321514647
7359180,0.6396987321514647
7359210,0.6396987321514647
7359240,0.6396987321514647
7359270,0.6396987321514647
7359300,0.6396987321514647
7359330,0.6396987321514647
7359360,0.6396987321514647
7359390,0.6396987321514647
7359420,0.6396987321514647
7359450,0.6396987321514647
7359480,0.6396987321514647
7359510,0.6396987321514647
7359540,0.6396987321514647
7359570,0.6396987321514647
7359600,0.6396987321514647
7359630,0.6397005680005353
7359660,0.6397005680005353
7359690,0.6397005680005353
7359720,0.6397005680005353
7359750,0.6397005680005353
7359780,0.6397005680005353
7359810,0.6397005680005353
7359840,0.6397005680005353
7359870,0.6397005680005353
7359900,0.6397005680005353
7359930,0.6397005680005353
7359960,0.6397005680005353
7359990,0.6397005680005353
7360020,0.6397005680005353
7360050,0.6397005680005353
7360080,0.6397005680005353
7360110,0.6397005680005353
7360140,0.6397005680005353
7360170,0.6397005680005353
7360200,0.6397005680005353
7360230,0.6396974729886494
7360260,0.6396974729886494
7360290,0.6396974729886494
7360320,0.6396974729886494
7360350,0.6396974729886494
7360380,0.6396974729886494
7360410,0.6396974729886494
7360440,0.6396974729886494
7360470,0.6396974729886494
7360500,0.6396974729886494
7360530,0.6396974729886494
7360560,0.6396974729886494
7360590,0.6396974729886494
7360620,0.6396974729886494
7360650,0.6396974729886494
7360680,0.6396974729886494
7360710,0.6396974729886494
7360740,0.6396974729886494
7360770,0.6396974729886494
7360800,0.6396974729886494
7360830,0.6396976754404367
7360860,0.6396976754404367
7360890,0.6396976754404367
7360920,0.6396976754404367
7360950,0.6396976754404367
7360980,0.6396976754404367
7361010,0.6396976754404367
7361040,0.6396976754404367
7361070,0.6396976754404367
7361100,0.6396976754404367
7361130,0.6396976754404367
7361160,0.6396976754404367
7361190,0.6396976754404367
7361220,0.6396976754404367
7361250,0.6396976754404367
7361280,0.6396976754404367
7361310,0.6396976754404367
7361340,0.6396976754404367
7361370,0.6396976754404367
7361400,0.6396976754404367
7361430,0.6396973434721155
7361460,0.6396973434721155
7361490,0.6396973434721155
7361520,0.6396973434721155
7361550,0.6396973434721155
7361580,0.6396973434721155
7361610,0.6396973434721155
7361640,0.6396973434721155
7361670,0.6396973434721155
7361700,0.6396973434721155
7361730,0.6396973434721155
7361760,0.6396973434721155
7361790,0.6396973434721155
7361820,0.6396973434721155
7361850,0.6396973434721155
7361880,0.6396973434721155
7361910,0.6396973434721155
7361940,0.6396973434721155
7361970,0.6396973434721155
7362000,0.6396973434721155
7362030,0.6396973443279085
7362060,0.6396973443279085
7362090,0.6396973443279085
7362120,0.6396973443279085
7362150,0.6396973443279085
7362180,0.6396973443279085
7362210,0.6396973443279085
7362240,0.6396973443279085
7362270,0.6396973443279085
7362300,0.6396973443279085
7362330,0.6396973443279085
7362360,0.6396973443279085
7362390,0.6396973443279085
7362420,0.6396973443279085
7362450,0.6396973443279085
7362480,0.6396973443279085
7362510,0.6396973443279085
7362540,0.6396973443279085
7362570,0.6396973443279085
7362600,0.6396973443279085
7362630,0.6396973540588382
7362660,0.6396973540588382
7362690,0.6396973540588382
7362720,0.6396973540588382
7362750,0.6396973540588382
7362780,0.6396973540588382
7362810,0.6396973540588382
7362840,0.6396973540588382
7362870,0.6396973540588382
7362900,0.6396973540588382
7362930,0.6396973540588382
7362960,0.6396973540588382
7362990,0.6396973540588382
7363020,0.6396973540588382
7363050,0.6396973540588382
7363080,0.6396973540588382
7363110,0.6396973540588382
7363140,0.6396973540588382
7363170,0.6396973540588382
7363200,0.6396973540588382
7363230,0.6396973171606457
7363260,0.6396973171606457
7363290,0.6396973171606457
7363320,0.6396973171606457
7363350,0.6396973171606457
7363380,0.6396973171606457
7363410,0.6396973171606457
7363440,0.6396973171606457
7363470,0.6396973171606457
7363500,0.6396973171606457
7363530,0.6396973171606457
7363560,0.6396973171606457
7363590,0.6396973171606457
7363620,0.6396973171606457
7363650,0.6396973171606457
7363680,0.6396973171606457
7363710,0.6396973171606457
7363740,0.6396973171606457
7363770,0.6396973171606457
7363800,0.6396973171606457
7363830,0.639697210640928
7363860,0.639697210640928
7363890,0.639697210640928
7363920,0.639697210640928
7363950,0.639697210640928
7363980,0.639697210640928
7364010,0.639697210640928
7364040,0.639697210640928
7364070,0.639697210640928
7364100,0.639697210640928
7364130,0.639697210640928
7364160,0.639697210640928
7364190,0.639697210640928
7364220,0.639697210640928
7364250,0.639697210640928
7364280,0.639697210640928
7364310,0.639697210640928
7364340,0.639697210640928
7364370,0.639697210640928
7364400,0.639697210640928
7364430,0.6396948132455995
7364460,0.6396948132455995
7364490,0.6396948132455995
7364520,0.6396948132455995
7364550,0.6396948132455995
7364580,0.6396948132455995
7364610,0.6396948132455995
7364640,0.6396948132455995
7364670,0.6396948132455995
7364700,0.6396948132455995
7364730,0.6396948132455995
7364760,0.6396948132455995
7364790,0.6396948132455995
7364820,0.6396948132455995
7364850,0.6396948132455995
7364880,0.6396948132455995
7364910,0.6396948132455995
7364940,0.6396948132455995
7364970,0.6396948132455995
7365000,0.6396948132455995
7365030,0.6396948709810112
7365060,0.6396948709810112
7365090,0.6396948709810112
7365120,0.6396948709810112
7365150,0.6396948709810112
7365180,0.6396948709810112
7365210,0.6396948709810112
7365240,0.6396948709810112
7365270,0.6396948709810112
7365300,0.6396948709810112
7365330,0.6396948709810112
7365360,0.6396948709810112
7365390,0.6396948709810112
7365420,0.6396948709810112
7365450,0.6396948709810112
7365480,0.6396948709810112
7365510,0.6396948709810112
7365540,0.6396948709810112
7365570,0.6396948709810112
7365600,0.6396948709810112
7365630,0.6396928724097004
7365660,0.6396928724097004
7365690,0.6396928724097004
7365720,0.6396928724097004
7365750,0.6396928724097004
7365780,0.6396928724097004
7365810,0.6396928724097004
7365840,0.6396928724097004
7365870,0.6396928724097004
7365900,0.6396928724097004
7365930,0.6396928724097004
7365960,0.6396928724097004
7365990,0.6396928724097004
7366020,0.6396928724097004
7366050,0.6396928724097004
7366080,0.6396928724097004
7366110,0.6396928724097004
7366140,0.6396928724097004
7366170,0.6396928724097004
7366200,0.6396928724097004
7366230,0.6396928586547141
7366260,0.6396928586547141
7366290,0.6396928586547141
7366320,0.6396928586547141
7366350,0.6396928586547141
7366380,0.6396928586547141
7366410,0.6396928586547141
7366440,0.6396928586547141
7366470,0.6396928586547141
7366500,0.6396928586547141
7366530,0.6396928586547141
7366560,0.6396928586547141
7366590,0.6396928586547141
7366620,0.6396928586547141
7366650,0.6396928586547141
7366680,0.6396928586547141
7366710,0.6396928586547141
7366740,0.6396928586547141
7366770,0.6396928586547141
7366800,0.6396928586547141
7366830,0.6396933941794867
7366860,0.6396933941794867
7366890,0.6396933941794867
7366920,0.6396933941794867
7366950,0.6396933941794867
7366980,0.6396933941794867
7367010,0.6396933941794867
7367040,0.6396933941794867
7367070,0.6396933941794867
7367100,0.6396933941794867
7367130,0.6396933941794867
7367160,0.6396933941794867
7367190,0.6396933941794867
7367220,0.6396933941794867
7367250,0.6396933941794867
7367280,0.6396933941794867
7367310,0.6396933941794867
7367340,0.6396933941794867
7367370,0.6396933941794867
7367400,0.6396933941794867
7367430,0.6396940593212297
7367460,0.6396940593212297
7367490,0.6396940593212297
7367520,0.6396940593212297
7367550,0.6396940593212297
7367580,0.6396940593212297
7367610,0.6396940593212297
7367640,0.6396940593212297
7367670,0.6396940593212297
7367700,0.6396940593212297
7367730,0.6396940593212297
7367760,0.6396940593212297
7367790,0.6396940593212297
7367820,0.6396940593212297
7367850,0.6396940593212297
7367880,0.6396940593212297
7367910,0.6396940593212297
7367940,0.6396940593212297
7367970,0.6396940593212297
7368000,0.6396940593212297
7368030,0.6396900961401549
7368060,0.6396900961401549
7368090,0.6396900961401549
7368120,0.6396900961401549
7368150,0.6396900961401549
7368180,0.6396900961401549
7368210,0.6396900961401549
7368240,0.6396900961401549
7368270,0.6396900961401549
7368300,0.6396900961401549
7368330,0.6396900961401549
7368360,0.6396900961401549
7368390,0.6396900961401549
7368420,0.6396900961401549
7368450,0.6396900961401549
7368480,0.6396900961401549
7368510,0.6396900961401549
7368540,0.6396900961401549
7368570,0.6396900961401549
7368600,0.6396900961401549
7368630,0.6396930680903864
7368660,0.6396930680903864
7368690,0.6396930680903864
7368720,0.6396930680903864
7368750,0.6396930680903864
7368780,0.6396930680903864
7368810,0.6396930680903864
7368840,0.6396930680903864
7368870,0.6396930680903864
7368900,0.6396930680903864
7368930,0.6396930680903864
7368960,0.6396930680903864
7368990,0.6396930680903864
7369020,0.6396930680903864
7369050,0.6396930680903864
7369080,0.6396930680903864
7369110,0.6396930680903864
7369140,0.6396930680903864
7369170,0.6396930680903864
7369200,0.6396930680903864
7369230,0.6396926372334031
7369260,0.6396926372334031
7369290,0.6396926372334031
7369320,0.6396926372334031
7369350,0.6396926372334031
7369380,0.6396926372334031
7369410,0.6396926372334031
7369440,0.6396926372334031
7369470,0.6396926372334031
7369500,0.6396926372334031
7369530,0.6396926372334031
7369560,0.6396926372334031
7369590,0.6396926372334031
7369620,0.6396926372334031
7369650,0.6396926372334031
7369680,0.6396926372334031
7369710,0.6396926372334031
7369740,0.6396926372334031
7369770,0.6396926372334031
7369800,0.6396926372334031
7369830,0.0
7369860,0.0
7369890,0.0
7369920,0.0
7369950,0.0
7369980,0.0
7370010,0.0
7370040,0.0
7370070,0.0
7370100,0.0
7370130,0.0
7370160,0.0
7370190,0.0
7370220,0.0
7370250,0.0
7370280,0.0
7370310,0.0
7370340,0.0
7370370,0.0
7370400,0.0
7370430,0.6380041811387803
7370460,0.6380041811387803
7370490,0.6380041811387803
7370520,0.6380041811387803
7370550,0.6380041811387803
7370580,0.6380041811387803
7370610,0.6380041811387803
7370640,0.6380041811387803
7370670,0.6380041811387803
7370700,0.6380041811387803
7370730,0.6380041811387803
7370760,0.6380041811387803
7370790,0.6380041811387803
7370820,0.6380041811387803
7370850,0.6380041811387803
7370880,0.6380041811387803
7370910,0.6380041811387803
7370940,0.6380041811387803
7370970,0.6380041811387803
7371000,0.6380041811387803
7371030,0.0
7371060,0.0
7371090,0.0
7371120,0.0
7371150,0.0
7371180,0.0
7371210,0.0
7371240,0.0
7371270,0.0
7371300,0.0
7371330,0.0
7371360,0.0
7371390,0.0
7371420,0.0
7371450,0.0
7371480,0.0
7371510,0.0
7371540,0.0
7371570,0.0
7371600,0.0
7371630,0.6393824238322079
7371660,0.6393824238322079
7371690,0.6393824238322079
7371720,0.6393824238322079
7371750,0.6393824238322079
7371780,0.6393824238322079
7371810,0.6393824238322079
7371840,0.6393824238322079
7371870,0.6393824238322079
7371900,0.6393824238322079
7371930,0.6393824238322079
7371960,0.6393824238322079
7371990,0.6393824238322079
7372020,0.6393824238322079
7372050,0.6393824238322079
7372080,0.6393824238322079
7372110,0.6393824238322079
7372140,0.6393824238322079
7372170,0.6393824238322079
7372200,0.6393824238322079
7372230,0.0
7372260,0.0
7372290,0.0
7372320,0.0
7372350,0.0
7372380,0.0
7372410,0.0
7372440,0.0
7372470,0.0
7372500,0.0
7372530,0.0
7372560,0.0
7372590,0.0
7372620,0.0
7372650,0.0
7372680,0.0
7372710,0.0
7372740,0.0
7372770,0.0
7372800,0.0
7372830,0.6404173634361627
7372860,0.6404173634361627
7372890,0.6404173634361627
7372920,0.6404173634361627
7372950,0.6404173634361627
7372980,0.6404173634361627
7373010,0.6404173634361627
7373040,0.6404173634361627
7373070,0.6404173634361627
7373100,0.6404173634361627
7373130,0.6404173634361627
7373160,0.6404173634361627
7373190,0.6404173634361627
7373220,0.6404173634361627
7373250,0.6404173634361627
7373280,0.6404173634361627
7373310,0.6404173634361627
7373340,0.6404173634361627
7373370,0.6404173634361627
7373400,0.6404173634361627
7373430,0.0
7373460,0.0
7373490,0.0
7373520,0.0
7373550,0.0
7373580,0.0
7373610,0.0
7373640,0.0
7373670,0.0
7373700,0.0
7373730,0.0
7373760,0.0
7373790,0.0
7373820,0.0
7373850,0.0
7373880,0.0
7373910,0.0
7373940,0.0
7373970,0.0
7374000,0.0
7374030,0.640369870180522
7374060,0.640369870180522
7374090,0.640369870180522
7374120,0.640369870180522
7374150,0.640369870180522
7374180,0.640369870180522
7374210,0.640369870180522
7374240,0.640369870180522
7374270,0.640369870180522
7374300,0.640369870180522
7374330,0.640369870180522
7374360,0.640369870180522
7374390,0.640369870180522
7374420,0.640369870180522
7374450,0.640369870180522
7374480,0.640369870180522
7374510,0.640369870180522
7374540,0.640369870180522
7374570,0.640369870180522
7374600,0.640369870180522
7374630,0.0
7374660,0.0
7374690,0.0
7374720,0.0
7374750,0.0
7374780,0.0
7374810,0.0
7374840,0.0
7374870,0.0
7374900,0.0
7374930,0.0
7374960,0.0
7374990,0.0
7375020,0.0
7375050,0.0
7375080,0.0
7375110,0.0
7375140,0.0
7375170,0.0
7375200,0.0
7375230,0.6397530055246556
7375260,0.6397530055246556
7375290,0.6397530055246556
7375320,0.6397530055246556
7375350,0.6397530055246556
7375380,0.6397530055246556
7375410,0.6397530055246556
7375440,0.6397530055246556
7375470,0.6397530055246556
7375500,0.6397530055246556
7375530,0.6397530055246556
7375560,0.6397530055246556
7375590,0.6397530055246556
7375620,0.6397530055246556
7375650,0.6397530055246556
7375680,0.6397530055246556
7375710,0.6397530055246556
7375740,0.6397530055246556
7375770,0.6397530055246556
7375800,0.6397530055246556
7375830,0.0
7375860,0.0
7375890,0.0
7375920,0.0
7375950,0.0
7375980,0.0
7376010,0.0
7376040,0.0
7376070,0.0
7376100,0.0
7376130,0.0
7376160,0.0
7376190,0.0
7376220,0.0
7376250,0.0
7376280,0.0
7376310,0.0
7376340,0.0
7376370,0.0
7376400,0.0
7376430,0.6399375304720359
7376460,0.6399375304720359
7376490,0.6399375304720359
7376520,0.6399375304720359
7376550,0.6399375304720359
7376580,0.6399375304720359
7376610,0.6399375304720359
7376640,0.6399375304720359
7376670,0.6399375304720359
7376700,0.6399375304720359
7376730,0.6399375304720359
7376760,0.6399375304720359
7376790,0.6399375304720359
7376820,0.6399375304720359
7376850,0.6399375304720359
7376880,0.6399375304720359
7376910,0.6399375304720359
7376940,0.6399375304720359
7376970,0.6399375304720359
7377000,0.6399375304720359
7377030,0.0
7377060,0.0
7377090,0.0
7377120,0.0
7377150,0.0
7377180,0.0
7377210,0.0
7377240,0.0
7377270,0.0
7377300,0.0
7377330,0.0
7377360,0.0
7377390,0.0
7377420,0.0
7377450,0.0
7377480,0.0
7377510,0.0
7377540,0.0
7377570,0.0
7377600,0.0
7377630,0.6412641235998833
7377660,0.6412641235998833
7377690,0.6412641235998833
7377720,0.6412641235998833
7377750,0.6412641235998833
7377780,0.6412641235998833
7377810,0.6412641235998833
7377840,0.6412641235998833
7377870,0.6412641235998833
7377900,0.6412641235998833
7377930,0.6412641235998833
7377960,0.6412641235998833
7377990,0.6412641235998833
7378020,0.6412641235998833
7378050,0.6412641235998833
7378080,0.6412641235998833
7378110,0.6412641235998833
7378140,0.6412641235998833
7378170,0.6412641235998833
7378200,0.6412641235998833
7378230,0.0
7378260,0.0
7378290,0.0
7378320,0.0
7378350,0.0
7378380,0.0
7378410,0.0
7378440,0.0
7378470,0.0
7378500,0.0
7378530,0.0
7378560,0.0
7378590,0.0
7378620,0.0
7378650,0.0
7378680,0.0
7378710,0.0
7378740,0.0
7378770,0.0
7378800,0.0
7378830,0.6427446075416812
7378860,0.6427446075416812
7378890,0.6427446075416812
7378920,0.6427446075416812
7378950,0.6427446075416812
7378980,0.6427446075416812
7379010,0.6427446075416812
7379040,0.6427446075416812
7379070,0.6427446075416812
7379100,0.6427446075416812
7379130,0.6427446075416812
7379160,0.6427446075416812
7379190,0.6427446075416812
7379220,0.6427446075416812
7379250,0.6427446075416812
7379280,0.6427446075416812
7379310,0.6427446075416812
7379340,0.6427446075416812
7379370,0.6427446075416812
7379400,0.6427446075416812
7379430,0.0
7379460,0.0
7379490,0.0
7379520,0.0
7379550,0.0
7379580,0.0
7379610,0.0
7379640,0.0
7379670,0.0
7379700,0.0
7379730,0.0
7379760,0.0
7379790,0.0
7379820,0.0
7379850,0.0
7379880,0.0
7379910,0.0
7379940,0.0
7379970,0.0
7380000,0.0
7380030,0.6442031720466856
7380060,0.6442031720466856
7380090,0.6442031720466856
7380120,0.6442031720466856
7380150,0.6442031720466856
7380180,0.6442031720466856
7380210,0.6442031720466856
7380240,0.6442031720466856
7380270,0.6442031720466856
7380300,0.6442031720466856
7380330,0.6442031720466856
7380360,0.6442031720466856
7380390,0.6442031720466856
7380420,0.6442031720466856
7380450,0.6442031720466856
7380480,0.6442031720466856
7380510,0.6442031720466856
7380540,0.6442031720466856
7380570,0.6442031720466856
7380600,0.6442031720466856
7380630,0.0
7380660,0.0
7380690,0.0
7380720,0.0
7380750,0.0
7380780,0.0
7380810,0.0
7380840,0.0
7380870,0.0
7380900,0.0
7380930,0.0
7380960,0.0
7380990,0.0
7381020,0.0
7381050,0.0
7381080,0.0
7381110,0.0
7381140,0.0
7381170,0.0
7381200,0.0
7381230,0.6454066489843471
7381260,0.6454066489843471
7381290,0.6454066489843471
7381320,0.6454066489843471
7381350,0.6454066489843471
7381380,0.6454066489843471
7381410,0.6454066489843471
7381440,0.6454066489843471
7381470,0.6454066489843471
7381500,0.6454066489843471
7381530,0.6454066489843471
7381560,0.6454066489843471
7381590,0.6454066489843471
7381620,0.6454066489843471
7381650,0.6454066489843471
7381680,0.6454066489843471
7381710,0.6454066489843471
7381740,0.6454066489843471
7381770,0.6454066489843471
7381800,0.6454066489843471
7381830,0.0
7381860,0.0
7381890,0.0
7381920,0.0
7381950,0.0
7381980,0.0
7382010,0.0
7382040,0.0
7382070,0.0
7382100,0.0
7382130,0.0
7382160,0.0
7382190,0.0
7382220,0.0
7382250,0.0
7382280,0.0
7382310,0.0
7382340,0.0
7382370,0.0
7382400,0.0
7382430,0.6464771523739652
7382460,0.6464771523739652
7382490,0.6464771523739652
7382520,0.6464771523739652
7382550,0.6464771523739652
7382580,0.6464771523739652
7382610,0.6464771523739652
7382640,0.6464771523739652
7382670,0.6464771523739652
7382700,0.6464771523739652
7382730,0.6464771523739652
7382760,0.6464771523739652
7382790,0.6464771523739652
7382820,0.6464771523739652
7382850,0.6464771523739652
7382880,0.6464771523739652
7382910,0.6464771523739652
7382940,0.6464771523739652
7382970,0.6464771523739652
7383000,0.6464771523739652
7383030,0.0
7383060,0.0
7383090,0.0
7383120,0.0
7383150,0.0
7383180,0.0
7383210,0.0
7383240,0.0
7383270,0.0
7383300,0.0
7383330,0.0
7383360,0.0
7383390,0.0
7383420,0.0
7383450,0.0
7383480,0.0
7383510,0.0
7383540,0.0
7383570,0.0
7383600,0.0
7383630,0.6477730854101492
7383660,0.6477730854101492
7383690,0.6477730854101492
7383720,0.6477730854101492
7383750,0.6477730854101492
7383780,0.6477730854101492
7383810,0.6477730854101492
7383840,0.6477730854101492
7383870,0.6477730854101492
7383900,0.6477730854101492
7383930,0.6477730854101492
7383960,0.6477730854101492
7383990,0.6477730854101492
7384020,0.6477730854101492
7384050,0.6477730854101492
7384080,0.6477730854101492
7384110,0.6477730854101492
7384140,0.6477730854101492
7384170,0.6477730854101492
7384200,0.6477730854101492
7384230,0.5004868657931414
7384260,0.5004868657931414
7384290,0.5004868657931414
7384320,0.5004868657931414
7384350,0.5004868657931414
7384380,0.5004868657931414
7384410,0.5004868657931414
7384440,0.5004868657931414
7384470,0.5004868657931414
7384500,0.5004868657931414
7384530,0.5004868657931414
7384560,0.5004868657931414
7384590,0.5004868657931414
7384620,0.5004868657931414
7384650,0.5004868657931414
7384680,0.5004868657931414
7384710,0.5004868657931414
7384740,0.5004868657931414
7384770,0.5004868657931414
7384800,0.5004868657931414
7384830,0.5147221713720285
7384860,0.5147221713720285
7384890,0.5147221713720285
7384920,0.5147221713720285
7384950,0.5147221713720285
7384980,0.5147221713720285
7385010,0.5147221713720285
7385040,0.5147221713720285
7385070,0.5147221713720285
7385100,0.5147221713720285
7385130,0.5147221713720285
7385160,0.5147221713720285
7385190,0.5147221713720285
7385220,0.5147221713720285
7385250,0.5147221713720285
7385280,0.5147221713720285
7385310,0.5147221713720285
7385340,0.5147221713720285
7385370,0.5147221713720285
7385400,0.5147221713720285
7385430,0.5169932598962093
7385460,0.5169932598962093
7385490,0.5169932598962093
7385520,0.5169932598962093
7385550,0.5169932598962093
7385580,0.5169932598962093
7385610,0.5169932598962093
7385640,0.5169932598962093
7385670,0.5169932598962093
7385700,0.5169932598962093
7385730,0.5169932598962093
7385760,0.5169932598962093
7385790,0.5169932598962093
7385820,0.5169932598962093
7385850,0.5169932598962093
7385880,0.5169932598962093
7385910,0.5169932598962093
7385940,0.5169932598962093
7385970,0.5169932598962093
7386000,0.5169932598962093
7386030,0.5199431786309119
7386060,0.5199431786309119
7386090,0.5199431786309119
7386120,0.5199431786309119
7386150,0.5199431786309119
7386180,0.5199431786309119
7386210,0.5199431786309119
7386240,0.5199431786309119
7386270,0.5199431786309119
7386300,0.5199431786309119
7386330,0.5199431786309119
7386360,0.5199431786309119
7386390,0.5199431786309119
7386420,0.5199431786309119
7386450,0.5199431786309119
7386480,0.5199431786309119
7386510,0.5199431786309119
7386540,0.5199431786309119
7386570,0.5199431786309119
7386600,0.5199431786309119
7386630,0.5219618156849246
7386660,0.5219618156849246
7386690,0.5219618156849246
7386720,0.5219618156849246
7386750,0.5219618156849246
7386780,0.5219618156849246
7386810,0.5219618156849246
7386840,0.5219618156849246
7386870,0.5219618156849246
7386900,0.5219618156849246
7386930,0.5219618156849246
7386960,0.5219618156849246
7386990,0.5219618156849246
7387020,0.5219618156849246
7387050,0.5219618156849246
7387080,0.5219618156849246
7387110,0.5219618156849246
7387140,0.5219618156849246
7387170,0.5219618156849246
7387200,0.5219618156849246
7387230,0.5226694460778056
7387260,0.5226694460778056
7387290,0.5226694460778056
7387320,0.5226694460778056
7387350,0.5226694460778056
7387380,0.5226694460778056
7387410,0.5226694460778056
7387440,0.5226694460778056
7387470,0.5226694460778056
7387500,0.5226694460778056
7387530,0.5226694460778056
7387560,0.5226694460778056
7387590,0.5226694460778056
7387620,0.5226694460778056
7387650,0.5226694460778056
7387680,0.5226694460778056
7387710,0.5226694460778056
7387740,0.5226694460778056
7387770,0.5226694460778056
7387800,0.5226694460778056
7387830,0.5219114630295514
7387860,0.5219114630295514
7387890,0.5219114630295514
7387920,0.5219114630295514
7387950,0.5219114630295514
7387980,0.5219114630295514
7388010,0.5219114630295514
7388040,0.5219114630295514
7388070,0.5219114630295514
