time,hvac_oveZonActWes_yReaHea_u
7263420,0.0
7263450,0.0
7263480,0.0
7263510,0.0
7263540,0.0
7263570,0.0
7263600,0.0
7263630,0.0
7263660,0.0
7263690,0.0
7263720,0.0
7263750,0.0
7263780,0.0
7263810,0.0
7263840,0.0
7263870,0.0
7263900,0.0
7263930,0.0
7263960,0.0
7263990,0.0
7264020,0.0
7264050,0.0
7264080,0.0
7264110,0.0
7264140,0.0
7264170,0.0
7264200,0.0
7264230,0.0
7264260,0.0
7264290,0.0
7264320,0.0
7264350,0.0
7264380,0.0
7264410,0.0
7264440,0.0
7264470,0.0
7264500,0.0
7264530,0.0
7264560,0.0
7264590,0.0
7264620,0.0
7264650,0.0
7264680,0.0
7264710,0.0
7264740,0.0
7264770,0.0
7264800,0.0
7264830,0.0
7264860,0.0
7264890,0.0
7264920,0.0
7264950,0.0
7264980,0.0
7265010,0.0
7265040,0.0
7265070,0.0
7265100,0.0
7265130,0.0
7265160,0.0
7265190,0.0
7265220,0.0
7265250,0.0
7265280,0.0
7265310,0.0
7265340,0.0
7265370,0.0
7265400,0.0
7265430,0.0
7265460,0.0
7265490,0.0
7265520,0.0
7265550,0.0
7265580,0.0
7265610,0.0
7265640,0.0
7265670,0.0
7265700,0.0
7265730,0.0
7265760,0.0
7265790,0.0
7265820,0.0
7265850,0.0
7265880,0.0
7265910,0.0
7265940,0.0
7265970,0.0
7266000,0.0
7266030,0.0
7266060,0.0
7266090,0.0
7266120,0.0
7266150,0.0
7266180,0.0
7266210,0.0
7266240,0.0
7266270,0.0
7266300,0.0
7266330,0.0
7266360,0.0
7266390,0.0
7266420,0.0
7266450,0.0
7266480,0.0
7266510,0.0
7266540,0.0
7266570,0.0
7266600,0.0
7266630,0.0
7266660,0.0
7266690,0.0
7266720,0.0
7266750,0.0
7266780,0.0
7266810,0.0
7266840,0.0
7266870,0.0
7266900,0.0
7266930,0.0
7266960,0.0
7266990,0.0
7267020,0.0
7267050,0.0
7267080,0.0
7267110,0.0
7267140,0.0
7267170,0.0
7267200,0.0
7267230,0.0
7267260,0.0
7267290,0.0
7267320,0.0
7267350,0.0
7267380,0.0
7267410,0.0
7267440,0.0
7267470,0.0
7267500,0.0
7267530,0.0
7267560,0.0
7267590,0.0
7267620,0.0
7267650,0.0
7267680,0.0
7267710,0.0
7267740,0.0
7267770,0.0
7267800,0.0
7267830,0.0
7267860,0.0
7267890,0.0
7267920,0.0
7267950,0.0
7267980,0.0
7268010,0.0
7268040,0.0
7268070,0.0
7268100,0.0
7268130,0.0
7268160,0.0
7268190,0.0
7268220,0.0
7268250,0.0
7268280,0.0
7268310,0.0
7268340,0.0
7268370,0.0
7268400,0.0
7268430,0.0
7268460,0.0
7268490,0.0
7268520,0.0
7268550,0.0
7268580,0.0
7268610,0.0
7268640,0.0
7268670,0.0
7268700,0.0
7268730,0.0
7268760,0.0
7268790,0.0
7268820,0.0
7268850,0.0
7268880,0.0
7268910,0.0
7268940,0.0
7268970,0.0
7269000,0.0
7269030,0.0
7269060,0.0
7269090,0.0
7269120,0.0
7269150,0.0
7269180,0.0
7269210,0.0
7269240,0.0
7269270,0.0
7269300,0.0
7269330,0.0
7269360,0.0
7269390,0.0
7269420,0.0
7269450,0.0
7269480,0.0
7269510,0.0
7269540,0.0
7269570,0.0
7269600,0.0
7269630,0.0
7269660,0.0
7269690,0.0
7269720,0.0
7269750,0.0
7269780,0.0
7269810,0.0
7269840,0.0
7269870,0.0
7269900,0.0
7269930,0.0
7269960,0.0
7269990,0.0
7270020,0.0
7270050,0.0
7270080,0.0
7270110,0.0
7270140,0.0
7270170,0.0
7270200,0.0
7270230,0.0
7270260,0.0
7270290,0.0
7270320,0.0
7270350,0.0
7270380,0.0
7270410,0.0
7270440,0.0
7270470,0.0
7270500,0.0
7270530,0.0
7270560,0.0
7270590,0.0
7270620,0.0
7270650,0.0
7270680,0.0
7270710,0.0
7270740,0.0
7270770,0.0
7270800,0.0
7270830,0.0
7270860,0.0
7270890,0.0
7270920,0.0
7270950,0.0
7270980,0.0
7271010,0.0
7271040,0.0
7271070,0.0
7271100,0.0
7271130,0.0
7271160,0.0
7271190,0.0
7271220,0.0
7271250,0.0
7271280,0.0
7271310,0.0
7271340,0.0
7271370,0.0
7271400,0.0
7271430,0.0
7271460,0.0
7271490,0.0
7271520,0.0
7271550,0.0
7271580,0.0
7271610,0.0
7271640,0.0
7271670,0.0
7271700,0.0
7271730,0.0
7271760,0.0
7271790,0.0
7271820,0.0
7271850,0.0
7271880,0.0
7271910,0.0
7271940,0.0
7271970,0.0
7272000,0.0
7272030,0.0
7272060,0.0
7272090,0.0
7272120,0.0
7272150,0.0
7272180,0.0
7272210,0.0
7272240,0.0
7272270,0.0
7272300,0.0
7272330,0.0
7272360,0.0
7272390,0.0
7272420,0.0
7272450,0.0
7272480,0.0
7272510,0.0
7272540,0.0
7272570,0.0
7272600,0.0
7272630,0.0
7272660,0.0
7272690,0.0
7272720,0.0
7272750,0.0
7272780,0.0
7272810,0.0
7272840,0.0
7272870,0.0
7272900,0.0
7272930,0.0
7272960,0.0
7272990,0.0
7273020,0.0
7273050,0.0
7273080,0.0
7273110,0.0
7273140,0.0
7273170,0.0
7273200,0.0
7273230,0.0
7273260,0.0
7273290,0.0
7273320,0.0
7273350,0.0
7273380,0.0
7273410,0.0
7273440,0.0
7273470,0.0
7273500,0.0
7273530,0.0
7273560,0.0
7273590,0.0
7273620,0.0
7273650,0.0
7273680,0.0
7273710,0.0
7273740,0.0
7273770,0.0
7273800,0.0
7273830,0.0
7273860,0.0
7273890,0.0
7273920,0.0
7273950,0.0
7273980,0.0
7274010,0.0
7274040,0.0
7274070,0.0
7274100,0.0
7274130,0.0
7274160,0.0
7274190,0.0
7274220,0.0
7274250,0.0
7274280,0.0
7274310,0.0
7274340,0.0
7274370,0.0
7274400,0.0
7274430,0.0
7274460,0.0
7274490,0.0
7274520,0.0
7274550,0.0
7274580,0.0
7274610,0.0
7274640,0.0
7274670,0.0
7274700,0.0
7274730,0.0
7274760,0.0
7274790,0.0
7274820,0.0
7274850,0.0
7274880,0.0
7274910,0.0
7274940,0.0
7274970,0.0
7275000,0.0
7275030,0.0
7275060,0.0
7275090,0.0
7275120,0.0
7275150,0.0
7275180,0.0
7275210,0.0
7275240,0.0
7275270,0.0
7275300,0.0
7275330,0.0
7275360,0.0
7275390,0.0
7275420,0.0
7275450,0.0
7275480,0.0
7275510,0.0
7275540,0.0
7275570,0.0
7275600,0.0
7275630,0.0
7275660,0.0
7275690,0.0
7275720,0.0
7275750,0.0
7275780,0.0
7275810,0.0
7275840,0.0
7275870,0.0
7275900,0.0
7275930,0.0
7275960,0.0
7275990,0.0
7276020,0.0
7276050,0.0
7276080,0.0
7276110,0.0
7276140,0.0
7276170,0.0
7276200,0.0
7276230,0.0
7276260,0.0
7276290,0.0
7276320,0.0
7276350,0.0
7276380,0.0
7276410,0.0
7276440,0.0
7276470,0.0
7276500,0.0
7276530,0.0
7276560,0.0
7276590,0.0
7276620,0.0
7276650,0.0
7276680,0.0
7276710,0.0
7276740,0.0
7276770,0.0
7276800,0.0
7276830,0.0
7276860,0.0
7276890,0.0
7276920,0.0
7276950,0.0
7276980,0.0
7277010,0.0
7277040,0.0
7277070,0.0
7277100,0.0
7277130,0.0
7277160,0.0
7277190,0.0
7277220,0.0
7277250,0.0
7277280,0.0
7277310,0.0
7277340,0.0
7277370,0.0
7277400,0.0
7277430,0.0
7277460,0.0
7277490,0.0
7277520,0.0
7277550,0.0
7277580,0.0
7277610,0.0
7277640,0.0
7277670,0.0
7277700,0.0
7277730,0.0
7277760,0.0
7277790,0.0
7277820,0.0
7277850,0.0
7277880,0.0
7277910,0.0
7277940,0.0
7277970,0.0
7278000,0.0
7278030,0.0
7278060,0.0
7278090,0.0
7278120,0.0
7278150,0.0
7278180,0.0
7278210,0.0
7278240,0.0
7278270,0.0
7278300,0.0
7278330,0.0
7278360,0.0
7278390,0.0
7278420,0.0
7278450,0.0
7278480,0.0
7278510,0.0
7278540,0.0
7278570,0.0
7278600,0.0
7278630,0.0
7278660,0.0
7278690,0.0
7278720,0.0
7278750,0.0
7278780,0.0
7278810,0.0
7278840,0.0
7278870,0.0
7278900,0.0
7278930,0.0
7278960,0.0
7278990,0.0
7279020,0.0
7279050,0.0
7279080,0.0
7279110,0.0
7279140,0.0
7279170,0.0
7279200,0.0
7279230,0.0
7279260,0.0
7279290,0.0
7279320,0.0
7279350,0.0
7279380,0.0
7279410,0.0
7279440,0.0
7279470,0.0
7279500,0.0
7279530,0.0
7279560,0.0
7279590,0.0
7279620,0.0
7279650,0.0
7279680,0.0
7279710,0.0
7279740,0.0
7279770,0.0
7279800,0.0
7279830,0.0036138981135127868
7279860,0.0376366336201813
7279890,0.07038298049901856
7279920,0.10212204191794189
7279950,0.13274116764185862
7279980,0.1621474203158598
7280010,0.19026081059962968
7280040,0.21701210355932238
7280070,0.2423433403788502
7280100,0.2662050205903197
7280130,0.288555208899281
7280160,0.30935828666108806
7280190,0.3285817670425967
7280220,0.3461949032469993
7280250,0.3621665187311392
7280280,0.3764916218139283
7280310,0.3892413965548949
7280340,0.4005194530240247
7280370,0.4104215454581309
7280400,0.41902103473624
7280430,0.4264306610168052
7280460,0.432811534142704
7280490,0.4382890116221441
7280520,0.4429648235259716
7280550,0.44677329962337003
7280580,0.4495289752895538
7280610,0.45133794382062475
7280640,0.4523158269849615
7280670,0.45256407562647316
7280700,0.45217396038343216
7280730,0.45122525078675124
7280760,0.4497910427767185
7280790,0.44793868689111366
7280820,0.4457283270063182
7280850,0.4432150540087978
7280880,0.4404488926451523
7280910,0.43747523156428814
7280940,0.43433523296511783
7280970,0.43106611556856844
7281000,0.4277014462973124
7281030,0.4242714391012035
7281060,0.42080321217361566
7281090,0.4173209912158959
7281120,0.4138462610570173
7281150,0.41039808942453937
7281180,0.40699317980419597
7281210,0.4036463500243273
7281240,0.40036998275908176
7281270,0.39717469333386274
7281300,0.3940697466433208
7281330,0.39106232861866147
7281360,0.38815845848574226
7281390,0.385362794706407
7281420,0.3826786554337291
7281450,0.3801081850962066
7281480,0.3776525391909986
7281510,0.3753119780145101
7281540,0.3730859264570184
7281570,0.370973049840463
7281600,0.36897134458362824
7281630,0.3670782281575537
7281660,0.36529062034623155
7281690,0.3636050164648855
7281720,0.36201755556964094
7281750,0.3605240853028858
7281780,0.35912022233067714
7281810,0.35779999275666874
7281840,0.3565489862076563
7281870,0.3553748371074319
7281900,0.3542834558563584
7281930,0.35329809019179165
7281960,0.3524558221030095
7281990,0.351794853292032
7282020,0.351344210891395
7282050,0.35111866046021667
7282080,0.3511207208480725
7282110,0.35134345317982074
7282140,0.3517735019854293
7282170,0.35239218040752807
7282200,0.3531790461456197
7282230,0.35411245622038157
7282260,0.3551701725687593
7282290,0.35633001943606335
7282320,0.3575703706518176
7282350,0.3588704459762174
7282380,0.3602105182147712
7282410,0.3615720925269328
7282440,0.36293806094168923
7282470,0.3642928175027601
7282500,0.36562232935144384
7282530,0.36691416953986755
7282560,0.3681575192418451
7282590,0.3693431445284338
7282620,0.3704633510083617
7282650,0.37151191946589557
7282680,0.3724840260838629
7282710,0.37337615100262866
7282740,0.3741859784973383
7282770,0.37491229174576973
7282800,0.37555486476656263
7282830,0.3761143528483285
7282860,0.3765921827019719
7282890,0.376990443874181
7282920,0.3773117343629741
7282950,0.37755874492109825
7282980,0.3777341038730358
7283010,0.37784074759072667
7283040,0.37788224094796474
7283070,0.37786274196601005
7283100,0.37778667316370534
7283130,0.37765844634559315
7283160,0.3774823773257515
7283190,0.37726270548805685
7283220,0.37700360599892374
7283250,0.37670916130597343
7283280,0.37638331566381467
7283310,0.37602983912909066
7283340,0.37565230738782535
7283370,0.37525409104858876
7283400,0.3748383479579395
7283430,0.37440801669710344
7283460,0.37396581219931097
7283490,0.3735142244480907
7283520,0.3730555202342107
7283550,0.372591747353407
7283580,0.3721247406333232
7283610,0.3716561294165231
7283640,0.3711873462830712
7283670,0.3707196368206451
7283700,0.37025407022174406
7283730,0.36979155047548756
7283760,0.3693328279406146
7283790,0.3688785111204811
7283820,0.3684290784872439
7283850,0.3679848902212879
7283880,0.36754619974763153
7283910,0.36711316496742014
7283940,0.36668585909825707
7283970,0.3662642810510057
7284000,0.36584836527471015
7284030,0.3654379910577056
7284060,0.3650329912087281
7284090,0.3646331601261312
7284120,0.36423826124217235
7284150,0.36384803383889497
7284180,0.36346219923778755
7284210,0.36308046637462893
7284240,0.3627025367783365
7284270,0.36232810897773293
7284300,0.3619568823631991
7284330,0.36158856053273647
7284360,0.36122285415361594
7284390,0.3608594833717299
7284420,0.36049817980163124
7284450,0.360138688130907
7284480,0.35978076737300074
7284510,0.35942419180230034
7284540,0.3590687516041606
7284570,0.3587142532711602
7284600,0.35836051977552896
7284630,0.35800739054900654
7284660,0.3576547212991696
7284690,0.35730238368311107
7284720,0.35695026485658116
7284750,0.3565982669184483
7284780,0.3562463062731599
7284810,0.355894312931922
7284840,0.3555422297693625
7284870,0.35519001174915527
7284900,0.35483762513051137
7284930,0.3544850466666621
7284960,0.35413226280538035
7284990,0.3537792689003747
7285020,0.3534260684406775
7285050,0.35307267230427863
7285080,0.3527190980390399
7285110,0.3523653691687892
7285140,0.35201151453506774
7285170,0.3516575676699314
7285200,0.3513035662165767
7285230,0.3509495513916027
7285260,0.35059556747784354
7285290,0.3502416613445575
7285320,0.34988788200079113
7285350,0.3495342801920665
7285380,0.3491809080493535
7285410,0.34882781879219404
7285440,0.3484750664784573
7285470,0.3481227057874773
7285500,0.34777079182580173
7285530,0.3474193799520377
7285560,0.34706852562335233
7285590,0.3467182842661861
7285620,0.3463687111693104
7285650,0.34601986139442364
7285680,0.34567178970025375
7285710,0.3453245504790412
7285740,0.3449781977062398
7285770,0.3446327849032889
7285800,0.34428836511210154
7285830,0.34394499087846125
7285860,0.3436027142437853
7285890,0.34326158674452323
7285920,0.3429216594181254
7285950,0.3425829828110495
7285980,0.34224560698904827
7286010,0.34190958155223444
7286040,0.34157495565575124
7286070,0.3412417780327551
7286100,0.3409100970156902
7286130,0.3405799605544213
7286160,0.34025141623388655
7286190,0.33992451129025403
7286220,0.33959929263800026
7286250,0.33927580690440523
7286280,0.3389541004577099
7286310,0.3386342194307198
7286340,0.3383162097460828
7286370,0.3380001171422233
7286400,0.33768598718993886
7286430,0.3373479818751481
7286460,0.33696056398430596
7286490,0.3365120884269632
7286520,0.33600109829022246
7286550,0.33542886331612615
7286580,0.33479591647043927
7286610,0.33410217448193397
7286640,0.3333479157380967
7286670,0.33253419534012135
7286700,0.3316627150902325
7286730,0.33073557032351436
7286760,0.3297550963374868
7286790,0.3287238112710979
7286820,0.3276443886103123
7286850,0.3265196221976294
7286880,0.3253523820670981
7286910,0.32414557026869784
7286940,0.32290208292730205
7286970,0.3216247793197328
7287000,0.32031645678679416
7287030,0.3189798297554882
7287060,0.31761751220740947
7287090,0.3162320008592577
7287120,0.3148256450657688
7287150,0.313400635261274
7287180,0.3119590085524369
7287210,0.3105026557500758
7287240,0.3090333243816757
7287270,0.3075526187868172
7287300,0.3060619399569255
7287330,0.30456242413302537
7287360,0.30305521157162185
7287390,0.3015414602438439
7287420,0.3000222579186365
7287450,0.29849850515030535
7287480,0.29697102117177715
7287510,0.29544052471400634
7287540,0.2939076382685701
7287570,0.29237289560968394
7287600,0.2908367341633796
7287630,0.28929949659487614
7287660,0.2877614318997865
7287690,0.28622269985089177
7287720,0.284683384961967
7287750,0.2831435070685919
7287780,0.28160303621296284
7287810,0.28006190065450265
7287840,0.2785200001212709
7287870,0.276977210176214
7287900,0.2754333897249995
7287930,0.2738883824643971
7287960,0.2723420231469402
7287990,0.27079414167614907
7288020,0.2692445637041861
7288050,0.26769311217359704
7288080,0.2661396109851115
7288110,0.2645838861945122
7288140,0.2630257681971118
7288170,0.2614650946924789
7288200,0.25990171650670424
7288230,0.25833551243010855
7288260,0.2567663058189541
7288290,0.25519388197851783
7288320,0.25361802144706214
7288350,0.252038513924771
7288380,0.25045516077460933
7288410,0.24886777412957858
7288440,0.24727617620638018
7288470,0.24568020866512827
7288500,0.24407973618300735
7288530,0.2424753136889016
7288560,0.24086836130738012
7288590,0.23925963280307821
7288620,0.23764827255546833
7288650,0.23603367156906413
7288680,0.23441808352128798
7288710,0.23280368733487494
7288740,0.23119180620748384
7288770,0.22958274682485566
7288800,0.2279760019318797
7288830,0.22637053971294718
7288860,0.22476504304170697
7288890,0.22315810320320706
7288920,0.22154832221327206
7288950,0.2199344204511342
7288980,0.21831525352765385
7289010,0.21668985225793072
7289040,0.2150574061054588
7289070,0.21341727953382972
7289100,0.21176893886971435
7289130,0.21011199397062785
7289160,0.20844615849631007
7289190,0.20677121608305205
7289220,0.2050870157911825
7289250,0.20339345656771704
7289280,0.20169048220015712
7289310,0.19997805870292118
7289340,0.19825617781218885
7289370,0.19652484500486797
7289400,0.19478407758061803
7289430,0.1930339016331898
7289460,0.1912743514068277
7289490,0.18950546607231153
7289520,0.18772728478555775
7289550,0.18593984789818432
7289580,0.18414319190823109
7289610,0.18233735432533918
7289640,0.18052235612685447
7289670,0.17869822232530364
7289700,0.17686505326042612
7289730,0.17502276866116134
7289760,0.1731714597561718
7289790,0.17131113716408766
7289820,0.16944175617404672
7289850,0.16756343688201525
7289880,0.1656760499003777
7289910,0.16377971116664683
7289940,0.1618743797378746
7289970,0.15996009620966314
7290000,0.1580367001021089
7290030,0.15613124837970857
7290060,0.15427348828901924
7290090,0.15246765536792292
7290120,0.15071677584747165
7290150,0.1490227806215529
7290180,0.14738700382093378
7290210,0.14581017099469626
7290240,0.14429236175772545
7290270,0.14283315799410745
7290300,0.14143178588315183
7290330,0.14008718374686646
7290360,0.13879802833208246
7290390,0.1375627624400246
7290420,0.1363796342704487
7290450,0.13524673830553818
7290480,0.13416204989001126
7290510,0.1331234531077169
7290540,0.1321287646110362
7290570,0.13117575538862145
7290600,0.13026217081587266
7290630,0.12938574856957172
7290660,0.12854423422135786
7290690,0.1277353948737407
7290720,0.1269570311187489
7290750,0.12620698742874517
7290780,0.12548316133435958
7290810,0.12478351114338632
7290840,0.12410606243987957
7290870,0.12344891350652719
7290900,0.12281023664531045
7290930,0.1221882697520315
7290960,0.12158131940270811
7290990,0.12098779077436518
7291020,0.12040619089326979
7291050,0.11983513150927148
7291080,0.11927332154677331
7291110,0.11871956574665539
7291140,0.11817276237011676
7291170,0.11763189492444837
7291200,0.11709602450395873
7291230,0.1165642968496319
7291260,0.11603591525210097
7291290,0.1155101497867631
7291320,0.11498632608709769
7291350,0.11446383348358338
7291380,0.11394210965451676
7291410,0.11342065322291113
7291440,0.11289901486219556
7291470,0.1123767974994241
7291500,0.11185365705634251
7291530,0.11132929911722722
7291560,0.11080347779302542
7291590,0.11027599299999565
7291620,0.10974668798204815
7291650,0.10921544654802239
7291680,0.10868219027251552
7291710,0.10814687561303911
7291740,0.10760949106026961
7291770,0.10707005439393423
7291800,0.10652861006206177
7291830,0.10598522673574189
7291860,0.10543999513521121
7291890,0.10489302608309421
7291920,0.10434444479950795
7291950,0.10379438545798199
7291980,0.10324327962292464
7292010,0.10269192240595458
7292040,0.10214101143592239
7292070,0.10159084221663695
7292100,0.1010413704081096
7292130,0.10049244923022296
7292160,0.09994394523032342
7292190,0.09939581141002074
7292220,0.09884813988477732
7292250,0.09830111750825994
7292280,0.0977550263477444
7292310,0.09721030201019305
7292340,0.0966675217809089
7292370,0.09612669460826222
7292400,0.09558753990631982
7292430,0.09504972421036634
7292460,0.09451293791584829
7292490,0.0939768989226302
7292520,0.09344134174824062
7292550,0.0929060106502856
7292580,0.09237065784578642
7292610,0.09183504431153679
7292640,0.09132077434141998
7292670,0.09091396827838126
7292700,0.09048931994385614
7292730,0.09003770327927944
7292760,0.08957851437173109
7292790,0.08912425967447005
7292820,0.08867929722185518
7292850,0.08824296648378342
7292880,0.08781234529608524
7292910,0.0873837366418093
7292940,0.08695372256350328
7292970,0.08651939107157881
7293000,0.0860787810089087
7293030,0.08563021467300258
7293060,0.08517262035691472
7293090,0.08470522111940795
7293120,0.08422751908234782
7293150,0.08373925173830755
7293180,0.08324032893205979
7293210,0.0827307895113157
7293240,0.08221077396471323
7293270,0.08168050665668414
7293300,0.08114028210328336
7293330,0.08059045321085878
7293360,0.08003142044172556
7293390,0.07946362198799405
7293420,0.07888752468064061
7293450,0.07830361584398028
7293480,0.07771239649694794
7293510,0.07711437549516983
7293540,0.07651006418603047
7293570,0.07589997160766129
7293600,0.0752846002799521
7293630,0.07466444399834747
7293660,0.07403998355884361
7293690,0.07341168289955362
7293720,0.07277998601925074
7293750,0.07214531334229944
7293780,0.07150805761480156
7293810,0.07086858062283855
7293840,0.07022721126226755
7293870,0.06958424510282342
7293900,0.06893994506040135
7293930,0.068294542624509
7293960,0.06764823919784399
7293990,0.06700120736590376
7294020,0.06635359211224641
7294050,0.06570551207634477
7294080,0.06505706103743904
7294110,0.06440831088411336
7294140,0.06375931379882974
7294170,0.06311009595987427
7294200,0.062460666518259586
7294230,0.06181101203414267
7294260,0.061161100829714356
7294290,0.060510883958370495
7294320,0.05986029578817248
7294350,0.059209255299612566
7294380,0.058557667713689775
7294410,0.05790542604374346
7294440,0.05725241281808122
7294470,0.056598501542700345
7294500,0.055943558211560905
7294530,0.05528744234774495
7294560,0.054630008057405754
7294590,0.05397110491850162
7294620,0.05331057840383764
7294650,0.052648271060950554
7294680,0.051984022356606846
7294710,0.051317669568744465
7294740,0.05064904824002079
7294770,0.049977991728095875
7294800,0.04930433244777959
7294830,0.04862790173162511
7294860,0.047948529904032006
7294890,0.04726604645912976
7294920,0.04658028022161886
7294950,0.04589105945300105
7294980,0.04519821191866384
7295010,0.04450156492336533
7295040,0.043800945327194835
7295070,0.04309617954415283
7295100,0.04238709352686049
7295130,0.04167351273676671
7295160,0.040955262101548394
7295190,0.040232165959440805
7295220,0.039504047991935895
7295250,0.038770731144357126
7295280,0.03803203753509276
7295310,0.0372877883519848
7295340,0.036537803735203885
7295370,0.03578190264332541
7295400,0.03501990269901582
7295430,0.03425161949137911
7295460,0.03347686516402977
7295490,0.032695447015118125
7295520,0.031907166517660554
7295550,0.03111182822997544
7295580,0.030309253909030682
7295610,0.029499253213840736
7295640,0.028681599289430024
7295670,0.027856049663512697
7295700,0.027022326871843336
7295730,0.026180239823708762
7295760,0.025329760634935024
7295790,0.02447104907817606
7295820,0.02360443940552287
7295850,0.0227303508772201
7295880,0.02184928210063724
7295910,0.02096172158104868
7295940,0.020068125306096925
7295970,0.0191688843851294
7296000,0.0182642941262948
7296030,0.017354553449411822
7296060,0.01643969399266798
7296090,0.01551961810537838
7296120,0.014595270723811372
7296150,0.013688722394493286
7296180,0.012849497851774107
7296210,0.01211788249647718
7296240,0.011518103196262862
7296270,0.011054506376576166
7296300,0.010716956117019179
7296330,0.010485825960556647
7296360,0.010337591921169852
7296390,0.010248586170215667
7296420,0.010197830461015344
7296450,0.01016868448261433
7296480,0.010148328592660127
7296510,0.010127510630633222
7296540,0.010100010269715982
7296570,0.01006203336433692
7296600,0.010011703493752671
7296630,0.009948555779579876
7296660,0.009873173671899011
7296690,0.00978681333784379
7296720,0.00969113126058884
7296750,0.009587952686545647
7296780,0.009479095570798641
7296810,0.009372039115387922
7296840,0.009328445516795637
7296870,0.009257098837344418
7296900,0.009149930857292264
7296930,0.009028462802906896
7296960,0.008905154169627724
7296990,0.008783945543907
7297020,0.008665057488901175
7297050,0.0085476938812197
7297080,0.008430166247599175
7297110,0.008312482282989723
7297140,0.008195156565468724
7297170,0.00807822131593226
7297200,0.007961754445212035
7297230,0.007845838801532185
7297260,0.007730546576886637
7297290,0.007615923200691408
7297320,0.00750198911246638
7297350,0.007388728760967747
7297380,0.0072761059283467265
7297410,0.007164060309695898
7297440,0.007052527844535843
7297470,0.006941446959593214
7297500,0.006830765649062428
7297530,0.006720442946092573
7297560,0.006610451318221499
7297590,0.006500765108978646
7297620,0.006394696853956235
7297650,0.006428730072375199
7297680,0.0068983661229277266
7297710,0.007744167164457662
7297740,0.008722215235392421
7297770,0.009662159311151821
7297800,0.010489577079967671
7297830,0.011185241085190393
7297860,0.011752594339430905
7297890,0.012201181038337255
7297920,0.012540667178490537
7297950,0.012779275471035877
7297980,0.012923880393172892
7298010,0.012980812078915513
7298040,0.012956619297170329
7298070,0.012858950597073504
7298100,0.012696977673054402
7298130,0.01248157563537776
7298160,0.012225205267298322
7298190,0.01194126634203191
7298220,0.01164327810801202
7298250,0.011343729159797223
7298280,0.011052988825019825
7298310,0.01077865663769433
7298340,0.010526126650775184
7298370,0.010297320346221344
7298400,0.010092342003714968
7298430,0.009909479629713665
7298460,0.009746116562026471
7298490,0.009599160350420808
7298520,0.009465444331482298
7298550,0.009342060864500039
7298580,0.009226474871914313
7298610,0.009116686143867176
7298640,0.009011180492171545
7298670,0.008908881730867839
7298700,0.008809056770109661
7298730,0.008711247676283286
7298760,0.008615198832680129
7298790,0.008520801881792429
7298820,0.008428042991687524
7298850,0.008336964201531584
7298880,0.008247631856311456
7298910,0.008160117090578149
7298940,0.008074482706358792
7298970,0.007990777479817536
7299000,0.007909033563969211
7299030,0.007829266974463395
7299060,0.007751478528258552
7299090,0.0076756558363501445
7299120,0.007601776428478958
7299150,0.007529810662725567
7299180,0.007459724333804779
7299210,0.007391480766268244
7299240,0.0073250422992184455
7299270,0.007260371251345931
7299300,0.007197430517484606
7299330,0.007136183911624819
7299360,0.007076596324255781
7299390,0.0070186337434787706
7299420,0.0069622631872771875
7299450,0.006907452589395888
7299480,0.0068541706697667765
7299510,0.006802386807441481
7299540,0.006752070924737756
7299570,0.006703193386503739
7299600,0.006655724915839379
7299630,0.006609636526221325
7299660,0.00656489946890832
7299690,0.006521485193719607
7299720,0.006479365321151457
7299750,0.006438511623806707
7299780,0.006398896015561642
7299810,0.006360490546899548
7299840,0.006323267405445741
7299870,0.006287198920697242
7299900,0.0062522575721810445
7299930,0.006218416000490221
7299960,0.0061856470207305985
7299990,0.006153923637862303
7300020,0.006123219063834881
7300050,0.00609350673592898
7300080,0.006064760336356993
7300110,0.0060369538126521525
7300140,0.00601006139881023
7300170,0.005984057636895606
7300200,0.005958917398985434
7300230,0.0059346159092810045
7300260,0.005911128766271499
7300290,0.005888431964734496
7300320,0.005866501917604902
7300350,0.005845315477455627
7300380,0.00582484995763765
7300410,0.005805083152913132
7300440,0.005785993359646152
7300470,0.005767559395407053
7300500,0.0057497606180753795
7300530,0.005732576950056694
7300560,0.0057159937158746
7300590,0.005700004252518837
7300620,0.0056846029505467745
7300650,0.005669768481108728
7300680,0.0056554487494766496
7300710,0.005641560404666963
7300740,0.0056280034102857614
7300770,0.005614682970736368
7300800,0.005601531032687042
7300830,0.006171987015989459
7300860,0.006531164692857788
7300890,0.006757497792394829
7300920,0.0068972536343184
7300950,0.00698004593124312
7300980,0.007025553784267695
7301010,0.007047083157712676
7301040,0.007053586516555354
7301070,0.007050944250703518
7301100,0.00704279481737825
7301130,0.0070315492991160815
7301160,0.007018798507150651
7301190,0.007005446602956249
7301220,0.006991890732083285
7301250,0.006978149868445535
7301280,0.0069640757296548705
7301310,0.0069495216629792455
7301340,0.00693438490857792
7301370,0.006918580481556947
7301400,0.006902026533364998
7301430,0.006884655304301248
7301460,0.006866424190058133
7301490,0.0068473132742043925
7301520,0.0068273165940870555
7301550,0.006806436624189413
7301580,0.0067846828512228155
7301610,0.006762070889510352
7301640,0.006738620389773895
7301670,0.006714353174338108
7301700,0.006689291847532856
7301730,0.006663459075027896
7301760,0.006636877241206147
7301790,0.006609568230633886
7301820,0.006581553264750603
7301850,0.006552852813308901
7301880,0.006523486589150134
7301910,0.006493473597986506
7301940,0.006462832211956211
