time,hvac_reaZonSou_V_flow_y
7218150,0.2953009556375188
7218180,0.2953009025225546
7218210,0.2953008279794186
7218240,0.29530073580229194
7218270,0.2953006308557321
7218300,0.2953005185177406
7218330,0.2953004044791768
7218360,0.29530029415533016
7218390,0.2953001928924082
7218420,0.29530010568196274
7218450,0.29530003742519534
7218480,0.29529999314280675
7218510,0.2952999778277549
7218540,0.2952999958753225
7218570,0.29530005034693024
7218600,0.2953001423071502
7218630,0.2953002701953285
7218660,0.29530042943300755
7218690,0.29530061208190733
7218720,0.2953008066853435
7218750,0.29530099852100417
7218780,0.2953011703501218
7218810,0.2953013039750157
7218840,0.29530138258328803
7218870,0.2953013937466333
7218900,0.2953013323855816
7218930,0.29530120303241464
7218960,0.2953010203905069
7218990,0.29530080796075403
7219020,0.29530059493136934
7219050,0.2953004121611693
7219080,0.2953003346091961
7219110,0.29530047455583247
7219140,0.29530025095875584
7219170,0.2952995488828171
7219200,0.2952989046343065
7219230,0.29529839693426874
7219260,0.2952979637163784
7219290,0.29529755705851457
7219320,0.29529713993269036
7219350,0.2952966853738258
7219380,0.29529618000847463
7219410,0.2952956279192675
7219440,0.2952950480382466
7219470,0.29529446867148823
7219500,0.29529391968649704
7219530,0.29529342611866144
7219560,0.29529300466934727
7219590,0.2952926628958912
7219620,0.2952924001844273
7219650,0.29529220955191515
7219680,0.29529207962388837
7219710,0.2952919964742459
7219740,0.2952919452298518
7219770,0.29529191143322586
7219800,0.2952918821663657
7219830,0.2952918469123603
7219860,0.2952917981031916
7219890,0.29529173130118486
7219920,0.2952916449993324
7219950,0.29529154009559605
7219980,0.29529141916416723
7220010,0.295291291946111
7220040,0.2952911608590837
7220070,0.2952909676801307
7220100,0.29529073286735047
7220130,0.29529051140454154
7220160,0.29529030267294265
7220190,0.2952901047651391
7220220,0.29528991821712913
7220250,0.29528974418959225
7220280,0.2952895839544652
7220310,0.29528943847624356
7220340,0.29528930849123713
7220370,0.29528919411740395
7220400,0.2952890949856395
7220430,0.2952890102195069
7220460,0.2952889385151201
7220490,0.2952888782664783
7220520,0.29528882770598813
7220550,0.29528878504072725
7220580,0.2952887485715348
7220610,0.2952887167877183
7220640,0.29528868843434036
7220670,0.29528866255170055
7220700,0.29528863848708337
7220730,0.2952886158796348
7220760,0.29528859462038026
7220790,0.2952885747916157
7220820,0.2952885565935575
7220850,0.29528854026916374
7220880,0.29528852603941147
7220910,0.295288514058322
7220940,0.2952885043916358
7220970,0.2952884970168484
7221000,0.29528849183826295
7221030,0.29528848870854546
7221060,0.2952884874509365
7221090,0.2952884878773685
7221120,0.29528848980122957
7221150,0.2952884930450686
7221180,0.2952884974440997
7221210,0.29528850271518425
7221240,0.2952885086158617
7221270,0.2952885151018722
7221300,0.29528852217241064
7221330,0.2952885298384726
7221360,0.29528853811633377
7221390,0.29528854702547624
7221420,0.2952885565874235
7221450,0.29528856682523125
7221480,0.295288577763384
7221510,0.2952885894278034
7221540,0.29528860184416444
7221570,0.29528861504475307
7221600,0.2952886290580102
7221630,0.29528864413089034
7221660,0.29528866062413583
7221690,0.29528867873337133
7221720,0.2952886986077032
7221750,0.2952887203705406
7221780,0.29528874413158956
7221810,0.2952887700311952
7221840,0.29528879834014726
7221870,0.2952888292685511
7221900,0.2952888629813294
7221930,0.2952888996813643
7221960,0.29528893958278457
7221990,0.2952889828987945
7222020,0.29528902982819566
7222050,0.29528908053701636
7222080,0.2952891351345696
7222110,0.2952891936460865
7222140,0.2952892559858697
7222170,0.2952893219368079
7222200,0.29528939114454533
7222230,0.29528946313313476
7222260,0.2952895373474218
7222290,0.29528961322174885
7222320,0.2952896902684162
7222350,0.29528976817414254
7222380,0.29528984689049703
7222410,0.29528992670620946
7222440,0.29529000829288893
7222470,0.2952900927212855
7222500,0.2952901814488139
7222530,0.29529027628117166
7222560,0.2952903793111912
7222590,0.29529049283759623
7222620,0.29529061926526945
7222650,0.295290760989309
7222680,0.295290920265484
7222710,0.2952910990730582
7222740,0.2952912989785707
7222770,0.29529152101414696
7222800,0.2952917655865957
7222830,0.295292032435999
7222860,0.2952923206588306
7222890,0.29529262880419743
7222920,0.29529295503863817
7222950,0.2952932973597019
7222980,0.2952936538256888
7223010,0.29529402285914097
7223040,0.2952944030344358
7223070,0.2952947970364604
7223100,0.2952952318908212
7223130,0.29529560573430025
7223160,0.29529586594791335
7223190,0.2952960988368027
7223220,0.2952963301879266
7223250,0.29529654011941814
7223280,0.29529673176384535
7223310,0.2952968972880559
7223340,0.295297035649292
7223370,0.2952971505236016
7223400,0.29529724634886306
7223430,0.29529732816844095
7223460,0.29529740655781905
7223490,0.29529749463661376
7223520,0.29529760663478133
7223550,0.295297757904677
7223580,0.2952979640613547
7223610,0.2952982398135129
7223640,0.29529859781457624
7223670,0.295299047401553
7223700,0.2952995932221223
7223730,0.29530023387081406
7223760,0.29530096073962486
7223790,0.29530175744048054
7223820,0.2953026002998379
7223850,0.2953034604230592
7223880,0.29530430753084913
7223910,0.2953051151308956
7223940,0.2953058658209139
7223970,0.2953065551130722
7224000,0.2953071925366453
7224030,0.2953077998077706
7224060,0.29530840652204904
7224090,0.2953090471666118
7224120,0.2953097546507039
7224150,0.2953107187338879
7224180,0.2953118328138841
7224210,0.2953125084108344
7224240,0.2953126683721156
7224270,0.29531256925333993
7224300,0.29531274615737174
7224330,0.2953130171417143
7224360,0.2953133379947115
7224390,0.2953136826354373
7224420,0.2953140263119859
7224450,0.2953143466871829
7224480,0.29531462790628066
7224510,0.29531485694232956
7224540,0.2953150286221109
7224570,0.2953151425500539
7224600,0.2953152029987214
7224630,0.29531521785364306
7224660,0.2953151972392324
7224690,0.2953151522119003
7224720,0.2953150936742078
7224750,0.2953150315786462
7224780,0.2953149744258904
7224810,0.29531492901919076
7224840,0.29531490041725417
7224870,0.2953148920267447
7224900,0.2953149057826019
7224930,0.29531494237579287
7224960,0.2953150014994762
7224990,0.29531508209397506
7225020,0.29531518257913814
7225050,0.295315301067566
7225080,0.29531543555622436
7225110,0.29531558409653297
7225140,0.2953157449437308
7225170,0.2953159166874684
7225200,0.2953160983654384
7225230,0.29531628496904916
7225260,0.29531647120072285
7225290,0.295316656501767
7225320,0.29531684105515726
7225350,0.2953170250119731
7225380,0.29531720838890063
7225410,0.29531739113703637
7225440,0.2953175731988591
7225470,0.29531775453426107
7225500,0.2953179351261532
7225530,0.2953181149754102
7225560,0.29531829409196486
7225590,0.29531847248703647
7225620,0.29531865016802633
7225650,0.2953188271364872
7225680,0.2953190033879707
7225710,0.29531917891839193
7225740,0.29531935370082507
7225770,0.2953195277265604
7225800,0.2953197009759725
7225830,0.2953198734274769
7225860,0.295320045057887
7225890,0.29532021584238743
7225920,0.2953203857547362
7225950,0.29532055476729335
7225980,0.2953207228512229
7226010,0.2953208899765411
7226040,0.29532105611227694
7226070,0.29532122122651383
7226100,0.29532138528659074
7226130,0.29532154825911
7226160,0.29532171011001296
7226190,0.29532187080472644
7226220,0.29532203030816956
7226250,0.29532218858481646
7226280,0.2953223455987726
7226310,0.2953225013138511
7226340,0.2953226556935249
7226370,0.29532280870107835
7226400,0.2953229602995737
7226430,0.2953231104519685
7226460,0.29532325912101853
7226490,0.2953234062694585
7226520,0.2953235518599327
7226550,0.2953236958551127
7226580,0.29532383821760744
7226610,0.29532397891012274
7226640,0.29532411789540597
7226670,0.2953242551362874
7226700,0.29532439059574295
7226730,0.29532452423688726
7226760,0.2953246560229873
7226790,0.29532478591755285
7226820,0.295324913884281
7226850,0.2953250398871671
7226880,0.29532516389044217
7226910,0.2953252858586566
7226940,0.29532540575669364
7226970,0.29532552354984565
7227000,0.29532563920371746
7227030,0.295325752684358
7227060,0.29532586395830845
7227090,0.2953259729925125
7227120,0.29532607975448283
7227150,0.29532618421225926
7227180,0.2953262863344989
7227210,0.295326386090449
7227240,0.2953264834500501
7227270,0.295326578383895
7227300,0.29532667086329145
7227330,0.2953267608602825
7227360,0.29532684834764666
7227390,0.29532693329898135
7227420,0.295327015688668
7227450,0.29532709549196223
7227480,0.29532717268496633
7227510,0.2953272472422729
7227540,0.29532731914698396
7227570,0.2953273883752085
7227600,0.29532745490699536
7227630,0.2953275187233938
7227660,0.295327579806501
7227690,0.2953276381394893
7227720,0.29532769370670425
7227750,0.29532774649364957
7227780,0.29532779648703655
7227810,0.29532784367483234
7227840,0.2953278880462809
7227870,0.2953279295919236
7227900,0.2953279683036755
7227930,0.29532800417480504
7227960,0.2953280372000373
7227990,0.29532806737549944
7228020,0.2953280946988448
7228050,0.2953281191692184
7228080,0.2953281407873201
7228110,0.2953281595554795
7228140,0.295328175477581
7228170,0.29532818855920184
7228200,0.2953281988076054
7228230,0.2953282062317548
7228260,0.29532821084238986
7228290,0.29532821265201226
7228320,0.2953282116749282
7228350,0.2953282079273237
7228380,0.29532820142723104
7228410,0.2953281921945831
7228440,0.29532818025126295
7228470,0.29532816562109604
7228500,0.2953281483298788
7228530,0.29532812840545414
7228560,0.29532810587764957
7228590,0.2953280807784089
7228620,0.2953280531416949
7228650,0.2953280230036076
7228680,0.29532799040236996
7228710,0.2953279553782867
7228740,0.2953279179738966
7228770,0.29532787823382706
7228800,0.2953278362049258
7228830,0.29532779224367584
7228860,0.2953277469615856
7228890,0.29532770088741306
7228920,0.29532765442915543
7228950,0.29532760782744844
7228980,0.2953275611866295
7229010,0.2953275145373049
7229040,0.2953274678878071
7229070,0.2953274212514864
7229100,0.29532737465463754
7229130,0.2953273281344612
7229160,0.2953272817334628
7229190,0.29532723549458306
7229220,0.2953271894577357
7229250,0.29532714365866836
7229280,0.29532709812858865
7229310,0.29532705288626576
7229340,0.29532700797398603
7229370,0.29532696340298953
7229400,0.2953269191928499
7229430,0.29532687536122515
7229460,0.2953268319240008
7229490,0.29532678889562275
7229520,0.2953267462891539
7229550,0.29532670411638495
7229580,0.2953266623879809
7229610,0.29532662111350855
7229640,0.2953265803014858
7229670,0.2953265399595063
7229700,0.29532650009424694
7229730,0.2953264607115369
7229760,0.29532642181637203
7229790,0.2953263834130463
7229820,0.29532634550502074
7229850,0.29532630809511723
7229880,0.29532627118544225
7229910,0.29532623477741526
7229940,0.2953261988718026
7229970,0.29532616346873236
7230000,0.2953261285676657
7230030,0.29532609416746713
7230060,0.2953260602663208
7230090,0.2953260268618278
7230120,0.29532599395095044
7230150,0.2953259615300336
7230180,0.2953259295947559
7230210,0.29532589814019866
7230240,0.2953258671608054
7230270,0.2953258366503944
7230300,0.29532580660211105
7230330,0.2953257770084764
7230360,0.2953257478613656
7230390,0.29532571915196737
7230420,0.2953256908708384
7230450,0.2953256630078279
7230480,0.295325635552126
7230510,0.2953256084922698
7230540,0.2953255818160064
7230570,0.2953255555104714
7230600,0.29532552956205144
7230630,0.2953255039564043
7230660,0.2953254786784869
7230690,0.2953254537125278
7230720,0.29532542904200576
7230750,0.2953254046497334
7230780,0.2953253805177528
7230810,0.2953253566273778
7230840,0.29532533295923447
7230870,0.29532530949311686
7230900,0.2953252862080485
7230930,0.2953252630822137
7230960,0.295325240092985
7230990,0.29532521721688826
7231020,0.2953251944295202
7231050,0.295325171705693
7231080,0.295325149019303
7231110,0.29532512633802077
7231140,0.2953251036449999
7231170,0.29532508090560605
7231200,0.29532505809027804
7231230,0.29532503516855435
7231260,0.29532501210891937
7231290,0.29532498887898984
7231320,0.2953249654454321
7231350,0.2953249417739686
7231380,0.29532491782869186
7231410,0.295324893575383
7231440,0.29532486897864824
7231470,0.2953248440016657
7231500,0.2953248186112599
7231530,0.29532479277286977
7231560,0.2953247664496597
7231590,0.2953247396008206
7231620,0.2953247121809457
7231650,0.2953246841407468
7231680,0.2953246554286408
7231710,0.295324625991546
7231740,0.29532459578089704
7231770,0.29532456474349983
7231800,0.29532453283104443
7231830,0.2953244999946347
7231860,0.2953244661850401
7231890,0.29532443135217135
7231920,0.29532439544471445
7231950,0.2953243584100059
7231980,0.295324320194108
7232010,0.29532428074186357
7232040,0.2953242399970826
7232070,0.29532419790255554
7232100,0.29532415440028814
7232130,0.2953241094313705
7232160,0.29532406293359054
7232190,0.29532401485491944
7232220,0.29532396512829634
7232250,0.2953239136992153
7232280,0.29532386051152104
7232310,0.29532380550870063
7232340,0.2953237486227286
7232370,0.29532368978628176
7232400,0.29532362892338504
7232430,0.29532356462384696
7232460,0.2953234947730607
7232490,0.2953234188295829
7232520,0.2953233364350263
7232550,0.29532324757638906
7232580,0.29532315253204083
7232610,0.2953230516538955
7232640,0.2953229452538447
7232670,0.29532283357236677
7232700,0.29532271678622196
7232730,0.29532259504035235
7232760,0.29532246843056587
7232790,0.29532233708191824
7232820,0.29532220109482904
7232850,0.29532206057425137
7232880,0.29532191562807236
7232910,0.29532176636195556
7232940,0.295321612886625
7232970,0.2953214553139814
7233000,0.29532129375236965
7233030,0.29532112831520513
7233060,0.2953209591185162
7233090,0.2953207862768619
7233120,0.295320609899568
7233150,0.2953204300917211
7233180,0.29532024695556586
7233210,0.29532006059472676
7233240,0.2953198711170025
7233270,0.2953196786350987
7233300,0.2953194832655966
7233330,0.29531928512704947
7233360,0.29531908433857673
7233390,0.29531888101915926
7233420,0.2953186752883326
7233450,0.2953184672632121
7233480,0.29531825706538495
7233510,0.2953180448139587
7233540,0.29531783062869643
7233570,0.29531761462959066
7233600,0.295317396938027
7233630,0.29531717767987287
7233660,0.2953169569887228
7233690,0.2953167350033043
7233720,0.29531651193152236
7233750,0.2953162887739997
7233780,0.29531606716556014
7233810,0.2953158469516359
7233840,0.2953156264352126
7233870,0.2953154040482221
7233900,0.29531517917691963
7233930,0.2953149520348494
7233960,0.29531472324548796
7233990,0.2953144935210737
7234020,0.29531426345338496
7234050,0.2953140334751931
7234080,0.29531380387094247
7234110,0.2953135748401041
7234140,0.2953133465097985
7234170,0.29531311898952667
7234200,0.2953128923749649
7234230,0.29531266663873923
7234260,0.29531244220533304
7234290,0.29531221880743386
7234320,0.295311996693208
7234350,0.29531177588513086
7234380,0.29531155652590046
7234410,0.29531133863831005
7234440,0.29531112235562695
7234470,0.2953109077012884
7234500,0.2953106947969116
7234530,0.29531048366575763
7234560,0.29531027441999846
7234590,0.29531006708008833
7234620,0.2953098617511252
7234650,0.2953096584488494
7234680,0.29530945727362157
7234710,0.2953092582375411
7234740,0.29530906142471824
7234770,0.2953088668685422
7234800,0.29530867461924526
7234830,0.29530848472479837
7234860,0.2953082972194358
7234890,0.29530811214617225
7234920,0.29530792954284374
7234950,0.29530774944328925
7234980,0.29530757188049667
7235010,0.29530739688630675
7235040,0.295307224490967
7235070,0.2953070547296032
7235100,0.2953068898144961
7235130,0.2953067411565331
7235160,0.29530660686688986
7235190,0.29530647018121114
7235220,0.29530631923669204
7235250,0.29530615230820634
7235280,0.29530597333976444
7235310,0.2953057879323977
7235340,0.2953056014323547
7235370,0.2953054174629198
7235400,0.29530523813369397
7235430,0.2953050643420952
7235460,0.29530489619684014
7235490,0.2953047334009543
7235520,0.29530457556204476
7235550,0.29530442249580247
7235580,0.2953042731356422
7235610,0.2953041283817981
7235640,0.29530398631860627
7235670,0.2953038498966988
7235700,0.2953037137156836
7235730,0.29530358660703504
7235760,0.2953034533335968
7235790,0.2953033397857558
7235820,0.2953032017308156
7235850,0.29530311451448776
7235880,0.29530294947268987
7235910,0.2953029261264902
7235940,0.2953026698272929
7235970,0.2953028199717193
7236000,0.2953022853028087
7236030,0.29530293244200234
7236060,0.2953023993111727
7236090,0.29530230649265266
7236120,0.29530226737314014
7236150,0.29530222489730684
7236180,0.2953022059809013
7236210,0.29530220522638784
7236240,0.29530222486684343
7236270,0.29530226642737234
7236300,0.29530233035586884
7236330,0.29530241706659466
7236360,0.2953025263122835
7236390,0.2953026568115799
7236420,0.29530280623151783
7236450,0.2953029710537049
7236480,0.29530314643602307
7236510,0.2953033262371809
7236540,0.29530350318325566
7236570,0.2953036692182556
7236600,0.29530381610963563
7236630,0.2953039363052599
7236660,0.2953040239628593
7236690,0.29530407604800174
7236720,0.29530409331323876
7236750,0.2953040808949886
7236780,0.295304048388837
7236810,0.29530400932992723
7236840,0.2953039801189692
7236870,0.29530397858350577
7236900,0.29530402241843257
7236930,0.29530426628463596
7236960,0.29530452118329986
7236990,0.29530448178033153
7237020,0.2953040709756553
7237050,0.2953036494088223
7237080,0.295303401694967
7237110,0.29530324029496036
7237140,0.2953031107953888
7237170,0.29530299963826634
7237200,0.29530287683242956
7237230,0.29530272177039035
7237260,0.2953025318629334
7237290,0.2953023074588683
7237320,0.29530205647318025
7237350,0.2953017976494636
7237380,0.295301554162807
7237410,0.2953013475666309
7237440,0.29530119563319557
7237470,0.2953011108557341
7237500,0.29530109984843045
7237530,0.29530116393464834
7237560,0.2953012999599073
7237590,0.29530150116593507
7237620,0.29530175824225563
7237650,0.29530206033670076
7237680,0.2953023959261781
7237710,0.29530275361551583
7237740,0.2953031228680975
7237770,0.2953034946240614
7237800,0.2953038617647262
7237830,0.29530421937426427
7237860,0.29530456476420425
7237890,0.295304897267573
7237920,0.29530521784647545
7237950,0.29530552861612297
7237980,0.29530585116350627
7238010,0.2953061525176633
7238040,0.2953063756901041
7238070,0.2953065537496882
7238100,0.29530675198894296
7238130,0.29530696795587874
7238160,0.2953071921040793
7238190,0.29530742788888337
7238220,0.2953076784504594
7238250,0.29530794259597054
7238280,0.29530822318019023
7238310,0.2953085232676469
7238340,0.295308843436148
7238370,0.29530918455434585
7238400,0.29530954755183864
7238430,0.2953099323375808
7238460,0.29531033824979824
7238490,0.2953107642247732
7238520,0.29531120868200134
7238550,0.2953116697216648
7238580,0.29531214528439526
7238610,0.2953126332049667
7238640,0.2953131313235683
7238670,0.2953136376068293
7238700,0.2953141502357396
7238730,0.29531466768258663
7238760,0.2953151887717306
7238790,0.2953157127125679
7238820,0.2953162391023322
7238850,0.29531676789329747
7238880,0.2953172993243628
7238910,0.2953178338282347
7238940,0.295318371929874
7238970,0.29531891415239286
7239000,0.2953194609443139
7239030,0.2953200126347362
7239060,0.2953205694158122
7239090,0.2953211313501531
7239120,0.295321698386543
7239150,0.2953222703881575
7239180,0.2953228471590768
7239210,0.295323428467608
7239240,0.29532401406460285
7239270,0.29532460369921737
7239300,0.2953251973212059
7239330,0.29532579456995267
7239360,0.29532639498001145
7239390,0.2953269982857394
7239420,0.2953276043584443
7239450,0.2953282130633924
7239480,0.2953288242277169
7239510,0.2953294376496681
7239540,0.29533005309983784
7239570,0.2953306703368832
7239600,0.2953312891229065
7239630,6.200293315955841e-05
7239660,3.534837560437147e-11
7239690,0.0
7239720,0.0
7239750,0.0
7239780,0.0
7239810,4.310777512728237e-13
7239840,0.0
7239870,-4.310777512728236e-13
7239900,4.310777512728237e-13
7239930,4.310777512728237e-13
7239960,0.0
7239990,0.0
7240020,0.0
7240050,3.0175442589123777e-12
7240080,4.3969930633171425e-11
7240110,9.699249406578678e-11
7240140,1.6337846785085903e-10
7240170,2.452832408146092e-10
7240200,3.414135798068177e-10
7240230,4.5392487373866705e-10
7240260,5.828171228189524e-10
7240290,7.280903273210892e-10
7240320,8.901755653466031e-10
7240350,1.0660552930257674e-09
7240380,1.256160588597013e-09
7240410,1.4570428305354166e-09
7240440,1.666115552841878e-09
7240470,1.8790679784434044e-09
7240500,2.0924514857127034e-09
7240530,2.299799908512531e-09
7240560,2.4976646248798587e-09
7240590,2.6817348570983296e-09
7240620,2.849855216109678e-09
7240650,2.9998703126727714e-09
7240680,3.1339355352777115e-09
7240710,3.255930583623744e-09
7240740,3.3675797685644976e-09
7240770,3.4813843461644846e-09
7240800,3.603379405999351e-09
7240830,3.7469283609121285e-09
7240860,3.927550013701589e-09
7240890,4.14826191134093e-09
7240920,4.426738247662479e-09
7240950,4.7862572300031626e-09
7240980,5.232422876425138e-09
7241010,5.77299459591342e-09
7241040,6.421335811883461e-09
7241070,7.185205938700828e-09
7241100,8.071933316311962e-09
7241130,9.087121977204123e-09
7241160,1.0232496257352617e-08
7241190,1.1510642653397443e-08
7241220,1.2919405810215322e-08
7241250,1.445663037796945e-08
7241280,1.611886777851317e-08
7241310,1.7900945127294985e-08
7241340,1.9797689545043937e-08
7241370,2.1800479533225194e-08
7241400,2.3904573300127878e-08
7241430,2.6098762886951206e-08
7241460,2.8377013274994068e-08
7241490,3.072811651027715e-08
7241520,3.3140433560805566e-08
7241550,3.5597152453565325e-08
7241580,3.807585719112742e-08
7241610,4.054680343156775e-08
7241640,4.29729184795563e-08
7241670,4.5304197255220986e-08
7241700,4.746563207650884e-08
7241730,4.941842580706924e-08
7241760,5.108584632997953e-08
7241790,5.2501948705473445e-08
7241820,5.84926613032656e-08
7241850,5.675542378274516e-08
7241880,4.736265217145673e-08
7241910,4.055721335037209e-08
7241940,3.082129572210147e-08
7241970,2.404085418090312e-08
7242000,2.8430104724286508e-08
7242030,2.448702518579295e-08
7242060,1.9750327827326295e-08
7242090,1.589518679472108e-08
7242120,1.2255153767344356e-08
7242150,8.887131382751685e-09
7242180,5.865265433323273e-09
7242210,3.2305085764224163e-09
7242240,9.940689629763784e-10
7242270,-8.578478887428259e-10
7242300,-2.3519688662443393e-09
7242330,-3.5245046212940896e-09
7242360,-4.4129590560480855e-09
7242390,-5.053542841914876e-09
7242420,-5.480311257142954e-09
7242450,-5.72171554982263e-09
7242480,-5.802758333011736e-09
7242510,-5.744131425293795e-09
7242540,-5.564371246815343e-09
7242570,-5.278996660517573e-09
7242600,-4.903526526980634e-09
7242630,-4.450893228855675e-09
7242660,-3.935753463539306e-09
7242690,-3.3706085300740518e-09
7242720,-2.767097567226528e-09
7242750,-2.1390151083871664e-09
7242780,-1.4992935272562745e-09
7242810,-8.569854837484968e-10
7242840,-2.2588550877535371e-10
7242870,3.84953738222255e-10
7242900,9.677728351747886e-10
7242930,1.5148123595043747e-09
7242960,2.018743967163825e-09
7242990,2.4782744223447694e-09
7243020,2.8899550923983573e-09
7243050,3.2520616608153933e-09
7243080,3.569767078068403e-09
7243110,3.844364581246015e-09
7243140,4.084044674894151e-09
7243170,4.293549229745909e-09
7243200,4.4858106222861685e-09
7243230,4.6052196281972746e-09
7243260,4.677209920328015e-09
7243290,4.766443386024236e-09
7243320,4.854383617537741e-09
7243350,4.94189277340246e-09
7243380,5.026384377971481e-09
7243410,5.108720589723714e-09
7243440,5.189332487890826e-09
7243470,5.268220072429036e-09
7243500,5.3466765811968175e-09
7243530,5.421253379735033e-09
7243560,5.4949680230970345e-09
7243590,5.56782051126458e-09
7243620,5.637224368251395e-09
7243650,5.706197149255771e-09
7243680,5.7734456162491024e-09
7243710,5.840263007207275e-09
7243740,5.904493925346824e-09
7243770,5.9678626880004235e-09
7243800,6.029507136395894e-09
7243830,6.089858349830589e-09
7243860,6.148916328244452e-09
7243890,6.2066810715749415e-09
7243920,6.262721500358591e-09
7243950,6.317468693911226e-09
7243980,6.3704915727489265e-09
7244010,6.422652295617993e-09
7244040,6.473088703607878e-09
7244070,6.522662955489975e-09
7244100,6.569219653983985e-09
7244130,6.615776355077389e-09
7244160,6.659746581992134e-09
7244190,6.7019924935024776e-09
7244220,6.7429451689668e-09
7244250,6.781742449319201e-09
7244280,6.819246493395889e-09
7244310,6.854595142091791e-09
7244340,6.887788395250873e-09
7244370,6.919257332230774e-09
7244400,6.948139793841931e-09
7244430,6.975297938960518e-09
7244460,6.999438528814356e-09
7244490,7.022716960933051e-09
7244520,7.042115678301193e-09
7244550,7.059790078475242e-09
7244580,7.074878002144898e-09
7244610,7.087379449098219e-09
7244640,7.095570100748341e-09
7244670,7.1024675139862235e-09
7244700,7.106347370228212e-09
7244730,7.1067785896079795e-09
7244760,7.104623331104049e-09
7244790,7.098157275948756e-09
7244820,7.088673662744571e-09
7244850,7.076603570889862e-09
7244880,7.0602226815128515e-09
7244910,7.040393153621404e-09
7244940,7.017114986936148e-09
7244970,6.989957101492991e-09
7245000,6.958488417296246e-09
7245030,6.922277854307026e-09
7245060,6.884342970174134e-09
7245090,6.841666206688764e-09
7245120,6.7938164837856765e-09
7245150,6.74208704031017e-09
7245180,6.685615716499741e-09
7245210,6.624833591784593e-09
7245240,6.5606028253905065e-09
7245270,6.490336938493432e-09
7245300,6.417053489137219e-09
7245330,6.337734918669543e-09
7245360,6.254105545898844e-09
7245390,6.166165370585768e-09
7245420,6.073052232901597e-09
7245450,5.976059372013891e-09
7245480,5.87303138867198e-09
7245510,5.7656926018952e-09
7245540,5.654043011515439e-09
7245570,5.536789377881265e-09
7245600,5.415224940321678e-09
7245630,5.288487539031484e-09
7245660,5.156146094028685e-09
7245690,5.0190627649031306e-09
7245720,4.878099711307136e-09
7245750,4.733256933223964e-09
7245780,4.582810111172398e-09
7245810,4.4284835646254105e-09
7245840,4.268984053991111e-09
7245870,4.106466978725334e-09
7245900,3.938345859618181e-09
7245930,3.766776096202991e-09
7245960,3.591326608738631e-09
7245990,3.4111352375951413e-09
7246020,3.2279263025521898e-09
7246050,3.040837644034199e-09
7246080,2.8503003421872763e-09
7246110,2.6571765570989106e-09
7246140,2.460173049341228e-09
7246170,2.261445218783248e-09
7246200,2.059699826036378e-09
7246230,1.8557990312866488e-09
7246260,1.6497428349149874e-09
7246290,1.4411001574021442e-09
7246320,1.2320263987364392e-09
7246350,1.022090479425676e-09
7246380,8.108613199852108e-10
7246410,5.987700007681616e-10
7246440,3.879719217827291e-10
7246470,1.763116838965008e-10
7246500,-3.4486392805388804e-11
7246530,-2.435601480841073e-10
7246560,-4.517717413496078e-10
7246590,-6.565346927772449e-10
7246620,-8.604354814266624e-10
7246650,-1.0595943878441169e-09
7246680,-1.2553046514395966e-09
7246710,-1.4471351920478774e-09
7246740,-1.633792769773041e-09
7246770,-1.8157084643280514e-09
7246800,-1.99072687617623e-09
7246830,-1.9454634686629762e-09
7246860,-1.8372624016033776e-09
7246890,-1.8355380637388623e-09
7246920,-1.765272028467276e-09
7246950,-1.6868154776680874e-09
7246980,-1.6243088832670366e-09
7247010,-1.5652509291569354e-09
7247040,-1.4954159803491385e-09
7247070,-1.430753991194808e-09
7247100,-1.3660920034706708e-09
7247130,-1.2992746179684114e-09
7247160,-1.2320261540187426e-09
7247190,-1.1660709308945027e-09
7247220,-1.0979603099357272e-09
7247250,-1.0307118498875676e-09
7247280,-9.621701516011386e-10
7247310,-8.944906141285659e-10
7247340,-8.250867585394909e-10
7247370,-7.561139838633406e-10
7247400,-6.85847970822024e-10
7247430,-6.164441184069145e-10
7247460,-5.457470275515809e-10
7247490,-4.750499376239057e-10
7247520,-4.0392176877855136e-10
7247550,-3.332246805598467e-10
7247580,-2.6123435374463917e-10
7247610,-1.8881294787984877e-10
7247640,-1.1639154270747545e-10
7247670,-4.2676898817418215e-11
7247700,2.974450512136243e-11
7247730,1.0302806809038295e-10
7247760,1.7674271035227151e-10
7247790,2.500262723965574e-10
7247820,3.2503415317482413e-10
7247850,3.996109538393443e-10
7247880,4.741877542252606e-10
7247910,5.487645543879095e-10
7247940,6.242035139324362e-10
7247970,7.000735531361223e-10
7248000,7.759435922801262e-10
7248030,8.522447111943769e-10
7248060,9.276836706169893e-10
7248090,1.0044158694687269e-09
7248120,1.0811480684885787e-09
7248150,1.1574491879625364e-09
7248180,1.2346124672648874e-09
7248210,1.3122068266821371e-09
7248240,1.3902322662736227e-09
7248270,1.466964467007975e-09
7248300,1.544558827806861e-09
7248330,1.6217221094103933e-09
7248360,1.6993164714246704e-09
7248390,1.7773419139107336e-09
7248420,1.855367357153957e-09
7248450,1.9338238809908786e-09
7248480,2.0118493259271864e-09
7248510,2.089874771798281e-09
7248540,2.1679002186631844e-09
7248570,2.245925666580822e-09
7248600,2.32438219539402e-09
7248630,2.4024076455951134e-09
7248660,2.480433097025104e-09
7248690,2.5588896295317346e-09
7248720,2.636915083596551e-09
7248750,2.7153716188585074e-09
7248780,2.792965995995161e-09
